CNPJ_Fundo_Classe;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
14.217.108/0001-45;2024-03-31;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;2516.3;0.013768;0
14.217.108/0001-45;2024-03-31;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;30367.1;0.166148;0
14.217.108/0001-45;2024-03-31;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;14587.09;0.079811;0
14.217.108/0001-45;2024-03-31;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;16784.49;0.091834;0
14.217.108/0001-45;2024-06-30;1;R. D. Francisca, 8300 - Dist. Indl - Joinville -SC;Matricula;277714.5;0.194537;0
14.217.108/0001-45;2024-06-30;1;R. Alemanha, nº 0 - Bairro Gloria Joinville - SC;Matricula;10635.13;0.058188;0
14.217.108/0001-45;2024-06-30;1;R. Silva Jardim, nº 0 - Bairro Gloria-Joinville-SC;Matricula;33650;0.18411;0
14.217.108/0001-45;2024-06-30;1;R. Otto Berner, nº 0 - Baiiro Gloria-Joinville-SC.;Matricula;36575;0.200114;0
14.217.108/0001-45;2024-06-30;1;R. Silva Jardim, nº 0 - Bairro Atiradores-Joinville-SC;Matricula;2100;0.01149;0
14.217.108/0001-45;2024-06-30;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;2516.3;0.013768;0
14.217.108/0001-45;2024-06-30;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;30367.1;0.166148;0
14.217.108/0001-45;2024-06-30;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;14587.09;0.079811;0
14.217.108/0001-45;2024-06-30;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;16784.49;0.091834;0
14.217.108/0001-45;2024-09-30;1;R. D. Francisca, 8300 - Dist. Indl - Joinville -SC;Matricula;277714.5;0.194537;0
14.217.108/0001-45;2024-09-30;1;R. Alemanha, nº 0 - Bairro Gloria Joinville - SC;Matricula;10635.13;0.058188;0
14.217.108/0001-45;2024-09-30;1;R. Silva Jardim, nº 0 - Bairro Gloria-Joinville-SC;Matricula;33650;0.18411;0
14.217.108/0001-45;2024-09-30;1;R. Otto Berner, nº 0 - Baiiro Gloria-Joinville-SC.;Matricula;36575;0.200114;0
14.217.108/0001-45;2024-09-30;1;R. Silva Jardim, nº 0 - Bairro Atiradores-Joinville-SC;Matricula;2100;0.01149;0
14.217.108/0001-45;2024-09-30;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;2516.3;0.013768;0
14.217.108/0001-45;2024-09-30;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;30367.1;0.166148;0
14.217.108/0001-45;2024-09-30;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;14587.09;0.079811;0
14.217.108/0001-45;2024-09-30;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;16784.49;0.091834;0
14.217.108/0001-45;2024-12-31;1;R. D. Francisca, 8300 - Dist. Indl - Joinville -SC;Matricula;277714.5;0.194537;0
14.217.108/0001-45;2024-12-31;1;R. Alemanha, nº 0 - Bairro Gloria Joinville - SC;Matricula;10635.13;0.058188;0
14.217.108/0001-45;2024-12-31;1;R. Silva Jardim, nº 0 - Bairro Gloria-Joinville-SC;Matricula;33650;0.18411;0
14.217.108/0001-45;2024-12-31;1;R. Otto Berner, nº 0 - Baiiro Gloria-Joinville-SC.;Matricula;36575;0.200114;0
14.217.108/0001-45;2024-12-31;1;R. Silva Jardim, nº 0 - Bairro Atiradores-Joinville-SC;Matricula;2100;0.01149;0
14.217.108/0001-45;2024-12-31;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;2516.3;0.013768;0
14.217.108/0001-45;2024-12-31;1;R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC;Matricula;30367.1;0.166148;0
14.217.108/0001-45;2024-12-31;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;14587.09;0.079811;0
14.217.108/0001-45;2024-12-31;1;R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC;Matricula;16784.49;0.091834;0
15.098.422/0001-19;2024-03-31;1;Estrada Samuel Aizemberg, 1707, Sem Complemento, Alves Dias, Sao Bernardo Do Campo/SP, Brasil, 09851-550;Não possui informação apresentada;41004.31;1;0
15.098.422/0001-19;2024-06-30;1;Estrada Samuel Aizemberg, 1707, Sem Complemento, Alves Dias, Sao Bernardo Do Campo/SP, Brasil, 09851-550;Não possui caracteristicas que destoem dos demais;41004.31;1;0
15.098.422/0001-19;2024-09-30;1;Estrada Samuel Aizemberg, 1707, Sem Complemento, Alves Dias, Sao Bernardo Do Campo/SP, Brasil, 09851-550;Direito de Propriedade;41004.31;0;1
15.098.422/0001-19;2024-12-31;1;Estrada Samuel Aizemberg, 1707, Sem Complemento, Alves Dias, Sao Bernardo Do Campo/SP, Brasil, 09851-550;Direito de Propriedade;41004.31;1;0
15.489.509/0001-17;2024-03-31;1;Araxá - Capela de Santo Antônio - Bairro Alto, Araxá/MG;Contrato de Cessão de Superfície;15621;0.096917;0.0081
15.489.509/0001-17;2024-03-31;1;Bonfim - Localizado à Rua Barão de Retiro, 310 - Bairro Bonfim, Juiz de Fora/MG;Não se aplica;8360;0.111064;0
15.489.509/0001-17;2024-03-31;1;Uberlandia - Localizado à Rua Safra, 2111, Bairro Minas Gerais, Uberlândia/MG;Não se aplica;111064;0.386165;0
15.489.509/0001-17;2024-03-31;1;Expo Minas - Localizado à Rodovia BR-040, Km 790, Expo Minas - Bairro Fazendinha São Pedro, Juiz de Fora /MG;Não se aplica;72037;0.248964;0
15.489.509/0001-17;2024-03-31;1;Granja - R. Renato Pandolfi, 121 - Bairro Jd. De Alah, Juiz de Fora/MG (Granja Ipiranga);Não se aplica;24200;0.090018;0
15.489.509/0001-17;2024-03-31;1;Panorama - R. Americo Lobo - MZ SB Juiz de Fora/MG;Não se aplica;4939;0.066872;0
15.489.509/0001-17;2024-06-30;1;Araxá - Capela de Santo Antônio - Bairro Alto, Araxá/MG;Contrato de Cessão de Superfície;15621;0.096917;0.0081
15.489.509/0001-17;2024-06-30;1;Bonfim - Localizado à Rua Barão de Retiro, 310 - Bairro Bonfim, Juiz de Fora/MG;Não se aplica;8360;0.111064;0
15.489.509/0001-17;2024-06-30;1;Uberlandia - Localizado à Rua Safra, 2111, Bairro Minas Gerais, Uberlândia/MG;Não se aplica;111064;0.386165;0
15.489.509/0001-17;2024-06-30;1;Expo Minas - Localizado à Rodovia BR-040, Km 790, Expo Minas - Bairro Fazendinha São Pedro, Juiz de Fora /MG;Não se aplica;72037;0.248964;0
15.489.509/0001-17;2024-06-30;1;Granja - R. Renato Pandolfi, 121 - Bairro Jd. De Alah, Juiz de Fora/MG (Granja Ipiranga);Não se aplica;24200;0.090018;0
15.489.509/0001-17;2024-06-30;1;Panorama - R. Americo Lobo - MZ SB Juiz de Fora/MG;Não se aplica;4939;0.066872;0
15.489.509/0001-17;2024-09-30;1;Araxá - Capela de Santo Antônio - Bairro Alto, Araxá/MG;Contrato de Cessão de Superfície;15621;0.096917;0.0081
15.489.509/0001-17;2024-09-30;1;Bonfim - Localizado à Rua Barão de Retiro, 310 - Bairro Bonfim, Juiz de Fora/MG;Não se aplica;8360;0.111064;0
15.489.509/0001-17;2024-09-30;1;Uberlandia - Localizado à Rua Safra, 2111, Bairro Minas Gerais, Uberlândia/MG;Não se aplica;111064;0.386165;0
15.489.509/0001-17;2024-09-30;1;Expo Minas - Localizado à Rodovia BR-040, Km 790, Expo Minas - Bairro Fazendinha São Pedro, Juiz de Fora /MG;Não se aplica;72037;0.248964;0
15.489.509/0001-17;2024-09-30;1;Granja - R. Renato Pandolfi, 121 - Bairro Jd. De Alah, Juiz de Fora/MG (Granja Ipiranga);Não se aplica;24200;0.090018;0
15.489.509/0001-17;2024-09-30;1;Panorama - R. Americo Lobo - MZ SB Juiz de Fora/MG;Não se aplica;4939;0.066872;0
15.489.509/0001-17;2024-12-31;1;Araxá - Capela de Santo Antônio - Bairro Alto, Araxá/MG;Contrato de Cessão de Superfície;15621;0.193607;0.0081
15.489.509/0001-17;2024-12-31;1;Bonfim - Localizado à Rua Barão de Retiro, 310 - Bairro Bonfim, Juiz de Fora/MG;Não se aplica;8360;0.094087;0
15.489.509/0001-17;2024-12-31;1;Uberlandia - Localizado à Rua Safra, 2111, Bairro Minas Gerais, Uberlândia/MG;Não se aplica;111064;0.328771;0
15.489.509/0001-17;2024-12-31;1;Expo Minas - Localizado à Rodovia BR-040, Km 790, Expo Minas - Bairro Fazendinha São Pedro, Juiz de Fora /MG;Não se aplica;72037;0.249537;0
15.489.509/0001-17;2024-12-31;1;Granja - R. Renato Pandolfi, 121 - Bairro Jd. De Alah, Juiz de Fora/MG (Granja Ipiranga);Não se aplica;24200;0.075836;0
15.489.509/0001-17;2024-12-31;1;Panorama - R. Americo Lobo - MZ SB Juiz de Fora/MG;Não se aplica;4939;0.058162;0
16.915.968/0001-88;2024-03-31;1;Rua Luís Gemin, Bairro Descampado, Campinas - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;177056.5;0.298311926184747;0
16.915.968/0001-88;2024-03-31;1;Av. Corifeu de Azevedo Marques, 3870, Butantã, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;890;0.0267553136488779;0
16.915.968/0001-88;2024-03-31;1;Av. Paes de Barros, 455, Alto da Mooca, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;1090.76;0.177332529292195;0
16.915.968/0001-88;2024-03-31;1;Av. Adélia Chohfi, 90 - Jardim Vera Cruz, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;1920;0.238988736901023;0
16.915.968/0001-88;2024-03-31;1;Rua Joaquim Galvão, 346 - Vila Sônia, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;1226.8;0.258611493973157;0
16.915.968/0001-88;2024-06-28;1;Rua Luís Gemin, Bairro Descampado, Campinas - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;177056.5;0.511089249798673;0
16.915.968/0001-88;2024-06-28;1;Av. Corifeu de Azevedo Marques, 3870, Butantã, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;890;0.0458391099404606;0
16.915.968/0001-88;2024-06-28;1;Rua Joaquim Galvão, 346 - Vila Sônia, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;1226.8;0.443071640260867;0
16.915.968/0001-88;2024-09-30;1;Rua Luís Gemin, Bairro Descampado, Campinas - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;177056.5;0.917692986649249;0
16.915.968/0001-88;2024-09-30;1;Av. Corifeu de Azevedo Marques, 3870, Butantã, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;890;0.0823070133507508;0
16.915.968/0001-88;2024-12-31;1;Rua Luís Gemin, Bairro Descampado, Campinas - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;177056.5;0.917692986649249;0
16.915.968/0001-88;2024-12-31;1;Av. Corifeu de Azevedo Marques, 3870, Butantã, São Paulo - SP;O imóvel foi adquirido por escritura de compra e venda, não há onus reais sobre o imóvel;890;0.0823070133507508;0
18.369.510/0001-04;2024-03-31;1;Rodovia PR 445, km 85 - Lote 250 - A2-2, Cambé-PR.;Rio Jacutinga S.A;396258.23;1;0
18.369.510/0001-04;2024-06-30;1;Rodovia PR 445, km 85 - Lote 250 - A2-2, Cambé-PR.;RIO JACUTINGA S.A.;396258.23;1;0
18.369.510/0001-04;2024-09-30;1;Rodovia PR 445, km 85 - Lote 250 - A2-2, Cambé-PR.;RIO JACUTINGA S.A.;396258.23;1;0
18.369.510/0001-04;2024-12-31;1;Rodovia PR 445, km 85 - Lote 250 - A2-2, Cambé-PR.;RIO JACUTINGA S.A.;396258.23;1;0
18.950.957/0001-64;2024-03-28;1;Avenida Maragogi s/n., no Município de Alta Floresta/MT, CEP 78580-000;Terreno;29153.15;0.0794;0.0023
18.950.957/0001-64;2024-03-28;1;Rua Francisco Cervi - Brusque - SC;Terreno;52362.7;0.0163;0.0005
18.950.957/0001-64;2024-03-28;1;Rua Anfiloquio Nunes Pires, 49, Bela Vista - Gaspar - SC;Terreno;15824.21;0.0798;0.0023
18.950.957/0001-64;2024-03-28;1;Rodovia BR 116, lateral com a Rua Wilson Feijó - Parolin - Curitiba - PR;Terreno;14771.1;0.3843;0.0112
18.950.957/0001-64;2024-03-28;1;Avenida Parigot de Souza, n° 1561, Jardim Porto Alegre - Toledo - PR;Terreno;23714.04;0.4402;0.0128
18.950.957/0001-64;2024-06-28;1;Avenida Maragogi s/n., no Município de Alta Floresta/MT, CEP 78580-000;Terreno;29153.15;0.0794;0.0023
18.950.957/0001-64;2024-06-28;1;Rua Francisco Cervi - Brusque - SC;Terreno;52362.7;0.0163;0.0005
18.950.957/0001-64;2024-06-28;1;Rua Anfiloquio Nunes Pires, 49, Bela Vista - Gaspar - SC;Terreno;15824.21;0.0798;0.0023
18.950.957/0001-64;2024-06-28;1;Rodovia BR 116, lateral com a Rua Wilson Feijó - Parolin - Curitiba - PR;Terreno;14771.1;0.3843;0.0112
18.950.957/0001-64;2024-06-28;1;Avenida Parigot de Souza, n° 1561, Jardim Porto Alegre - Toledo - PR;Terreno;23714.04;0.4402;0.0128
18.950.957/0001-64;2024-09-30;1;Rodovia MT - 208, Alta Floresta/MT;Terreno;29153.15;0.0794;0.0023
18.950.957/0001-64;2024-09-30;1;Rua Francisco Cervi - Brusque - SC;Terreno;52362.7;0.0163;0.0005
18.950.957/0001-64;2024-09-30;1;Rua Anfiloquio Nunes Pires, 49, Bela Vista - Gaspar - SC;Terreno;15824.21;0.0798;0.0023
18.950.957/0001-64;2024-09-30;1;Rodovia BR 116, lateral com a Rua Wilson Feijó - Parolin - Curitiba - PR;Terreno;14771.1;0.3843;0.0112
18.950.957/0001-64;2024-09-30;1;Avenida Parigot de Souza, n° 1561, Jardim Porto Alegre - Toledo - PR;Terreno;25013;0.4402;0.0128
18.950.957/0001-64;2024-12-31;1;Rodovia MT - 208, Alta Floresta/MT;Terreno;29153.15;0.0794;0.0023
18.950.957/0001-64;2024-12-31;1;Rua Francisco Cervi - Brusque - SC;Terreno;52362.7;0.0163;0.0005
18.950.957/0001-64;2024-12-31;1;Rua Anfiloquio Nunes Pires, 49, Bela Vista - Gaspar - SC;Terreno;15824.21;0.0798;0.0023
18.950.957/0001-64;2024-12-31;1;Rodovia BR 116, lateral com a Rua Wilson Feijó - Parolin - Curitiba - PR;Terreno;14771.1;0.3843;0.0112
18.950.957/0001-64;2024-12-31;1;Avenida Parigot de Souza, n° 1561, Jardim Porto Alegre - Toledo - PR;Terreno;25013;0.4402;0.0128
19.267.845/0001-76;2024-03-28;1;Rua Pascoal Pais Nº 270 - Vila Cordeiro - São Paulo, SP;Matrícula: 282.648;7580.61;1;0
21.862.783/0001-92;2024-03-31;1;Avenida Projetada,Povoado Mosqueiro - Aracaju - Sergipe;Empreendimento Residencial Morada do Lago;87948.51;1;0
21.862.783/0001-92;2024-06-30;1;Avenida Projetada,Povoado Mosqueiro - Aracaju - Sergipe;Empreendimento Residencial Morada do Lago;87948.51;1;0
21.862.783/0001-92;2024-09-30;1;Avenida Projetada,Povoado Mosqueiro - Aracaju - Sergipe;Empreendimento Residencial Morada do Lago;87948.51;1;0
21.862.783/0001-92;2024-12-31;1;Avenida Projetada,Povoado Mosqueiro - Aracaju - Sergipe;Empreendimento Residencial Morada do Lago;87948.51;1;0
22.340.978/0001-35;2024-03-31;1;Rua Antonio F. Ozanan, 11070 - Jundiaí;Matricula 61.468;15629;0.419683;0.00904860685386726
22.340.978/0001-35;2024-03-31;1;Lote 04 quadra 2 - "Loteamento Sítio Taguaiba" - Guarujá;Matricula 65.154;1860;0.193782;0
22.340.978/0001-35;2024-03-31;1;Av Senador Teotônio Villela, 26 (antiga Estrada de Rodagem Santo Amaro) - Parelheiros - SP;Matricula 297.603;6299;0.386535;0
22.340.978/0001-35;2024-06-30;1;Rua Antonio F. Ozanan, 11070 - Jundiaí;Matricula 61.468;15629;0.419683;0.00904860685386726
22.340.978/0001-35;2024-06-30;1;Lote 04 quadra 2 - "Loteamento Sítio Taguaiba" - Guarujá;Matricula 65.154;1860;0.193782;0
22.340.978/0001-35;2024-06-30;1;Av Senador Teotônio Villela, 26 (antiga Estrada de Rodagem Santo Amaro) - Parelheiros - SP;Matricula 297.603;6299;0.386535;0
22.340.978/0001-35;2024-09-30;1;Rua Antonio F. Ozanan, 11070 - Jundiaí;Matricula 61.468;15629;0.419683;0.00904860685386726
22.340.978/0001-35;2024-09-30;1;Lote 04 quadra 2 - "Loteamento Sítio Taguaiba" - Guarujá;Matricula 65.154;1860;0.193782;0
22.340.978/0001-35;2024-09-30;1;Av Senador Teotônio Villela, 26 (antiga Estrada de Rodagem Santo Amaro) - Parelheiros - SP;Matricula 297.603;6299;0.386535;0
22.340.978/0001-35;2024-12-31;1;Rua Antonio F. Ozanan, 11070 - Jundiaí;Matricula 61.468;15629;0.419683;0.00904860685386726
22.340.978/0001-35;2024-12-31;1;Lote 04 quadra 2 - "Loteamento Sítio Taguaiba" - Guarujá;Matricula 65.154;1860;0.193782;0
22.340.978/0001-35;2024-12-31;1;Av Senador Teotônio Villela, 26 (antiga Estrada de Rodagem Santo Amaro) - Parelheiros - SP;Matricula 297.603;6299;0.386535;0
24.514.406/0001-50;2024-03-31;1;Área Sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia.;Área de terra denominada PR-01.1, PR-02.1, PR-03 e AS-04 resultante do amenbramento  de área de terras situada na área sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia - Matrícula nº 27.444.;1232845.51;0;0
24.514.406/0001-50;2024-03-31;1;TUCURUÍ EMP - TERRENO URBANO, situado no lugar denominado "Taípe", às margens do córrego do Pitinga, na Estrada Arraial/Trancoso, em Arraial d'Ajuda, no Município de Porto Seguro, Bahia,;Medidas e confrontações constantes na matrícula 33.535 devidamente registrada no Registro Geral, do Ofício do Registro de Imóveis da Comarca de Porto Seguro, Bahia.;3767900;0;0
24.514.406/0001-50;2024-03-31;1;Terreno urbano - Conjunto Beija Floro e Nova Esperança. situada no Córrego Braço Direito do Rio do Norte, no município de PortoSeguro/BA,;Área total de 399.483,00 m² (trezentos e noventa e nove mil, quatrocentos e oitenta e três metros quadrados) e um perímetro de 3.000,808 em terras próprias, conforme descrição e caracterização da matrícula de n. 44.569 registrada junto ao Cartório de Registro de Imóveis da comarca de Porto Seguro/BA.;399483;0;0
24.514.406/0001-50;2024-06-30;1;Área Sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia.;Área de terra denominada PR-01.1, PR-02.1, PR-03 e AS-04 resultante do amenbramento  de área de terras situada na área sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia - Matrícula nº 27.444.;1232845.51;0;0
24.514.406/0001-50;2024-06-30;1;TUCURUÍ EMP - TERRENO URBANO, situado no lugar denominado "Taípe", às margens do córrego do Pitinga, na Estrada Arraial/Trancoso, em Arraial d'Ajuda, no Município de Porto Seguro, Bahia,;Medidas e confrontações constantes na matrícula 33.535 devidamente registrada no Registro Geral, do Ofício do Registro de Imóveis da Comarca de Porto Seguro, Bahia.;3767900;0;0
24.514.406/0001-50;2024-06-30;1;Terreno urbano - Conjunto Beija Floro e Nova Esperança. situada no Córrego Braço Direito do Rio do Norte, no município de PortoSeguro/BA,;Área total de 399.483,00 m² (trezentos e noventa e nove mil, quatrocentos e oitenta e três metros quadrados) e um perímetro de 3.000,808 em terras próprias, conforme descrição e caracterização da matrícula de n. 44.569 registrada junto ao Cartório de Registro de Imóveis da comarca de Porto Seguro/BA.;399483;0;0
24.514.406/0001-50;2024-09-30;1;Área Sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia.;Área de terra denominada PR-01.1, PR-02.1, PR-03 e AS-04 resultante do amenbramento  de área de terras situada na área sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia - Matrícula nº 27.444.;1232845.51;0;0
24.514.406/0001-50;2024-09-30;1;TUCURUÍ EMP - TERRENO URBANO, situado no lugar denominado "Taípe", às margens do córrego do Pitinga, na Estrada Arraial/Trancoso, em Arraial d'Ajuda, no Município de Porto Seguro, Bahia,;Medidas e confrontações constantes na matrícula 33.535 devidamente registrada no Registro Geral, do Ofício do Registro de Imóveis da Comarca de Porto Seguro, Bahia.;3767900;0;0
24.514.406/0001-50;2024-09-30;1;Terreno urbano - Conjunto Beija Floro e Nova Esperança. situada no Córrego Braço Direito do Rio do Norte, no município de PortoSeguro/BA,;Área total de 399.483,00 m² (trezentos e noventa e nove mil, quatrocentos e oitenta e três metros quadrados) e um perímetro de 3.000,808 em terras próprias, conforme descrição e caracterização da matrícula de n. 44.569 registrada junto ao Cartório de Registro de Imóveis da comarca de Porto Seguro/BA.;399483;0;0
24.514.406/0001-50;2024-12-31;1;Área Sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia.;Área de terra denominada PR-01.1, PR-02.1, PR-03 e AS-04 resultante do amenbramento  de área de terras situada na área sul da Fazenda Praia do Forte, Município de Mata de São João, Bahia - Matrícula nº 27.444.;1232845.51;0;0
24.514.406/0001-50;2024-12-31;1;TUCURUÍ EMP - TERRENO URBANO, situado no lugar denominado "Taípe", às margens do córrego do Pitinga, na Estrada Arraial/Trancoso, em Arraial d'Ajuda, no Município de Porto Seguro, Bahia,;Medidas e confrontações constantes na matrícula 33.535 devidamente registrada no Registro Geral, do Ofício do Registro de Imóveis da Comarca de Porto Seguro, Bahia.;3767900;0;0
24.514.406/0001-50;2024-12-31;1;Terreno urbano - Conjunto Beija Floro e Nova Esperança. situada no Córrego Braço Direito do Rio do Norte, no município de PortoSeguro/BA,;Área total de 399.483,00 m² (trezentos e noventa e nove mil, quatrocentos e oitenta e três metros quadrados) e um perímetro de 3.000,808 em terras próprias, conforme descrição e caracterização da matrícula de n. 44.569 registrada junto ao Cartório de Registro de Imóveis da comarca de Porto Seguro/BA.;399483;0;0
24.976.492/0001-13;2024-03-28;1;Av Ulysses reis de Mattos, Av Duquesa de Goias e Av Magalhães de Castro;Terrenos para construção de Shopping;160000;0;0
24.976.492/0001-13;2024-06-28;1;Av Ulysses reis de Mattos, Av Duquesa de Goias e Av Magalhães de Castro;Terrenos para construção de Shopping;160000;0;0
24.976.492/0001-13;2024-09-30;1;Av Ulysses reis de Mattos, Av Duquesa de Goias e Av Magalhães de Castro;Terrenos para construção de Shopping;160000;1;1
24.976.492/0001-13;2024-12-31;1;Av Ulysses reis de Mattos, Av Duquesa de Goias e Av Magalhães de Castro;Terrenos para construção de Shopping;160000;1;1
26.269.251/0001-60;2024-03-28;1;Av. José Biscio n° 53, Guariba - SP;Loteamento Industrial denominado "Parque Industrial Gov. Mario Covas", Formato irregular, Lotes n° 86,87,88,89,90 e 91.;8742.37;1;1
26.269.251/0001-60;2024-06-28;1;Av. José Biscio n° 53, Guariba - SP;Loteamento Industrial denominado "Parque Industrial Gov. Mario Covas", Formato irregular, Lotes n° 86,87,88,89,90 e 91.;8742.37;1;1
26.269.251/0001-60;2024-09-30;2;Av. José Biscio n° 53, Guariba - SP;Loteamento Industrial denominado "Parque Industrial Gov. Mario Covas", Formato irregular, Lotes n° 86,87,88,89,90 e 91.;8742.37;1;1
26.269.251/0001-60;2024-12-31;1;Av. José Biscio n° 53, Guariba - SP;Loteamento Industrial denominado "Parque Industrial Gov. Mario Covas", Formato irregular, Lotes n° 86,87,88,89,90 e 91.;8742.37;1;1
26.452.053/0001-37;2024-03-28;1;Avenida Inocêncio Seráfico, 3444, Vila Dirce, Município de Carapicuíba, Estado de São Paulo.;Terreno;2220;0;0
26.452.053/0001-37;2024-06-28;1;Avenida Inocêncio Seráfico, 3444, Vila Dirce, Município de Carapicuíba, Estado de São Paulo.;Terreno;2220;0;0
26.452.053/0001-37;2024-09-30;1;Avenida Inocêncio Seráfico, 3444, Vila Dirce, Município de Carapicuíba, Estado de São Paulo.;Terreno;2220;0;0
26.452.053/0001-37;2024-12-31;1;Avenida Inocêncio Seráfico, 3444, Vila Dirce, Município de Carapicuíba, Estado de São Paulo.;Terreno;2220;0;0
27.368.617/0001-10;2024-03-31;2;Coordenadas UTM N=7.803.827,02 - E=598.794,65, localizado junto à margem esquerda da Av. das Comtendas, CEP 32184-010 - Contagem-MG;Matrícula nº 155.707. Fazendo Boa Vista. Fundo é proprietário de 100% do terreno, sem ônus.;210442.43;0.995217;0
27.368.617/0001-10;2024-03-31;2;Parque Nacional da Serra do Gandarela - Reserva Ambiental. N/A, CEP 35450-000 - Itabirito - MG.;Matrícula nº 30.803;31059;0.004783;0
27.368.617/0001-10;2024-06-30;1;Coordenadas UTM N=7.803.827,02 - E=598.794,65, localizado junto à margem esquerda da Av. das Comtendas, CEP 32184-010 - Contagem-MG;Matrícula nº 155.707. Fazendo Boa Vista. Fundo é proprietário de 100% do terreno, sem ônus.;210442.43;0.995217;0
27.368.617/0001-10;2024-06-30;1;Parque Nacional da Serra do Gandarela - Reserva Ambiental. N/A, CEP 35450-000 - Itabirito - MG.;Matrícula nº 30.803;31059;0.004783;0
27.368.617/0001-10;2024-09-30;1;Coordenadas UTM N=7.803.827,02 - E=598.794,65, localizado junto à margem esquerda da Av. das Comtendas, CEP 32184-010 - Contagem-MG;Matrícula nº 155.707. Fazendo Boa Vista. Fundo é proprietário de 100% do terreno, sem ônus.;210442.43;0.995217;0
27.368.617/0001-10;2024-09-30;1;Parque Nacional da Serra do Gandarela - Reserva Ambiental. N/A, CEP 35450-000 - Itabirito - MG.;Matrícula nº 30.803;31059;0.004783;0
27.368.617/0001-10;2024-12-31;1;Coordenadas UTM N=7.803.827,02 - E=598.794,65, localizado junto à margem esquerda da Av. das Comtendas, CEP 32184-010 - Contagem-MG;Matrícula nº 155.707. Fazendo Boa Vista. Fundo é proprietário de 100% do terreno, sem ônus.;210442.43;0.995217;0
27.368.617/0001-10;2024-12-31;1;Parque Nacional da Serra do Gandarela - Reserva Ambiental. N/A, CEP 35450-000 - Itabirito - MG.;Matrícula nº 30.803;31059;0.004783;0
27.538.422/0001-71;2024-03-28;1;Av. Colombo, 9322 - Gleba Patrimônio, PR;IM.MARINGÁ;43655.34;1;1
27.538.422/0001-71;2024-06-28;1;Av. Colombo, 9322 - Gleba Patrimônio, PR;IM.MARINGÁ;43655.34;1;1
27.538.422/0001-71;2024-09-30;1;Av. Colombo, 9322 - Gleba Patrimônio, PR;IM.MARINGÁ;43655.34;1;1
27.538.422/0001-71;2024-12-31;1;Av. Colombo, 9322 - Gleba Patrimônio, PR;IM.MARINGÁ;43655.34;1;1
27.538.477/0001-81;2024-03-31;1;R. Prof. Newton Sérvulo do Nascimento - Parque das oliveiras, Ribeirão Preto - SP, 14065-755;Lote nº 01 (um) da quadra nº 23 (vinte e três) do loteamento denominado Parque das Oliveiras I, matrícula nº 155444;472.5;0.0922;0
27.538.477/0001-81;2024-03-31;1;R. Prof. Newton Sérvulo do Nascimento - Parque das oliveiras, Ribeirão Preto - SP, 14065-755;Lote nº 08 (um) da quadra nº 04 (quatro), matrícula nº 102558;382.52;0.097228;0
