CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
00.332.266/0001-31;2024-03-31;1;Via Parque Shopping;Comércio;0.816299;0.802213
00.332.266/0001-31;2024-03-31;1;Via Parque Shopping;Serviço;0.183701;0.18053
00.332.266/0001-31;2024-06-30;1;Via Parque Shopping;Serviço;0.302751;0.294897
00.332.266/0001-31;2024-06-30;1;Via Parque Shopping;Comércio;0.697249;0.679161
00.332.266/0001-31;2024-09-30;1;Via Parque Shopping;Comércio;0.745282;0.714062
00.332.266/0001-31;2024-09-30;1;Via Parque Shopping;Serviço;0.254718;0.244047
00.332.266/0001-31;2024-12-31;1;Via Parque Shopping;Comércio;0.796375;0.766865
00.332.266/0001-31;2024-12-31;1;Via Parque Shopping;Serviço;0.203625;0.19608
00.762.723/0001-28;2024-03-31;1;CTI;Comércio;0;0
00.762.723/0001-28;2024-03-31;1;CTI;Serviço;1;0.94864
00.762.723/0001-28;2024-06-30;1;CTI;Comércio;0;0
00.762.723/0001-28;2024-06-30;1;CTI;Serviço;1;0.945985
00.762.723/0001-28;2024-09-30;1;CTI;Comércio;0;0
00.762.723/0001-28;2024-09-30;1;CTI;Serviço;1;0.172907
00.762.723/0001-28;2024-12-31;1;CTI;Serviço;0;0
00.762.723/0001-28;2024-12-31;1;CTI;Comércio;0;0
00.868.235/0001-08;2024-03-31;1;Hotel;Serviço;1;0.013477
00.868.235/0001-08;2024-03-31;1;Medcenter;Serviço;0.916648;0.884024
00.868.235/0001-08;2024-03-31;1;Medcenter;Comércio;0.083352;0.080386
00.868.235/0001-08;2024-06-30;1;Medcenter;Comércio;0.081754;0.079587
00.868.235/0001-08;2024-06-30;1;Medcenter;Serviço;0.918246;0.893901
00.868.235/0001-08;2024-06-30;1;Hotel;Serviço;1;0.035902
00.868.235/0001-08;2024-09-30;1;Medcenter;Comércio;0.074641;0.07265
00.868.235/0001-08;2024-09-30;1;Medcenter;Serviço;0.925359;0.900674
00.868.235/0001-08;2024-09-30;1;Hotel;Serviço;1;0
00.868.235/0001-08;2024-12-31;1;Hotel;Serviço;1;0
00.868.235/0001-08;2024-12-31;1;Medcenter;Serviço;0.971325;0.950205
00.868.235/0001-08;2024-12-31;1;Medcenter;Comércio;0.028675;0.028051
01.201.140/0001-90;2024-03-31;1;Grand Plaza Shopping;Serviço;0.248079;0.243982
01.201.140/0001-90;2024-03-31;1;Grand Plaza Shopping;Comércio;0.751921;0.739504
01.201.140/0001-90;2024-06-30;2;Grand Plaza Shopping;Comércio;0.775;0.756579
01.201.140/0001-90;2024-06-30;2;Grand Plaza Shopping;Serviço;0.225;0.219695
01.201.140/0001-90;2024-09-30;1;Grand Plaza Shopping;Serviço;0.214244;0.210548
01.201.140/0001-90;2024-09-30;1;Grand Plaza Shopping;Comércio;0.785756;0.772203
01.201.140/0001-90;2024-12-31;1;Grand Plaza Shopping;Comércio;0.771151;0.747864
01.201.140/0001-90;2024-12-31;1;Grand Plaza Shopping;Serviço;0.228849;0.221939
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;FINANCEIRO;0.144606;0.003487
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;LOGISTICA;0;0
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;TELECOMUNICAÇÃO;0.113511;0.002737
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;TI;0.425985;0.010273
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;ENGENHARIA;0;0
01.235.622/0001-61;2024-03-28;1;Carioca;COMERCIO;0.275818;0.006973
01.235.622/0001-61;2024-03-28;1;Carioca;FINANCEIRO;0.724182;0.018308
01.235.622/0001-61;2024-03-28;1;CESBOM;ENSINO;1;0.055478
01.235.622/0001-61;2024-03-28;1;Citta America;COMERCIO;0.002166;0.000946
01.235.622/0001-61;2024-03-28;1;Citta America;ENSINO;0.764812;0.334109
01.235.622/0001-61;2024-03-28;1;Citta America;ACADEMIA;0.233022;0.101796
01.235.622/0001-61;2024-03-28;1;Citta Office;MIDIA;1;0.036146
01.235.622/0001-61;2024-03-28;1;Conde de Bonfim,149;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Dom Gerado 46;LOGÍSTICA;1;0.005477
01.235.622/0001-61;2024-03-28;1;Dom Gerado 42;MIDIA;1;0.012118
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;CONTABILIDADE;0.162905;0.003929
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;CONSULTORIA;0;0
01.235.622/0001-61;2024-03-28;1;Golden Corporate;ENGENHARIA;0.558045;0.011308
01.235.622/0001-61;2024-03-28;1;Golden Corporate;MÍDIA;0;0
01.235.622/0001-61;2024-03-28;1;Cardeal Leme;COMÉRCIO;0.152994;0.00369
01.235.622/0001-61;2024-03-28;1;Golden Corporate;SEGUROS;0.441955;0.008955
01.235.622/0001-61;2024-03-28;1;Ícono Parque;COMÉRCIO;0.814701;0.011091
01.235.622/0001-61;2024-03-28;1;Ícono Parque;HOSPITALAR;0;0
01.235.622/0001-61;2024-03-28;1;Barão de Mesquita;ENSINO;1;0.015942
01.235.622/0001-61;2024-03-28;1;Av Mem de Sá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Ícono Parque;IMOBILIÁRIO;0.054273;0.000739
01.235.622/0001-61;2024-03-28;1;Ícono Parque;ESTÉTICA;0.131027;0.001784
01.235.622/0001-61;2024-03-28;1;Largo de Santa Rita;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Marechal Camara;TI;1;0.007324
01.235.622/0001-61;2024-03-28;1;Presidente Antonio Carlos;FINANCEIRO;1;0.005423
01.235.622/0001-61;2024-03-28;1;Primeiro de Março;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Rio Branco 45;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Senhor dos Passos 107;COMERCIO;0;0
01.235.622/0001-61;2024-03-28;1;Sete de Setembro;COMERCIO;0;0
01.235.622/0001-61;2024-03-28;1;Teofilo Otoni 24;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Travessa do Ouvidor;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Uruguaiana, 76;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Uruguaiana, 78;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;São Pedro da Aldeia;ÁGUA E ESGOTO;1;0.01153
01.235.622/0001-61;2024-03-28;1;Instituto Dominus;ENSINO;1;0.006229
01.235.622/0001-61;2024-03-28;1;Hotel Aretê;ENSINO;1;0
01.235.622/0001-61;2024-03-28;1;Esquina 98;DISPONÍVEL;0;0
01.235.622/0001-61;2024-03-28;1;Colégio Eleva;ENSINO;1;0.19992
01.235.622/0001-61;2024-03-28;1;Innovitá;DISPONIVEL;0;0
01.235.622/0001-61;2024-03-28;1;Rainha Guilhermina;FINANCEIRO;0.840168;0.023752
01.235.622/0001-61;2024-03-28;1;Rainha Guilhermina;ADVOCACIA;0.159832;0.004519
01.235.622/0001-61;2024-03-28;1;Touch;MÍDIA;0;0
01.235.622/0001-61;2024-03-28;1;Touch;HOSPITALAR;0.393182;0.001968
01.235.622/0001-61;2024-03-28;1;Touch;IMOBILIÁRIO;0.318653;0.001595
01.235.622/0001-61;2024-03-28;1;Edificio Center Shopping;ENSINO;1;0.060446
01.235.622/0001-61;2024-03-28;1;Itumbiara;ENSINO;1;0.030566
01.235.622/0001-61;2024-03-28;1;Touch;ADVOCACIA;0;0
01.235.622/0001-61;2024-03-28;1;Touch;FISIOTERAPIA;0.117497;0.000588
01.235.622/0001-61;2024-03-28;1;Touch;ARQUITETURA;0.170667;0.000854
01.235.622/0001-61;2024-06-30;1;Carioca;COMERCIO;0.275818;0.006973
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;TI;0.425985;0.010273
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;TELECOMUNICAÇÃO;0.113511;0.002737
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;LOGISTICA;0;0
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;FINANCEIRO;0.144606;0.003487
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;ENGENHARIA;0;0
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;CONTABILIDADE;0.162905;0.003929
01.235.622/0001-61;2024-06-30;1;Esquina 98;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Rainha Guilhermina;FINANCEIRO;0.840168;0.023752
01.235.622/0001-61;2024-06-30;1;Rainha Guilhermina;ADVOCACIA;0.159832;0.004519
01.235.622/0001-61;2024-06-30;1;Touch;MÍDIA;0;0
01.235.622/0001-61;2024-06-30;1;Touch;HOSPITALAR;0.393182;0.001968
01.235.622/0001-61;2024-06-30;1;Touch;IMOBILIÁRIO;0.318653;0.001595
01.235.622/0001-61;2024-06-30;1;Touch;ADVOCACIA;0;0
01.235.622/0001-61;2024-06-30;1;Touch;FISIOTERAPIA;0.117497;0.000588
01.235.622/0001-61;2024-06-30;1;Touch;ARQUITETURA;0.170667;0.000854
01.235.622/0001-61;2024-06-30;1;Itumbiara;ENSINO;1;0.030566
01.235.622/0001-61;2024-06-30;1;Edificio Center Shopping;ENSINO;1;0.060446
01.235.622/0001-61;2024-06-30;1;Hotel Aretê;ENSINO;1;0
01.235.622/0001-61;2024-06-30;1;Instituto Dominus;ENSINO;1;0.006229
01.235.622/0001-61;2024-06-30;1;Colégio Eleva;ENSINO;1;0.19992
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;CONSULTORIA;0;0
01.235.622/0001-61;2024-06-30;1;Cardeal Leme;COMÉRCIO;0.152994;0.00369
01.235.622/0001-61;2024-06-30;1;Barão de Mesquita;ENSINO;1;0.015942
01.235.622/0001-61;2024-06-30;1;Av Mem de Sá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Innovitá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Golden Corporate;SEGUROS;0.441955;0.008955
01.235.622/0001-61;2024-06-30;1;Golden Corporate;MÍDIA;0;0
01.235.622/0001-61;2024-06-30;1;Golden Corporate;ENGENHARIA;0.558045;0.011308
01.235.622/0001-61;2024-06-30;1;Dom Gerado 42;MIDIA;1;0.012118
01.235.622/0001-61;2024-06-30;1;Dom Gerado 46;LOGÍSTICA;1;0.005477
01.235.622/0001-61;2024-06-30;1;Conde de Bonfim,149;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Ícono Parque;COMÉRCIO;0.814701;0.011091
01.235.622/0001-61;2024-06-30;1;Ícono Parque;HOSPITALAR;0;0
01.235.622/0001-61;2024-06-30;1;Ícono Parque;IMOBILIÁRIO;0.054273;0.000739
01.235.622/0001-61;2024-06-30;1;Ícono Parque;ESTÉTICA;0.131027;0.001784
01.235.622/0001-61;2024-06-30;1;Largo de Santa Rita;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Marechal Camara;TI;1;0.007324
01.235.622/0001-61;2024-06-30;1;Presidente Antonio Carlos;FINANCEIRO;1;0.005423
01.235.622/0001-61;2024-06-30;1;Citta Office;MIDIA;1;0.036146
01.235.622/0001-61;2024-06-30;1;Citta America;ACADEMIA;0.233022;0.101796
01.235.622/0001-61;2024-06-30;1;Citta America;ENSINO;0.764812;0.334109
01.235.622/0001-61;2024-06-30;1;Citta America;COMERCIO;0.002166;0.000946
01.235.622/0001-61;2024-06-30;1;CESBOM;ENSINO;1;0.055478
01.235.622/0001-61;2024-06-30;1;Carioca;FINANCEIRO;0.724182;0.018308
01.235.622/0001-61;2024-06-30;1;Primeiro de Março;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Rio Branco 45;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Senhor dos Passos 107;COMERCIO;0;0
01.235.622/0001-61;2024-06-30;1;Sete de Setembro;COMERCIO;0;0
01.235.622/0001-61;2024-06-30;1;Teofilo Otoni 24;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Travessa do Ouvidor;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Uruguaiana, 76;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;Uruguaiana, 78;DISPONÍVEL;0;0
01.235.622/0001-61;2024-06-30;1;São Pedro da Aldeia;ÁGUA E ESGOTO;1;0.01153
01.235.622/0001-61;2024-09-30;1;Itumbiara;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Touch;ARQUITETURA;0;0
01.235.622/0001-61;2024-09-30;1;Touch;FISIOTERAPIA;0;0
01.235.622/0001-61;2024-09-30;1;Touch;ADVOCACIA;0;0
01.235.622/0001-61;2024-09-30;1;Touch;IMOBILIÁRIO;0;0
01.235.622/0001-61;2024-09-30;1;Touch;HOSPITALAR;0;0
01.235.622/0001-61;2024-09-30;1;Touch;MÍDIA;0;0
01.235.622/0001-61;2024-09-30;1;Rainha Guilhermina;ADVOCACIA;0;0
01.235.622/0001-61;2024-09-30;1;Rainha Guilhermina;FINANCEIRO;0;0
01.235.622/0001-61;2024-09-30;1;Esquina 98;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;São Pedro da Aldeia;ÁGUA E ESGOTO;0;0
01.235.622/0001-61;2024-09-30;1;Uruguaiana, 78;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Uruguaiana, 76;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Travessa do Ouvidor;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Teofilo Otoni 24;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Sete de Setembro;COMERCIO;0;0
01.235.622/0001-61;2024-09-30;1;Senhor dos Passos 107;COMERCIO;0;0
01.235.622/0001-61;2024-09-30;1;Rio Branco 45;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Primeiro de Março;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Presidente Antonio Carlos;FINANCEIRO;0;0
01.235.622/0001-61;2024-09-30;1;Marechal Camara;TI;0;0
01.235.622/0001-61;2024-09-30;1;Largo de Santa Rita;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Ícono Parque;ESTÉTICA;0;0
01.235.622/0001-61;2024-09-30;1;Ícono Parque;IMOBILIÁRIO;0;0
01.235.622/0001-61;2024-09-30;1;Ícono Parque;HOSPITALAR;0;0
01.235.622/0001-61;2024-09-30;1;Ícono Parque;COMÉRCIO;0;0
01.235.622/0001-61;2024-09-30;1;Golden Corporate;SEGUROS;0;0
01.235.622/0001-61;2024-09-30;1;Golden Corporate;MÍDIA;0;0
01.235.622/0001-61;2024-09-30;1;Golden Corporate;ENGENHARIA;0;0
01.235.622/0001-61;2024-09-30;1;Dom Gerado 42;MIDIA;0;0
01.235.622/0001-61;2024-09-30;1;Dom Gerado 46;LOGÍSTICA;0;0
01.235.622/0001-61;2024-09-30;1;Conde de Bonfim,149;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Citta Office;MIDIA;0;0
01.235.622/0001-61;2024-09-30;1;Citta America;ACADEMIA;0;0
01.235.622/0001-61;2024-09-30;1;Citta America;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Citta America;COMERCIO;0;0
01.235.622/0001-61;2024-09-30;1;CESBOM;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Carioca;FINANCEIRO;0;0
01.235.622/0001-61;2024-09-30;1;Carioca;COMERCIO;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;TI;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;TELECOMUNICAÇÃO;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;LOGISTICA;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;FINANCEIRO;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;ENGENHARIA;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;CONTABILIDADE;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;CONSULTORIA;0;0
01.235.622/0001-61;2024-09-30;1;Cardeal Leme;COMÉRCIO;0;0
01.235.622/0001-61;2024-09-30;1;Barão de Mesquita;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Av Mem de Sá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-09-30;1;Edificio Center Shopping;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Hotel Aretê;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Instituto Dominus;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Colégio Eleva;ENSINO;0;0
01.235.622/0001-61;2024-09-30;1;Innovitá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Innovitá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Colégio Eleva;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Instituto Dominus;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Hotel Aretê;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Edificio Center Shopping;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Itumbiara;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Touch;ARQUITETURA;0;0
01.235.622/0001-61;2024-12-31;1;Touch;FISIOTERAPIA;0;0
01.235.622/0001-61;2024-12-31;1;Touch;ADVOCACIA;0;0
01.235.622/0001-61;2024-12-31;1;Touch;IMOBILIÁRIO;0;0
01.235.622/0001-61;2024-12-31;1;Av Mem de Sá;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Barão de Mesquita;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;COMÉRCIO;0;0
01.235.622/0001-61;2024-12-31;1;Touch;HOSPITALAR;0;0
01.235.622/0001-61;2024-12-31;1;Touch;MÍDIA;0;0
01.235.622/0001-61;2024-12-31;1;Rainha Guilhermina;ADVOCACIA;0;0
01.235.622/0001-61;2024-12-31;1;Rainha Guilhermina;FINANCEIRO;0;0
01.235.622/0001-61;2024-12-31;1;Esquina 98;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;São Pedro da Aldeia;ÁGUA E ESGOTO;0;0
01.235.622/0001-61;2024-12-31;1;Uruguaiana, 78;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Uruguaiana, 76;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Travessa do Ouvidor;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Teofilo Otoni 24;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Sete de Setembro;COMERCIO;0;0
01.235.622/0001-61;2024-12-31;1;Senhor dos Passos 107;COMERCIO;0;0
01.235.622/0001-61;2024-12-31;1;Rio Branco 45;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Primeiro de Março;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Presidente Antonio Carlos;FINANCEIRO;0;0
01.235.622/0001-61;2024-12-31;1;Marechal Camara;TI;0;0
01.235.622/0001-61;2024-12-31;1;Largo de Santa Rita;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Ícono Parque;ESTÉTICA;0;0
01.235.622/0001-61;2024-12-31;1;Ícono Parque;IMOBILIÁRIO;0;0
01.235.622/0001-61;2024-12-31;1;Ícono Parque;HOSPITALAR;0;0
01.235.622/0001-61;2024-12-31;1;Ícono Parque;COMÉRCIO;0;0
01.235.622/0001-61;2024-12-31;1;Golden Corporate;SEGUROS;0;0
01.235.622/0001-61;2024-12-31;1;Golden Corporate;MÍDIA;0;0
01.235.622/0001-61;2024-12-31;1;Golden Corporate;ENGENHARIA;0;0
01.235.622/0001-61;2024-12-31;1;Dom Gerado 42;MIDIA;0;0
01.235.622/0001-61;2024-12-31;1;Dom Gerado 46;LOGÍSTICA;0;0
01.235.622/0001-61;2024-12-31;1;Conde de Bonfim,149;DISPONÍVEL;0;0
01.235.622/0001-61;2024-12-31;1;Citta Office;MIDIA;0;0
01.235.622/0001-61;2024-12-31;1;Citta America;ACADEMIA;0;0
01.235.622/0001-61;2024-12-31;1;Citta America;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Citta America;COMERCIO;0;0
01.235.622/0001-61;2024-12-31;1;CESBOM;ENSINO;0;0
01.235.622/0001-61;2024-12-31;1;Carioca;FINANCEIRO;0;0
01.235.622/0001-61;2024-12-31;1;Carioca;COMERCIO;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;TI;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;CONSULTORIA;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;CONTABILIDADE;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;ENGENHARIA;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;FINANCEIRO;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;TELECOMUNICAÇÃO;0;0
01.235.622/0001-61;2024-12-31;1;Cardeal Leme;LOGISTICA;0;0
01.497.954/0001-14;2024-03-31;1;Centro Comercial e Empresarial Mostardeiro;Serviços;0;0
01.497.954/0001-14;2024-03-31;1;Centro Empresarial Presidente Kennedy;Serviços;0;0
01.497.954/0001-14;2024-03-31;1;Edifício Maipú;Serviços;0;0
01.497.954/0001-14;2024-03-31;1;EdifícioMartim Fierro;Serviços;0;0
01.497.954/0001-14;2024-03-31;1;Prédio Comercial;Serviços;0;0
01.497.954/0001-14;2024-03-31;1;Centro Empresarial Rio Guahyba;Serviços;0;0
01.497.954/0001-14;2024-03-31;1;Edifício Piratini;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;Centro Comercial e Empresarial Mostardeiro;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;Centro Empresarial Presidente Kennedy;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;Edifício Maipú;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;Prédio Comercial;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;Centro Empresarial Rio Guahyba;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;Edifício Piratini;Serviços;0;0
01.497.954/0001-14;2024-06-30;1;EdifícioMartim Fierro;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;Centro Comercial e Empresarial Mostardeiro;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;Centro Empresarial Presidente Kennedy;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;Edifício Maipú;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;EdifícioMartim Fierro;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;Edifício Piratini;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;Centro Empresarial Rio Guahyba;Serviços;0;0
01.497.954/0001-14;2024-09-30;1;Prédio Comercial;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;Prédio Comercial;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;Centro Empresarial Rio Guahyba;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;Edifício Piratini;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;EdifícioMartim Fierro;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;Edifício Maipú;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;Centro Empresarial Presidente Kennedy;Serviços;0;0
01.497.954/0001-14;2024-12-31;1;Centro Comercial e Empresarial Mostardeiro;Serviços;0;0
01.601.918/0001-59;2024-03-31;1;Joaquim Floriano;Serviço;0;0
01.601.918/0001-59;2024-03-31;1;Dantas Barreto;Serviço;1;0.139794
01.601.918/0001-59;2024-03-31;1;Eusébio Matoso;Serviço;0;0
01.601.918/0001-59;2024-06-30;1;Joaquim Floriano;Serviço;0;0
01.601.918/0001-59;2024-06-30;1;Dantas Barreto;Serviço;1;0.238299
01.601.918/0001-59;2024-06-30;1;Eusébio Matoso;Serviço;0;0
01.601.918/0001-59;2024-09-30;1;Eusébio Matoso;Serviço;0;0
01.601.918/0001-59;2024-09-30;1;Dantas Barreto;Serviço;0;0
01.601.918/0001-59;2024-09-30;1;Joaquim Floriano;Serviço;0;0
01.601.918/0001-59;2024-12-31;1;Joaquim Floriano;Serviço;0;0
01.601.918/0001-59;2024-12-31;1;Dantas Barreto;Serviço;0;0
01.633.741/0001-72;2024-03-31;1;Edificio Memorial Office Building;Turismo;0.231266;0.222985
01.633.741/0001-72;2024-03-31;1;Edificio Memorial Office Building;Transporte;0.273559;0.263765
01.633.741/0001-72;2024-03-31;1;Edificio Memorial Office Building;Saúde;0.133917;0.129122
01.633.741/0001-72;2024-03-31;1;Edificio Memorial Office Building;SetorN;0;0
01.633.741/0001-72;2024-06-30;1;Edificio Memorial Office Building;SetorN;0;0
01.633.741/0001-72;2024-06-30;1;Edificio Memorial Office Building;Tecnologia;0.123552;0.118972
01.633.741/0001-72;2024-06-30;1;Edificio Memorial Office Building;Turismo;0.28676;0.276577
01.633.741/0001-72;2024-06-30;1;Edificio Memorial Office Building;Transporte;0.251979;0.243032
01.633.741/0001-72;2024-09-30;1;Edificio Memorial Office Building;Turismo;0.265133;0.257096
01.633.741/0001-72;2024-09-30;1;Edificio Memorial Office Building;Transporte;0.232976;0.225913
01.633.741/0001-72;2024-09-30;1;Edificio Memorial Office Building;Tecnologia;0.11405;0.110592
01.633.741/0001-72;2024-09-30;1;Edificio Memorial Office Building;SetorN;0;0
01.633.741/0001-72;2024-12-31;1;Edificio Memorial Office Building;Transporte;0.257755;0.248418
01.633.741/0001-72;2024-12-31;1;Edificio Memorial Office Building;Setor3;0;0
01.633.741/0001-72;2024-12-31;1;Edificio Memorial Office Building;SetorN;0;0
01.633.741/0001-72;2024-12-31;1;Edificio Memorial Office Building;Turismo;0.287961;0.277529
01.636.325/0001-28;2024-03-31;1;Moinhos Shopping;Vestuário;0.3488;0.2722
01.636.325/0001-28;2024-03-31;1;Moinhos Shopping;Artigos DiversosJoalherias e Óticas;0.1523;0.1188
01.636.325/0001-28;2024-03-31;1;Moinhos Shopping;Estética;0.1963;0.1582
01.636.325/0001-28;2024-03-31;1;Hotel Hilton Porto Alegre;Hotelaria;1;0.0557
01.636.325/0001-28;2024-03-31;1;Edifício Lafayette;Serviços Financeiros;0;0
01.636.325/0001-28;2024-06-30;2;Edifício Lafayette;Serviços Financeiros;0;0
01.636.325/0001-28;2024-06-30;2;Hotel Hilton Porto Alegre;Hotelaria;1;0.0557
01.636.325/0001-28;2024-06-30;2;Moinhos Shopping;Estética;0.1823;0.1702
01.636.325/0001-28;2024-06-30;2;Moinhos Shopping;Artigos DiversosJoalherias e Óticas;0.1617;0.1096
01.636.325/0001-28;2024-06-30;2;Moinhos Shopping;Vestuário;0.3506;0.2835
01.636.325/0001-28;2024-09-30;1;Moinhos Shopping;Vestuário;0.3488;0.2722
01.636.325/0001-28;2024-09-30;1;Moinhos Shopping;Artigos DiversosJoalherias e Óticas;0.1523;0.1188
01.636.325/0001-28;2024-09-30;1;Moinhos Shopping;Estética;0.1963;0.1582
01.636.325/0001-28;2024-09-30;1;Edifício Lafayette;Serviços Financeiros;0;0
01.636.325/0001-28;2024-09-30;1;Hotel Hilton Porto Alegre;Hotelaria;1;0.0557
01.636.325/0001-28;2024-12-31;1;Edifício Lafayette;Serviços Financeiros;0;0
01.636.325/0001-28;2024-12-31;1;Hotel Hilton Porto Alegre;Hotelaria;1;0.0557
01.636.325/0001-28;2024-12-31;1;Moinhos Shopping;Estética;0.1963;0.1582
01.636.325/0001-28;2024-12-31;1;Moinhos Shopping;Artigos DiversosJoalherias e Óticas;0.1523;0.1188
