CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Endereco_Imovel;Justificativa_Evolucao_Inferior_Previsto;Justificativa_Custo_Superior_Previsto
43.862.625/0001-75;2024-03-31;2;Imóveis para venda em construção;Basílio 177;NÃO HOUVE ATRASO NA EVOLUÇÃO DE OBRA.Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto.;NÃO HOUVE CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.O valor realizado foi menor do que o previsto devido à estratégia adotada nas negociações comerciais dos contratos iniciais, que permitiu a postergação de alguns pagamentos previamente previstos, sem implicar na evolução física planejada.
43.862.625/0001-75;2024-06-30;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. No trimestre, devido à compatibilização de determinadas etapas dos projetos executivos, foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. No entanto, o replanejamento contempla a compensação de tal defasagem nos meses subsequentes, sendo que o prazo de entrega da obra será mantido.;NÃO INCORRERAM CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.
43.862.625/0001-75;2024-09-30;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem nos meses subsequentes. O prazo de entrega da obra será mantido.;NÃO INCORRERAM CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.
43.862.625/0001-75;2024-12-31;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem nos meses subsequentes. O prazo de entrega da obra será mantido.;NÃO INCORRERAM CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.
46.157.348/0001-98;2024-03-31;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.157.348/0001-98;2024-03-31;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2024-03-31;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2024-06-30;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.157.348/0001-98;2024-06-30;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2024-06-30;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2024-09-30;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2024-09-30;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2024-09-30;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.157.348/0001-98;2024-12-31;1;Imóveis para renda em construção;YOUR OSCAR FREIRE;n/a;n/a
46.157.348/0001-98;2024-12-31;1;Imóveis para renda em construção;HELBOR VILA OLIMPIA HOME & STY;n/a;n/a
46.157.348/0001-98;2024-12-31;1;Imóveis para renda em construção;PATTEO KLABIN;n/a;n/a
46.285.299/0001-79;2024-03-31;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
46.285.299/0001-79;2024-06-30;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
46.285.299/0001-79;2024-09-30;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
47.136.369/0001-90;2024-03-31;1;Imóveis para venda em construção;Basílio 177;NÃO HOUVE ATRASO NA EVOLUÇÃO DE OBRA.Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto.;NÃO HOUVE CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.O valor realizado foi menor do que o previsto devido à estratégia adotada nas negociações comerciais dos contratos iniciais, que permitiu a postergação de alguns pagamentos previamente previstos, sem implicar na evolução física planejada.
47.136.369/0001-90;2024-06-30;1;Imóveis para venda em construção;Edifício sem nome da Rua Sete de Abril, 309 - República - São Paulo/SP;A conclusão da aprovação do projeto e a emissão do alvará de aprovação ocorreu em abril/23. o Alvará de execução foi emitido em setembro/23. O início de obras está previsto para final de outubro/2023 - início de novembro/23. Até o final do terceiro trimestre foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Por isso não estão representados como % de evolução de obra.;Não houve desvios de custos
47.136.369/0001-90;2024-09-30;1;Imóveis para venda em construção;Basílio 177;Até outubro/23 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/23, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem nos meses subsequentes. O prazo de entrega da obra será mantido.;NÃO INCORRERAM CUSTOS SUPERIORES AO PREVISTO.A evolução física não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evoluçõo dos custos acima indicada inclui os custos de demolição.
47.136.369/0001-90;2024-12-31;2;Imóveis para venda em construção;Basílio, 177;Até outubro/2023 foram realizados serviços preliminares de demolição e desmontagem interna, por se tratar de um retrofit. Tais serviços não foram contemplados no percentual de evolução física de obra. O início de obras ocorreu em novembro/2023, conforme previsto. Devido à compatibilização de determinadas etapas dos projetos executivos, foi necessário o replanejamento de alguns serviços, de forma que a evolução física ficou abaixo do previsto. O replanejamento contempla a compensação de tal defasagem nos meses subsequentes. O prazo de entrega da obra será mantido.;Não incorreram custos superiores ao previsto. A evolução fisica não inclui a demolição. Porém, por uma questão de planejamento e acompanhamento de fluxo de caixa, a evolução dos custos acima indicada inclui os custos de demolição
49.553.783/0001-20;2024-03-31;1;Imóveis para venda em construção;Haia Boa Vista - GRM;A obra encontra-se atrasada devido o atraso no início dos serviços, consequentemente atrasando a execução da fundação.;N/A
49.553.783/0001-20;2024-03-31;1;Imóveis para venda em construção;YOU Unlimited;N/A;A obra está adiantada 3,55% em relação ao previsto no cronogramaO Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra
49.553.783/0001-20;2024-03-31;1;Imóveis para venda em construção;Vista Madalena, By You, Inc;N/A;A obra encontra-se no prazo.
49.553.783/0001-20;2024-06-30;1;Imóveis para venda em construção;Vista Madalena, By You, Inc;N/A;A obra encontra-se no prazo.
49.553.783/0001-20;2024-06-30;1;Imóveis para venda em construção;Haia Boa Vista - GRM;A obra encontra-se atrasada devido o atraso no início dos serviços, consequentemente atrasando a execução da fundação.;N/A
49.553.783/0001-20;2024-06-30;1;Imóveis para venda em construção;YOU Unlimited;N/A;A obra está adiantada 3,55% em relação ao previsto no cronogramaO Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra
50.180.894/0001-17;2024-03-31;1;Imóveis para renda em construção;MY WAY GUANABARA;N/A;N/A
50.180.894/0001-17;2024-03-31;1;Imóveis para renda em construção;NEW PATTEO;N/A;N/A
50.180.894/0001-17;2024-03-31;1;Imóveis para renda em construção;VILA NOVA;N/A;N/A
50.180.894/0001-17;2024-03-31;1;Imóveis para renda em construção;PATTEO SÃO BERNARDO;N/A;N/A
50.180.894/0001-17;2024-06-30;1;Imóveis para renda em construção;MY WAY GUANABARA;N/A;N/A
50.180.894/0001-17;2024-06-30;1;Imóveis para renda em construção;PATTEO SÃO BERNARDO;N/A;N/A
50.180.894/0001-17;2024-06-30;1;Imóveis para renda em construção;VILA NOVA;N/A;N/A
50.180.894/0001-17;2024-06-30;1;Imóveis para renda em construção;NEW PATTEO;N/A;N/A
50.399.189/0001-05;2024-06-30;1;Imóveis para venda em construção;0;0;0
50.399.189/0001-05;2024-09-30;1;Imóveis para venda em construção;N/A;N/A;N/A
50.399.189/0001-05;2024-12-31;1;Imóveis para venda em construção;N/A;N/A;N/A
50.569.855/0001-06;2024-03-31;1;Imóveis para renda em construção;n/a;n/a;n/a
50.569.855/0001-06;2024-06-30;1;Imóveis para renda em construção;n/a;n/a;n/a
50.569.855/0001-06;2024-09-30;1;Imóveis para renda em construção;n/a;n/a;n/a
50.569.855/0001-06;2024-12-31;1;Imóveis para renda em construção;n/a;n/a;n/a
50.750.438/0001-65;2024-03-31;1;Imóveis para venda em construção;You Oscar - Unidades 2801;;
50.750.438/0001-65;2024-03-31;1;Imóveis para venda em construção;You Oscar - Unidades 2402;N/A;N/A
50.750.438/0001-65;2024-03-31;1;Imóveis para venda em construção;You Oscar - Unidades 2601;N/A;N/A
50.750.438/0001-65;2024-03-31;1;Imóveis para venda em construção;You Oscar - Unidades 2201;N/A;N/A
50.750.438/0001-65;2024-06-28;1;Imóveis para venda em construção;You Oscar - Unidades 2801;N/A;N/A
50.750.438/0001-65;2024-06-28;1;Imóveis para venda em construção;You Oscar - Unidades 2402;N/A;N/A
50.750.438/0001-65;2024-06-28;1;Imóveis para venda em construção;You Oscar - Unidades 2201;N/A;N/A
50.750.438/0001-65;2024-06-28;1;Imóveis para venda em construção;You Oscar - Unidades 2601;N/A;N/A
50.750.438/0001-65;2024-09-30;1;Imóveis para venda em construção;You Oscar - Unidades 2201;N/A;N/A
50.750.438/0001-65;2024-09-30;1;Imóveis para venda em construção;You Oscar - Unidades 2801;N/A;N/A
50.750.438/0001-65;2024-09-30;1;Imóveis para venda em construção;You Oscar - Unidades 2601;N/A;N/A
50.750.438/0001-65;2024-09-30;1;Imóveis para venda em construção;You Oscar - Unidades 2402;N/A;N/A
50.750.438/0001-65;2024-12-31;1;Imóveis para venda em construção;N/A;N/A;N/A
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO  702 TIPO 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 1203 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 501 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 1902 TORRE 3;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 1201;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 501 TORRE 4;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 502 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-09-30;1;Imóveis para renda em construção;APTO 302 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO  702 TIPO 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 1203 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 302 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 502 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 501 TORRE 4;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 1902 TORRE 3;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 1201;evolucao conforme o previsto;custos conforme previsto
50.876.919/0001-11;2024-12-31;1;Imóveis para renda em construção;APTO 501 TORRE 2;evolucao conforme o previsto;custos conforme previsto
50.957.247/0001-79;2024-03-31;1;Imóveis para renda em construção;ANITA_GARIBALDI;N/A;N/A
50.957.247/0001-79;2024-03-31;1;Imóveis para renda em construção;JOAO_LUIZ_M_COUTINHO;N/A;N/A
50.957.247/0001-79;2024-06-28;1;Imóveis para renda em construção;JOAO_LUIZ_M_COUTINHO;N/A;N/A
50.957.247/0001-79;2024-06-28;1;Imóveis para renda em construção;ANITA_GARIBALDI;N/A;N/A
50.957.247/0001-79;2024-09-30;1;Imóveis para renda em construção;ANITA_GARIBALDI;N/A;N/A
50.957.247/0001-79;2024-09-30;1;Imóveis para renda em construção;JOAO_LUIZ_M_COUTINHO;N/A;N/A
50.957.247/0001-79;2024-12-31;1;Imóveis para renda em construção;JOAO_LUIZ_M_COUTINHO;N/A;N/A
50.957.247/0001-79;2024-12-31;1;Imóveis para renda em construção;AV PORTUGAL;N/A;N/A
50.957.247/0001-79;2024-12-31;1;Imóveis para renda em construção;XV NOVEMBRO - RIO NEGRO;N/A;N/A
50.957.247/0001-79;2024-12-31;1;Imóveis para renda em construção;ANITA GARIBALDI;N/A;N/A
50.957.247/0001-79;2024-12-31;1;Imóveis para renda em construção;ESTRADA DO GANCHINHO;N/A;N/A
51.870.412/0001-13;2024-03-31;1;Imóveis para venda em construção;Vista Madalena By You, Inc;N/A;A obra está adiantada em 0,46% em relação ao previsto cronograma.
51.870.412/0001-13;2024-06-30;1;Imóveis para venda em construção;Vista Madalena By You, Inc;N/A;A obra está atrasada em 0,61% em relação ao previsto cronograma.
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Condomínio Wish 675 - EBM;Obra iniciada com atraso de 2 meses.;N/A
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Haia Boa Vista - GRM;Obra iniciou com pequeno atraso e teve dificuldade na execução nos serviços iniciais.;N/A
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;José Antonio Bortolotto - MGB;Atraso acumulado devido ao excesso de chuvas na região, dificultando diversas etapas da construção.;N/A
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Residencial Aquarela Habitat;N/A;Obra adiantada.
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Residencial Aldana Jardim - Maximo Aldana;N/A;N/A
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Edifício Gibran;Obra em recuperação do atraso para entrega no prazo contratual.;
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Stillo Barra - AGER;Atraso ainda é reflexo das dificuldades iniciais para remoção de desmonte de rochas no terreno.;N/A
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Residencial Vida Habitat;N/A;Obra adiantada.
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Varandas Joy - Realiza;N/A;Obra iniciada com pouco avanço acima do previsto.
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Vista Madalena By You, Inc;Pequeno atraso em relação ao cronograma, normal para a fase em que a obra se encontra (concretagem do embasamento) e recuperável a partir da estrutura do pavimento tipo.;
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Gafisa - Evolve Vila Mariana;Obra atrasada com dificuldade de execução na estrutura, dificultando avanço nas demais etapas.;
51.870.412/0001-13;2024-09-30;1;Imóveis para venda em construção;Unlimited - Oscar Freire - Youi, Inc;N/A;Obra adiantada.
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;José Antonio Bortolotto - MGB;O atraso da obra é devido ao longo período chuvoso na região, o que paralisou a concretagem, consequentemente desmontagem e montagem das formas das edificações seguintes.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Coral Gables - Vetter;Obra replanejada;Obra adiantada
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Edifício Gibran;Obra em finalização. Atraso ocorreu por lentidão em execução de concretagem que não foi recuperada ao longo da obra.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Unlimited - Oscar Freire - Youi, Inc;N/A;Obra adiantada.
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Derby Central - Max Plural;O atraso é reflexo de início tardio de execução das fundações, agravado pelo baixo desempenho em dezembro em função do calendário reduzido (festas de fim de ano).;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Seven Living - Maximo Aldana;Atraso em função de período chuvoso - obra em fase de fundação e escavação;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Residencial Vida Habitat;N/A;Obra concluída
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Residencial Aldana Jardim - Maximo Aldana;N/A;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Residencial Aquarela Habitat;N/A;Obra adiantada.
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Haia Boa Vista - GRM;Em novembro, refletindo a partir de dezembro, a construtora replanejou o cronograma da obra com objetivo em manter o prazo de entrega.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Stillo Barra - AGER;A defasagem entre o total previsto e realizado é reflexo das dificuldades iniciais para remoção de desmonte de rochas no terreno, não recuperado ao longo da obra.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Gafisa - Evolve Vila Mariana;Obra teve dificuldade de execução na estrutura, prejudicando avanço nas demais etapas.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Condomínio Wish 675 - EBM;Obra iniciada com atraso de 60 dias.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Vista Madalena By You, Inc;O atraso é devido à dificuldade de montagem e concretagem das grandes áreas de embasamento do emrpeendimento.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Green View - Patrimônio;A construtora replanejou a obra, postergando a entrega final para 31/10/2025, dentro do prazo máximo de tolerância;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Varandas Joy - Realiza;Pequeno atraso em relação ao cronograma, porém recuperável. Período chuvoso dificultou execução de terraplanagem e fundações.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Residencial Habitat Zoe;Atraso é reflexo do início tardio da obra (30 dias após o previsto), refletindo no andamento normal.;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Duo Living Complex - Catamarã;Pequeno atraso em relação ao cronograma, mas recuperável nesse estágio da obra;N/A
51.870.412/0001-13;2024-12-31;1;Imóveis para venda em construção;Sky Pinheiros - AAM;N/A;
52.324.762/0001-47;2024-06-30;1;Imóveis para renda em construção;0;0;0
52.324.762/0001-47;2024-09-30;1;Imóveis para renda em construção;0;0;0
52.324.762/0001-47;2024-12-31;1;Imóveis para renda em construção;0;0;0
53.072.782/0001-30;2024-12-31;1;Imóveis para renda em construção;NA;NA;NA
53.251.006/0001-06;2024-03-31;1;Imóveis para renda em construção;Casa Jardins Jaú;A evolução está ocorrendo conforme o previsto;A evolução está ocorrendo conforme o previsto
53.251.006/0001-06;2024-06-30;1;Imóveis para renda em construção;Casa Jardins Jaú;A evolução está ocorrendo conforme o previsto;A evolução está ocorrendo conforme o previsto
53.251.006/0001-06;2024-09-30;1;Imóveis para renda em construção;Casa Jardins Jaú;A evolução está ocorrendo conforme o previsto;A evolução está ocorrendo conforme o previsto
53.251.006/0001-06;2024-12-31;1;Imóveis para renda em construção;Casa Jardins Jaú;A evolução está ocorrendo conforme o previsto;A evolução está ocorrendo conforme o previsto
53.645.729/0001-81;2024-03-31;1;Imóveis para venda em construção;Rua Enxovia - Vila São Francisco - São Paulo,;n/a;n/a
53.645.729/0001-81;2024-03-31;1;Imóveis para venda em construção;Rua Funchal, nº 65, Vila Olímpia, São Paulo/SP;n/a;n/a
53.645.729/0001-81;2024-03-31;1;Imóveis para venda em construção;Rua Otto Boehm - Joinville -SC;n/a;n/a
53.645.729/0001-81;2024-06-30;1;Imóveis para venda em construção;Rua Enxovia - Vila São Francisco - São Paulo,;n/a;n/a
53.645.729/0001-81;2024-06-30;1;Imóveis para venda em construção;Rua Funchal, nº 65, Vila Olímpia, São Paulo/SP;n/a;n/a
53.645.729/0001-81;2024-06-30;1;Imóveis para venda em construção;Rua Otto Boehm - Joinville -SC;n/a;n/a
53.645.729/0001-81;2024-09-30;1;Imóveis para venda em construção;Rua Enxovia - Vila São Francisco - São Paulo,;n/a;n/a
53.645.729/0001-81;2024-09-30;1;Imóveis para venda em construção;Rua Funchal, nº 65, Vila Olímpia, São Paulo/SP;n/a;n/a
53.645.729/0001-81;2024-09-30;1;Imóveis para venda em construção;Rua Otto Boehm - Joinville -SC;n/a;n/a
53.645.729/0001-81;2024-12-31;1;Imóveis para venda em construção;Rua Otto Boehm - Joinville -SC;n/a;n/a
53.645.729/0001-81;2024-12-31;1;Imóveis para venda em construção;Rua Enxovia - Vila São Francisco - São Paulo,;n/a;n/a
53.645.729/0001-81;2024-12-31;1;Imóveis para venda em construção;Rua Funchal, nº 65, Vila Olímpia, São Paulo/SP;n/a;n/a
55.307.025/0001-24;2024-09-30;1;Imóveis para renda em construção;n/a;n/a;n/a
55.307.025/0001-24;2024-12-31;1;Imóveis para renda em construção;n/a;n/a;n/a
55.435.378/0001-00;2024-09-30;1;Imóveis para renda em construção;n/a;n/a;n/a
55.435.378/0001-00;2024-12-31;1;Imóveis para renda em construção;n/a;n/a;n/a
55.985.307/0001-80;2024-09-30;1;Imóveis para renda em construção;HELBOR PATTEO KLABIN;Imóvel em construção;Imóvel em construção
55.985.307/0001-80;2024-12-31;1;Imóveis para renda em construção;HELBOR PATTEO KLABIN;Imóvel em construção;Imóvel em construção
57.231.494/0001-32;2024-09-30;2;Imóveis para renda em construção;n/a;n/a;n/a
57.231.494/0001-32;2024-12-31;2;Imóveis para renda em construção;n/a;n/a;n/a
57.495.006/0001-02;2024-12-31;1;Imóveis para venda em construção;Imóvel Angélica;O projeto ainda está em desenvolvimento e aprovação. Portanto, ainda não há previsão de início de obras.;
57.882.804/0001-89;2024-12-31;1;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
58.372.239/0001-72;2024-12-31;1;Imóveis para renda em construção;n/a;n/a;n/a
