CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Setor_Atuacao;Percentual_Receita_Imovel;Percentual_Receitas_FII
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial;Setor1;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial;Setor2;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial;Setor3;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial;SetorN;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-09-30;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-09-30;1;Galpão Industrial;Setor1;0;0
11.233.841/0001-65;2020-09-30;1;Galpão Industrial;Setor2;0;0
11.233.841/0001-65;2020-09-30;1;Galpão Industrial;Setor3;0;0
11.233.841/0001-65;2020-09-30;1;Galpão Industrial;SetorN;0;0
11.233.841/0001-65;2020-09-30;1;Casa Comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-09-30;1;Casa Comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-09-30;1;Casa Comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-09-30;1;Casa Comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Galpão;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Galpão;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Galpão;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Galpão;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Shooping Maceió;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Shooping Maceió;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Shooping Maceió;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Shooping Maceió;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja e salas comerciais;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Sala comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Loja para uso comercial em centro urbano;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Galpão Industrial;SetorN;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;Setor1;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;Setor2;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;Setor3;0;0
11.233.841/0001-65;2020-12-31;1;Casa Comercial em centro urbano;SetorN;0;0
11.260.134/0001-68;2020-03-31;1;Edifício Metropolitan;Holding;0.276903;0.219382
11.260.134/0001-68;2020-03-31;1;Edifício Platinum;Advocacia;0.141115;0.029054
11.260.134/0001-68;2020-03-31;1;Edifício Platinum;Serviços Financeiros;0.233231;0.04802
11.260.134/0001-68;2020-06-30;1;Edifício Metropolitan;Holding;0.280053;0.222312
11.260.134/0001-68;2020-06-30;1;Edifício Platinum;Advocacia;0.214892;0.044051
11.260.134/0001-68;2020-06-30;1;Edifício Platinum;Serviços Financeiros;0.285092;0.058441
11.260.134/0001-68;2020-09-30;1;Edifício Metropolitan;Holding;0.274136;0.215848
11.260.134/0001-68;2020-09-30;1;Edifício Platinum;Advocacia;0.12037;0.025533
11.260.134/0001-68;2020-09-30;1;Edifício Platinum;Serviços Financeiros;0.270848;0.057453
11.260.134/0001-68;2020-12-31;1;Edifício Metropolitan;Holding;0.260663;0.207495
11.260.134/0001-68;2020-12-31;1;Edifício Platinum;Advocacia;0.179945;0.036517
11.260.134/0001-68;2020-12-31;1;Edifício Platinum;Serviços Financeiros;0.26597;0.053975
11.268.335/0001-01;2020-03-31;1;Pajuçara 175;;0;0
11.268.335/0001-01;2020-03-31;1;Pajuçara 175;Comércio;0.960688;0.676725
11.268.335/0001-01;2020-03-31;1;Fazenda Santo Izidro - Gleba A;Agropecuária;1;0.02119
11.268.335/0001-01;2020-03-31;1;Fazenda Santo Izidro - Gleba B;Agropecuária;1;0.003166
11.268.335/0001-01;2020-03-31;1;Fazenda Boarete;Agropecuária;1;0.06924
11.268.335/0001-01;2020-06-30;1;Pajuçara 175;;0;0
11.268.335/0001-01;2020-06-30;1;Pajuçara 175;Comércio;0.960688;0.782071
11.268.335/0001-01;2020-06-30;1;Fazenda Santo Izidro - Gleba A;Agropecuária;1;0.024489
11.268.335/0001-01;2020-06-30;1;Fazenda Santo Izidro - Gleba B;Agropecuária;1;0.003659
11.268.335/0001-01;2020-06-30;1;Fazenda Boarete;Agropecuária;1;0.080018
11.268.335/0001-01;2020-09-30;1;Pajuçara 175;;0;0
11.268.335/0001-01;2020-09-30;1;Pajuçara 175;Comércio;0.959052;0.841733
11.268.335/0001-01;2020-09-30;1;Fazenda Santo Izidro - Gleba A;Agropecuária;1;0.027501
11.268.335/0001-01;2020-09-30;1;Fazenda Santo Izidro - Gleba B;Agropecuária;1;0.004109
11.268.335/0001-01;2020-09-30;1;Fazenda Boarete;Agropecuária;1;0.090718
11.268.335/0001-01;2020-12-31;2;Pajuçara 175;;0;0
11.268.335/0001-01;2020-12-31;2;Pajuçara 175;Comércio;0.960688;0.182766
11.268.335/0001-01;2020-12-31;2;Fazenda Santo Izidro - Gleba A;Agropecuária;1;0.005723
11.268.335/0001-01;2020-12-31;2;Fazenda Santo Izidro - Gleba B;Agropecuária;1;0.000855
11.268.335/0001-01;2020-12-31;2;Fazenda Boarete;Agropecuária;1;0.01787
11.274.415/0001-70;2020-03-31;2;Lojas Americanas S.A - Maceio;Varejo;1;0.039221
11.274.415/0001-70;2020-03-31;2;Bompreço Supermercados do Nordeste Ltda;Varejo;1;0.150341
11.274.415/0001-70;2020-03-31;2;WANG E ZHENG LTDA;Varejo;1;0.010113
11.274.415/0001-70;2020-03-31;2;P CHENG;Varejo;1;0.012135
11.274.415/0001-70;2020-03-31;2;MAGAZINE TORRA TORRA LTDA;Varejo;1;0.101128
11.274.415/0001-70;2020-03-31;2;Carrefour Comercio e Industria Ltda;Varejo;1;0.144985
11.274.415/0001-70;2020-03-31;2;Lojas Americanas S.A - Belem;Varejo;1;0.116633
11.274.415/0001-70;2020-03-31;2;Lojas Americanas S.A - Brasilia;Varejo;1;0.072756
11.274.415/0001-70;2020-03-31;2;Lojas Americanas S.A - Nilopolis;Varejo;1;0.174134
11.274.415/0001-70;2020-03-31;2;Curso Exatas;Educacional;1;0.098233
11.274.415/0001-70;2020-03-31;2;Lojas Americanas S.A - Taquatinga;Varejo;1;0.073908
11.274.415/0001-70;2020-06-30;1;Lojas Americanas S.A - Vitória;Varejo;1;0.054009
11.274.415/0001-70;2020-06-30;1;Bompreço Supermercados do Nordeste Ltda;Varejo;1;0.220554
11.274.415/0001-70;2020-06-30;1;RW Lanchonetes;Varejo;1;0.012117
11.274.415/0001-70;2020-06-30;1;P CHENG;Varejo;1;0.0131
11.274.415/0001-70;2020-06-30;1;MAGAZINE TORRA TORRA LTDA;Varejo;1;0.086127
11.274.415/0001-70;2020-06-30;1;Lojas Americanas S.A - Belem;Varejo;1;0.112998
11.274.415/0001-70;2020-06-30;1;Lojas Americanas S.A - Brasilia;Varejo;1;0.070442
11.274.415/0001-70;2020-06-30;1;Lojas Americanas S.A - Nilopolis;Varejo;1;0.168619
11.274.415/0001-70;2020-06-30;1;Curso Exatas;Educacional;1;0.147238
11.274.415/0001-70;2020-06-30;1;Lojas Americanas S.A - Taquatinga;Varejo;1;0.071483
11.274.415/0001-70;2020-06-30;1;Lojas Americanas S.A - Maceio;Varejo;1;0.038001
11.274.415/0001-70;2020-09-30;1;Lojas Americanas S.A - Maceio;Varejo;1;0.041664
11.274.415/0001-70;2020-09-30;1;Bompreço Supermercados do Nordeste Ltda;Varejo;1;0.181699
11.274.415/0001-70;2020-09-30;1;RW Lanchonetes;Varejo;1;0.011793
11.274.415/0001-70;2020-09-30;1;P CHENG;Varejo;1;0.014151
11.274.415/0001-70;2020-09-30;1;MAGAZINE TORRA TORRA LTDA;Varejo;1;0.102203
11.274.415/0001-70;2020-09-30;1;Lojas Americanas S.A - Belem;Varejo;1;0.119921
11.274.415/0001-70;2020-09-30;1;Lojas Americanas S.A - Brasilia;Varejo;1;0.078237
11.274.415/0001-70;2020-09-30;1;Lojas Americanas S.A - Nilopolis;Varejo;1;0.187566
11.274.415/0001-70;2020-09-30;1;Curso Exatas;Educacional;1;0.119091
11.274.415/0001-70;2020-09-30;1;Lojas Americanas S.A - Taquatinga;Varejo;1;0.081097
11.274.415/0001-70;2020-12-31;1;Lojas Americanas S.A;Varejo;1;0.053661
11.274.415/0001-70;2020-12-31;1;Bompreço Supermercados do Nordeste Ltda;Varejo;1;0.193687
11.274.415/0001-70;2020-12-31;1;RW Lanchonetes;Varejo;1;0.012215
11.274.415/0001-70;2020-12-31;1;P CHENG;Varejo;1;0.014658
11.274.415/0001-70;2020-12-31;1;MAGAZINE TORRA TORRA LTDA;Varejo;1;0.122152
11.274.415/0001-70;2020-12-31;1;Lojas Americanas S.A - Belem;Varejo;1;0.116713
11.274.415/0001-70;2020-12-31;1;Lojas Americanas S.A - Brasilia;Varejo;1;0.074394
11.274.415/0001-70;2020-12-31;1;Lojas Americanas S.A - Nilopolis;Varejo;1;0.174971
11.274.415/0001-70;2020-12-31;1;Curso Exatas;Educacional;1;0.12336
11.274.415/0001-70;2020-12-31;1;Lojas Americanas S.A - Taquatinga;Varejo;1;0.072472
11.274.415/0001-70;2020-12-31;1;Lojas Americanas S.A - Maceio;Varejo;1;0.0377
11.281.322/0001-72;2020-03-31;1;Edifício Torre Boa Vista;Autarquia Federal;1;0.508665
11.281.322/0001-72;2020-03-31;1;Edifício Torre Vargas;Planos de Saúde;1;0.491335
11.281.322/0001-72;2020-06-30;5;Edifício Torre Boa Vista;Autarquia Federal;1;0.608284
11.281.322/0001-72;2020-06-30;5;Edifício Torre Vargas;Saúde;1;0.391706
11.281.322/0001-72;2020-09-30;1;Edifício Torre Boa Vista;Autarquia Federal;0;0.0057811
11.281.322/0001-72;2020-09-30;1;Edifício Torre Vargas;Saúde;0;0.0042164
11.281.322/0001-72;2020-12-31;1;Edifício Torre Boa Vista;Autarquia Federal;0;0.0072912
11.326.746/0001-06;2020-03-31;1;Sumaré;Materiais para Construção;0.8871;0.2217
11.326.746/0001-06;2020-03-31;1;Sumaré;Transportadora;0.1129;0.0282
11.326.746/0001-06;2020-03-31;1;Aricanduva;Materiais para Construção;1;0.2587
11.326.746/0001-06;2020-03-31;1;SJC;Materiais para Construção;0.588;0.1852
11.326.746/0001-06;2020-03-31;1;SJC;Concessionário de Veiculos;0.0734;0.0231
11.326.746/0001-06;2020-03-31;1;SJC;Concessionário de Veiculos;0.3386;0.1067
11.326.746/0001-06;2020-03-31;1;Antartica;Não se aplica;0;0
11.326.746/0001-06;2020-03-31;1;Guarulhos;Supermercados/Atacados;1;0.108
11.326.746/0001-06;2020-03-31;1;Indaiatuba;Supermercados/Atacados;1;0.0546
11.326.746/0001-06;2020-03-31;1;jundiai Cica;Materiais para Construção;1;0.0138
11.326.746/0001-06;2020-03-31;1;Araucárias;Casa de Condominio;0;0
11.326.746/0001-06;2020-03-31;1;Cambui;Escritorios;0;0
11.326.746/0001-06;2020-03-31;1;Cambui;Apartamento;0;0
11.326.746/0001-06;2020-06-30;1;Sumaré;Materiais para Construção;0.8881;0.2353
11.326.746/0001-06;2020-06-30;1;Sumaré;Transportadora;0.1119;0.0296
11.326.746/0001-06;2020-06-30;1;Aricanduva;Materiais para Construção;1;0.2769
11.326.746/0001-06;2020-06-30;1;SJC;Materiais para Construção;0.5504;0.1585
11.326.746/0001-06;2020-06-30;1;SJC;Concessionário de Veiculos;0.192;0.0553
11.326.746/0001-06;2020-06-30;1;SJC;Concessionário de Veiculos;0.2576;0.0742
11.326.746/0001-06;2020-06-30;1;Guarulhos;Supermercados/Atacados;1;0.1077
11.326.746/0001-06;2020-06-30;1;Indaiatuba Predio;Supermercados/Atacados;1;0.0369
11.326.746/0001-06;2020-06-30;1;Jundiai Cica;Materiais para Construção;1;0.0256
11.326.746/0001-06;2020-06-30;1;Condominio Araucárias;Casa de Condominio;0;0
11.326.746/0001-06;2020-06-30;1;Loja Unique;Escritorios;0;0
11.326.746/0001-06;2020-06-30;1;Pri ncesa de Gales;Apartamento;0;0
11.326.746/0001-06;2020-06-30;1;Condominio Alphaville D. Pedro;Casa de Condominio;0;0
11.326.746/0001-06;2020-06-30;1;Condomínio Pateo Santa Fé;Casa de Condominio;0;0
11.326.746/0001-06;2020-09-30;1;Sumaré;Materiais para Construção;0;0
11.326.746/0001-06;2020-09-30;1;Sumaré;Transportadora;0;0
11.326.746/0001-06;2020-09-30;1;Aricanduva;Materiais para Construção;0;0
11.326.746/0001-06;2020-09-30;1;SJC;Materiais para Construção;0;0
11.326.746/0001-06;2020-09-30;1;SJC;Concessionário de Veiculos;0;0
11.326.746/0001-06;2020-09-30;1;SJC;Concessionário de Veiculos;0;0
11.326.746/0001-06;2020-09-30;1;Guarulhos;Supermercados/Atacados;0;0
11.326.746/0001-06;2020-09-30;1;Indaiatuba Predio;Supermercados/Atacados;0;0
11.326.746/0001-06;2020-09-30;1;Jundiai Cica;Materiais para Construção;0;0
11.326.746/0001-06;2020-09-30;1;Condominio Araucárias;Casa de Condominio;0;0
11.326.746/0001-06;2020-09-30;1;Loja Unique;Escritorios;0;0
11.326.746/0001-06;2020-09-30;1;Pri ncesa de Gales;Apartamento;0;0
11.326.746/0001-06;2020-09-30;1;Condominio Alphaville D. Pedro;Casa de Condominio;0;0
11.326.746/0001-06;2020-09-30;1;Condomínio Pateo Santa Fé;Casa de Condominio;0;0
11.326.746/0001-06;2020-12-31;1;Sumaré;Materiais para Construção;0;0
11.326.746/0001-06;2020-12-31;1;Sumaré;Transportadora;0;0
11.326.746/0001-06;2020-12-31;1;Aricanduva;Materiais para Construção;0;0
11.326.746/0001-06;2020-12-31;1;SJC;Materiais para Construção;0;0
11.326.746/0001-06;2020-12-31;1;SJC;Concessionário de Veiculos;0;0
11.326.746/0001-06;2020-12-31;1;SJC;Concessionário de Veiculos;0;0
11.326.746/0001-06;2020-12-31;1;Guarulhos;Supermercados/Atacados;0;0
11.326.746/0001-06;2020-12-31;1;Indaiatuba Predio;Supermercados/Atacados;0;0
11.326.746/0001-06;2020-12-31;1;Jundiai Cica;Materiais para Construção;0;0
11.326.746/0001-06;2020-12-31;1;Condominio Araucárias;Casa de Condominio;0;0
11.326.746/0001-06;2020-12-31;1;Loja Unique;Escritorios;0;0
11.326.746/0001-06;2020-12-31;1;Pri ncesa de Gales;Apartamento;0;0
11.326.746/0001-06;2020-12-31;1;Condominio Alphaville D. Pedro;Casa de Condominio;0;0
11.326.746/0001-06;2020-12-31;1;Condomínio Pateo Santa Fé;Casa de Condominio;0;0
11.602.654/0001-01;2020-03-31;1;Insper Instituto de Pesquisa;Educação;0.921307;0.919021
11.602.654/0001-01;2020-06-30;1;Insper Instituto de Pesquisa;Educação;0.92387;0.921561
11.602.654/0001-01;2020-09-30;1;Insper Instituto de Pesquisa;Educação;1;0.993449
11.602.654/0001-01;2020-12-31;1;Insper Instituto de Pesquisa;Educação;1;0.995673
11.728.688/0001-47;2020-03-31;1;Centro Empresarial Atibaia (vendido parcialmente);Eletrônica;0.28877;0.000742
11.728.688/0001-47;2020-03-31;1;Centro Empresarial Atibaia (vendido parcialmente);Equipamentos;0.71123;0.001827
11.728.688/0001-47;2020-03-31;1;Condomínio Tech Town;Tecnologia da informação;1;0.007565
11.728.688/0001-47;2020-03-31;1;Master Offices;Saúde;0.163811;0.005264
11.728.688/0001-47;2020-03-31;1;Edifício Os Lusíadas (vendido);Químicos;1;0.009975
11.728.688/0001-47;2020-03-31;1;Brascabos Rio Claro;Materiais diversos;1;0.011801
11.728.688/0001-47;2020-03-31;1;Ed. Albatroz - Gaia Ar (vendido);Bebidas;0.995135;0.016926
11.728.688/0001-47;2020-03-31;1;Cremer Blumenau;Saúde;1;0.073338
11.728.688/0001-47;2020-03-31;1;Air Liquide;Gases Industriais;1;0.01141
11.728.688/0001-47;2020-03-31;1;Tetra Pak Monte Mor;Embalagens;1;0.05469
11.728.688/0001-47;2020-03-31;1;Gerdau Rio de Janeiro;Siderurgia;1;0.038987
11.728.688/0001-47;2020-03-31;1;Lojas Americanas Uberlândia;Varejo;1;0.121017
11.728.688/0001-47;2020-03-31;1;FedEx Guarulhos;Logístico;1;0.037935
11.728.688/0001-47;2020-03-31;1;Volkswagen Vinhedo;Automobilístico;1;0.328086
11.728.688/0001-47;2020-03-31;1;Condomínio SJC;Tecnologia da informação;0.846288;0.05907
11.728.688/0001-47;2020-06-30;1;Centro Empresarial Atibaia (Módulos 12 a 14 Ed. Safira);-;0;0.000143
11.728.688/0001-47;2020-06-30;1;Condomínio Tech Town;Tecnologia da informação;1;0.009911
11.728.688/0001-47;2020-06-30;1;Master Offices;Saúde;0.495143;0.023336
11.728.688/0001-47;2020-06-30;1;Brascabos Rio Claro;Materiais diversos;1;0.01383
11.728.688/0001-47;2020-06-30;1;Cremer Blumenau;Saúde;1;0.100459
11.728.688/0001-47;2020-06-30;1;Tetra Pak Monte Mor;Embalagens;1;0.072686
11.728.688/0001-47;2020-06-30;1;Gerdau Rio de Janeiro;Siderurgia;1;0.048492
11.728.688/0001-47;2020-06-30;1;Lojas Americanas Uberlândia;Varejo;1;0
11.728.688/0001-47;2020-06-30;1;FedEx Guarulhos;Logístico;1;0.050972
11.728.688/0001-47;2020-06-30;1;Volkswagen Vinhedo;Automobilístico;1;0.307697
11.728.688/0001-47;2020-06-30;1;Condomínio SJC;Tecnologia da informação;0.862068;0.091595
11.728.688/0001-47;2020-06-30;1;Air Liquide;Gases Industriais;1;0.005061
11.728.688/0001-47;2020-09-30;1;Centro Empresarial Atibaia (Módulos 12 a 14 Ed. Safira);-;0;0.000162
11.728.688/0001-47;2020-09-30;1;Condomínio Tech Town;Tecnologia da informação;0.68016;0.012109
11.728.688/0001-47;2020-09-30;1;Master Offices;Saúde;0.3942;0.015479
11.728.688/0001-47;2020-09-30;1;Brascabos Rio Claro;Materiais diversos;1;0.011648
11.728.688/0001-47;2020-09-30;1;Cremer Blumenau;Saúde;1;0.083485
11.728.688/0001-47;2020-09-30;1;Tetra Pak Monte Mor;Embalagens;1;0.064738
11.728.688/0001-47;2020-09-30;1;Gerdau Rio de Janeiro;Siderurgia;1;0.035457
11.728.688/0001-47;2020-09-30;1;Lojas Americanas Uberlândia;Varejo;1;0.156912
11.728.688/0001-47;2020-09-30;1;FedEx Guarulhos;Logístico;1;0.016148
11.728.688/0001-47;2020-09-30;1;Volkswagen Vinhedo;Automobilístico;1;0.181183
11.728.688/0001-47;2020-09-30;1;Condomínio SJC;Tecnologia da informação;0.867211;0.071227
11.728.688/0001-47;2020-09-30;1;Extrema;Automobilístico;0.681327;0.033827
11.728.688/0001-47;2020-09-30;1;Extrema;Varejo;0.318673;0.015822
11.728.688/0001-47;2020-12-31;1;Centro Empresarial Atibaia (Módulos 12 a 14 Ed. Safira);-;0;5.3E-05
11.728.688/0001-47;2020-12-31;1;Condomínio Tech Town;Tecnologia da informação;1;0.003321
11.728.688/0001-47;2020-12-31;1;Master Offices;Saúde;0.421687;0.007753
11.728.688/0001-47;2020-12-31;1;Brascabos Rio Claro;Materiais diversos;1;0.006566
11.728.688/0001-47;2020-12-31;1;Cremer Blumenau;Saúde;1;0.03224
11.728.688/0001-47;2020-12-31;1;Tetra Pak Monte Mor;Embalagens;1;0.023697
11.728.688/0001-47;2020-12-31;1;Gerdau Rio de Janeiro;Siderurgia;1;0.014027
11.728.688/0001-47;2020-12-31;1;Lojas Americanas Uberlândia;Varejo;1;0.065259
11.728.688/0001-47;2020-12-31;1;Centro Logístico Cumbica;Logístico;0;0
11.728.688/0001-47;2020-12-31;1;Volkswagen Vinhedo;Automobilístico;1;0.11735
11.728.688/0001-47;2020-12-31;1;Condomínio SJC;Tecnologia da informação;0.749075;0.021995
11.728.688/0001-47;2020-12-31;1;Condomínio SJC;Automobilístico;0.15538;0.004562
11.728.688/0001-47;2020-12-31;1;Extrema;Automobilístico;1;0.015034
11.728.688/0001-47;2020-12-31;1;Itupeva;Automobilístico;1;0.031079
11.728.688/0001-47;2020-12-31;1;Betim;Varejo;1;0.47711
11.728.688/0001-47;2020-12-31;1;GR Louveira;Bebidas;0.788103;0.007935
11.728.688/0001-47;2020-12-31;1;GR Louveira;Energia solar;0.160625;0.001617
11.728.688/0001-47;2020-12-31;1;CONE G06;-;0;0
11.769.604/0001-13;2020-12-31;2;Outlet Premium São Paulo;-;0;0
11.769.604/0001-13;2020-12-31;2;Outlet Premium Brasília;-;0;0
11.769.604/0001-13;2020-12-31;2;Outlet Premium Rio de Janeiro;-;0;0
11.769.604/0001-13;2020-12-31;2;Outlet Premium Salvador;-;0;0
11.769.604/0001-13;2020-12-31;2;Parque Shopping Barueri;-;0;0
11.769.604/0001-13;2020-12-31;2;Shopping Bonsucesso;-;0;0
