CNPJ_Fundo;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
00.332.266/0001-31;2019-03-31;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;57239;238;Shopping Center;0.052953;0.038;0.992775;;;;;;;
00.332.266/0001-31;2019-06-30;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;57239;238;Shopping Center;0.0552344823100439;0.0309;0.984792;;;;;;;
00.332.266/0001-31;2019-09-30;3;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;57239;238;Shopping Center;0.021;0.091;0.986518;;;;;;;
00.332.266/0001-31;2019-12-31;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;57017;207;Shopping Center;0.036473;0.07;0.989502;;;;;;;
00.762.723/0001-28;2019-03-31;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;34285.43;1;Imóvel Comercial;0.086;0;0.9951;;;;;;;
00.762.723/0001-28;2019-06-30;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;34285.43;1;Imóvel Comercial;0.0968;0;0.9905;;;;;;;
00.762.723/0001-28;2019-09-30;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;34285.43;1;Imóvel Comercial;0.086;0.001791;0.996241;;;;;;;
00.762.723/0001-28;2019-12-31;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;45450;1;Imóvel Comercial;0.0954;0;0.996128;;;;;;;
00.868.235/0001-08;2019-03-31;1;Imóveis para renda acabados;ABS;Avenida Soledade, 569 - Porto Alegre/RS;10061;93;Duas torres de conjutos comerciais, mall e estacionamento;0.1985;0.054987;0.771062;;;;;;;
00.868.235/0001-08;2019-03-31;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.220929;;;;;;;
00.868.235/0001-08;2019-06-30;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.18909;;;;;;;
00.868.235/0001-08;2019-06-30;1;Imóveis para renda acabados;ABS;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.18909;0.050518;0.804614;;;;;;;
00.868.235/0001-08;2019-09-30;1;Imóveis para renda acabados;ABS;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.188;0.069485;0.815904;;;;;;;
00.868.235/0001-08;2019-09-30;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.182286;;;;;;;
00.868.235/0001-08;2019-12-31;1;Imóveis para renda acabados;ABS;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.188;0.0505183746265282;0.762788621589439;;;;;;;
00.868.235/0001-08;2019-12-31;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.23411779218727;;;;;;;
01.201.140/0001-90;2019-03-31;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69628;296;Shopping Center;0.012;0.09638;0.993478;;;;;;;
01.201.140/0001-90;2019-06-30;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69628;296;Shopping Center;0.013;0.09638;0.993478;;;;;;;
01.201.140/0001-90;2019-09-30;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69628;296;Shopping Center;0.009;0.014;0.993752;;;;;;;
01.201.140/0001-90;2019-12-31;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69628;296;Shopping Center;0.009;0.014;0.994537;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Golden Corporate;Rua Buenos Aires nº48, centro, Rio de Janeiro;2887;7;Lajes Corporativas;0.444059577416003;0;0.0461629114767506;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Uruguaiana, 78;Rua Uruguaiana nº 78, centro, Rio de Janeiro;645.79;1;Loja;0;0;0.00779729568570643;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Av. Mem de Sá;Av. Mem de Sá, 102, Centro, Rio de Janeiro.;800;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Esquina 98;Rua Miguel Couto, 98;3583.39;1;Prédio;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;São Pedro da Aldeia;Rodovia Amaral Peixoto, Km 107, Quadra 20, Lote 9, S/n - Balneario São Pedro, São Pedro da Aldeia;3581.88;1;Prédio;1;0;0.0127606504013795;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;21463;12;Lojas;0.881749988352048;0;0.14836990686319;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;AV. Brasil, 20384;Av. Brasil, 20384, Rio de Janeiro.;6500;1;Galpão;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Barão de Mesquita;Barão de Mesquita nº164, Rio de Janeiro;2.42;1;Colégio São José;0;0;0.0167535821937399;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Innovitá;Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ;554.05;9;Aquisição de unidades prontas;;;;;;;;;;0.011984
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Riserva;Rua Constante Sodré, 1313 - Praia do Canto, Vitória - ES;160.64;1;Construção própia;;;;;;;;;;0.00417
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Park Square;Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói;306.31;3;Aquisição de unidades prontas;;;;;;;;;;0.006184
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Sete de Setembro;Rua Sete de Setembro nº155, centro, Rio de Janeiro;283;1;Loja;0;1;0.00554122536040051;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Estoque Diversos;Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES;65.69;1;Aquisição de unidades prontas;;;;;;;;;;0.001137
01.235.622/0001-61;2019-03-29;3;Imóveis para venda em construção;Ícono Parque;Rua do Pinheiro 50, Flamengo, Rio de Janeiro - RJ;33538;416;Incorporação;;;;;0.838942;0.1281;0.138;17481123;18250000;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Citta Office;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;2016.63;1;Lajes Corporativas;0;0;0.06624769628833;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Le Quartier;Bloco "A", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;9.99;1;Construção própia;;;;;;;;;;0.000288
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Gift;Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ;1556.41;21;Construção própia;;;;;;;;;;0.026932
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Vision;Bloco "F", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;145.08;3;Construção própia;;;;;;;;;;0.003347
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Allegro;Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES;634.3;7;Construção própia;;;;;;;;;;0.010976
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Tijuca All Ways;Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ;2017.73;37;Construção própia;;;;;;;;;;0.058191
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Toscanini;Rua Arturo Toscanini, 61, Savassi - Belo Horizonte - MG;180;6;Aquisição de unidades prontas;;;;;;;;;;0.002596
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Largo de Santa Rita;Largo de Santa Rita, 10, Centro, Rio de Janeiro;292;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;CESBOM;Fazenda cachoeirinha, Bom Despacho, Minas Gerais;17539.69;1;Centro de Ensino Superiorl do Bom Despacho;0;0;0.0697687214969263;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Metrpolitan;Av. Professor Magalhães Neto, na Pituba, Subdistrito de Amaralina, em Salvador (BA);5662;101;Lajes Corporativas;0;1;0.221387452746937;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Marechal Camara;Avenida Marechal Camara nº160, centro, Rio de Janeiro;840;1;Salas;0;0;0.0158320724582872;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Icono Parque;Rua Machado de Assis, 40;4287.42;60;Construção própia;;;;;;;;;;0.154562
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Due Capri;Projeção "C" da  SQNW 307, do SHCNW, Brasília - DF;84.61;2;Construção própia;;;;;;;;;;0.00244
01.235.622/0001-61;2019-03-29;3;Imóveis para venda em construção;All Ways;Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ;26387.15;80;Incorporação;;;;;0.875;0.0498;0.0494;8081338;8081338;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Visconde de Inhauma;Rua Visconde de Inhauma, 95, centro, Rio de Janeiro;7688.02;1;Prédio;1;0;0.118740543437154;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Aretê;Praia Rasa, Buzios - RJ;21804.52;41;Construção própia;;;;;;;;;;0.44019
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Dom Gerardo 40/42;Rua Dom Gerardo nº40 e 42, centro, Rio de Janeiro;7175.92;1;Prédio;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Teofilo Otoni 103;Rua Teofilo Otoni 103;332;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Uruguaiana, 76;Rua Uruguaiana nº 76, centro, Rio de Janeiro;282.11;1;Loja;0;0;0.00692513056208807;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Primeiro de Março;Rua Primeiro de Março nº19, centro, Rio de Janeiro;798.8;1;Loja;0;1;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Presidente Antonio Carlos;Av. Presidente Antonio Carlos, 51, centro , Rio de Janeiro;600;1;Laje Corporativa;1;0;0;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Travessa do Ouvidor;Travessa do Ouvidor nº9, centro, Rio de Janeiro;749.88;1;Loja;0;0;0.00988693530731272;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Cardeal Leme;Rua Teófilo Otoni, 82. Centro. Rio de Janeiro.;6194.4;16;Teófilo Otoni;0.274741702182616;0;0.0964473784605309;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda em construção;Costa Mare;Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES;26387.15;121;Incorporação;;;;;0;0.2029;0.1642;16681913.72;15871688.38;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Highline;R. José Alexandre Buaiz, 230 - Enseada do Suá, Vitória - ES;11071.68;191;Construção própia;;;;;;;;;;0.271411
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Due Murano;Projeção "D" da  SQNW 307, do SHCNW, Brasília - DF;122.66;2;Construção própia;;;;;;;;;;0.003538
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Senhor dos Passos 107;Rua Senhor do Passos nº107, centro, Rio deJaneiro;382;1;Salas;0;0;0.00712443260622922;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;5;Lajes Corporativas;0.423015797838191;0;0.100043751140635;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Rio Branco 45;Avenida Rio Branco nº45, centro, Rio de Janeiro;520.84;1;Salas;0.600721910759542;1;0.00758273943975172;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda em construção;Highline Square;Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES;26387.15;447;Incorporação;;;;;0.776286;0.2717;0.2993;44550219.34;45613100.02;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Carioca;Rua da Carioca, centro, Rio de Janeiro;6989.86;13;Lojas;0.7993007013016;0.0406703424675172;0.0247585352998273;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para renda acabados;Conde de Bonfim,149;Rua Conde de Bonfim nº149, centro, Rio de Janeiro;638.64;1;Lajes Corporativas;0;0;0.011932011602967;;;;;;;
01.235.622/0001-61;2019-03-29;3;Imóveis para venda acabados;Seasons;Estrada dos Bandeirantes, 5837 - Jacarepaguá - Rio de Janeiro - RJ;142.5;2;Aquisição de unidades prontas;;;;;;;;;;0.002055
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Due Capri;Projeção "C" da  SQNW 307, do SHCNW, Brasília - DF;35;1;Construção própia;;;;;;;;;;0.010804
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Citta Office;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;2016.63;1;Lajes Corporativas;0;0;0.071;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;São Pedro da Aldeia;Rodovia Amaral Peixoto, Km 107, Quadra 20, Lote 9, S/n - Balneario São Pedro, São Pedro da Aldeia;3581.88;1;Prédio;1;0;0.014;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Teofilo Otoni 103;Rua Teofilo Otoni 103;332;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Visconde de Inhauma;Rua Visconde de Inhauma, 95, centro, Rio de Janeiro;7688.02;1;Prédio;1;0;0.127;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Presidente Antonio Carlos;Av. Presidente Antonio Carlos, 51, centro , Rio de Janeiro;600;1;Laje Corporativa;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Estoque Diversos;Av. Carlos Moreira Lima, nº 460, Vitória-ES /  Av. Central, nº 265, Colinas de Laranjeiras, Serra-ES / Rua Dona Tereza Cristina, no. 179, Colinas de Laranjeiras, Município da Serra/ES;94;1;Aquisição de unidades prontas;;;;;;;;;;0.01741
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;Highline Square;Rua José Alexandre Buaiz, 230, Enseada do Suá, Vitória - ES;26519.34;447;Incorporação;;;;;0.64;0.45;0.46;64994253;61383582;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;Ícono Parque;Rua do Pinheiro 50, Flamengo, Rio de Janeiro - RJ;33526.63;416;Incorporação;;;;;0.92;0.18;0.22;28907000;29000000;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Conde de Bonfim,149;Rua Conde de Bonfim nº149, centro, Rio de Janeiro;638.64;1;Lajes Corporativas;0;0;0.013;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;Highlight - Jardim Botafogo;Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ;15325.2;180;Incorporação;;;;;0.42;0;0;0;0;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Vision;Bloco "F", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;142.19;3;Construção própia;;;;;;;;;;0.043892
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Uruguaiana, 76;Rua Uruguaiana nº 76, centro, Rio de Janeiro;282.11;1;Loja;0;0;0.004;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Av. Mem de Sá;Av. Mem de Sá, 102, Centro, Rio de Janeiro.;800;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Travessa do Ouvidor;Travessa do Ouvidor nº9, centro, Rio de Janeiro;749.88;1;Loja;0;0;0.0011;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Le Quartier;Bloco "A", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;50;1;Construção própia;;;;;;;;;;0.012347
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Sete de Setembro;Rua Sete de Setembro nº155, centro, Rio de Janeiro;283;1;Loja;0;1;0.0055;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Metrpolitan;Av. Professor Magalhães Neto, na Pituba, Subdistrito de Amaralina, em Salvador (BA);5662;101;Lajes Corporativas;0;1;0.236;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;CESBOM;Fazenda cachoeirinha, Bom Despacho, Minas Gerais;17539.69;1;Centro de Ensino Superiorl do Bom Despacho;0;0;0.074;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda em construção;Itumbiara - Fase 1;Avenida Santos Dumont, 979, Setor Oeste, Itumbiara - GO;4145;1;Universidade;;;;1;;0.99;0.99;7363686.06;7363686.06;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Barão de Mesquita;Barão de Mesquita nº164, Rio de Janeiro;2420;1;Colégio São José;0;0;0.002;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda em construção;Itabira;Rua Guarda Mor Custódio, Centro, Itabira - MG;8312;0;Universidade;;;;1;;0;0;0;0;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;Hub - Coliving;Rua das Marrecas, 11/13, Centro, Rio de Janeiro - RJ;3465.88;81;Incorporação;;;;;0.09;0.04;0.06;900000;1250000;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Carioca;Rua da Carioca, centro, Rio de Janeiro;7209.4;13;Lojas;0.7948;0;0.021;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;All Ways;Rua Uruguai, 330, Tijuca, Rio de Janeiro - RJ;8259.06;80;Incorporação;;;;;0.85;0.11;0.1;11380000;11380000;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Dom Gerardo 40/42;Rua Dom Gerardo nº40 e 42, centro, Rio de Janeiro;7175.92;1;Prédio;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Golden Corporate;Rua Buenos Aires nº48, centro, Rio de Janeiro;2887;7;Lajes Corporativas;0.444;0;0.049;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Esquina 98;Rua Miguel Couto, 98;3583.39;1;Prédio;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Cardeal Leme;Rua Teófilo Otoni, 82. Centro. Rio de Janeiro.;6194.4;16;Teófilo Otoni;0.2594;0.095;0.093;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Fusion;Bloco "D", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;126.44;4;Construção própia;;;;;;;;;;0.029272
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Senhor dos Passos 107;Rua Senhor do Passos nº107, centro, Rio deJaneiro;382;1;Salas;0;0;0.004;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Uruguaiana, 78;Rua Uruguaiana nº 78, centro, Rio de Janeiro;645.79;1;Loja;0;0;0.008;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Innovitá;Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ;635.11;5;Aquisição de unidades prontas;;;;;;;;;;0.176443
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Gift;Rua 8 de Dezembro,  517, Vila Isabel, Rio de Janeiro - RJ;2033.07;27;Construção própia;;;;;;;;;;0.376545
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Primeiro de Março;Rua Primeiro de Março nº19, centro, Rio de Janeiro;798.8;1;Loja;0;1;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Largo de Santa Rita;Largo de Santa Rita, 10, Centro, Rio de Janeiro;292;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;28148;12;Lojas;0.68;0.023;0.148;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Allegro;Av. Adalberto Simão Nader, 117, Mata da Praia, Vitória - ES;543;6;Construção própia;;;;;;;;;;0.100569
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;The Gallery;R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES;14991.76;134;Incorporação;;;;;0.229160572123934;0.003;0.003;101205;99428;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Rio Branco 45;Avenida Rio Branco nº45, centro, Rio de Janeiro;520.84;1;Salas;0.6007;0.399;0.008;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Seasons;Estrada dos Bandeirantes, 5837 - Jacarepaguá - Rio de Janeiro - RJ;71.25;1;Aquisição de unidades prontas;;;;;;;;;;0.012097
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Marechal Camara;Avenida Marechal Camara nº160, centro, Rio de Janeiro;840;1;Salas;0;0;0.017;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;AV. Brasil, 20384;Av. Brasil, 20384, Rio de Janeiro.;6500;1;Galpão;1;0;0;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda em construção;Costa Mare;Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES;21074.25;121;Incorporação;;;;;0;0.35;0.27;24786054;21042113;
01.235.622/0001-61;2019-06-28;3;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;5;Lajes Corporativas;0.423;0;0.0089;;;;;;;
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Toscanini;Rua Arturo Toscanini, 61, Savassi - Belo Horizonte - MG;210;7;Aquisição de unidades prontas;;;;;;;;;;0.022688
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Park Square;Av. Gov. Roberto Silveira, 307 - Icaraí - Niterói;538.37;6;Aquisição de unidades prontas;;;;;;;;;;0.132949
01.235.622/0001-61;2019-06-28;3;Imóveis para venda acabados;Due Murano;Projeção "D" da  SQNW 307, do SHCNW, Brasília - DF;87.76;1;Construção própia;;;;;;;;;;0.02709
01.235.622/0001-61;2019-09-30;2;Imóveis para venda em construção;The Gallery;R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES;14991.76;134;Incorporação;;;;;0.24;0.0183;0.0162;4181649.93;2367061.72;
01.235.622/0001-61;2019-09-30;2;Imóveis para venda em construção;Ícono Parque;Rua do Pinheiro 50, Flamengo, Rio de Janeiro - RJ;33526.63;459;Incorporação;;;;;0.86;0.28;0.32;45797000;46000000;
01.235.622/0001-61;2019-09-30;2;Imóveis para venda em construção;Highlight - Jardim Botafogo;Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ;15325.2;180;Incorporação;;;;;0.54;0;0;0;0;
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;São Pedro da Aldeia;Rodovia Amaral Peixoto, Km 107, Quadra 20, Lote 9, S/n - Balneario São Pedro, São Pedro da Aldeia;3581.88;1;Prédio;0;0;0.014;;;;;;;
01.235.622/0001-61;2019-09-30;2;Imóveis para venda acabados;Miraggio;Rua Eurico Manoel do Carmos, 2, Charitas, Niterói - RJ;3091.97;22;Construção própia;;;;;;;;;;0.404882
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;Dom Gerardo 40/42;Rua Dom Gerardo nº40 e 42, centro, Rio de Janeiro;7175.92;1;Prédio;1;0;0;;;;;;;
01.235.622/0001-61;2019-09-30;2;Imóveis para venda acabados;Le Quartier;Bloco "A", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;50;1;Construção própia;;;;;;;;;;0.005238
01.235.622/0001-61;2019-09-30;2;Imóveis para venda acabados;Innovitá;Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ;635.11;5;Aquisição de unidades prontas;;;;;;;;;;0.074849
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;Conde de Bonfim,149;Rua Conde de Bonfim nº149, centro, Rio de Janeiro;638.64;1;Lajes Corporativas;0;0;0.01;;;;;;;
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;Golden Corporate;Rua Buenos Aires nº48, centro, Rio de Janeiro;2887;7;Lajes Corporativas;0.444;0;0.035;;;;;;;
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;28148;12;Lojas;0.293;0;0.478;;;;;;;
01.235.622/0001-61;2019-09-30;2;Imóveis para venda em construção;Costa Mare;Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES;21074.25;121;Incorporação;;;;;0;0.471;0.4722;32789445.52;26967021;
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2019-09-30;2;Imóveis para venda acabados;Estoque Diversos;Av. Carlos Moreira Lima, nº 460, Vitória-ES/ R. Antero Manoel de Sá Filho, 191 - Recreio, RJ;94;1;Aquisição de unidades prontas;;;;;;;;;;0.007385
01.235.622/0001-61;2019-09-30;2;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;5;Lajes Corporativas;0.423;0;0.092;;;;;;;
