CNPJ_Fundo;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
01.235.622/0001-61;2019-06-28;3;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;4194231;3073976.03
01.235.622/0001-61;2019-06-28;3;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;60113174;38161605.32
01.235.622/0001-61;2019-06-28;3;CRI;RB CAPITAL SECURITIZADORA RESIDENCIAL;2773542000122;10/12/2018;200;;;;497;97538786.24
01.235.622/0001-61;2019-06-28;3;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;86514125.7
01.235.622/0001-61;2019-06-28;3;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;22657738;23054318.05
01.235.622/0001-61;2019-06-28;3;Cotas de Sociedades;Taquari - Brasília;1235622000161;;;;;;74127;125011898.06
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;Taquari - Brasília;1235622000161;;;;;;74127;125011898.06
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;4194231;0
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;JFE 21 Empreed. Imobiliário Ltda;12052280000160;;;;;;524462999;0
01.235.622/0001-61;2019-09-30;2;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;22657738;0
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;Brasilia Plaza S/A;3772684000138;;;;;;33370561;1228739.53
01.235.622/0001-61;2019-09-30;2;CRI;RB CAPITAL SECURITIZADORA RESIDENCIAL;2773542000122;10/12/2018;200;;;;497;97660725.75
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;19 de Fevereiro Empr. E Partic. Ltda;35795251000194;;;;;;25776422;2877913.41
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;86947709.42
01.235.622/0001-61;2019-09-30;2;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;60113174;38161605.32
01.235.622/0001-61;2019-09-30;2;Ações de Sociedades;JFE 16 Empreend. Imobiliários Ltda;11323252000156;;;;;;12815275;0
01.235.622/0001-61;2019-09-30;2;FII;Dovel FII;10522648000181;;;;;;48980;49949563.88
01.235.622/0001-61;2019-09-30;2;FII;GENERAL SEVERIANO FII;17007528000195;;;;;;5982;8106741.28
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;Taquari - Brasília;1235622000161;;;;;;74127;125077765.14
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;60113174;38098345.7
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;88889655.81
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;4194231;0
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;Brasilia Plaza S/A;3772684000138;;;;;;33370561;1212136.72
01.235.622/0001-61;2019-12-31;2;CRI;RB CAPITAL SECURITIZADORA RESIDENCIAL;2773542000122;10/12/2018;200;;;;497;97483159.14
01.235.622/0001-61;2019-12-31;2;Ações de Sociedades;JFE 16 Empreend. Imobiliários Ltda;11323252000156;;;;;;12815275;0
01.235.622/0001-61;2019-12-31;2;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;22657738;0
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;19 de Fevereiro Empr. E Partic. Ltda;35795251000194;;;;;;25776422;721606.2
01.235.622/0001-61;2019-12-31;2;Cotas de Sociedades;JFE 21 Empreed. Imobiliário Ltda;12052280000160;;;;;;524462999;0
01.235.622/0001-61;2019-12-31;2;FII;Dovel Fundo de Investimento Imobiliário;10522648000181;;;;;;48980;60838803.01
01.235.622/0001-61;2019-12-31;2;Outros Ativos Financeiros;ARETÊ - BÚZIOS - BR MARINAS;26700017000145;;;;SPE;;0;1200000
01.235.622/0001-61;2019-12-31;2;LCI;SANTANDER;90400888000142;;;;;2020-12-08;100;100257092
01.235.622/0001-61;2019-12-31;2;FII;BRIX Fundo de investimento Imobiliário;35360651000177;;;;;;250;478304.47
01.235.622/0001-61;2019-12-31;2;FII;General Severiano FII;17007528000195;;;;;;5982;10612869.13
01.235.622/0001-61;2019-12-31;2;LCI;BTG PACTUAL;30306294000145;;;;;2020-12-02;200;200711874
01.497.954/0001-14;2019-03-31;1;Outras Cotas de FI;Bradesco FICFI RF Referenciado DI Special;60906179000172;;;;;;51966.49907;897763.35
01.497.954/0001-14;2019-06-30;1;Outras Cotas de FI;Bradesco FICFI RF Referenciado DI Special;60906179000172;;;;;;37426.35612;655804.09
01.497.954/0001-14;2019-09-30;1;Outras Cotas de FI;Bradesco FICFI RF Referenciado DI Special;60906179000172;;;;;;15430.18908;274212.12
01.497.954/0001-14;2019-12-31;1;Outras Cotas de FI;Bradesco FICFI RF Referenciado DI Special;60906179000172;;;;;;9026.44517;162107.15
01.601.918/0001-59;2019-03-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;381339.545;1746851.97
01.601.918/0001-59;2019-03-31;1;FII;FII SDI Rio Bravo Renda Logística FII;16671412000193;;;;;;61050;6471300
01.601.918/0001-59;2019-06-30;1;FII;FII SDI Rio Bravo Renda Logística FII;16671412000193;;;;;;61050;6959700
01.601.918/0001-59;2019-06-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;638706.87277;2969637.51
01.601.918/0001-59;2019-09-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;890014.58;4200332.03
01.601.918/0001-59;2019-09-30;1;FII;FII SDI Rio Bravo Renda Logística FII;16671412000193;;;;;;61050;7118430
01.601.918/0001-59;2019-12-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;1012096.41;4831267.34
01.601.918/0001-59;2019-12-31;1;FII;FII SDI Rio Bravo Renda Logística FII;16671412000193;;;;;;61050;9114765
01.636.325/0001-28;2019-03-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;47034.46
01.636.325/0001-28;2019-03-31;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;1575691.65
01.636.325/0001-28;2019-03-31;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;11882.43;1133222.72
01.636.325/0001-28;2019-03-31;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;7895.51
01.636.325/0001-28;2019-06-30;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;5996.09;580366.84
01.636.325/0001-28;2019-06-30;1;Outros Ativos Financeiros;Caixa Econômica Federal;360305000104;;;;CDB;;1;1599436.9
01.636.325/0001-28;2019-06-30;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;419.13
01.636.325/0001-28;2019-06-30;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;73626.1
01.636.325/0001-28;2019-09-30;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;364.76
01.636.325/0001-28;2019-09-30;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;465.32;45711.67
01.636.325/0001-28;2019-09-30;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;40924.14
01.636.325/0001-28;2019-09-30;1;Outros Ativos Financeiros;Caixa Econômica Federal;360305000104;;;;CDB;;1;1623648.78
01.636.325/0001-28;2019-12-31;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;365.6
01.636.325/0001-28;2019-12-31;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;3155.05;313644.05
01.636.325/0001-28;2019-12-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;398956.87
01.657.856/0001-05;2019-03-31;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;175771.84122;311312.15
01.657.856/0001-05;2019-03-31;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;799141.87
01.657.856/0001-05;2019-06-30;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;798317.21
01.657.856/0001-05;2019-06-30;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;240185.2717;431519.01
01.657.856/0001-05;2019-09-30;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;287731.619548;524381.38
01.657.856/0001-05;2019-09-30;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;810041.79
01.657.856/0001-05;2019-12-31;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;815695.5
01.657.856/0001-05;2019-12-31;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;302599.157925;557743.8
01.964.775/0001-40;2019-03-31;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;138;1238617.52
01.964.775/0001-40;2019-06-30;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;137;1229642.04
01.964.775/0001-40;2019-09-30;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;135;1211691.08
01.964.775/0001-40;2019-12-31;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;134;1406281.14
02.027.437/0001-44;2019-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;8141.39691;371905.15
02.027.437/0001-44;2019-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;8814.90031;408716.74
02.027.437/0001-44;2019-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;6205.47528;292059.11
02.027.437/0001-44;2019-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;4557.9649;217103.14
02.508.235/0001-14;2019-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;20338.37;929072.26
02.508.235/0001-14;2019-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;19177.84;889210.73
02.508.235/0001-14;2019-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;25591.52;1204458.49
02.508.235/0001-14;2019-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;8605.79;409907.77
03.507.519/0001-59;2019-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;233077.27;10647146.48
03.507.519/0001-59;2019-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;194273.22;9007784.71
03.507.519/0001-59;2019-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;194291.56;7026370.13
03.507.519/0001-59;2019-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;114704.34;5463550.99
03.683.056/0001-86;2019-03-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;420027.22;1924073.68
03.683.056/0001-86;2019-03-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;12201542.7
03.683.056/0001-86;2019-03-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;2165.48;98921.22
03.683.056/0001-86;2019-06-30;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;2157.87648;100053.34
03.683.056/0001-86;2019-06-30;1;LCI;CEFBM;360305000104;;;;;2019-07-10;1;12364642.7
03.683.056/0001-86;2019-06-30;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;447289.697;2079652.36
03.683.056/0001-86;2019-09-30;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;9754341.73583;46034611.02
03.683.056/0001-86;2019-09-30;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;2157.87648;101559.9
03.683.056/0001-86;2019-12-31;1;Cotas de Sociedades;Idea Empreendimentos SPE 11 Ltda;13392368000194;;;;;;1683640;33916447.43
03.683.056/0001-86;2019-12-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;9754341.73583;46034611.02
03.683.056/0001-86;2019-12-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;2157.87648;101559.9
03.855.441/0001-63;2019-03-31;1;Outras Cotas de FI;Santos FI RF;13950429000191;;;;;;283246.2145928;55577752.27
03.855.441/0001-63;2019-03-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;339475.0061027;66499936.66
03.855.441/0001-63;2019-03-31;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;12812.8228913;33546152.48
03.855.441/0001-63;2019-06-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;274869.77;54648494.07
03.855.441/0001-63;2019-06-30;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;17129.22;45512863.18
03.855.441/0001-63;2019-06-30;1;Outras Cotas de FI;Santos FI RF;13950429000191;;;;;;282010.62;56160697.93
03.855.441/0001-63;2019-09-30;1;Outras Cotas de FI;Santos FI RF;13950429000191;;;;;;282010.6194842;56996545.38
03.855.441/0001-63;2019-09-30;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;17193.1166886;46363327.83
03.855.441/0001-63;2019-09-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;201639.7101091;40683875.57
03.855.441/0001-63;2019-12-31;1;Outras Cotas de FI;Santos FI RF;13950429000191;;;;;;280862.2106122;57440105.1
03.855.441/0001-63;2019-12-31;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;15515.4404612;42335899.44
03.855.441/0001-63;2019-12-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;166089.3245223;33905536.54
04.066.582/0001-60;2019-03-29;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;3468.97;154506.65
04.066.582/0001-60;2019-06-28;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;3468.97;154506.65
04.066.582/0001-60;2019-09-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;4100.87;192877.37
04.066.582/0001-60;2019-12-31;2;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;4678.81;222741.79
04.141.645/0001-03;2019-03-31;1;Outros Ativos Financeiros;Compromissada DI Banco Itaú;60701190000104;;;;Operação Compromissada;;1;149355.16
04.141.645/0001-03;2019-03-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;CDB;;1;9161.01
04.141.645/0001-03;2019-03-31;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;650;685570.97
04.141.645/0001-03;2019-03-31;1;Outros Ativos Financeiros;CDB Banco Bradesco;61746948000112;;;;CDB;;950;1005977.62
04.141.645/0001-03;2019-03-31;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;700;700675.81
04.141.645/0001-03;2019-03-31;1;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;4;315875.29
04.141.645/0001-03;2019-03-31;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;12698.41;1396283.57
04.141.645/0001-03;2019-06-30;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;650;800706.53
04.141.645/0001-03;2019-06-30;1;Outros Ativos Financeiros;CDB Banco Bradesco;61746948000112;;;;CDB;;950;1013490.51
04.141.645/0001-03;2019-06-30;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;700;711234.81
04.141.645/0001-03;2019-06-30;1;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;4;320527.62
04.141.645/0001-03;2019-06-30;1;Outros Ativos Financeiros;Compromissada DI Banco Itaú;60701190000104;;;;Operação Compromissada;;1;151582.77
04.141.645/0001-03;2019-06-30;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;11326.02;1263255.59
04.141.645/0001-03;2019-06-30;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;CDB;;1;19546.01
04.141.645/0001-03;2019-09-30;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;12585.6;1423926.17
04.141.645/0001-03;2019-09-30;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;CDB;;1;8753.14
04.141.645/0001-03;2019-09-30;1;Outros Ativos Financeiros;Aplicação Especial DI;60701190000104;;;;CDB;;430.5;33925.08
04.141.645/0001-03;2019-09-30;1;Outros Ativos Financeiros;CDB Caxa Economica Federal;00.360.305/0001-04;;;;CDB;;1;1028438.27
04.141.645/0001-03;2019-09-30;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;800;814857.69
04.141.645/0001-03;2019-09-30;1;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;4;290195.24
04.141.645/0001-03;2019-09-30;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;700;722001.31
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;Aplicação Especial DI;60701190000104;;;;CDB;;429.4508;34169.53
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;CDB Caxa Economica Federal;00.360.305/0001-04;;;;CDB;;1;1040645.45
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;Aplicação Itaú Cap Perf FIX MM;60701190000104;;;;CDB;;202.13;115803.24
04.141.645/0001-03;2019-12-31;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;14299.73;1635374.64
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;Aplicação Itaú Especial RF;60701190000104;;;;CDB;;1451.45;119101.3
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;CDB;;1;10863.89
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;3;293658.39
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;700;730796.87
04.141.645/0001-03;2019-12-31;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;800;824784.47
04.722.883/0001-02;2019-03-29;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;66429.52;3032891.35
04.722.883/0001-02;2019-03-29;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;645886.69;645886.69
04.722.883/0001-02;2019-03-29;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;5913.56;5913.56
04.722.883/0001-02;2019-06-28;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF CP;4501865000192;;;;;;412945.29;3758957.58
04.722.883/0001-02;2019-06-28;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;79800.91;79800.91
04.722.883/0001-02;2019-06-28;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;7936.59;7936.59
04.722.883/0001-02;2019-09-30;1;Outros Ativos Financeiros;Banco Itaú S/A;60701190000104;;;;CDB;;81430.28;81430.28
