CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
10.869.155/0001-12;2019-12-31;1;;;;;;;;;0;0;6367282.9;5859861.87;-63.95;-63.95;;;;;51367558.17;0;805298.03;805298.03;58540075.15;6665095.95;5295477.57;5295477.57;52959662.11;0;;;;;58255139.68;5295477.57;116795214.83;11960573.52;152606.54;152606.54;;;;;-20838.3;-20838.3;131768.24;131768.24;0;0;-483240.6;-483240.6;;;;;;;;;;;-11893.31;-1798.39;;;-15036.94;-15036.94;-138559.37;-138559.37;-34221.37;-34221.37;0;0;-87.78;-29.26;;;-2074.5;-2074.5;-467803.74;-1613738.64;-1152917.61;-2288699.07;115774065.46;9803642.69;21701698.14;20616613.233;;88681.95;20705295.183;-7864954.98;12840340.203;0.954086
10.991.914/0001-15;2019-03-29;1;0;0;0;0;0;0;0;0;0;0;4432347.9;4432347.9;0;0;0;0;0;0;0;0;0;0;4432347.9;4432347.9;0;0;0;0;0;0;0;0;0;0;4432347.9;4432347.9;71101.27;72372.75;0;0;0;0;0;0;71101.27;72372.75;0;0;-208915.4;-195482.37;;;-10500;-21317.1;-9379.45;-9379.45;0;0;-42263.8;-44120.95;;0;0;0;-6014.78;-6014.78;0;;0;0;0;0;0;0;0;0;0;0;-7170.72;-9932.7;-284244.15;-286247.35;4219205.02;4218473.3;4218473.3;4007549.635;;;4007549.635;-3959975.91;47573.725;0.95
10.991.914/0001-15;2019-06-28;1;0;0;0;0;0;0;0;0;0;0;4428893.3;4432347.9;0;0;0;0;0;0;0;0;0;0;4428893.3;4432347.9;0;0;0;0;0;0;0;0;0;0;4428893.3;4432347.9;77976.2;74521.84;0;0;0;0;0;0;77976.2;74521.84;0;0;-277623.07;-210697.68;0;;0;-20682.9;0;0;0;0;-6302.09;-42850.79;-15430.18;-52678.6;0;0;0;-6732.57;0;;0;0;0;0;0;0;0;0;-67.55;-67.55;60951.67;-330.92;-238471.22;-334041.01;4268398.28;4172828.73;8391302.03;7971736.9285;;;7971736.9285;-7946199.05;25537.8785;0.95
10.991.914/0001-15;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;4505683.02;4505683.02;0;0;0;0;0;0;0;0;0;0;4505683.02;4505683.02;0;0;0;0;0;0;;0;0;0;4505683.02;4505683.02;76644.64;76683.47;0;0;0;0;0;0;76644.64;76683.47;0;0;-282567.69;-205342.64;0;;0;-42000;0;0;0;0;-148.82;-44318.15;-18998.76;0;0;0;-6014.78;-22317.81;0;;0;0;0;0;0;0;0;0;0;0;-16728.26;-239.3;-324458.31;-314217.9;4257869.35;4268148.59;4268148.59;4054741.1605;;;4054741.1605;-3969947.59;84793.5705;0.95
10.991.914/0001-15;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;4652353.26;4652353.26;0;0;0;0;0;0;2512000.01;0;0;0;7164353.27;4652353.26;0;0;0;0;0;0;0;0;0;0;7164353.27;4652353.26;64229.65;64311.78;0;0;0;0;0;0;64229.65;64311.78;0;0;-287344.87;-202468.41;0;;0;-32668.65;0;0;;0;-46.34;-44316.08;-18423.26;;0;0;-6014.78;-7726.89;0;;0;0;0;0;0;0;0;0;;;-23238.41;-152237.04;-335067.66;-439417.07;6893515.26;4277247.97;8545396.56;8118126.732;;;8118126.732;-8157473.13;-39346.398;0.95
11.026.627/0001-38;2019-03-29;1;;;;;;;;;0;0;;0;;;;;;;;;;;0;0;11890587.46;10870080.63;29374733.34;915214.72;3707604.07;3707604.07;-738489.05;-738489.05;44234435.82;14754410.37;44234435.82;14754410.37;1698214.72;1698214.72;;;;;-188006.51;-188006.51;1510208.21;1510208.21;0;0;-600873.48;-600873.48;;;-1772037.44;-1772037.44;;;;;-3139.99;-3139.99;-10158.76;-23317;;;-12029.55;-12029.55;;;-23266.77;-23266.77;;;;;;;;;-46276.61;-46276.61;-2467782.6;-2480940.84;43276861.43;13783677.74;13783677.74;13094493.853;;689183.89;13783677.743;-6786386.13;6997291.613;1
11.026.627/0001-38;2019-06-30;1;;;;;;;;;0;0;;0;;;;;;;;;;;0;0;10786830.91;10977215.16;14799316.5;0;4217696.38;4217696.38;-843539.24;-933980.47;28960304.55;14260931.07;28960304.55;14260931.07;1511552.91;1511552.91;;;;;-398856.52;-398856.52;1112696.39;1112696.39;0;0;-690910.7;-690910.7;;;-2010816.25;-2010816.25;;;;;-3548.8;-3548.8;-9398.76;-15038;;;-15036.94;-15036.94;;;0;0;;;;;;;;;-138142.37;-138142.37;-2867853.82;-2873493.06;27205147.12;12500134.4;26283812.14;24969621.533;;71449.46;25041070.993;-20220868.53;4820202.463;0.952718
11.026.627/0001-38;2019-09-30;1;;;;;;;;;0;0;;0;;;;;;;;;0;0;0;0;10216684.53;10050692.35;6834086.32;0;11313587.26;11313587.26;-2262717.68;-2262717.68;26101640.43;19101561.93;26101640.43;19101561.93;1327799.3;1327799.3;;;;;-318714.65;-318714.65;1009084.65;1009084.65;0;0;-476232.01;-476232.01;;;-2055815.54;-2055815.54;;;;;-2719.15;-2719.15;-7402.56;0;;;-15036.94;-15036.94;;;-15800;-15800;;;;;;;-457.3;-457.3;-10309.21;-10309.21;-2583772.71;-2576370.15;24526952.37;17534276.43;17534276.43;16657562.6085;;876713.82;17534276.4285;-9632270.4;7902006.0285;1
11.026.627/0001-38;2019-12-31;1;;;;;;;;;0;0;;0;;;;;;;;;0;0;0;0;10086597.9;10857450.91;153161173.58;0;9757229.6;9757229.6;-1951445.9;-1951445.9;171053555.18;18663234.61;171053555.18;18663234.61;1262159.39;1262159.39;;;;;-301244.43;-301244.43;960914.96;960914.96;0;0;-654297.17;-654297.17;;;-2762822.73;-2762822.73;;;;;-4297.61;-4297.61;-7402.52;-10080.78;;;-15036.94;-15036.94;;;0;0;;;;;;;-38;-38;-583887.73;-2224943.38;-4027782.7;-5671516.61;167986687.44;13952632.96;33127965.04;31471566.79;;15342.6;31486909.39;-9808253.86;21678655.53;0.950463
11.044.355/0001-07;2019-03-31;1;;;;;;;;-3000;0;-3000;2062623.67;1753919.14;;;;;;;;;-66000;;1996623.67;1753919.14;;;;;;;;;0;0;1996623.67;1750919.14;;17595.33;22703.55;;;;;;22703.55;17595.33;0;0;;-58928.97;;;-54150;-54150;;;;;;-7071.03;-29462.07;-29462.07;;;-22385.76;-9022.16;;;;;;;;;;;-685.8;-685.8;-108050.49;-14097.83;-214734.12;-173417.86;1804593.1;1595096.61;1568096.61;1489691.7795;;0;1489691.7795;0;1489691.7795;0.95
11.044.355/0001-07;2019-06-30;1;;2908.81;;;;;;-30000;0;-27091.19;2067663.59;1753898.33;;;;;;;;;-62019.28;;2005644.31;1753898.33;;;;;;;;;0;0;2005644.31;1726807.14;;4717.75;6087.29;;;;;;6087.29;4717.75;0;0;;-51613.74;;;-62195.89;-36100;;;;;;-10405.54;;-20000;;;-18092.02;-9022.16;;;-25000;-25000;;;;;;;-298.32;-298.32;-464.93;138353.84;-106051.16;-14085.92;1905680.44;1717438.97;3136048.16;2979245.752;;0.248;2979246;-2979246;0;0.95
11.044.355/0001-07;2019-09-30;1;;909.85;;;;;562.52;-30000;562.52;-29090.15;3301674.69;2967666.51;;;;;;;;;-54398.06;;3247276.63;2967666.51;;;;;;;;;0;0;3247839.15;2938576.36;;13480.74;18332.24;;;;;;18332.24;13480.74;0;0;;-37323.5;;;-54150;-54150;;;;;;-17074.56;;;;;-23101.22;-9022.16;;;;;;;;;;;-820.82;-820.82;-625.45;12864.68;-78697.49;-105526.36;3187473.9;2846530.74;2826498.55;2685173.6225;;0;2685173.6225;0;2685173.6225;0.95
11.044.355/0001-07;2019-12-31;1;;146127.25;;;;;;-30000;0;116127.25;2158033.13;1839207.14;;;;;;;;;-54033.8;;2103999.33;1839207.14;;;;;;;;;0;0;2103999.33;1955334.39;;2491.29;3243.46;;;;;;3243.46;2491.29;0;0;;-38198.29;;;-53747.34;-54990;;;;;;-17074.56;-19868.23;-3493.33;;;-19036.29;-9022.16;;;;;;;;;;;-1248.76;-1248.76;-999.77;-14441.97;-94900.39;-138469.07;2012342.4;1819356.61;4652699.09;4420064.14;;;4420064.14;0;4420064.14;0.95
11.160.521/0001-22;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5428342.81;5676282.66;848526.84;0;0;863740.82;-48883.1;-64451.31;6227986.55;6475572.17;6227986.55;6475572.17;200188.51;200188.6;0;0;0;0;-3365.55;-130131.17;196822.96;70057.43;0;0;-580709.43;-588482.42;-218531.02;0;0;0;0;0;0;0;-23307.35;-23681.09;-8005;0;0;;-25708.81;-32289.47;-1100.22;-1100.22;0;0;0;0;0;0;0;0;-71.78;0;0;0;-857433.61;-645553.2;5567375.9;5900076.4;5900076.4;5605072.58;;159126.34;5764198.92;-3842799;1921399.92;0.97697
11.160.521/0001-22;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10247800.15;9565489.47;8940026.59;0;4366.1;135167.4;-3016074.16;219235.82;16176118.68;9919892.69;16176118.68;9919892.69;946704.45;946704.47;0;0;0;0;-135342.32;-135342.31;811362.13;811362.16;0;0;-1080635.78;-864947.2;-1303987.52;0;0;0;0;0;0;0;-40532.41;-33774.26;-8136.22;0;0;0;-30363.26;-27982.85;-20.08;-20.08;0;0;0;0;0;0;0;0;-177.61;-104.65;-18640.22;-18640.22;-2482493.1;-945469.26;14504987.71;9785785.59;15685861.02;14901567.969;;512407.7;15413975.669;-11696942.85;3717032.819;0.982667
11.160.521/0001-22;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15264982.14;14004110.28;3496825.81;0;2395946.41;5313213.25;-188388.25;-8631.28;20969366.11;19308692.25;20969366.11;19308692.25;1683499.75;1683499.75;0;0;0;0;-137693.32;-137693.32;1545806.43;1545806.43;0;0;-1656493.53;-1379576.21;-1624413.07;-976917.57;0;0;0;0;0;0;-57872.49;-48792.56;-8661.15;0;0;0;-37193.75;-33036.53;-6630.2;-6626.71;-2610;-2610;0;0;0;0;0;0;-223.51;-462.22;471853.51;471853.51;-2922244.19;-1976168.29;19592928.35;18878330.39;18878330.39;17934413.8705;;0;17934413.8705;-9003799.96;8930613.9105;0.95
11.160.521/0001-22;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16177265.83;14499081.49;7543013.67;0;428147.29;987692.68;-2272792.47;-34657.27;21875634.32;15452116.9;21875634.32;15452116.9;935238.34;935238.36;0;0;0;0;-33461.08;0;901777.26;935238.36;0;0;-2160012.79;-2111244.64;-1513874.35;-976917.57;0;0;0;0;0;0;-74657.76;-73458.56;-10197.63;-17500;0;0;-48100.82;-44145.48;-3081.68;-3488.03;0;0;0;0;0;0;0;0;-17971.52;-17896.21;0;0;-3827896.55;-3244650.49;18949515.03;13142704.77;32021035.17;30419983.4115;;1047994.43;31467977.8415;-26015923.34;5452054.5015;0.982728
11.179.118/0001-45;2019-03-29;1;;;;;;;;;0;0;3091739.7;3091739.7;;;;;;;;;;0;3091739.7;3091739.7;;;;;;;;;0;0;3091739.7;3091739.7;27213.68;27213.68;;;;;-5826.73;-5826.73;21386.95;21386.95;0;0;-122302.25;-122302.25;;;;;;;;;;;-8563.27;-19487.87;;;-6014.78;-6014.78;;;;;;;-6022.59;0;;;-55.97;-55.97;-18641.7;-18641.7;-161600.56;-166502.57;2951526.09;2946624.08;2946624.08;2799292.876;;78937.35;2878230.226;-1871261.54;1006968.686;0.976789
11.179.118/0001-45;2019-06-28;1;;;;;;;;;0;0;3129035.81;3129035.81;;;;;;;;0;;0;3129035.81;3129035.81;;;;;;;;;0;0;3129035.81;3129035.81;29762.82;29762.82;;;;;-6846.34;-6846.34;22916.48;22916.48;0;0;-125309.56;-125309.56;;;;;;;;;;;-8852.26;-12485.25;;;-6014.78;-6014.78;;;;;;;-6022.59;-6600;;;-134.74;-134.74;-3363.49;-3363.49;-149697.42;-153907.82;3002254.87;2998044.47;5944668.55;5647435.1225;;198839.58;5846274.7025;-4832393.57;1013881.1325;0.983448
11.179.118/0001-45;2019-09-30;1;;;;;;;;;0;0;3129035.94;3129035.94;;;;;;;;0;;0;3129035.94;3129035.94;;;;;;;;;0;0;3129035.94;3129035.94;29234.82;29234.82;;;;;-6259.88;-6259.88;22974.94;22974.94;0;0;-129989.99;-129989.99;;;;;;;;;;;-10950.24;-15422.4;;;-6014.78;-6014.78;;;;;;;-6022.59;0;;;0;0;-3382.2;-3382.2;-156359.8;-154809.37;2995651.08;2997201.51;2997201.51;2847341.4345;;119860.08;2967201.5145;-1973991.58;993209.9345;0.989991
11.179.118/0001-45;2019-12-31;1;;;;;;;;;0;0;3163193.65;3163193.65;;;;;;;10080625;0;;0;13243818.65;3163193.65;;;;;;;;;0;0;13243818.65;3163193.65;25187.1;25187.1;;;;;-6158.84;-6158.84;19028.26;19028.26;0;0;-134753.63;-134753.63;;;;;;;;;;;-10950.23;-11566.8;;;-6014.78;-6014.78;;;;;;;-4867.77;-6600;;;0;0;-3623.59;-3623.59;-160210;-162558.8;13102636.91;3019663.11;6016864.62;5716021.389;;240843.23;5956864.619;-4944161.72;1012702.899;0.990028
11.233.841/0001-65;2019-03-31;1;;;;;;;;;0;0;4383084.55;4301362.63;-174309.22;-105573.92;;;;;;;;126156.49;4208775.33;4321945.2;;;;;;;;;0;0;4208775.33;4321945.2;;14239.99;24672.89;;;;;;24672.89;14239.99;0;0;-51072.41;-51072.41;;;;;;;;;-23125.35;-5699.86;-19125;-12750;;;-902065.06;-932912.06;-10000;;;;;;;;;;-929.36;-701.93;-986.61;-85498.94;-1007303.79;-1088635.2;3226144.43;3247549.99;3247549.99;3085172.4905;;162377.5;3247549.9905;-3247549.99;0.0005;1
11.233.841/0001-65;2019-06-30;1;;;;;;;;;0;0;5643845.39;4641833.41;-79174.31;-94513.87;;;;;;;;;5564671.08;4547319.54;;;;;;;;;0;0;5564671.08;4547319.54;;17426.92;26041.13;;;;;;26041.13;17426.92;0;0;-51072.41;-74751.97;;;;;;;;;-23679.56;-5774.79;-8141.93;-14516.93;;;-18571.77;-6733.54;0;;0;;;;;;;;-365.35;-279.22;1838657.11;89582.96;1736826.09;-12473.49;7327538.3;4552272.97;9280630.9;8816599.355;;99746.82;8916346.175;-8916346.17;0.005;0.960748
11.233.841/0001-65;2019-09-30;1;;;;;;;;;0;0;5960486.37;4993667.39;-108432.6;-536725.28;;;;;;;255263.61;449435.5;6107317.38;4906377.61;;;;;;;;;0;0;6107317.38;4906377.61;;159334.26;13166.9;;;;;;13166.9;159334.26;0;0;-50970.78;-67893.28;;;;;;;;;-23679.6;-5774.79;0;;;;-19797.27;-76863.41;0;;0;;;;;-3000;;;-2037.29;-721.6;-1153910.53;-34038.08;-1250395.47;-188291.16;4870088.81;4877420.71;4877420.71;4633549.6745;;190850.2;4824399.8745;-4442699.47;381700.4045;0.989129
11.233.841/0001-65;2019-12-31;1;;;;;;;;;0;0;7722436.14;6152137.56;-3764972.63;-532407.8;;;;;;;27081077.19;2956160.97;31038540.7;8575890.73;;;;;;;;;0;0;31038540.7;8575890.73;;9613.13;9317.03;;;;;;9317.03;9613.13;0;0;-52210.27;-52210.27;;;-6788.52;-6788.52;;;;;-23679.6;-23679.6;-18000;-3000;;;-18558.09;-9022.16;;;-186588.56;-186588.56;;;;-3250;;;-2424.88;-3771.05;482624.74;-22780.15;174374.82;-311090.31;31222232.55;8274413.55;14269101.26;13555646.197;;0;8072699.287;-8072699.29;-0.003;0.565747
11.260.134/0001-68;2019-03-31;1;0;0;0;0;0;0;0;0;0;0;4737259.83;4650838.72;-24215;0;0;0;0;0;0;0;-41031.71;-41031.71;4672013.12;4609807.01;0;0;0;0;0;0;0;0;0;0;4672013.12;4609807.01;15374;15374;0;0;0;0;0;0;15374;15374;0;0;-360652.03;-356722.15;0;0;0;0;-180326.01;-178361.07;0;0;-21116.15;-20480.45;-11096.49;0;0;0;-11842.18;-18613.81;0;0;-12292.5;-12292.5;0;0;0;0;0;0;-71.78;0;-261.08;-261.08;-597658.22;-586731.06;4089728.9;4038449.95;4038449.95;3836527.4525;;123472.55;3960000.0025;-2640000;1320000.0025;0.980574
11.260.134/0001-68;2019-06-30;1;0;0;0;0;0;0;0;0;0;0;4773901.13;4654654.36;-227485;-251700;0;0;0;0;0;0;229469.51;229469.51;4775885.64;4632423.87;0;0;0;0;0;0;0;0;0;0;4775885.64;4632423.87;15086.36;15086.36;0;0;0;0;0;0;15086.36;15086.36;0;0;-400873.56;-373457.53;0;0;0;0;-129337.41;-186728.76;0;0;-21408.21;-21399.59;-11278.4;0;0;0;0;0;-11936.05;-10572.16;-150364.48;-150364.48;0;0;0;0;0;0;-604.99;-403.18;-12189.57;-12189.57;-737992.67;-755115.27;4052979.33;3892394.96;7930845.43;7534303.1585;;385696.85;7920000.0085;-6600000;1320000.0085;0.998633
11.260.134/0001-68;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;5375513.91;5446327.7;-35000;-35000;0;0;0;0;0;0;-36161.11;14243.57;5304352.8;5425571.27;0;0;0;0;0;0;0;0;0;0;5304352.8;5425571.27;12335.97;12335.98;0;0;0;0;0;0;12335.97;12335.98;0;0;-493289.84;-477736.8;0;0;0;0;0;0;0;0;-22791.76;-22104.3;-12006.04;0;0;0;-12950.22;-9797.16;0;0;-287306.04;-287306.04;0;0;-5625.61;-5625.61;0;0;-206.52;-257.7;-260.69;-260.69;-834436.72;-803088.3;4482252.05;4634818.95;4634418.95;4402698.0025;;0;4402698.0025;-2871000;1531698.0025;0.95
11.260.134/0001-68;2019-12-31;1;;;;;;;;;0;0;5334861.36;5245248.02;-105000;-105000;;;;;87770401.32;;-60106.73;-110511.41;92940155.95;5029736.61;;;;;;;;;0;0;92940155.95;5029736.61;11451.39;11451.39;;;;;;;11451.39;11451.39;0;0;-537552.15;-514513.94;;;;;;;;;-23144.12;-22132.22;-15606.05;-24993.48;;;-12821.62;-10572.16;;;-38435.51;-38435.51;;;-5625.61;-5625.61;;;-75.31;-153.18;-275.39;-274.94;-633535.76;-616701.04;92318071.58;4424486.96;9059319.56;8606353.582;;6646.42;8613000.002;-7177500;1435500.002;0.950734
11.268.335/0001-01;2019-03-29;1;0;0;0;0;0;0;0;0;0;0;747079.34;752315.1;-41615;-41615;0;0;0;0;0;0;0;0;705464.34;710700.1;0;0;0;0;0;0;1879130.01;35564.09;1879130.01;35564.09;2584594.35;746264.19;77686.55;77686.5;0;0;0;0;0;0;77686.55;77686.5;0;0;-66374.23;-67845.38;0;0;-22000;-22000;0;0;0;0;0;0;-17220.17;0;0;0;-12402.46;-12159.75;0;0;0;0;0;0;0;0;0;0;-614.62;-614.62;-6877.46;-6706.75;-125488.94;-109326.5;2536791.96;714624.19;714624.19;678892.9805;;0;678892.9805;0;678892.9805;0.95
11.268.335/0001-01;2019-06-28;1;0;0;0;0;0;0;0;0;0;0;747176.36;752315.1;-178209.19;-178209.19;0;0;0;0;0;0;0;0;568967.17;574105.91;0;0;0;0;0;0;0;0;0;0;568967.17;574105.91;56479.64;76163.19;0;0;0;0;0;0;56479.64;76163.19;0;0;-67739.84;-67173.23;0;0;0;0;0;0;0;0;0;0;-26555.88;-80474.77;0;0;-43158.2;-42818.17;0;0;0;0;0;0;0;0;0;0;-285.13;-285.13;-6888.96;-7481;-144628.01;-198232.3;480818.8;452036.8;1166660.99;1108327.9405;;0;1108327.9405;0;1108327.9405;0.95
11.268.335/0001-01;2019-09-30;1;0;0;0;0;0;0;0;0;0;0;762456.2;755100.9;-49430.17;-45301.07;0;0;0;0;0;0;0;0;713026.03;709799.83;0;0;0;0;0;0;-322349.24;0;-322349.24;0;390676.79;709799.83;108719.89;108721.1;0;0;0;0;0;0;108719.89;108721.1;0;0;-72684.61;-70437.59;0;0;0;-4129.1;0;0;0;0;0;0;-18631.66;0;0;0;-8595.49;-8466.05;0;0;0;0;0;0;0;0;0;0;-2596.46;-2596.46;-6933.7;-6816.78;-109441.92;-92445.98;389954.76;726074.95;726074.95;689771.2025;;0;689771.2025;0;689771.2025;0.95
11.268.335/0001-01;2019-12-31;1;0;0;0;0;0;0;0;0;0;0;811580.97;790638.33;-73203.08;-73203.08;0;0;0;0;13793514.23;0;0;0;14531892.12;717435.25;509866;0;0;0;0;0;-46473.33;0;463392.67;0;14995284.79;717435.25;139985.91;146045.49;0;0;0;0;0;0;139985.91;146045.49;0;0;-66269.91;-68543.78;0;0;-2500;-151338.67;0;0;0;0;0;0;-57645.7;0;0;0;-50706.45;-50496.91;0;0;0;0;0;0;0;0;0;0;0;0;483145.46;-7555.54;306023.4;-277934.9;15441294.1;585545.84;1311620.79;1246039.7505;;0;1246039.7505;0;1246039.7505;0.95
11.274.415/0001-70;2019-03-29;1;;;;;;;;;0;0;2556328.3;2548781.1;-10350;-10350;;;;;;0;113.2;113.2;2546091.5;2538544.3;;;;;;;;;0;0;2546091.5;2538544.3;46559.62;46559.62;;;;;-8243.83;-8243.83;38315.79;38315.79;0;0;-57241.77;-57241.77;;;-130785.9;-130785.9;;;;;;;-7019.83;-15783.58;;;-6014.78;-6014.78;;;-37308.85;-37308.85;;;-9812.49;-22838.44;;;-524.45;-524.45;-9915.2;-9915.2;-258623.27;-280412.97;2325784.02;2296447.12;2296447.12;2181624.764;;109761.84;2291386.604;-1205582.1;1085804.504;0.997796
11.274.415/0001-70;2019-06-28;1;;;;;;;;;0;0;4251352.72;4364925.62;0;0;;;;;;0;226.4;226.4;4251579.12;4365152.02;;;;;;;;;0;0;4251579.12;4365152.02;61859.07;61859.07;;;;;-13867.99;-13867.99;47991.08;47991.08;0;0;-63153.96;-63153.96;;;-129132.08;-129132.08;;;;;;;-18740.15;-10015.72;;;-6014.78;-6014.78;;;-45420;-45420;;;-13345.93;0;;;-190;-190;90986.52;90986.52;-185010.38;-162940.02;4114559.82;4250203.08;6546650.2;6219317.69;;330524.8;6549842.49;-3477285.84;3072556.65;1.000488
11.274.415/0001-70;2019-09-30;1;;;;;;;;;0;0;2472138.58;2472138.58;-6600;-6600;;;;;;0;0;0;2465538.58;2465538.58;;;;;;;;;0;0;2465538.58;2465538.58;40291.37;40291.37;;;;;-10593.56;-10593.56;29697.81;29697.81;0;0;-70886.74;-70886.74;;;-20003.28;-20003.28;;;;;;;-12500.01;0;;;-6014.78;-6014.78;;;-46453.99;-46453.99;;;-10481.58;0;;;-213.54;-213.54;-11053.73;-11053.73;-177607.65;-154626.06;2317628.74;2340610.33;2340610.33;2223579.8135;;131773.01;2355352.8235;-716250.83;1639101.9935;1.006299
11.274.415/0001-70;2019-12-31;1;;;;;;;;;0;0;2390373.09;2390373.09;0;0;;;;;27380883.46;0;26.97;26.97;29771283.52;2390400.06;;;;;;;;;0;0;29771283.52;2390400.06;24916.57;24916.57;;;;;-6751.7;-6751.7;18164.87;18164.87;0;0;-76901.99;-76901.99;;;-58000;-58000;;;;;;;-12500.01;-15000;;;-6014.78;-6014.78;;;-368.03;-368.03;;;-11819.76;-20963.16;;;-76;-76;-3411.36;-3411.36;-169091.93;-180735.32;29620356.46;2227829.61;4568439.94;4340017.943;;207356.36;4547374.303;-3044825.19;1502549.113;0.995389
11.281.322/0001-72;2019-03-29;1;0;0;0;0;0;0;0;0;0;0;1695137.67;1351706.6;-242739.52;-242739.52;0;0;0;0;0;0;0;0;1452398.15;1108967.08;0;0;0;0;0;0;0;0;0;0;1452398.15;1108967.08;0;0;0;0;0;0;0;0;0;0;0;0;-191828.53;-192328.53;0;0;-65666.66;-65666.66;0;0;0;0;0;0;-14848.8;-61586;0;0;-29137.32;-29684.99;0;0;0;0;0;0;0;0;0;0;-98.31;-98.31;-11135.37;-9865.27;-312714.99;-359229.76;1139683.16;749737.32;749737.32;712250.454;;389090.51;1101340.964;-1092000;9340.964;1.468969
