CNPJ_Fundo;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
00.332.266/0001-31;2018-03-31;1;Outras Cotas de FI;Itaú CDB DI;6175696000173;;;;;;1;2811871.83
00.332.266/0001-31;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;216118.42295;9297266.7
00.332.266/0001-31;2018-06-30;2;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;107155.00436;4679736.64
00.332.266/0001-31;2018-06-30;2;Outras Cotas de FI;Itaú CDB DI;6175696000173;;;;;;2;1785294.28
00.332.266/0001-31;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;145192.67;6439303.51
00.332.266/0001-31;2018-09-30;1;Outras Cotas de FI;Itaú CDB DI;6175696000173;;;;;;2;1754601.72
00.332.266/0001-31;2018-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;148576.56;6688322.21
00.332.266/0001-31;2018-12-31;1;Outras Cotas de FI;Itaú CDB DI;6175696000173;;;;;;2;1245365.8
00.762.723/0001-28;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;25019.91233;1076339.51
00.762.723/0001-28;2018-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;23988.96496;1047660.24
00.762.723/0001-28;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;27720.84;1052020.65
00.762.723/0001-28;2018-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;23079.84;1038961.86
00.868.235/0001-08;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;6525.52221;280723.49
00.868.235/0001-08;2018-03-31;1;Outras Cotas de FI;BRA FIC FI RENDA FIXA SATURNO;60746948000112;;;;;;21.79771;39849.61
00.868.235/0001-08;2018-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;4560.32026;199160.99
00.868.235/0001-08;2018-06-30;1;Outras Cotas de FI;BRA FIC FI RENDA FIXA SATURNO;60746948000112;;;;;;0.53723;991.71
00.868.235/0001-08;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;2572.32;114082.44
00.868.235/0001-08;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;3559.69;157872.72
00.868.235/0001-08;2018-09-30;1;Outras Cotas de FI;BRA FIC FI RENDA FIXA SATURNO;60746948000112;;;;;;0.53723;1004.15
00.868.235/0001-08;2018-12-31;1;Outras Cotas de FI;BRA FIC FI RENDA FIXA SATURNO;60746948000112;;;;;;0.53723;1013.29
00.868.235/0001-08;2018-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;1883.23;84775.65
01.201.140/0001-90;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;169785.73869;7304066.3
01.201.140/0001-90;2018-03-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FICFI;5902521000158;;;;;;78614.92922;339206.2
01.201.140/0001-90;2018-06-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FICFI;5902521000158;;;;;;78260.68046;342782.32
01.201.140/0001-90;2018-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;171127.98598;7473602.5
01.201.140/0001-90;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;178393.89;7911779.94
01.201.140/0001-90;2018-09-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FICFI;5902521000158;;;;;;78260.68;348087.77
01.201.140/0001-90;2018-12-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FICFI;5902521000158;;;;;;77908.86;351705.13
01.201.140/0001-90;2018-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;177613.88;7995465.78
01.235.622/0001-61;2018-03-29;3;Cotas de Sociedades;JFE 21 Empreed. Imobiliário Ltda;12052280000160;;;;;;9861829;5210961.43
01.235.622/0001-61;2018-03-29;3;Cotas de Sociedades;19 de Fevereiro Empr. E Partic. Ltda;35795251000194;;;;;;25776422;2423645.2
01.235.622/0001-61;2018-03-29;3;FII;BB Progressivo II FII;14410722000129;;;;;;187305;27915937.2
01.235.622/0001-61;2018-03-29;3;LCI;BTG PACTUAL;30306294000145;;;;;2019-05-02;10000;10246839.6
01.235.622/0001-61;2018-03-29;3;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;105737178.48
01.235.622/0001-61;2018-03-29;3;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;6962337;4755265.92
01.235.622/0001-61;2018-03-29;3;Outras Cotas de FI;Itau Top RF DI FI em Cotas de FI;5902521000158;;;;;;1230231.5;5308179.46
01.235.622/0001-61;2018-03-29;3;FII;Dovel FII;10522648000181;;;;;;48980;57724575.22
01.235.622/0001-61;2018-03-29;3;Cotas de Sociedades;Brasilia Plaza S/A;3772684000138;;;;;;33370561;1207385.61
01.235.622/0001-61;2018-03-29;3;FII;GENERAL SEVERIANO FII;17007528000195;;;;;;4000;5092942.56
01.235.622/0001-61;2018-03-29;3;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;58413174;38451947.7
01.235.622/0001-61;2018-03-29;3;Outras Cotas de FI;Opportunity Leblon FIRF Referenciado;10309574000108;;;;;;19055930.01;49442141.37
01.235.622/0001-61;2018-03-29;3;Ações de Sociedades;JFE 16 Empreend. Imobiliários Ltda;11323252000156;;;;;;14017208;14724371.57
01.235.622/0001-61;2018-03-29;3;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;30328773;47231770.87
01.235.622/0001-61;2018-06-29;2;Cotas de Sociedades;Brasilia Plaza S/A;3772684000138;;;;;;33370561;1223768.34
01.235.622/0001-61;2018-06-29;2;Cotas de Sociedades;19 de Fevereiro Empr. E Partic. Ltda;35795251000194;;;;;;25776422;2475455.19
01.235.622/0001-61;2018-06-29;2;Ações de Sociedades;JFE 16 Empreend. Imobiliários Ltda;11323252000156;;;;;;12815275;13613272.85
01.235.622/0001-61;2018-06-29;2;FII;BB Progressivo II FII;14410722000129;;;;;;187305;23407505.85
01.235.622/0001-61;2018-06-29;2;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;4194231;2058970.64
01.235.622/0001-61;2018-06-29;2;Cotas de Sociedades;JFE 21 Empreed. Imobiliário Ltda;12052280000160;;;;;;9861829;5519935.24
01.235.622/0001-61;2018-06-29;2;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;106248899.62
01.235.622/0001-61;2018-06-29;2;FII;GENERAL SEVERIANO FII;17007528000195;;;;;;4000;4761419.45
01.235.622/0001-61;2018-06-29;2;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;30328773;36767384.13
01.235.622/0001-61;2018-06-29;2;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;58413174;38058055.19
01.235.622/0001-61;2018-06-29;2;Outras Cotas de FI;Itau Top RF DI FI em Cotas de FI;5902521000158;;;;;;1808462.76;7921517.48
01.235.622/0001-61;2018-06-29;2;Outras Cotas de FI;Opportunity Leblon FIRF Referenciado;10309574000108;;;;;;15862910.4;41793883.44
01.235.622/0001-61;2018-06-29;2;LCI;BTG PACTUAL;30306294000145;;;;;2019-05-02;10000;10400307.4
01.235.622/0001-61;2018-06-29;2;FII;Dovel FII;10522648000181;;;;;;48980;55207296.41
01.235.622/0001-61;2018-09-28;3;FII;Dovel FII;10522648000181;;;;;;48980;57174987.97
01.235.622/0001-61;2018-09-28;3;FII;GENERAL SEVERIANO FII;17007528000195;;;;;;3999.99;4921265.56
01.235.622/0001-61;2018-09-28;3;FII;BB Progressivo II Fundo de Investimento Imobiliário;14410722000129;;;;;;187305;23913229.35
01.235.622/0001-61;2018-09-28;3;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;102110665.39
01.235.622/0001-61;2018-09-28;3;Cotas de Sociedades;Brasilia Plaza S/A;3772684000138;;;;;;33370561;1223768.34
01.235.622/0001-61;2018-09-28;3;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;29325106;29298417.06
01.235.622/0001-61;2018-09-28;3;Cotas de Sociedades;JFE 21 Empreed. Imobiliário Ltda;12052280000160;;;;;;524462999;888369.96
01.235.622/0001-61;2018-09-28;3;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;58413174;38058055.19
01.235.622/0001-61;2018-09-28;3;Cotas de Sociedades;19 de Fevereiro Empr. E Partic. Ltda;35795251000194;;;;;;25776422;2475455.19
01.235.622/0001-61;2018-09-28;3;Outras Cotas de FI;Itau Top RF DI FI em Cotas de FI;5902521000158;;;;;;2274076.17;10114633.67
01.235.622/0001-61;2018-09-28;3;LCI;BTG PACTUAL;30306294000145;;;;;2019-05-02;10000;10246025.7
01.235.622/0001-61;2018-09-28;3;Outras Cotas de FI;Opportunity Leblon FIRF Referenciado;10309574000108;;;;;;31516573.63;33848944.8
01.235.622/0001-61;2018-09-28;3;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;4194231;2058970.64
01.235.622/0001-61;2018-09-28;3;Ações de Sociedades;JFE 16 Empreend. Imobiliários Ltda;11323252000156;;;;;;12815275;14018450.63
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;19 de Fevereiro Empr. E Partic. Ltda;35795251000194;;;;;;25776422;2745330.9
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;4 De Janeiro Adm. E Partic. Ltda;31894926000100;;;;;;59413174;38048291.09
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;JFE 21 Empreed. Imobiliário Ltda;12052280000160;;;;;;524462999;862467.29
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;XX de Novembro Invest. E Part. S/A;3538833000107;;;;;;315912258;87457980.6
01.235.622/0001-61;2018-12-31;3;LCI;BTG PACTUAL;30306294000145;;;;;2019-05-02;10000;10092592.4
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;Brasilia Plaza S/A;3772684000138;;;;;;33370561;1204459.43
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;Taquari - Brasília;01.235.622/0001-61;;;;;;72809;124926269.82
01.235.622/0001-61;2018-12-31;3;Ações de Sociedades;JFE 16 Empreend. Imobiliários Ltda;11323252000156;;;;;;12815275;14422793.91
01.235.622/0001-61;2018-12-31;3;FII;BB Progressivo II Fundo de Investimento Imobiliário;14410722000129;;;;;;187305;26224573.05
01.235.622/0001-61;2018-12-31;3;Ações de Sociedades;Charitas Empreend. Imob. Ltda;18983215000135;;;;;;26035737;26762330.1
01.235.622/0001-61;2018-12-31;3;FII;GENERAL SEVERIANO FII;17007528000195;;;;;;5981.76;7098180.51
01.235.622/0001-61;2018-12-31;3;Cotas de Sociedades;JFE 22 Empreed. Imobiliário Ltda;12052242000108;;;;;;4194231;2179646.89
01.235.622/0001-61;2018-12-31;3;FII;Dovel FII;10522648000181;;;;;;48922;50433624.1
01.497.954/0001-14;2018-03-31;1;Outras Cotas de FI;Bradesco FICFIRF DI Special;9573255000175;;;;;;80860.84;1318991.22
01.497.954/0001-14;2018-06-30;1;Outras Cotas de FI;Bradesco FICFIRF DI Special;9573255000175;;;;;;101745.68;1683631.27
01.497.954/0001-14;2018-09-30;1;Outras Cotas de FI;Bradesco FICFIRF DI Special;9573255000175;;;;;;88028.1;1478299.79
01.497.954/0001-14;2018-12-31;1;Outras Cotas de FI;Bradesco FICFIRF DI Special;9573255000175;;;;;;103034.5;1755202.61
01.601.918/0001-59;2018-03-31;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;753127.44622;3249579.93
01.601.918/0001-59;2018-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;37648.60283;1619617.12
01.601.918/0001-59;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI CFI;6175696000173;;;;;;42404.78022;1824224.62
01.601.918/0001-59;2018-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI CFI;6175696000173;;;;;;79690.66455;3480297.76
01.601.918/0001-59;2018-06-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;1096601.49524;4803122.17
01.601.918/0001-59;2018-09-30;1;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;886057.24;3941004.46
01.601.918/0001-59;2018-12-31;2;Outras Cotas de FI;Itaú TOP RF Referenciado DI FI FICFI;5902521000158;;;;;;612730.38;2766057.93
01.601.918/0001-59;2018-12-31;2;FII;FII SDI Rio Bravo Renda Logística FII;16671412000193;;;;;;61050;6471300
01.633.741/0001-72;2018-03-31;1;Outras Cotas de FI;COINVALORES FIC DI CREDITO PRIVADO LP;2233665000170;;;;;;29467.8149305;403878.13
01.636.325/0001-28;2018-03-31;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;11280.03;1013451.71
01.636.325/0001-28;2018-03-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;149109.63
01.636.325/0001-28;2018-03-31;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;5759.64
01.636.325/0001-28;2018-03-31;1;Outros Ativos Financeiros;Santander CDB;90400888000142;;;;CDB;;1345;1364186.9
01.636.325/0001-28;2018-03-31;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;1505058.18
01.636.325/0001-28;2018-06-30;1;Outros Ativos Financeiros;Santander CDB;90400888000142;;;;CDB;;1345;1385047.3
01.636.325/0001-28;2018-06-30;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;18964.36
01.636.325/0001-28;2018-06-30;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;3362.26;306658.86
01.636.325/0001-28;2018-06-30;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;40451.65
01.636.325/0001-28;2018-06-30;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;1527481.32
01.636.325/0001-28;2018-09-30;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;12164.25
01.636.325/0001-28;2018-09-30;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;28643.61
01.636.325/0001-28;2018-09-30;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;7716.53;714631.26
01.636.325/0001-28;2018-09-30;1;Outros Ativos Financeiros;Santander CDB;90400888000142;;;;CDB;;545;569946.6
01.636.325/0001-28;2018-09-30;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;1550602.47
01.636.325/0001-28;2018-12-31;1;Outros Ativos Financeiros;Bradesco INVEST PLUS;61746948000112;;;;Aplicação Automática;;1;5358.91
01.636.325/0001-28;2018-12-31;1;Outros Ativos Financeiros;Santander CDB;90400888000142;;;;CDB;;545;578535.33
01.636.325/0001-28;2018-12-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;138039.1
01.636.325/0001-28;2018-12-31;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;7706.136;774867.63
01.636.325/0001-28;2018-12-31;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;1573368.69
01.657.856/0001-05;2018-03-31;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;151023.55;252529.35
01.657.856/0001-05;2018-03-31;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;753375.3
01.657.856/0001-05;2018-06-30;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;164443.678777;278962.58
01.657.856/0001-05;2018-06-30;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;764647.01
01.657.856/0001-05;2018-09-30;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;776270.33
01.657.856/0001-05;2018-09-30;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;189390.827756;326041.24
01.657.856/0001-05;2018-12-31;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;207652.221031;362640.72
01.657.856/0001-05;2018-12-31;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;787752.44
01.964.775/0001-40;2018-03-31;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;145;1345721.71
01.964.775/0001-40;2018-06-30;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;145;1345721.71
01.964.775/0001-40;2018-09-30;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;145;1410350.8
01.964.775/0001-40;2018-12-31;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;145;1345721.71
02.027.437/0001-44;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;12374.91225;532360.21
02.027.437/0001-44;2018-06-30;1;FIDC;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;6049.45405;264195.31
02.027.437/0001-44;2018-09-30;1;FIDC;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;15061.99;668000.19
02.027.437/0001-44;2018-12-31;1;FIDC;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;16745.46;753813.5
02.508.235/0001-14;2018-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;25520.47262;1097873.24
02.508.235/0001-14;2018-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;27768.39779;1212717.86
02.508.235/0001-14;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;24972.65;1107538.37
02.508.235/0001-14;2018-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;21680.08;975950.53
03.251.720/0001-18;2018-03-31;3;Outras Cotas de FI;COINVALORES FIC DI CREDITO PRIVADO LP;2233665000170;;;;;;84838.330265;1162136.24
03.251.720/0001-18;2018-03-31;3;Outras Cotas de FI;COINVALORES INV MULTI TERMO;8319861000149;;;;;;77101.2284709;241068.08
03.251.720/0001-18;2018-03-31;3;Outras Cotas de FI;COINVALORES YIELD FICFI MULTIMERCADO;346750000110;;;;;;5909.098954;176112.29
03.507.519/0001-59;2018-03-31;2;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;266564.87229;11467438.43
03.507.519/0001-59;2018-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;262913.00565;11482092.08
03.507.519/0001-59;2018-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;259011.44;11487172.92
03.507.519/0001-59;2018-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;247949.75;11161705.32
03.683.056/0001-86;2018-03-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;67985.14523;2924674.4
03.683.056/0001-86;2018-03-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;1157319.94534;4993582.07
03.683.056/0001-86;2018-03-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;33116944.87235;142892364.37
03.683.056/0001-86;2018-03-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;5773288.3
03.683.056/0001-86;2018-03-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;11565896.6
03.683.056/0001-86;2018-06-30;3;LCI;CEF;360305000104;;;;;2019-07-10;1;11722772.6
03.683.056/0001-86;2018-06-30;3;LCI;CEF;360305000104;;;;;2019-07-10;1;5850689.25
03.683.056/0001-86;2018-06-30;3;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;1115732.20356;4886914.83
03.683.056/0001-86;2018-06-30;3;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;5576.75374;243551.28
03.683.056/0001-86;2018-06-30;3;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;33182764.94274;145340742.55
03.683.056/0001-86;2018-09-30;2;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;1381.37;61263.73
03.683.056/0001-86;2018-09-30;2;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;22282035.19;99106013.65
03.683.056/0001-86;2018-09-30;2;LCI;CEF;360305000104;;;;;2019-07-10;1;5930381.4
03.683.056/0001-86;2018-09-30;2;LCI;CEF;360305000104;;;;;2019-07-10;1;11884317.5
03.683.056/0001-86;2018-12-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;1375.14;60903.1
03.683.056/0001-86;2018-12-31;1;Outras Cotas de FI;ITAU TOP RF REFERENCIADO DI FICFI;5902521000158;;;;;;19180027.07;86584683.87
03.683.056/0001-86;2018-12-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;12043173.2
03.683.056/0001-86;2018-12-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;6008734.75
03.855.441/0001-63;2018-03-31;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;14516.0218649;35823687.4
03.855.441/0001-63;2018-03-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950429000191;;;;;;398107.8394512;73465350.52
03.855.441/0001-63;2018-03-31;1;Outras Cotas de FI;Santos FI RF;13950198000116;;;;;;243267.0000548;44980942.16
03.855.441/0001-63;2018-06-30;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;14337.4885645;35910724.3
03.855.441/0001-63;2018-06-30;1;Outras Cotas de FI;Santos FI RF;13950198000116;;;;;;247265.7191022;46405937.56
03.855.441/0001-63;2018-06-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950429000191;;;;;;396312.5343831;74237049.41
03.855.441/0001-63;2018-09-30;1;Outras Cotas de FI;Santos FI RF;13950198000116;;;;;;256517.82;48884770.41
03.855.441/0001-63;2018-09-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950429000191;;;;;;396312.54;75387658.32
03.855.441/0001-63;2018-09-30;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;14204.73;36124440.84
03.855.441/0001-63;2018-12-31;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;12864.25;33198949.42
03.855.441/0001-63;2018-12-31;1;Outras Cotas de FI;Santos FI RF;13950198000116;;;;;;283246.21;54776069.35
03.855.441/0001-63;2018-12-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950429000191;;;;;;396312.54;74958071.74
04.066.582/0001-60;2018-03-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;1679.52;72199.96
04.066.582/0001-60;2018-03-31;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;346.99;2911.15
04.066.582/0001-60;2018-06-29;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;2531.3;110464.8
04.066.582/0001-60;2018-09-28;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;2612.39463;115772.12
04.066.582/0001-60;2018-12-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;3440.78;154776.82
04.141.645/0001-03;2018-03-31;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;2507.97;260555.87
04.141.645/0001-03;2018-03-31;1;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;4;297804.53
04.141.645/0001-03;2018-03-31;1;Outras Cotas de FI;Aplicação Itaú Mix Crédito Imobiliário;60701190000104;;;;;;73899.80333;1467369.42
04.141.645/0001-03;2018-03-31;1;Outros Ativos Financeiros;CDB Banco Bradesco;61746948000112;;;;CDB;;870;933298.82
04.141.645/0001-03;2018-03-31;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;600;641795.97
04.141.645/0001-03;2018-03-31;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;640149.47
04.141.645/0001-03;2018-03-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;CDB;;1;2104.65
04.141.645/0001-03;2018-03-31;1;Outros Ativos Financeiros;Compromissada DI Banco Itaú;60701190000104;;;;Operação Compromissada;;1;140706.57
04.141.645/0001-03;2018-06-30;2;Outras Cotas de FI;Aplicação Itaú Mix Crédito Imobiliário;60701190000104;;;;;;28911.02;582891.02
04.141.645/0001-03;2018-06-30;2;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;4;302255.22
04.141.645/0001-03;2018-06-30;2;Outros Ativos Financeiros;Compromissada DI Banco Itaú;60701190000104;;;;Operação Compromissada;;1;142836.06
04.141.645/0001-03;2018-06-30;2;Outros Ativos Financeiros;CDB Banco Bradesco;61746948000112;;;;CDB;;950;962953.99
04.141.645/0001-03;2018-06-30;2;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;12510.87;1317802.82
04.141.645/0001-03;2018-06-30;2;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;649636.45
04.141.645/0001-03;2018-06-30;2;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;650;655345.4
04.141.645/0001-03;2018-06-30;2;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;CDB;;1;6968.34
04.141.645/0001-03;2018-09-30;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;659417.99
04.141.645/0001-03;2018-09-30;1;Outros Ativos Financeiros;CDB Banco Bradesco;61746948000112;;;;CDB;;950;977453.14
04.141.645/0001-03;2018-09-30;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;650;665526.88
04.141.645/0001-03;2018-09-30;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;18331;1959490.28
