CNPJ_Fundo;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
08.098.114/0001-28;2016-12-31;2;;;;;;;;;0;0;26071317.07;26061399.71;;;0;0;0;0;72042552.44;0;-19881318.51;-17028003.65;78232551;9033396.06;;;;;;;;;0;0;78232551;9033396.06;147738.65;147738.65;;;;;-8082.49;-8082.49;139656.16;139656.16;;;-257184.74;-257184.74;;;-40082.11;-40082.11;;;;;;;-16008;-16008;;;-20792.13;-20792.13;;;-36220.47;-36220.47;;;-103950.05;-103950.05;;;-2808.88;-2808.88;-51470.85;-54842.6;-528517.23;-531888.98;77843689.93;8641163.24;8641163.24;8209105.078;;432058.16;8641163.238;0;8641163.238;1
08.417.532/0001-30;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;716115.34;162848.26;0;0;0;0;0;0;112439384.75;0;73654615.25;0;186810115.34;162848.26;0;0;0;0;0;0;0;0;0;0;186810115.34;162848.26;0;0;0;0;-35700247.78;0;-16706322.1;0;-52406569.88;0;;;-556461.29;-538668.33;0;0;0;0;0;0;0;0;0;0;-17994.96;-48468.07;0;0;-3782914.04;-3782914.04;0;0;-2021.59;-2021.59;0;0;0;0;0;0;0;0;-356234.16;-363362.83;-4715626.04;-4735434.86;129687919.42;-4572586.6;-4559728.43;0;;;0;-4331742.01;-4331742.01;0
08.431.747/0001-06;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;16977441.91;12659270.38;0;0;0;0;0;0;2485525.18;0;0;0;19462967.09;12659270.38;9959118.35;12361108.34;-26629751.78;0;0;0;5326729.85;672.32;-11343903.58;12361780.66;8119063.51;25021051.04;211524.76;211524.76;0;0;0;0;0;0;211524.76;211524.76;0;0;-3970399.02;-3850623.73;0;0;0;0;0;0;0;0;-96966.49;-96014.6;-26020.78;-40822.08;0;0;-27233.95;-25822.13;-6.49;-6.49;-22687.7;-22687.7;0;0;0;0;0;0;-30.69;0;-24763.57;-24763.57;-4168108.69;-4060740.3;4162479.58;21171835.5;40472663.79;38449030.6005;;6055307;44504337.6005;-37086948;7417389.6005;1.099615
08.610.522/0001-17;2016-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;1466.51;1466.51;;;;;-561.05;-561.05;905.46;905.46;;;-40000;-40000;;;;;;;;;;;-8339.98;-8339.98;;;-2156.16;-2156.16;;;-31504.85;-31504.85;;;;;;;-756.44;-756.44;9292.25;-50330.07;-73465.18;-133087.5;-72559.72;-132182.04;-132182.04;0;;;0;0;0;0
08.693.497/0001-82;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;4031665.46;3993128.39;-9500;0;0;0;0;0;-13932919.05;0;-336604.63;-416348.77;-10247358.22;3576779.62;0;0;0;0;0;0;0;0;0;0;-10247358.22;3576779.62;0;10945.58;70919.13;0;0;0;0;0;70919.13;10945.58;0;0;-200299.82;-166485.57;0;0;-712234.25;-252538.91;0;0;0;0;-1360;-4080;-7786;0;0;0;-2710.57;0;0;0;-46644.69;-3391.5;0;0;-9850;-245.63;0;0;-1306.76;-128.1;-161177.56;-38484.03;-1143369.65;-465353.74;-11319808.74;3122371.46;6087895.27;5783500.5065;;;2992456.9565;-2992456.96;-0.0035;0.491542
08.696.175/0001-97;2016-12-31;1;;;;;;;;;0;0;8828492.06;3912762.63;;-62820;;;;;;;153131.35;;8981623.41;3849942.63;;;;;;;;;;;8981623.41;3849942.63;129902.82;22500;;;;;;;129902.82;22500;;;-100435.37;-67091.74;;;;-38283.14;;;;;;;-51000;;;;-357708.39;-10349.57;;-4228.88;-17260;-5000;;;;-21000;;;;-1114.57;-301898.18;-1052;-828301.94;-148119.9;8283224.29;3724322.73;7451879.35;7079285.3825;;62050.23;7141335.6125;-7141335.61;0.0025;0.958327
08.706.065/0001-69;2016-12-31;3;;;;;;;;;0;0;2853551.02;2756747.76;;;998000;998000;-192143.41;-235098.28;12968876.7;396048.58;0;0;16628284.31;3915698.06;;;;;;;;;0;0;16628284.31;3915698.06;1048727.69;1048727.69;;;;;-144478.71;-144478.71;904248.98;904248.98;;;-445120.3;-445120.3;-3356292.33;-3356292.33;-31650;-31650;;;;;;;-17415.22;-17415.22;;;-13799.42;-13799.42;;;-40927.06;-40927.06;;;-24664.72;-24664.72;;;-11355.45;-11355.45;-355397.84;2883578.31;-4296622.34;-1057646.19;13235910.95;3762300.85;3762300.85;3574185.8075;;188115.04;3762300.8475;-3225891.03;536409.8175;1
08.924.783/0001-01;2016-12-31;2;;;;;;;;;0;0;44735889.41;44746536.66;-199376.46;-199376.46;4400000;4400000;-1907112.1;-1907112.1;-49504798.88;0;-17878079.56;-15960208.98;-20353477.59;31079839.12;69787721.16;69796140.32;-117441966.62;0;;;;;-47654245.46;69796140.32;-68007723.05;100875979.44;3110987.28;3110987.28;;;;;-174959.77;-174959.77;2936027.51;2936027.51;;;-1477645.71;-1477645.71;;;-34420;-34420;;;;;-1097.56;-1097.56;-44175.94;-44175.94;;;-666298.44;-666298.44;;;-480187.01;-480187.01;;;-102436.96;-102436.96;;;-6300.12;-6300.12;-10484362.93;-9225665.9;-13296924.67;-12038227.64;-78368620.21;91773779.31;91773779.31;87185090.3445;;4588688.97;91773779.3145;-59019328.59;32754450.7245;1
09.006.914/0001-34;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;4376897.31;7626434.61;0;0;0;0;0;0;0;0;0;0;4376897.31;7626434.61;0;0;9421127.87;0;0;0;0;0;9421127.87;0;13798025.18;7626434.61;27062.1;26114.4;0;0;0;0;0;0;27062.1;26114.4;;;-23107.14;-34660.71;0;0;-54248.7;-54248.7;0;0;0;0;-13354.3;-12735.34;0;-9029.31;0;0;-6903.63;-15086.36;0;0;0;0;0;0;0;0;0;0;0;0;-190.44;-1070.22;-97804.21;-126830.64;13727283.07;7525718.37;10292400.08;9777780.076;;0;9777780.076;0;9777780.076;0.95
09.072.017/0001-29;2016-12-31;2;0;0;0;0;0;0;0;0;0;0;19414827.76;18976594.59;-3150;-3150;746885.96;865708.91;0;;-30091925.12;;-1717747.37;-1232367.32;-11651108.77;18606786.18;4305022.56;6563017.67;2162247.54;;1427324;1780106.08;0;;7894594.1;8343123.75;-3756514.67;26949909.93;1273067.15;1276227.68;0;;0;;0;;1273067.15;1276227.68;0;0;-2708333.67;-2617809.28;0;0;0;0;-74430.54;-72700.89;0;0;-88085.52;-86737.28;-24265.34;-38069.63;0;0;-25169.57;-23726.95;-198057.44;-185040.44;-129325.59;-129325.59;-4528.21;0;0;0;0;0;-30.69;0;-36829.98;-35229.98;-3289056.55;-3188640.04;-5772504.07;25037497.57;47388582.38;45019153.261;;165418.74;45184572.001;-37284655;7899917.001;0.953491
09.150.967/0001-24;2016-12-31;1;;;;;;;;;0;0;10474124.96;0;;;;;;;-3381234.85;0;-5854754.43;0;1238135.68;0;776290.67;;;;;;;;776290.67;0;2014426.35;0;84539.25;86394.04;;;;;;;84539.25;86394.04;0;0;-36785.09;-32816.83;;;;;;;;;-15826.27;-7972.25;-15682.4;-15737.38;;;-6205.95;-10999.48;;;-6342;-6342;;;;;;;-68.1;-68.1;-20977.91;-20426.9;-101887.72;-94362.94;1997077.88;-7968.9;-7968.9;0;;0;0;0;0;0
09.276.964/0001-31;2016-12-31;2;;;;;;;;;0;0;779805.08;779805.08;;;11110768.8;11110768.8;-13619734.24;-13619734.24;35224801.59;;-1139493.51;-1139493.51;32356147.72;-2868653.87;;;;;;;;;0;0;32356147.72;-2868653.87;93818.73;93818.73;;;;;-17141.24;-17141.24;76677.49;76677.49;;;-164231.73;-164231.73;;;0;0;;;;;;;-9148;-9148;;;-11212.03;-11212.03;;;-12.2;-12.2;;;-9912.54;-9912.54;;;-1830.94;-1830.94;-316871.09;-318231.4;-513218.53;-514578.84;31919606.68;-3306555.22;-3306555.22;0;;;0;0;0;0
09.326.861/0001-39;2016-12-31;3;;;;;;;;;0;0;3880210.29;3717732.69;;;;;;;-18502231.91;0;-1445580.76;-1445580.76;-16067602.38;2272151.93;;;;;;;;;0;0;-16067602.38;2272151.93;16647.62;16647.62;;;;;-2388.11;-2388.11;14259.51;14259.51;;;-189760.28;-189760.28;;;;;;;;;;;-17415.22;-17415.22;;;-13799.42;-13799.42;;;-19059.48;-19059.48;;;-6188.34;-6188.34;;;-339.77;-339.77;301743.03;305686.05;55180.52;59123.54;-15998162.35;2345534.98;2345534.98;2228258.231;;117276.75;1200000.001;-600000;600000.001;0.51161
09.350.920/0001-04;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;2421259.35;2421259.38;0;0;0;0;0;0;-410000;0;0;0;2011259.35;2421259.38;0;0;0;0;0;0;0;0;0;0;2011259.35;2421259.38;29351.5;29351.5;0;0;0;0;0;0;29351.5;29351.5;;;-90696.96;-90696.96;0;0;0;0;0;0;0;0;0;0;-21200;0;0;0;-13910.58;-13910.58;0;0;-85.71;-85.71;0;0;0;0;0;0;0;0;-27473.06;-27473.06;-153366.31;-132166.31;1887244.54;2318444.57;4456800.12;4233960.114;;;4233960.114;-4406809.28;-172849.166;0.95
09.552.812/0001-14;2016-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;14787508.4;8223726.49;-7035448.42;0;;;;;7752059.98;8223726.49;7752059.98;8223726.49;1260921.81;1260921.81;;;;;-271256.51;-271256.51;989665.3;989665.3;;;-354211.24;-354211.24;;;;;;;;;;;-18721.2;-18721.2;;;-20699.14;-20699.14;;;;;;;;;;;-350.76;-350.76;-54394.34;-51240.42;-448376.68;-445222.76;8293348.6;8768169.03;8768169.03;8329760.58;;;8329760.58;-7335625.6;994134.98;0.95
10.347.505/0001-80;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;;9980275.09;-4799889.45;-54254.06;10127092.55;;0;97837.75;5327203.1;10023858.78;5327203.1;10023858.78;664969.03;0;0;0;0;967976.21;0;0;664969.03;967976.21;;;-272136.27;-235172.04;-397865.35;-643129.13;0;0;0;0;0;0;-45867.63;-44487.94;-13014.07;-291.48;0;0;-6899.71;-6899.71;0;0;0;0;0;0;0;0;0;0;0;0;79817.36;-17380.69;-655965.67;-947360.99;5336206.46;10044474;9061065.81;8608012.5195;;0;8608012.5195;0;8608012.5195;0.95
10.347.985/0001-80;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;3134308.11;3213195.99;0;0;0;0;0;0;-9965000;0;-804177.73;-867165.95;-7634869.62;2346030.04;0;0;0;0;0;0;0;0;0;0;-7634869.62;2346030.04;209521.7;206085.78;0;0;0;0;0;0;209521.7;206085.78;;;-452896.55;-432606.85;0;0;-111520.31;-78587.94;0;0;0;0;-38591.61;-47754.96;-14502.35;0;0;0;-12244.17;-33656.24;-19.8;-1424.8;0;0;0;0;-2500;-16661.82;0;0;-621.26;-11076.61;291874.22;0;-341021.83;-621769.22;-7766369.75;1930346.6;4671508.45;4437933.0275;;0;4437933.0275;-3544680;893253.0275;0.95
10.348.185/0001-83;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2550782.13;30044362.82;18735527.07;0;7813837.03;10564195.75;0;2171253.94;29100146.23;42779812.51;29100146.23;42779812.51;3047160.97;0;0;0;0;6806257.35;0;0;3047160.97;6806257.35;;;-1569220.25;-1413829.28;-3243624.78;-1910311.22;0;0;0;0;0;0;-147192.34;-79406.5;-12946.83;-224.24;0;0;-17249.28;-18251.75;0;0;0;0;-657.6;0;0;0;0;0;0;0;3205443.64;-19794.86;-1785447.44;-3441817.85;30361859.76;46144252.01;49314605.32;46848875.054;;0;46848875.054;0;46848875.054;0.95
10.375.382/0001-91;2016-12-31;2;;;;;;;;;0;0;2902907.34;2709281.29;;;;;;;3109000;0;-914185.99;-914185.99;5097721.35;1795095.3;;;;;;;;;0;0;5097721.35;1795095.3;40744.54;40744.54;;;;;-8163.88;-8163.88;32580.66;32580.66;;;-180761.81;-180761.81;;;-38497.76;-38497.76;;;;;;;-24042.01;-24042.01;;;-8624.64;-8624.64;;;-10189.86;-10189.86;;;-6245.08;-6245.08;;;-1057.77;-1057.77;-12421.53;-9475.55;-281840.46;-278894.48;4848461.55;1548781.48;1548781.48;1471342.406;;30;1471372.406;-1169557.83;301814.576;0.950019
10.427.246/0001-06;2016-12-31;2;;;;;;;;;0;0;52114921.27;56443569.04;-8217.6;-8217.6;;;;;-89394465.11;0;-14883254.62;-12301357.37;-52171016.06;44133994.07;6237605.36;6237605.36;-19946208.09;0;;;;;-13708602.73;6237605.36;-65879618.79;50371599.43;384780.02;384780.02;;;;;-85784.7;-85784.7;298995.32;298995.32;;;-517774.86;-517774.86;;;;;;;;;-3061.67;-3061.67;-33323;-33323;;;-799125.69;-799125.69;;;-266405.87;-266405.87;;;-17548.38;-17548.38;;;-1229.05;-1229.05;-778385.44;-800173.41;-2416853.96;-2438641.93;-67997477.43;48231952.82;48231952.82;45820355.179;;2411597.64;48231952.819;-37702162.4;10529790.419;1
10.456.799/0001-89;2016-12-31;1;3633402;3417945.92;-1743967;-1743967;0;0;0;0;1889435;1673978.92;4115579.27;3777965.91;0;0;0;0;0;0;6392700;0;-971757.02;-962718.21;9536522.25;2815247.7;0;0;0;0;0;0;0;0;0;0;11425957.25;4489226.62;511489.27;511489.27;0;0;0;0;1013696.97;859390.03;1525186.24;1370879.3;;;-81337.27;-77126.46;0;0;0;0;0;0;0;0;0;0;-28730;-28730;0;0;0;0;0;0;-31217.22;-31217.22;0;0;0;0;0;0;0;0;806604.69;806604.69;665320.2;669531.01;13616463.69;6529636.93;10496944.1;9972096.895;;;9972096.895;0;9972096.895;0.95
10.456.810/0001-00;2016-12-31;4;0;0;0;0;0;0;0;0;0;0;1097149.94;1095117.32;-124158.58;-124158.58;0;0;0;0;-955000;0;-110495.74;-110495.74;-92504.38;860463;0;0;0;0;0;0;0;0;0;0;-92504.38;860463;147006.66;147006.66;0;0;0;0;0;1605.47;147006.66;148612.13;;;-36953.57;-37295.89;0;0;0;0;0;0;0;0;0;0;-26165;0;0;0;0;0;0;0;-3502.27;-3502.27;0;0;0;0;0;0;0;0;-96805.81;-98411.28;-163426.65;-139209.44;-108924.37;869865.69;1608888.92;1528444.474;;;1528444.474;-1760452.73;-232008.256;0.95
10.522.648/0001-81;2016-12-31;1;;;;;;;;;0;0;4380647.2;2373990.14;;;;;;;-11562151.43;;-3816880.6;-1800666.28;-10998384.83;573323.86;;;;;;;;;0;0;-10998384.83;573323.86;152358.06;18621.26;;;;;;;152358.06;18621.26;;;-546351.09;-280445.22;;0;;;;;;;-29641.81;-15411.63;-40435.2;0;;;-365824.07;-1198;;;-56034.55;-50000;;;;;;;;-5870.71;-46600.31;-2520.63;-1084887.03;-355446.19;-11930913.8;236498.93;236498.93;224673.9835;;;224673.9835;0;224673.9835;0.95
10.869.155/0001-12;2016-12-31;2;;;;;;;;;0;0;9269991.28;9086358.2;-3582.9;-3582.9;;;;;15918997.12;0;830572.19;801064.86;26015977.69;9883840.16;9873246.09;9873246.09;16148739.11;0;;;999.98;999.98;26022985.18;9874246.07;52038962.87;19758086.23;647163.52;647163.52;;;;;-71294.51;-71294.51;575869.01;575869.01;;;-720764.43;-720764.43;;;;;;;;;;;-17262.16;-17262.16;;;-27598.84;-27598.84;;;-19343.07;-19343.07;;;0;0;;;-18985.85;-18985.85;-106074.61;340506.14;-910028.96;-463448.21;51704802.92;19870507.03;19870507.03;18876981.6785;;;18876981.6785;-12157835.12;6719146.5585;0.95
10.991.914/0001-15;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;4141083.03;4141083.03;-9600;0;0;;0;;-5000000;0;0;0;-868516.97;4141083.03;0;0;0;0;0;0;0;0;0;0;-868516.97;4141083.03;137635.57;135594.47;0;0;0;0;0;0;137635.57;135594.47;;;-212531.02;-208729.79;0;0;0;0;-4836.14;-4836.14;0;0;-59492;-59492;-9355.97;0;0;0;-30038.9;-29999.71;0;0;0;0;0;0;0;0;0;0;0;0;-2614.23;-491.05;-318868.26;-303548.69;-1049749.66;3973128.81;7661493;7278418.35;;;7278418.35;-7278418.35;0;0.95
10.993.386/0001-33;2016-12-31;2;;;;;;;;;0;0;12166731.65;12166731.65;0;0;;;;;9489000;0;-133188.08;-133188.08;21522543.57;12033543.57;;;;;;;;;0;0;21522543.57;12033543.57;88066.98;88066.98;;;;;-382.39;-382.39;87684.59;87684.59;;;-196851.64;-196851.64;;;0;0;;;;;;;-16662;-16662;;;-13799.42;-13799.42;;;;;;;-3699.09;-3699.09;;;0;0;-272075.31;-307285.4;-503087.46;-538297.55;21107140.7;11582930.61;11582930.61;11003784.0795;;579146.53;11582930.6095;-9686023.46;1896907.1495;1
11.026.627/0001-38;2016-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;17739431.48;15582471.49;11244646.8;;;;513955.17;513955.17;29498033.45;16096426.66;29498033.45;16096426.66;582222.35;582222.35;;;;;-123012.39;-123012.39;459209.96;459209.96;;;-363471.21;-363471.21;;;-2034084.46;-2034084.46;;;;;-4660.3;-4660.3;-20125.2;-20125.2;;;-27598.84;-27598.84;;;-713.37;-713.37;;;;;;;-2542.69;-2542.69;-104507.27;-101615.95;-2557703.34;-2554812.02;27399540.07;14000824.6;14000824.6;13300783.37;;443034.33;13743817.7;-11467234.4;2276583.3;0.981643
11.044.355/0001-07;2016-12-31;1;;;;;;;;;0;0;1526808.97;2276579.36;;;;;;;91140236.49;;20034.77;;92687080.23;2276579.36;;;304.71;;;;;;304.71;0;92687384.94;2276579.36;;;;;;;;;0;0;0;0;-57410.97;-57410.97;;;-62195.89;-54150;;;;;-17074.56;-17074.56;;;;;-15895.13;-10349.57;;-5248;;;;;;;;;-877.89;-1008.19;-441.5;-212;-153895.94;-145453.29;92533489;2131126.07;4220008.21;4009007.7995;;80992.2;4089999.9995;-4090000;-0.0005;0.969192
11.160.521/0001-22;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2159979.43;2530375.72;-177776.82;0;597963.38;497981.53;0;-1510452.1;2580165.99;1517905.15;2580165.99;1517905.15;333723.32;333723.32;0;0;0;0;0;0;333723.32;333723.32;0;0;-202108.99;-197060.72;0;0;0;0;0;0;0;0;-10950.76;-10829.33;-9073.39;-14243.6;0;0;-15309.18;-13702.44;-9768.8;-10042.06;-14766.67;-14766.67;0;0;0;0;0;0;-30.69;0;-6083.81;-6083.81;-268092.29;-266728.63;2645797.02;1584899.84;4857625.17;4614743.9115;;1353669.09;5968413.0015;-4711905;1256508.0015;1.228669
11.179.118/0001-45;2016-12-31;2;;;;;;;;;0;0;6199862.3;6199862.3;;;;;;;5700000;0;;0;11899862.3;6199862.3;;;;;;;;;0;0;11899862.3;6199862.3;115368.64;115368.64;;;;;-21677.21;-21677.21;93691.43;93691.43;;;-206137.72;-206137.72;;;0;0;;;;;;;-10530;-10530;;;-13799.42;-13799.42;;;-2642.55;-2642.55;;;-13721.42;-13721.42;;;0;0;-15659.13;-19713.7;-262490.24;-266544.81;11731063.49;6027008.92;6027008.92;5725658.474;;296686.01;6022344.484;-4972191.55;1050152.934;0.999226
11.233.841/0001-65;2016-12-31;1;;;;;;;;;0;0;3922542.93;4842225.69;-71097.7;-123568.58;;;;;-1833000.01;;170119.22;199547.3;2188564.44;4918204.41;;;;;;;;;0;0;2188564.44;4918204.41;32415.98;25538;;;;;;;32415.98;25538;0;0;-45581.32;-45581.29;;;;;;;;;-20649.87;-20649.87;-24000;-4340;;;-23396.38;-10349.57;;;-20784.48;-15588.36;;;;;;;-2198.26;;-1009.71;-64632.57;-137620.02;-161141.66;2083360.4;4782600.75;8101183.11;7696123.9545;;405059.16;8101183.1145;-8101183.11;0.0045;1
11.260.134/0001-68;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;4291454.04;4191370.45;-29093.38;-29093.38;0;0;0;0;-27202487.2;0;-196654.13;-196654.13;-23136780.67;3965622.94;0;0;0;0;0;0;0;0;0;0;-23136780.67;3965622.94;71415.55;71415.15;0;0;0;0;0;0;71415.55;71415.15;0;0;-244908.03;-248590.6;0;0;0;0;-122454.05;-124295.31;0;0;-15486.9;-16047.07;-12122.62;-19740.35;0;0;-13305.31;-11754.57;0;0;-11711.63;-11711.63;0;0;0;0;0;0;-30.69;0;-17850.51;-17850.51;-437869.74;-449990.04;-23503234.86;3587048.05;7124172.48;6767963.856;;756036.14;7523999.996;-6286500;1237499.996;1.056123
11.268.335/0001-01;2016-12-31;2;;;;;;;;;0;0;161598.55;160872.48;-20830;-20830;;;;;-1308723.68;;;;-1167955.13;140042.48;182691.43;49859.5;;;;;;;182691.43;49859.5;-985263.7;189901.98;;;;;;;-1052.88;226927.22;-1052.88;226927.22;;;-90241.64;-88721.62;;;-10613.26;-10613.26;;;;;;;-14138.96;0;;;-12856.58;-12850.86;;;;;;;;;;;-1717.41;-1717.41;-6773.19;-5573.08;-136341.04;-119476.23;-1122657.62;297352.97;1418972.72;1348024.084;;0;1348024.084;0;1348024.084;0.95
11.274.415/0001-70;2016-12-31;2;;;;;;;;;0;0;5030661.92;5294906.5;;;;;;;-22420137.91;0;;;-17389475.99;5294906.5;;;;;;;;;0;0;-17389475.99;5294906.5;97132.97;97132.97;;;;;-19996.39;-19996.39;77136.58;77136.58;;;-105556.79;-105556.79;;;-217143.28;-217143.28;;;;;;;-14546.33;-14546.33;;;-13799.42;-13799.42;-59245.02;-59245.02;-18013.04;-18013.04;;;-44420;-44420;;;0;0;-37384.65;16495.31;-510108.53;-456228.57;-17822447.94;4915814.51;4915814.51;4670023.7845;;0.46;4670024.2445;-1527495.02;3142529.2245;0.95
11.281.322/0001-72;2016-12-31;2;0;;0;;0;;0;;0;0;1752120;2643222.8;-363561.48;-363561.48;;;;;-28073000;;;;-26684441.48;2279661.32;;;;;;;;;0;0;-26684441.48;2279661.32;;;;;;;;;0;0;;;-182627.85;-182627.85;;;-17084;-17084;;;;;;;-9880.436;;;;-79754.37;-79520.37;;;;;;;;;;;-1593.03;-1593.03;-89136.77;-29546.7;-380076.456;-310371.95;-27064517.936;1969289.37;3922185.14;3726075.883;;0;3726075.883;-3348150;377925.883;0.95
11.326.746/0001-06;2016-12-31;1;;;;;;;;;0;0;13794005.3;13794005.3;-8703.07;-8703.07;;;;;4692449.21;;-285635.5;-285635.5;18192115.94;13499666.73;269370.22;269370.22;12764.46;;12438.32;12438.32;;;294573;281808.54;18486688.94;13781475.27;3601935.54;3531892.76;;;;;;;3601935.54;3531892.76;;;-770056.31;-767379.77;;;-262160;-262160;;;;;;;-12827.99;-12827.99;;;-630193;;;;;;;;;;;;-25144.47;-25144.47;366621.85;1932618.95;-1333759.92;865106.72;20754864.56;18178474.75;18178474.75;17269551.0125;;0;17269551.0125;0;17269551.0125;0.95
11.602.654/0001-01;2016-12-31;2;;;;;;;;;0;0;11371742.91;11371742.91;;;;;;;-4156564.44;0;;0;7215178.47;11371742.91;;;;;;;;;0;0;7215178.47;11371742.91;193255.53;193255.53;;;;;-34341.87;-34341.87;158913.66;158913.66;;;-428414.6;-428414.6;;;-19000;-19000;;;;;;;-14982.95;-14982.95;;;-20699.14;-20699.14;;;;;;;-4839.62;-4839.62;;;-350.76;-350.76;-17750.43;-14424.05;-506037.5;-502711.12;6868054.63;11027945.45;11027945.45;10476548.1775;;;10476548.1775;-8779172.81;1697375.3675;0.95
11.664.201/0001-00;2016-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;2245836.6;14055418.22;-912799.62;0;41423.05;1106797.25;2338827.47;0;3713287.5;15162215.47;3713287.5;15162215.47;164017.16;174344.54;;0;;0;55.9;0;164073.06;174344.54;;;-516945.4;-957023.37;;0;;0;;0;;0;-25632.33;-52571.61;-30000;0;;0;-17152.55;-24932.53;-1334.73;-1334.73;;0;;0;;0;;0;;0;-27936.59;-52999.5;-619001.6;-1088861.74;3258358.96;14247698.27;14247698.27;13535313.3565;;712384.91;14247698.2665;-13597282.05;650416.2165;1
