CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
00.332.266/0001-31;2023-03-31;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;57239;238;Shopping Center;0.05;0.098;0.961801;;;;;;;
00.332.266/0001-31;2023-06-30;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;56508.93;272;Shopping Center;0.149440628233449;0.071778;0.968658271477941;;;;;;;
00.332.266/0001-31;2023-09-30;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;56508.93;272;Shopping Center;0.149440628233449;0.071778;0.968658271477941;;;;;;;
00.332.266/0001-31;2023-12-31;1;Imóveis para renda acabados;Via Parque Shopping;Av. Ayrton Senna, 3000, Barra da Tijuca, Rio de Janeiro - RJ;56508.93;272;Shopping Center;0.056;0.162;0.978046;;;;;;;
00.762.723/0001-28;2023-03-31;2;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;45714.2;1;Imóvel Comercial;0.96969696969697;0;0.573527883227715;;;;;;;
00.762.723/0001-28;2023-06-30;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;45808.5;1;Imóvel Comercial;0.988561074909678;0;0.628366066641623;;;;;;;
00.762.723/0001-28;2023-09-30;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;45808.5;1;Imóvel Comercial;0.988561074909678;0;0.423437;;;;;;;
00.762.723/0001-28;2023-12-31;1;Imóveis para renda acabados;CTI;Av. Roberto Zuccolo nº 555  Vila Leopoldina;45808.5;1;Imóvel Comercial;0.988561074909678;0;0.698047;;;;;;;
00.868.235/0001-08;2023-03-31;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.002464;;;;;;;
00.868.235/0001-08;2023-03-31;1;Imóveis para renda acabados;Medcenter;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.25;0.087314;0.950969;;;;;;;
00.868.235/0001-08;2023-06-30;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.171722;;;;;;;
00.868.235/0001-08;2023-06-30;1;Imóveis para renda acabados;Medcenter;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.24;0.034199;0.815575;;;;;;;
00.868.235/0001-08;2023-09-30;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.202492394800219;;;;;;;
00.868.235/0001-08;2023-09-30;1;Imóveis para renda acabados;Medcenter;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.25;0;0.779503847703873;;;;;;;
00.868.235/0001-08;2023-12-31;1;Imóveis para renda acabados;Hotel;Avenida Soledade, 569 - Porto Alegre/RS;3388;1;Hotel com operação da Accor com a marca Novotel;0;0;0.221433;;;;;;;
00.868.235/0001-08;2023-12-31;1;Imóveis para renda acabados;Medcenter;Avenida Soledade, 569 - Porto Alegre/RS;10061;1;Duas torres de conjutos comerciais, mall e estacionamento;0.23;0;0.764257;;;;;;;
01.201.140/0001-90;2023-03-31;2;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;74503.13;387;Shopping Center;0.039028;0.009332;0.98022;;;;;;;
01.201.140/0001-90;2023-06-30;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69384.05;387;Shopping Center;0.0558978612519736;0.0313565003108953;1;;;;;;;
01.201.140/0001-90;2023-09-30;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69468.01;382;Shopping Center;0.0212620168621499;0.0369663727815276;1;;;;;;;
01.201.140/0001-90;2023-12-31;1;Imóveis para renda acabados;Grand Plaza Shopping;Avenida Industrial, 600, Centro, Santo André - SP;69468.01;382;Shopping Center;0.02001;0.025376;0.983821;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Touch;Rua Jardim Botânico, nº 568, conjunto 301, Jardim Botânico, Rio de Janeiro/RJ;86.91;3;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Lineu 708;Rua Lineu de Paula Machado, 708, Lagoa, Rio de Janeiro - RJ;4117.43;13;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Aretê - Peninsula Norte;Praia Rasa, Buzios - RJ;4901;28;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Carioca;Rua da Carioca, centro, Rio de Janeiro;3777.16;14;Lojas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Aretê - Alto Ybirá;Praia Rasa, Buzios - RJ;3201.37;18;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;São Pedro da Aldeia;Rodovia Amaral Peixoto, Km 107, Quadra 20, Lote 9, S/n - Balneario São Pedro, São Pedro da Aldeia;3581.88;1;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda acabados;Touch;Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ;278.36;8;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Itumbiara;Avenida Santos Dumont, 979, Setor Oeste, Itumbiara - GO;4145;1;Universidade;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;S Design;Rua Conde de Irajá, nº 439, Botafogo, Rio de Janeiro - RJ;10675.76;47;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;13;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Rainha Guilhermina;Rainha Guilhermina, 75 , Leblon;1109.96;5;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Barão de Mesquita;Barão de Mesquita nº164, Rio de Janeiro;2420;1;Colégio São José;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Conde de Bonfim,149;Rua Conde de Bonfim nº149, centro, Rio de Janeiro;638.64;1;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Marechal Camara;Avenida Marechal Camara nº160, centro, Rio de Janeiro;840;1;Salas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;27969.29;11;Lojas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Sete de Setembro;Rua Sete de Setembro nº155, centro, Rio de Janeiro;283;1;Loja;0;1;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Presidente Antonio Carlos;Av. Presidente Antonio Carlos, 51, centro , Rio de Janeiro;600;2;Laje Corporativa;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Senhor dos Passos 107;Rua Senhor do Passos nº107, centro, Rio de Janeiro;382;1;Salas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Maison Laranjeiras;Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ;9275;110;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Blanc 260;Rua Assunção 260, Botafogo;5109.1;35;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Av Mem de Sá;Av. Mem de Sá, 102, Centro, Rio de Janeiro.;800;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Uruguaiana, 76;Rua Uruguaiana nº 76, centro, Rio de Janeiro;282.11;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Costa Mare;Rodovia Darly Santos, S/n°, Gleba I, Vila Velha - ES;19811;120;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda acabados;Innovitá;Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ;176.66;4;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Rio Branco 45;Avenida Rio Branco nº45, centro, Rio de Janeiro;520.84;2;Salas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Citta Office;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;1898.73;1;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda acabados;Miraggio;R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ;315.74;2;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Highlight e Spotlight - Jardim Botafogo;Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ;26140;376;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Crystal Blue;Rua Elesbão Linhares, n 503, Vitória - ES;9050.69;36;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;CESBOM;Fazenda cachoeirinha, Bom Despacho, Minas Gerais;17539.69;1;Centro de Ensino Superiorl do Bom Despacho;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;Iluminato;Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ;6175;54;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Esquina 98;Rua Miguel Couto, 98;3583.39;4;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda em construção;The Gallery;R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES;6841;108;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda acabados;Hotel & Bureal;Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF;98.85;1;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Edificio Center Shopping;Rua Guarda Mor Custódio, Centro, Itabira - MG;8312;1;Universidade;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Primeiro de Março;Rua Primeiro de Março nº19, centro, Rio de Janeiro;798.8;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Travessa do Ouvidor;Travessa do Ouvidor nº9, centro, Rio de Janeiro;749.88;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Dom Gerado 42;Rua Dom Gerardo nº42, centro, Rio de Janeiro;5414.03;8;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Golden Corporate;Rua Buenos Aires nº48, centro, Rio de Janeiro;2887;7;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para venda acabados;Toscanini;Rua Arturo Toscanini, Belo Horizonte - MG;162.05;8;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Ícono Parque;R. Machado de Assis, 40 - Flamengo, Rio de Janeiro - RJ, 22220-060;379.47;4;Lojas;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Uruguaiana, 78;Rua Uruguaiana nº 78, centro, Rio de Janeiro;645.79;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Cardeal Leme;Rua Teófilo Otoni, 82. Centro. Rio de Janeiro.;6194.4;28;Teófilo Otoni;0;0;0;;;;;;;
01.235.622/0001-61;2023-03-31;2;Imóveis para renda acabados;Largo de Santa Rita;Largo de Santa Rita, 10, Centro, Rio de Janeiro;292;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;27969.29;11;Lojas;0.5;0.1;0.020949;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Glória Residencial;R. do Russel, 632 - Glória, Rio de Janeiro - RJ;35607.69;270;Construção própia;;;;;0.476415;0.2993;0.3538;46598883.28;260635789.05;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Uruguaiana, 78;Rua Uruguaiana nº 78, centro, Rio de Janeiro;645.79;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;São Pedro da Aldeia;Rodovia Amaral Peixoto, Km 107, Quadra 20, Lote 9, S/n - Balneario São Pedro, São Pedro da Aldeia;3581.88;1;Prédio;0;0;0.000853;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Marechal Camara;Avenida Marechal Camara nº160, centro, Rio de Janeiro;840;1;Salas;0;0;0.000813;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;CESBOM;Fazenda cachoeirinha, Bom Despacho, Minas Gerais;17539.69;1;Centro de Ensino Superiorl do Bom Despacho;0;0;0.003222;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda acabados;Hotel & Bureal;Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF;98.85;1;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;S Design;Rua Conde de Irajá, nº 439, Botafogo, Rio de Janeiro - RJ;10675.76;47;Construção própia;;;;;0.695652;0.6029;0.4943;23438475.37;42254473.14;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;All - Jardim Oceânico;Av. Nuta James, n 185, Barra da Tijuca, Rio de Janeiro - RJ;17584.43;120;Construção própia;;;;;0.833333;0.2239;0.3173;22402333.67;64854455.65;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Barão de Mesquita;Barão de Mesquita nº164, Rio de Janeiro;2420;1;Colégio São José;0;0;0.000974;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Dom Gerado 42;Rua Dom Gerardo nº42, centro, Rio de Janeiro;5414.03;8;Prédio;0.75;0;0.000707;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Lineu 708;Rua Lineu de Paula Machado, 708, Lagoa, Rio de Janeiro - RJ;4117.43;13;Construção própia;;;;;0.538461;0.2446;0.4215;6225336.09;21600038.68;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda acabados;Toscanini;Rua Arturo Toscanini, Belo Horizonte - MG;162.05;8;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Aretê - Peninsula Norte;Praia Rasa, Buzios - RJ;4901;28;Construção própia;;;;;0.827583;1;1;28982205.83;31435215.92;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Highlight e Spotlight - Jardim Botafogo;Rua General Gois Monteiro, 49, Botafogo, Rio de Janeiro - RJ;26140;376;Construção própia;;;;;0.968;1;1;257317119.77;242311945.92;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda acabados;Miraggio;R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ;315.74;2;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Carioca;Rua da Carioca, centro, Rio de Janeiro;3777.16;14;Lojas;0.5555;0;0.001716;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Rainha Guilhermina;Rainha Guilhermina, 75 , Leblon;1109.96;5;Prédio;0.166666;0;0.001456;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda acabados;Innovitá;Rua do Matoso, 104, Tijuca, Rio de Janeiro - RJ;176.66;4;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Citta Office;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;1898.73;1;Lajes Corporativas;0;0;0.001821;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Uruguaiana, 76;Rua Uruguaiana nº 76, centro, Rio de Janeiro;282.11;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Esquina 98;Rua Miguel Couto, 98;3583.39;4;Prédio;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Aretê - Alto Ybirá;Praia Rasa, Buzios - RJ;3201.37;18;Construção própia;;;;;0.833333;1;1;26501841.4;26501841.4;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Sete de Setembro;Rua Sete de Setembro nº155, centro, Rio de Janeiro;283;1;Loja;0;1;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;The Gallery;R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES;6841;108;Construção própia;;;;;0.9627;1;1;110776503.93;106491380.86;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Iluminato;Rua Ministro Raul Fernandes, 116, Botafogo, Rio de Janeiro - RJ;6175;54;Construção própia;;;;;0.925925;1;1;49842583.34;52321462.13;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Presidente Antonio Carlos;Av. Presidente Antonio Carlos, 51, centro , Rio de Janeiro;600;2;Laje Corporativa;0.5;0;0.000251;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Crystal Blue;Rua Elesbão Linhares, n 503, Vitória - ES;9050.69;36;Construção própia;;;;;1;0.9705;1;11993054.28;26486494.06;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Touch;Rua Jardim Botânico, nº 568, conjunto 301, Jardim Botânico, Rio de Janeiro/RJ;86.91;3;Prédio;0;0;0.000301;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Travessa do Ouvidor;Travessa do Ouvidor nº9, centro, Rio de Janeiro;749.88;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Rio Branco 45;Avenida Rio Branco nº45, centro, Rio de Janeiro;520.84;2;Salas;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Edificio Center Shopping;Rua Guarda Mor Custódio, Centro, Itabira - MG;8312;1;Universidade;0;0;0.003393;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Primeiro de Março;Rua Primeiro de Março nº19, centro, Rio de Janeiro;798.8;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Conde de Bonfim,149;Rua Conde de Bonfim nº149, centro, Rio de Janeiro;638.64;1;Lajes Corporativas;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda acabados;Touch;Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ;278.36;8;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Av Mem de Sá;Av. Mem de Sá, 102, Centro, Rio de Janeiro.;800;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Cardeal Leme;Rua Teófilo Otoni, 82. Centro. Rio de Janeiro.;6194.4;28;Teófilo Otoni;0.5;0;0.002054;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Senhor dos Passos 107;Rua Senhor do Passos nº107, centro, Rio deJaneiro;382;1;Salas;0;1;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;13;Lajes Corporativas;0.923076;0.076923;0.000399;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Ícono Parque;R. Machado de Assis, 40 - Flamengo, Rio de Janeiro - RJ, 22220-060;1306.36;16;Lojas;0;0.076923;0.000467;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Tiê Residencial;Rua Homem de Melo, 169, Tijuca, Rio de Janeiro - RJ;40150.63;177;Construção própia;;;;;0.446327;0.0747;0.1155;14231521.04;33362305.42;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Innovitá;Rua do Matoso, 104, Praça da Bandeira, Rio de Janeiro / RJ;75.16;1;Loja;0;1;2E-06;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Nurban;R. Fernandes Guimarães, 81, Botafogo, Rio de Janeiro - RJ;9017.92;42;Construção própia;;;;;0.547619;0.0605;0.0671;1720921.25;34400111.41;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Itumbiara;Avenida Santos Dumont, 979, Setor Oeste, Itumbiara - GO;4145;1;Universidade;0;0;0.001715;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Maison Laranjeiras;Rua das Laranjeiras, 149, Laranjeiras, Rio de Janeiro - RJ;9275;110;Construção própia;;;;;0.9318;1;1;62527686.05;62527686.05;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Largo de Santa Rita;Largo de Santa Rita, 10, Centro, Rio de Janeiro;292;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para renda acabados;Golden Corporate;Rua Buenos Aires nº48, centro, Rio de Janeiro;2887;7;Lajes Corporativas;0.625;0;0.001213;;;;;;;
01.235.622/0001-61;2023-06-30;1;Imóveis para venda em construção;Blanc 260;Rua Assunção 260, Botafogo;5109.1;35;Construção própia;;;;;0.771428;0.8672;1;34229276;34345418.34;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda acabados;The Gallery;R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES;156.18;3;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Ícono Parque;R. Machado de Assis, 40 - Flamengo, Rio de Janeiro - RJ, 22220-060;1306.36;16;Lojas;0;0.214286;0.000638;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda acabados;Arete - Alto Ybira;Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ;909.28;4;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Uruguaiana, 78;Rua Uruguaiana nº 78, centro, Rio de Janeiro;645.79;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Innovitá;Rua do Matoso, 104, Praça da Bandeira, Rio de Janeiro / RJ;75.16;1;Loja;0;1;1.4E-05;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda acabados;Aretê - Peninsula Norte;Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ;1580.2;7;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;27969.29;11;Lojas;0.5;0;0.034868;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda acabados;Hotel & Bureal;Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF;50;1;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Cardeal Leme;Rua Teófilo Otoni, 82. Centro. Rio de Janeiro.;6194.4;28;Teófilo Otoni;0.5;0;0.002999;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;13;Lajes Corporativas;0.923077;0;0.000464;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Touch;Rua Jardim Botânico, nº 568, conjunto 301, Jardim Botânico, Rio de Janeiro/RJ;86.91;3;Prédio;0;0;0.000327;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda acabados;Miraggio;R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ;142.5;1;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2023-09-30;1;Imóveis para venda em construção;Arete Toriba - Toriba Sudoeste;Loteamento Denominado "Baia Blanca/Enseada Azul", zona urbana de Armação dos Búzios - RJ;2653.32;13;Construção própia;;;;;0.333423;0.9043;0.959;18083763;21528511;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda em construção;Lineu 708;Rua Lineu de Paula Machado, 708, Lagoa, Rio de Janeiro - RJ;4117.43;13;Construção própia;;;;;0.271964;0.4177;0.4208;10321198.74;21812273.13;
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Travessa do Ouvidor;Travessa do Ouvidor nº9, centro, Rio de Janeiro;749.88;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Uruguaiana, 76;Rua Uruguaiana nº 76, centro, Rio de Janeiro;282.11;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda em construção;All - Jardim Oceânico;Av. Nuta James, n 185, Barra da Tijuca, Rio de Janeiro - RJ;17584.43;120;Construção própia;;;;;0.707797;0.3702;0.5473;35551277.55;65491692.93;
01.235.622/0001-61;2023-09-30;1;Imóveis para venda acabados;Innovitá;Rua do Matoso, nº104, Tijuca - RJ;132.74;4;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2023-09-30;1;Imóveis para renda acabados;Instituto Dominus;Av. José Bento Ribeiro Dantas, 01 - Quadra 17 - Lot. Praia Baia Formosa, Búzios - RJ;2125.82;1;Colégio Dominus;0;0;0.000527;;;;;;;
