CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Endereco_Imovel;Justificativa_Evolucao_Inferior_Previsto;Justificativa_Custo_Superior_Previsto
28.516.650/0001-03;2023-06-30;1;Imóveis para venda em construção;MGB;O pequeno atraso acumulado é considerado aceitável, visto que é reflexo do volume de chuvas no período anterior.;N/A
28.516.650/0001-03;2023-06-30;1;Imóveis para venda em construção;Stillo Barra - AGER;O atraso é em função de problemas (dificuldade) par execução das fundações das torres - rochas;N/A
28.516.650/0001-03;2023-09-30;1;Imóveis para venda em construção;MGB;O atraso é reflexo das dificuldades da equipe em desmobilizar e mobilizar andaimes e formas entre os blocos em execução, impactando no avanço de outras atividades previstas.;N/A
28.516.650/0001-03;2023-09-30;1;Imóveis para venda em construção;YOU Unlimited;N/A;O Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra. Sendo assim, a obra está adiantada 2,92% em relação ao previsto no cronograma.
28.516.650/0001-03;2023-09-30;1;Imóveis para venda em construção;Stillo Barra - AGER;O atraso é em função de problemas (dificuldade) par execução das fundações das torres - rochas;N/A
28.516.650/0001-03;2023-09-30;1;Imóveis para venda em construção;Haia Boa Vista - GRM;A obra encontra-se atrasada devido o atraso no início dos serviços, consequentemente atrasando a execução da fundação.;N/A
28.516.650/0001-03;2023-09-30;1;Imóveis para venda em construção;Edifício Gibran;A construtora vem tentando recuperar o atraso apresentado, porém, não tem conseguido realizar a concretagem das últimas lajes conforme o previsto;N/A
28.516.650/0001-03;2023-12-31;1;Imóveis para venda em construção;Edifício Gibran;A construtora vem tentando recuperar o atraso apresentado, porém, não tem conseguido realizar a concretagem das últimas lajes conforme o previsto;N/A
28.516.650/0001-03;2023-12-31;1;Imóveis para venda em construção;Haia Boa Vista - GRM;A obra encontra-se atrasada devido o atraso no início dos serviços, consequentemente atrasando a execução da fundação.;N/A
28.516.650/0001-03;2023-12-31;1;Imóveis para venda em construção;MGB;O atraso é reflexo das dificuldades da equipe em desmobilizar e mobilizar andaimes e formas entre os blocos em execução, impactando no avanço de outras atividades previstas.;N/A
28.516.650/0001-03;2023-12-31;1;Imóveis para venda em construção;YOU Unlimited;N/A;O Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra. Sendo assim, a obra está adiantada 2,92% em relação ao previsto no cronograma.
28.516.650/0001-03;2023-12-31;1;Imóveis para venda em construção;Stillo Barra - AGER;O atraso é em função de problemas (dificuldade) par execução das fundações das torres - rochas;N/A
29.242.844/0001-20;2023-03-31;1;Imóveis para renda em construção;Rua Gabriel Monteira da Silva, 2906;não há evolução inferior.;não há custos superiores.
29.242.844/0001-20;2023-06-30;1;Imóveis para renda em construção;Rua Gabriel Monteira da Silva, 2906;não há evolução inferior.;não há custos superiores.
29.242.844/0001-20;2023-09-30;1;Imóveis para renda em construção;Rua Gabriel Monteira da Silva, 2906;não há evolução inferior.;não há custos superiores.
30.017.492/0001-99;2023-03-31;1;Imóveis para renda em construção;.;.;.
30.017.492/0001-99;2023-06-30;1;Imóveis para renda em construção;.;.;.
30.017.492/0001-99;2023-09-29;1;Imóveis para renda em construção;.;.;.
30.017.492/0001-99;2023-12-29;1;Imóveis para renda em construção;.;.;.
30.258.790/0001-70;2023-03-31;1;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
30.258.790/0001-70;2023-06-30;1;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
30.258.790/0001-70;2023-09-30;1;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
30.258.790/0001-70;2023-12-31;1;Imóveis para renda em construção;Não se aplica;Não se aplica;Não se aplica
30.629.603/0001-18;2023-03-31;1;Imóveis para renda em construção;Galpão - Cajamar;100% concluída;Não Aplicável
30.629.603/0001-18;2023-06-30;1;Imóveis para renda em construção;Galpão - Cajamar;100% concluída;Não Aplicável
30.629.603/0001-18;2023-12-31;1;Imóveis para renda em construção;Galpão - Cajamar;100% concluída;Não Aplicável
30.654.849/0001-40;2023-06-30;1;Imóveis para renda em construção;Informação não apresentada;;
30.871.716/0001-25;2023-03-31;1;Imóveis para renda em construção;N/D;N/D;N/D
30.871.716/0001-25;2023-06-30;1;Imóveis para renda em construção;N/D;N/D;N/D
30.871.716/0001-25;2023-09-29;1;Imóveis para renda em construção;N/D;N/D;N/D
30.871.716/0001-25;2023-12-29;1;Imóveis para renda em construção;N/D;N/D;N/D
31.907.591/0001-09;2023-03-31;1;Imóveis para renda em construção;Imóvel A, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-03-31;1;Imóveis para renda em construção;Imóvel B, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-06-30;1;Imóveis para renda em construção;Imóvel B, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-06-30;1;Imóveis para renda em construção;Imóvel A, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-09-29;1;Imóveis para renda em construção;Imóvel A, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-09-29;1;Imóveis para renda em construção;Imóvel B, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-12-29;1;Imóveis para renda em construção;Imóvel A, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
31.907.591/0001-09;2023-12-29;1;Imóveis para renda em construção;Imóvel B, TERRENO FELTRINS;Não Aplicavel;Não Aplicavel
32.274.553/0001-29;2023-03-31;1;Imóveis para renda em construção;n/a;n/a;n/a
32.274.553/0001-29;2023-06-30;1;Imóveis para renda em construção;N/A;N/A;N/A
32.274.553/0001-29;2023-09-29;1;Imóveis para renda em construção;N/A;N/A;N/A
32.274.553/0001-29;2023-12-29;2;Imóveis para renda em construção;N/A;N/A;N/A
34.471.719/0001-22;2023-03-31;1;Imóveis para venda em construção;25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL;NA;NA
34.471.719/0001-22;2023-06-30;1;Imóveis para venda em construção;25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL;NA;NA
34.471.719/0001-22;2023-09-30;2;Imóveis para venda em construção;25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL;NA;NA
34.471.719/0001-22;2023-12-31;1;Imóveis para venda em construção;25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL;NA;NA
34.508.923/0001-70;2023-03-31;1;Imóveis para venda em construção;Não há;Não há;Não há
34.508.923/0001-70;2023-06-30;1;Imóveis para venda em construção;Não há;Não há;Não há
34.508.923/0001-70;2023-09-30;1;Imóveis para venda em construção;Informação não apresentada;;
34.508.923/0001-70;2023-12-31;1;Imóveis para venda em construção;Informação não apresentada;;
34.895.711/0001-93;2023-03-31;3;Imóveis para renda em construção;ALPHAVILLE NOVAESPLANADA;n/a;n/a
34.895.711/0001-93;2023-03-31;3;Imóveis para renda em construção;ALPHAVILLE DOM PEDRO;n/a;n/a
34.895.711/0001-93;2023-03-31;3;Imóveis para renda em construção;ALPHACASTELLO;n/a;n/a
34.895.711/0001-93;2023-03-31;3;Imóveis para renda em construção;ALPHAVILLE JUNDIAÍ;n/a;n/a
34.895.711/0001-93;2023-06-30;1;Imóveis para renda em construção;ALPHAVILLE JUNDIAÍ;n/a;n/a
34.895.711/0001-93;2023-06-30;1;Imóveis para renda em construção;ALPHAVILLE DOM PEDRO;n/a;n/a
34.895.711/0001-93;2023-06-30;1;Imóveis para renda em construção;ALPHAVILLE NOVAESPLANADA;n/a;n/a
34.895.711/0001-93;2023-06-30;1;Imóveis para renda em construção;ALPHACASTELLO;n/a;n/a
34.895.711/0001-93;2023-09-29;1;Imóveis para renda em construção;ALPHAVILLE JUNDIAÍ;n/a;n/a
34.895.711/0001-93;2023-09-29;1;Imóveis para renda em construção;ALPHACASTELLO;n/a;n/a
34.895.711/0001-93;2023-09-29;1;Imóveis para renda em construção;ALPHAVILLE NOVAESPLANADA;n/a;n/a
34.895.711/0001-93;2023-09-29;1;Imóveis para renda em construção;ALPHAVILLE DOM PEDRO;n/a;n/a
34.895.711/0001-93;2023-12-29;1;Imóveis para renda em construção;ALPHACASTELLO;N/A;N/A
34.895.711/0001-93;2023-12-29;1;Imóveis para venda em construção;ALPHACASTELLO;n/a;n/a
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;PROJETO DOM MANUEL;N/A;N/A
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;GUARARA (BRIO III) - 50%;N/A;N/A
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;PROJETO MIN FERREIRA ALVES;N/A;N/A
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;SEBASTIAO PAES (BRIO III) 50%;N/A;N/A
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;PROJETO PADRE CHICO;N/A;N/A
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;PROJETO MAGNOLIAS;N/A;N/A
34.895.752/0001-80;2023-03-31;1;Imóveis para venda em construção;PROJETO JAMARIS 98% - BRIO III;N/A;N/A
34.895.752/0001-80;2023-06-30;1;Imóveis para venda em construção;SEBASTIAO PAES (BRIO III) 50%;N/A;N/A
34.895.752/0001-80;2023-09-29;1;Imóveis para venda em construção;SEBASTIAO PAES (BRIO III) 50%;N/A;N/A
34.895.752/0001-80;2023-12-29;1;Imóveis para venda em construção;SEBASTIAO PAES (BRIO III) 50%;N/A;N/A
35.360.651/0001-77;2023-03-31;3;Imóveis para venda em construção;LEVER;n/a;n/a
35.360.651/0001-77;2023-03-31;3;Imóveis para venda em construção;EDIFÍCIO B.LAR;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-03-31;3;Imóveis para venda em construção;RARO;n/a;n/a
35.360.651/0001-77;2023-03-31;3;Imóveis para venda em construção;PURO;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-03-31;3;Imóveis para venda em construção;EDIFÍCIO PB 50;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-06-30;1;Imóveis para venda em construção;LEVER;n/a;n/a
35.360.651/0001-77;2023-06-30;1;Imóveis para venda em construção;PURO;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-06-30;1;Imóveis para venda em construção;EDIFÍCIO B.LAR;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-06-30;1;Imóveis para venda em construção;EDIFÍCIO PB 50;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-06-30;1;Imóveis para venda em construção;RARO;n/a;n/a
35.360.651/0001-77;2023-09-30;1;Imóveis para venda em construção;EDIFÍCIO B.LAR;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-09-30;1;Imóveis para venda em construção;PURO;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-09-30;1;Imóveis para venda em construção;EDIFÍCIO PB 50;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-09-30;1;Imóveis para venda em construção;RARO;n/a;n/a
35.360.651/0001-77;2023-09-30;1;Imóveis para venda em construção;LEVER;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-09-30;1;Imóveis para venda em construção;ANIBAL;n/a;n/a
35.360.651/0001-77;2023-12-29;1;Imóveis para venda em construção;EDIFÍCIO B.LAR;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-12-29;1;Imóveis para venda em construção;LEVER;Replanejamento da Obra;n/a
35.360.651/0001-77;2023-12-29;1;Imóveis para venda em construção;ANIBAL;n/a;n/a
35.360.651/0001-77;2023-12-29;1;Imóveis para venda em construção;RARO;n/a;n/a
35.360.651/0001-77;2023-12-29;1;Imóveis para venda em construção;PURO;Replanejamento da Obra;n/a
35.652.081/0001-99;2023-09-30;1;Imóveis para renda em construção;Não possui informação apresentada.;Não possui informação apresentada.;Não possui informação apresentada.
35.652.102/0001-76;2023-03-31;1;Imóveis para renda em construção;Union Faria Lima;Não aplicável;Não aplicável
35.652.102/0001-76;2023-06-30;2;Imóveis para renda em construção;Union Faria Lima;Não aplicável;Não aplicável
35.652.102/0001-76;2023-09-30;2;Imóveis para renda em construção;Union Faria Lima;Não aplicável;Não aplicável
35.652.102/0001-76;2023-12-31;1;Imóveis para renda em construção;Union Faria Lima;Não aplicável;Não aplicável
35.652.278/0001-28;2023-03-31;1;Imóveis para renda em construção;Imovel Vitoria da Conquista;Não Aplicavel;Não Aplicavel
35.652.278/0001-28;2023-06-30;1;Imóveis para renda em construção;Imóvel Vitória da Conquista;Não Aplicavel;Não Aplicavel
35.652.278/0001-28;2023-09-30;1;Imóveis para renda em construção;Imóvel Vitória da Conquista;Não Aplicável;Não Aplicável
35.705.463/0001-33;2023-03-31;1;Imóveis para renda em construção;GALPÃO WTLOG RBR;n/a;n/a
35.705.463/0001-33;2023-06-30;1;Imóveis para renda em construção;GALPÃO WTLOG RBR;n/a;n/a
35.705.463/0001-33;2023-09-29;1;Imóveis para renda em construção;GALPÃO WTLOG RBR;n/a;n/a
35.705.463/0001-33;2023-12-29;1;Imóveis para renda em construção;GALPÃO WTLOG RBR;n/a;n/a
35.725.659/0001-90;2023-03-31;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.659/0001-90;2023-03-31;1;Imóveis para renda em construção;COND RES TEENA;Os desvios aconteceram foram ocasionados devido aos decretos/paralizações ocorridas no ano de 2020 e 2021 em decorrência da pandemia, acrescido da baixa de oferta de alguns materiais da construção civil.;Não se aplica.
35.725.659/0001-90;2023-06-30;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.659/0001-90;2023-06-30;1;Imóveis para renda em construção;COND RES TEENA;Os desvios aconteceram foram ocasionados devido aos decretos/paralizações ocorridas no ano de 2020 e 2021 em decorrência da pandemia, acrescido da baixa de oferta de alguns materiais da construção civil.;Não se aplica.
35.725.659/0001-90;2023-09-30;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.659/0001-90;2023-09-30;1;Imóveis para renda em construção;COND RES TEENA;Os desvios aconteceram foram ocasionados devido aos decretos/paralizações ocorridas no ano de 2020 e 2021 em decorrência da pandemia, acrescido da baixa de oferta de alguns materiais da construção civil.;Não se aplica.
35.725.659/0001-90;2023-12-31;1;Imóveis para renda em construção;COND COM QUINTINO BOCAIUVA;A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.;Não se aplica.
35.725.666/0001-91;2023-03-31;2;Imóveis para venda em construção;RUA ATLANTICA 262;NÃO HOUVE EVOLUÇÃO INFERIOR.;NÃO HOUVE.
35.725.666/0001-91;2023-03-31;2;Imóveis para venda em construção;RUA ATLANTICA 280;NÃO HOUVE EVOLUÇÃO INFERIOR.;NÃO HOUVE.
35.725.666/0001-91;2023-06-30;2;Imóveis para venda em construção;RUA ATLANTICA 280;NÃO HOUVE EVOLUÇÃO INFERIOR.;NÃO HOUVE.
35.725.666/0001-91;2023-09-30;1;Imóveis para venda em construção;RUA ATLANTICA 280;NÃO HOUVE EVOLUÇÃO INFERIOR.;NÃO HOUVE.
35.725.666/0001-91;2023-12-31;1;Imóveis para venda em construção;RUA ATLANTICA 280;NÃO HOUVE EVOLUÇÃO INFERIOR.;NÃO HOUVE.
36.312.025/0001-78;2023-03-31;1;Imóveis para venda em construção;Não há informação apresentada.;Não há informação apresentada.;Não há informação apresentada.
36.312.025/0001-78;2023-06-30;1;Imóveis para venda em construção;Não há informação apresentada.;Não há informação apresentada.;Não há informação apresentada.
36.312.025/0001-78;2023-09-30;1;Imóveis para venda em construção;Não há informação apresentada.;Não há informação apresentada.;Não há informação apresentada.
36.312.025/0001-78;2023-12-29;1;Imóveis para venda em construção;Não há informação apresentada.;Não há informação apresentada.;Não há informação apresentada.
36.517.660/0001-91;2023-03-31;1;Imóveis para venda em construção;Cyrela for you;não aplicável;não aplicável
36.517.660/0001-91;2023-06-30;1;Imóveis para venda em construção;Cyrela for you;não aplicável;não aplicável
36.517.660/0001-91;2023-09-30;1;Imóveis para venda em construção;Cyrela for you;não aplicável;não aplicável
36.517.660/0001-91;2023-12-31;1;Imóveis para venda em construção;Cyrela for you;não aplicável;não aplicável
36.673.421/0001-20;2023-03-31;1;Imóveis para venda em construção;Não há;Não há;Não há
36.673.421/0001-20;2023-09-30;1;Imóveis para venda em construção;Não há;Não há;Não há
36.673.421/0001-20;2023-12-31;1;Imóveis para venda em construção;Não há;Não há;Não há
39.347.413/0001-82;2023-03-31;1;Imóveis para renda em construção;Hospital Unimed Campina Grande;De acordo com o último relatório da Gerenciadora, existem duas disciplinas em atraso, relacionadas a instalações hidráulicas e de estrutua, esta última possui um peso elevado no total da obra. A construtora deve apresentar um plano de ataque para regularização da pendência. Por ora não temos informação de que o atraso possa comprometer o prazo para conclusão da obra. De qualquer forma a administradora manterá o acompanhamento e adotará as providências para que a Construtora regularize o atraso,.;não se aplica.
39.347.413/0001-82;2023-06-30;1;Imóveis para renda em construção;Hospital Unimed Campina Grande;Durante o mês de junho seguiram-se as atividades envolvendo diversas disciplinas relacionadas à obra. Nesta fase pode-se destacar: Instalação de "drywall", sistema de ar-condicionado, instalações hidráulicas e elétricas, gases medicinais, fachada, dentre outras. No relatório anterior havíamos comentado sobre o atraso de algumas disciplinas necessárias para conclusão da obra, a situação ainda preocupa, o atraso na execução e no processo de contratação de insumos para a obra prejudicam o cronograma podendo acarretar o atraso na entrega da obra, o que parece inevitável. Estamos mantendo tratativas com a construtora e a gerenciadora para minimizar o atraso e estabelecer uma data para entrega definitiva da obra. Se confirmado o atraso e estabelecida nova data para entrega da obra, tal fato será informado ao mercado.;não se aplica.
39.347.413/0001-82;2023-09-30;1;Imóveis para renda em construção;Hospital Unimed Campina Grande;Considerando o atraso em algumas etapas da obra, e  considerando que fatos supervenientes impactaram o cronograma previsto inicialmente, em 19/09/2023  formalizxamos o 1º aditamento ao contrato de em,empreitada a preço global, tendo sido prorrogado o prazo para entrega física da obra  para 28/02/2024, no entanto,  a entrega definitiva da obra se dará com a emissão do habite-se,. Estamos estimando a emissão do habite-se até o dia 30/04/2024. A prorrogação do prazo para para conclusão da obra foi informado por meio de Fato Relevante divulgado em 23/08/2023.;não se aplica.
39.347.413/0001-82;2023-12-31;1;Imóveis para renda em construção;Hospital Unimed Campina Grande;Considerando o atraso em algumas etapas da obra, e  considerando que fatos supervenientes impactaram o cronograma previsto inicialmente, em 19/09/2023  formalizxamos o 1º aditamento ao contrato de em,empreitada a preço global, tendo sido prorrogado o prazo para entrega física da obra  para 28/02/2024, no entanto,  a entrega definitiva da obra se dará com a emissão do habite-se,. Estamos estimando a emissão do habite-se até o dia 30/04/2024. A prorrogação do prazo para para conclusão da obra foi informado por meio de Fato Relevante divulgado em 23/08/2023. Em 21/11/2023 foi realizado novo acordo para viabilizar a conclusão da opbra, conforme justificativa detalhas na coluna ao lado. Apesar do acotdo, a gerenciadora identificou diversas disciplinas em atraso, Em decorrencia, a contruto foi notificada para que apresente um plano para recuperação.;Em 21/11/2023 foi formalizado o 2 anditamento ao contrato de construção para formaliza o acordo por meio do qual a UNIMED CAMPINA GRANDE assumiu a responsabilidade pelo pagamento de um custo adicional no valor de R$ 12.000.000,00. O valor adicional foi pleiteado pela construtora alegando que o orçamento por ela apresentado continha erros, de sua exclusiva responsabilidade, mas que para viabilizar a conclusão da obra seria necessário o pagamento do custo adicional. Além disso, afirmou que durante a execução da obra identificou a necessidade de alterações de projetos motivadas por incompatibilidades, o que também estaria impactando no custo da  obra. O valor do custo adicional será paga pela UNIMED diretamente aos fornecedores de materias e serviços para obra, não impactando o fluxo de caixa do Fundo.  Quanto ao desvio entre o afaça físico e o avanço financeiro, é importante destacar que tal desvio decorre da contratação de insumos por meio de faturamento direto. ,
40.010.015/0001-55;2023-03-31;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-03-31;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-06-30;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-06-30;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-09-30;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-09-30;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-12-31;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.010.015/0001-55;2023-12-31;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.041.723/0001-53;2023-03-31;1;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
40.041.723/0001-53;2023-03-31;1;Imóveis para renda em construção;Cyrela On The Parc By Yoo;Não se aplica;Não se aplica
40.041.723/0001-53;2023-03-31;1;Imóveis para renda em construção;Cyrela For You;Não se aplica;Não se aplica
40.041.723/0001-53;2023-03-31;1;Imóveis para renda em construção;Iconyc;Não se aplica;Não se aplica
40.041.723/0001-53;2023-06-30;1;Imóveis para renda em construção;Cyrela For You;Não se aplica;Não se aplica
40.041.723/0001-53;2023-06-30;1;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
40.041.723/0001-53;2023-06-30;1;Imóveis para renda em construção;Cyrela On The Parc By Yoo;Não se aplica;Não se aplica
40.041.723/0001-53;2023-06-30;1;Imóveis para renda em construção;Iconyc;Não se aplica;Não se aplica
40.041.723/0001-53;2023-09-30;1;Imóveis para renda em construção;Cyrela On The Parc By Yoo;Não se aplica;Não se aplica
40.041.723/0001-53;2023-09-30;1;Imóveis para renda em construção;Iconyc;Não se aplica;Não se aplica
40.041.723/0001-53;2023-09-30;1;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
40.041.723/0001-53;2023-09-30;1;Imóveis para renda em construção;Cyrela For You;Não se aplica;Não se aplica
40.041.723/0001-53;2023-12-29;1;Imóveis para renda em construção;Atmosfera Vila Mariana;Não se aplica;Não se aplica
40.041.723/0001-53;2023-12-29;1;Imóveis para renda em construção;Iconyc;Não se aplica;Não se aplica
40.041.723/0001-53;2023-12-29;1;Imóveis para renda em construção;Cyrela On The Parc By Yoo;Não se aplica;Não se aplica
40.041.723/0001-53;2023-12-29;1;Imóveis para renda em construção;Cyrela For You;Não se aplica;Não se aplica
40.054.913/0001-05;2023-03-31;1;Imóveis para venda em construção;CityGate Itapeva;Chuvas na região acima da média histórica prejudicaram andamento da terraplenagem;Contratação de hora extra e de maquinário adicional para compensar o atraso
40.054.913/0001-05;2023-06-30;1;Imóveis para venda em construção;CityGate Itapeva;Chuvas na região acima da média histórica prejudicaram andamento da terraplenagem;Contratação de hora extra e de maquinário adicional para compensar o atraso
40.054.913/0001-05;2023-09-29;1;Imóveis para venda em construção;CityGate Itapeva;Chuvas na região acima da média histórica prejudicaram andamento da terraplenagem;Contratação de hora extra e de maquinário adicional para compensar o atraso
40.575.940/0001-23;2023-03-31;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
40.886.241/0001-02;2023-09-30;1;Imóveis para renda em construção;n/a;n/a;
40.886.241/0001-02;2023-12-31;1;Imóveis para renda em construção;Caxangá;Extensão do prazo de obra;Desvios de orçamento obra. Excedente a R$ 12 MM arcado pelo Grupo Mateus
40.886.241/0001-02;2023-12-31;1;Imóveis para renda em construção;Paulista;Extensão do prazo de obra;Desvios de orçamento obra. Excedente a R$ 12 MM arcado pelo Grupo Mateus
41.081.336/0001-03;2023-03-31;1;Imóveis para renda em construção;n/a;n/a;n/a
41.081.336/0001-03;2023-06-30;1;Imóveis para renda em construção;n/a;n/a;n/a
41.081.336/0001-03;2023-09-29;1;Imóveis para renda em construção;n/a;n/a;n/a
41.081.336/0001-03;2023-12-29;1;Imóveis para renda em construção;n/a;n/a;n/a
41.081.356/0001-84;2023-12-29;1;Imóveis para venda em construção;Av. Indianópolis, 68;N/A;N/A
41.081.356/0001-84;2023-12-29;1;Imóveis para venda em construção;Avenida Indianópolis, 68 Moema;N/A;N/A
41.081.356/0001-84;2023-12-29;1;Imóveis para venda em construção;Jamaris - Bairro Moema;N/A;N/A
41.114.606/0001-35;2023-03-31;1;Imóveis para renda em construção;Hospital Unimed Maceió;Com o inicio das obras de fundação foi identificado erro no plano altimétrico utilizado nos projetos entregues à construtora, além disso, durante o processo de estaqueamento foi identificado solo arenoso em uma parte do terreno. Tais eventos ensejaram a revisão de projetos o que provocou a paralizado dos trabalhos por um período de aproximadamente 40 dias. Como consequência da paralização o cronograma de obras encontra-se em revisão.;Não se aplica
41.114.606/0001-35;2023-06-30;1;Imóveis para renda em construção;Hospital Unimed Maceió;Com o inicio das obras de fundação foi identificado erro no plano altimétrico utilizado nos projetos entregues à construtora, além disso, durante o processo de estaqueamento foi identificado solo arenoso em uma parte do terreno. Tais eventos ensejaram a revisão de projetos o que provocou a paralizado dos trabalhos por um período de aproximadamente 40 dias. Como consequência da paralização o cronograma de obras encontra-se em revisão.;Não se aplica
41.114.606/0001-35;2023-09-30;1;Imóveis para renda em construção;Hospital Unimed Maceió;Com o inicio das obras de fundação foi identificado erro no plano altimétrico utilizado nos projetos entregues à construtora, além disso, durante o processo de estaqueamento foi identificado solo arenoso em uma parte do terreno. Tais eventos ensejaram a revisão de projetos o que provocou a paralizado dos trabalhos por um período de aproximadamente 40 dias. Como consequência da paralização o cronograma de obras encontra-se em revisão.;Não se aplica
41.114.606/0001-35;2023-12-31;1;Imóveis para renda em construção;Hospital Unimed Maceió;Com o inicio das obras de fundação foi identificado erro no plano altimétrico utilizado nos projetos entregues à construtora, além da identificação de solo arenoso em uma parte do terreno. Tais eventos ensejaram a revisão de projetos o que provocou a paralizado dos trabalhos por um período de aproximadamente 40 dias. Como consequência da paralização o cronograma de obras encontra-se em revisão.  Ademais, como ponto de atenção, foram apontadas algumas incompatibilidades de projetos , parte em razão da revisão de projeto do plano altimétrico,identificadas desde  o início da obra.Apesar das providências tomadas até então, tal situação preocupa do ponto de vista de impacto no cronograma, de qualquer forma, foi  estabelecido um plano de ação visando para agilizar  o processo de compatibilização dos projetos visando mitigar os impactos no crononograma.;Não se aplica
41.325.993/0001-59;2023-03-31;2;Imóveis para venda em construção;não se aplica;;
41.325.993/0001-59;2023-06-30;1;Imóveis para venda em construção;Não se aplica;Não se aplica;Não se aplica
41.969.521/0001-39;2023-06-30;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
41.969.521/0001-39;2023-06-30;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
41.969.521/0001-39;2023-09-30;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
41.969.521/0001-39;2023-09-30;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
41.969.521/0001-39;2023-12-31;1;Imóveis para venda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
41.969.521/0001-39;2023-12-31;1;Imóveis para renda em construção;Não possui informação apresentada;Não possui informação apresentada;Não possui informação apresentada
