CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
18.730.914/0001-73;2023-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;528645.7;845194.74;;;;;;845194.74;528645.7;845194.74;528645.7;55385.68;55385.68;;;;;;;55385.68;55385.68;;;-203507.01;-199209.42;;;;;;;;;-1000;;-110;-110;;;;;;;;;;;;;;;-59.4;-59.4;-873.9;-589.3;-205550.31;-199968.12;695030.11;384063.26;384063.26;364860.097;;;364860.097;-52508.71;312351.387;0.95
18.730.914/0001-73;2023-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;417528.05;152872.93;;;;;;152872.93;417528.05;152872.93;417528.05;60351.54;60351.54;;;;;;;60351.54;60351.54;;;-254682.04;-202969.69;;;-1349.13;;;;;;;;;;;;-1879.6;-12649.14;;;;;;;;;;;;;-570.04;-836;-258480.81;-216454.83;-45256.34;261424.76;644816.68;612575.846;;;612575.846;-262158.32;350417.526;0.95
18.730.914/0001-73;2023-09-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;406854.71;360616.02;;;;;;360616.02;406854.71;360616.02;406854.71;62710.78;62710.78;;;;;;;62710.78;62710.78;;;-148100.56;-210058.38;;;;;;;;;;;-18426;-18426;;;-3251.2;;;;;;;;;;;;;;-1156.45;-890.49;-170934.21;-229374.87;252392.59;240190.62;240190.62;228181.089;;;228181.089;-187975.77;40205.319;0.95
18.730.914/0001-73;2023-12-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;432962.45;214173.99;;;;;;214173.99;432962.45;214173.99;432962.45;56088.97;56088.97;;;;;;;56088.97;56088.97;;;-196365.3;-196825.62;;;;;;;;;;;;;;;-3098.8;;;;;;;;;;;;;;-544.72;-836.02;-200008.82;-197661.64;70254.14;291389.78;531580.4;505001.38;;;505001.38;-394021.83;110979.55;0.95
18.874.954/0001-99;2023-03-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-45000;-62857.14;;;;;;;;;;;-13320;-13320;;;;;;;;;;;;;;;;;-500;-500;-58820;-76677.14;-58820;-76677.14;-76667.14;0;;;0;0;0;0
18.874.954/0001-99;2023-06-30;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-42142.86;-15000;;;;;;;;;;;0;;;;-1562.09;-3162.29;;;;;;;;;;;;;-3362.29;-200;-47067.24;-18362.29;-47067.24;-18362.29;-18362.29;0;;;0;0;0;0
18.874.954/0001-99;2023-09-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-45000;;;;;;;;;;;;-5070;-5070;;;-812.8;;;;;;;;;;;;;;-300;-300;-51182.8;-5370;-51182.8;-5370;-5370;0;;;0;0;0;0
18.874.954/0001-99;2023-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-49930.83;-137073.69;;;;;;;;;;;;;;;-787.4;;;;;;;;;;;;;;-500;-500;-51218.23;-137573.69;-51218.23;-137573.69;-137573.69;0;;;0;0;0;0
18.874.965/0001-79;2023-03-31;1;;;;;;;;;0;0;;5494540.34;;;;;;;;;;;0;5494540.34;;;;;;;;;0;0;0;5494540.34;;;;;;;;;0;0;;;;-108203.4;;;;-53895.78;;;;;;;;;;;;;;;;-221576.38;;;;;;;;;;-20689.11;0;-404364.67;0;5090175.67;-404364.67;0;;;0;0;0;0
18.874.965/0001-79;2023-06-30;1;;;;;;;;;0;0;;4264487.66;;;;;;;;;;;0;4264487.66;;;;;;;;;0;0;0;4264487.66;;;;;;;;;0;0;;;;-108203.4;;;;-108126.8;;;;;;;;-13900;;;;-30357.96;;;;-262760.2;;;;;;;;;;-12156.7;0;-535505.06;0;3728982.6;0;0;;;0;0;0;0
18.874.965/0001-79;2023-09-29;1;;;;;;;;;0;0;;4592206.33;;;;;;;;;;;0;4592206.33;;;;;;;;;0;0;0;4592206.33;;;;;;;;;0;0;;;;-108203.4;;;;-71972.78;;;;;;;;;;;;-17247.83;;;;-459941.32;;;;;;;;;;-22694.57;0;-680059.9;0;3912146.43;-680059.9;0;;;0;0;0;0
18.874.965/0001-79;2023-12-31;1;;;;;;;;;0;0;4433230.75;4433230.75;;;;;;;;;;;4433230.75;4433230.75;;;;;;;;;0;0;4433230.75;4433230.75;;;;;;;;;0;0;;;-108203.4;-108203.4;;;-53895.78;-53895.78;;;;;;;;;;;-22783.62;-22783.62;;;-345984.92;-345984.92;;;;;;;;;-15164.59;-15164.59;-546032.31;-546032.31;3887198.44;3887198.44;-546032.31;0;;;0;0;0;0
18.929.353/0001-36;2023-03-31;1;;;;;;;;;0;0;1984529.73;1984529.73;;;;;;;;;;;1984529.73;1984529.73;;;;;;;;;0;0;1984529.73;1984529.73;4053.43;4053.43;;;;;;;4053.43;4053.43;;;-50300.28;-78869.71;;;;;;;;;;;-3379.74;-13320;;;-3315.09;-915.42;;;;;;;;;;;;;-828035.14;-875093.91;-885030.25;-968199.04;1103552.91;1020384.12;1020384.12;969364.914;;;0.004;0;0.004;0
18.929.353/0001-36;2023-06-30;1;;;;;;;;;0;0;2095589.97;2095589.97;;;;;;;;;;;2095589.97;2095589.97;;;;;;;;;0;0;2095589.97;2095589.97;4498.73;4498.73;;;;;;;4498.73;4498.73;;;-47963.55;-47963.55;;;;;;;;;;;-6525.78;-13320;;;-3399.53;-5799.2;;;;;;;;;;;;;-923791.58;-771960.43;-981680.44;-839043.18;1118408.26;1261045.52;2281429.64;2167358.158;;;-0.002;0;-0.002;0
18.929.353/0001-36;2023-09-30;1;;;;;;;;;0;0;2095589.97;2095589.97;;;;;;;;;;;2095589.97;2095589.97;;;;;;;;;0;0;2095589.97;2095589.97;4856.14;4856.14;;;;;;;4856.14;4856.14;;;-47963.55;-47963.55;;;;;;;;;;;-6846.72;;;;-4314;-4314;;;;;;;;;;;;;-1056186.05;-838325.1;-1115310.32;-890602.65;985135.79;1209843.46;1209843.46;1149351.287;;;-0.003;0;-0.003;0
18.929.353/0001-36;2023-12-29;1;;;;;;;;;0;0;2095589.97;2095589.97;;;;;;;59470351.87;;;;61565941.84;2095589.97;;;;;;;;;0;0;61565941.84;2095589.97;4112.52;4112.52;;;;;;;4112.52;4112.52;;;-48734.03;-47963.55;;;-21042.6;-21042.6;;;;;;;-7387.76;;;;-3224.79;-3224.79;;;;;;;;;;;;;25044319.43;-1778386.53;24963930.25;-1850617.47;86533984.61;249085.02;1458928.48;1385982.056;;;-0.004;0;-0.004;0
18.950.957/0001-64;2023-03-31;1;;;;;;;;;0;0;58062804.51;42762149.08;0;0;0;0;0;0;0;0;-10018591.61;-20372665.73;48044212.9;22389483.35;;;;;;;;;0;0;48044212.9;22389483.35;;;;;879413.75;879413.75;;;879413.75;879413.75;;;-882026.2;-828859.34;;;-16133.07;-16133.07;;;;;;;-42813.29;-166279.54;;;-130201.66;-214444.59;;;-12236.89;-12236.89;;;0;0;;;;;-48999;48711.39;-1132410.11;-1189242.04;47791216.54;22079655.06;22079655.06;20975672.307;;;-0.003;0;-0.003;0
18.950.957/0001-64;2023-06-30;1;;;;;;;;;0;0;45230267.43;45803263.71;0;0;0;0;0;0;0;0;-9950897.68;-20912453.31;35279369.75;24890810.4;;;;;;;;;0;0;35279369.75;24890810.4;;;;;1366028.05;1366028.05;;;1366028.05;1366028.05;;;-882104.4;-904007.23;;;-16133.07;-16133.07;;;;;;;-21930.41;0;;;-732100.24;-776637.3;;;;;;;0;0;;;;;-45883.21;-46372.6;-1698151.33;-1743150.2;34947246.47;24513688.25;46593343.31;44263676.1445;;;52707699.9445;0;52707699.9445;1.131228
18.950.957/0001-64;2023-09-30;1;;;;;;;;;0;0;43214487.23;44634054.43;0;0;0;-5656.23;0;0;0;0;-13347402.45;-19875498.45;29867084.78;24752899.75;;;;;;;;;0;0;29867084.78;24752899.75;;;;;815454.95;815454.95;;;815454.95;815454.95;;;-903189.92;-929167.45;;;-16133.07;-16133.07;;;;;;;-23008.96;0;;;-52017.5;-30725.96;;;-90815.85;-90815.85;;;0;0;;;;;1122356;1123018.37;37190.7;56176.04;30719730.43;25624530.74;25624530.74;24343304.203;;;47413795.973;-38787384.45;8626411.523;1.850328
18.950.957/0001-64;2023-12-31;1;;;;;;;;;0;0;47605294.52;44862936.52;0;0;0;-5656.23;0;0;173638069.44;0;-11169467.35;-19798915.47;210073896.61;25058364.82;;;;;;;;;0;0;210073896.61;25058364.82;;;;;321334.27;321334.27;;;321334.27;321334.27;;;-860375.07;-855632.64;;;-16133.07;-16133.07;;;;;;;-21930.42;0;;;-69450.86;-61461.92;;;-8326.34;-8326.34;;;0;0;;;;;-46730.82;-47940.86;-1022946.58;-989494.83;209372284.3;24390204.26;50014735;47513998.25;;;71074986.71;-63000868.59;8074118.12;1.421081
18.979.895/0001-13;2023-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36007652.22;40781006.71;-2700202.13;0;43634817.04;43634817.04;-12163052.82;-8383934.53;64779214.31;76031889.22;64779214.31;76031889.22;1191191.24;1191191.24;0;0;0;0;-246698.27;-246698.27;944492.97;944492.97;0;0;-6508338.36;-6508338.36;0;0;0;0;0;0;0;0;-4852.32;-4852.32;-15000;-24000;0;0;-14230.29;0;0;0;0;0;0;0;0;0;0;0;0;0;189635.78;189635.78;-6352785.19;-6347554.9;59370922.09;70628827.29;70628827.29;67097385.9255;;0;70628827.2855;-47891429.63;22737397.6555;1
18.979.895/0001-13;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72166234.13;70395445.68;65741504.2;0;43427877.83;43427877.83;-18824274.73;-27551074.09;162511341.43;86272249.42;162511341.43;86272249.42;1604523.4;1604523.4;0;0;0;0;-372601.14;-372601.14;1231922.26;1231922.26;0;0;-6595528.83;-6595528.83;0;0;0;0;0;0;0;0;-5620.85;-5620.85;-15000;-18600;0;0;-14230.3;-28460.59;0;0;-473.34;-473.34;0;0;0;0;0;0;0;0;-135975.05;-135975.05;-6766828.37;-6784658.66;156976435.32;80719513.02;151348340.31;143780923.2945;;0;151348340.31;-123216890.9291;28131449.3809;1
18.979.895/0001-13;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-144583916.65;70007521.99;147034067.72;0;26543254.66;26543254.66;-19903319.95;-19903319.95;9090085.78;76647456.7;9090085.78;76647456.7;1265474.5;1265474.5;0;0;0;0;-284360.92;-284360.92;981113.58;981113.58;0;0;-6842944.33;-6842944.33;0;0;0;0;0;0;0;0;-5154.36;-5154.36;-17000;-43400;0;0;-14230.3;-14230.3;0;0;0;0;0;0;0;0;0;0;0;0;-109873.12;-109873.12;-6989202.11;-7015602.11;3081997.25;70612968.17;70612968.16;67082319.752;;0;70612968.16;-53232554.46;17380413.7;1
18.979.895/0001-13;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296229360.16;68471612.37;-141793514.03;-142465.79;11724928.41;11724928.41;-13842367.2;-13842367.2;152318407.34;66211707.79;152318407.34;66211707.79;889571.43;660141.99;0;0;0;0;-142205.89;-142205.89;747365.54;517936.1;0;0;-7212782.37;-7212782.37;0;0;0;0;0;0;0;0;-5363.78;-5363.78;-16000;-1000;0;0;-14230.32;-14230.32;0;0;-35731.2;-35731.2;0;0;0;0;0;0;0;0;-208795.82;-208795.82;-7492903.49;-7477903.49;145572869.39;59251740.4;129864708.56;123371473.132;;0;129864708.56;-109170307.0991;20694401.4609;1
19.026.454/0001-60;2023-03-31;2;;;;;;;;;0;0;5060423.53;5060423.53;-1183209.25;-1183209.25;;;;;;;;;3877214.28;3877214.28;;;;;;;1081223.48;1081223.48;1081223.48;1081223.48;4958437.76;4958437.76;;;;;;;;;0;0;;;-29511.81;-29511.81;;;-417.17;-417.17;;;;;-4083.65;-4083.65;-14893.54;-16181.03;;;-6641.46;;;;;;;;;;;;;;-1525.23;-1525.23;-57072.86;-51718.89;4901364.9;4906718.87;4906718.87;4661382.9265;;;-0.0035;0;-0.0035;0
19.026.454/0001-60;2023-06-30;1;;;;;;;;;0;0;4108963.88;3946375.4;-652245.19;-652245.19;;;;;;;;;3456718.69;3294130.21;;;;;;;;;0;0;3456718.69;3294130.21;171496.13;171496.13;;;;;;;171496.13;171496.13;;;15283.16;-30091.75;;;-3125;-3125;;;;;;;-24108.58;-32362.05;;;845.13;-11811.11;;;;;;;;;;;-2396.32;-2396.32;-1636.66;-1656.73;-15138.27;-81442.96;3613076.55;3384183.38;8290902.25;7876357.1375;;;-0.0025;0;-0.0025;0
19.026.454/0001-60;2023-09-30;1;;;;;;;;;0;0;5575875.79;4561784.2;-1049434.68;-1049434.68;;;;;;;;;4526441.11;3512349.52;;;;;;;;;0;0;4526441.11;3512349.52;517957.12;517957.12;;;;;;;517957.12;517957.12;;;-31251.63;-31251.63;;;-7330;-7330;;;;;;;7863.59;16181.03;;;-147074.6;-147074.6;;;;;;;;;;;;;-1629.1;-1629.1;-179421.74;-171104.3;4864976.49;3859202.34;3859202.34;3666242.223;;;0.003;0;0.003;0
19.026.454/0001-60;2023-12-29;1;;;;;;;;;0;0;5037490.55;4863021.83;-1118027.94;-1118027.94;;;;;;;;;3919462.61;3744993.89;;;-810930.39;;;;;;-810930.39;0;3108532.22;3744993.89;599800.47;599800.47;;;;;;;599800.47;599800.47;;;-31251.63;-31251.63;;;-1260;-1260;;;;;;;-10067.52;;;;-189278.74;-189278.74;;;;;;;;;;;;;-1431825.28;-2585.03;-1663683.17;-224375.4;2044649.52;4120418.96;7979621.3;7580640.235;;;-0.005;0;-0.005;0
19.107.604/0001-60;2023-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-170154.67;;;;;;;;;;-15000;;;;;;;;;;;;;;;;;;;;;;-185154.67;0;-185154.67;0;0;0;;;0;0;0;0
19.107.604/0001-60;2023-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-164028.47;;;;;;;;;;-30000;;;;;;;;;;;;;;;;;;;;;;-194028.47;0;-194028.47;0;0;0;;;0;0;0;0
19.107.604/0001-60;2023-09-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-171310.35;;;;;;;;;;-22500;;;;;;;;;;;;;;;;;;;;;;-193810.35;0;-193810.35;0;0;0;;;0;0;0;0
19.107.604/0001-60;2023-12-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-162552.36;;;;;;;;;;-22500;;;;;;;;;;;;;;;;;;;;;;-185052.36;0;-185052.36;0;0;0;;;0;0;0;0
19.131.224/0001-60;2023-03-31;2;0;0;0;0;0;0;0;0;0;0;403175.37;403175.37;-725.52;0;0;0;0;0;0;0;0;0;402449.85;403175.37;0;0;0;0;0;0;0;0;0;0;402449.85;403175.37;0;24411.07;24963.04;0;0;0;0;0;24963.04;24411.07;0;0;-80436.18;;0;-75040.77;-5940;0;0;0;0;0;-32489.46;-18000;0;0;0;0;-3015.67;0;0;0;0;0;0;0;0;0;0;0;0;0;38736.01;-24854.97;-83145.3;-117895.74;344267.59;309690.7;309690.7;294206.165;;0;-0.005;0;-0.005;0
19.131.224/0001-60;2023-06-30;1;0;0;0;0;0;0;0;0;0;0;331623.94;331623.94;-1090.1;0;0;0;0;0;0;0;0;0;330533.84;331623.94;0;0;0;0;0;0;0;0;0;0;330533.84;331623.94;0;27075.22;29005.45;0;0;0;0;0;29005.45;27075.22;0;0;-61458;;0;-75040.77;-13860;0;0;0;0;0;-24829.82;-18000;0;0;0;0;-2686.76;-9486.88;0;0;0;0;0;0;0;0;0;0;0;0;-24965;-33682.15;-127799.58;-136209.8;231739.71;222489.36;532180.06;505571.057;;0;532180.057;0;532180.057;1
19.131.224/0001-60;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;538879.7;538879.7;-42255.58;0;0;0;0;0;0;0;0;0;496624.12;538879.7;0;0;0;0;0;0;0;0;0;0;496624.12;538879.7;0;26004;25050.88;0;0;0;0;0;25050.88;26004;0;0;-110851.43;;0;-75040.77;0;0;0;0;0;0;0;-18000;0;-69970.85;0;0;-4007.9;0;0;0;0;0;0;-20801.46;0;0;0;0;0;0;6821.41;-39922.87;-108037.92;-223735.95;413637.08;341147.75;341147.75;324090.3625;;0;0.0025;0;0.0025;0
19.131.224/0001-60;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;;585228.08;;0;0;0;0;0;0;0;0;0;0;585228.08;0;0;0;0;0;0;0;0;0;0;0;585228.08;0;26871.91;;0;0;0;0;0;0;26871.91;0;0;;;0;-75040.76;0;0;0;0;0;0;0;-18000;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;-73614.9;0;-166655.66;0;445444.33;786392.63;747072.9985;;0;786392.6285;0;786392.6285;1
19.213.231/0001-01;2023-03-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;-90342.15;;-90342.15;0;-90342.15;0;;;;;;;;;0;0;;;-53965.56;-36298.07;;;;;;;;;;;-10900;-10900;;;-418;-418;;;;;;;;;;;;;;;-65283.56;-47616.07;-155625.71;-47616.07;-47616.07;0;;;0;0;0;0
19.213.231/0001-01;2023-06-30;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;3050.75;;3050.75;0;3050.75;0;;;;;;;;;0;0;;;-70669.92;;;;;;;;;;17667.48;;5887.91;;;;-8023.72;-418;;;;;;;;;;;;;68339.4;;13201.15;-418;16251.9;-418;-418;0;;;0;0;0;0
19.213.231/0001-01;2023-09-29;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;12892.36;;;;;;-143860.04;;-130967.68;0;-130967.68;0;;;;;;;;;0;0;;;-53002.44;;;;;;;;;;;;;;;;-3251.2;;;;;;;;;;;;;;-2935.9;-2935.9;-59189.54;-2935.9;-190157.22;-2935.9;-2935.9;0;;;0;0;0;0
19.213.231/0001-01;2023-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;-90342.15;;-90342.15;0;-90342.15;0;;;;;;;;;0;0;;;-53965.56;-36298.07;;;;;;;;;;;-10900;-10900;;;-418;-418;;;;;;;;;;;;;;;-65283.56;-47616.07;-155625.71;-47616.07;-47616.07;0;;;0;0;0;0
19.239.245/0001-02;2023-03-31;1;;;;;;;;;0;0;30492252.2;30492252.21;;;;;;;60876863.28;;;;91369115.48;30492252.21;;;-8021897.22;-8856209.08;;;-141227.44;-10977.15;-8163124.66;-8867186.23;83205990.82;21625065.98;;;400639.88;516357.14;;;;;400639.88;516357.14;;;-120307.78;-118826.03;;;;;;;;;-13367.52;-13202.88;0;-29150;;;-1439.28;-1036;;;;;;;0;-3606.44;;;;;-11.83;-11.83;-135126.41;-165833.18;83471504.29;21975589.94;21975589.94;20876810.443;;;14462114.883;-14462114.88;0.003;0.658099
19.239.245/0001-02;2023-06-30;1;;;;;;;;;0;0;60984504.41;60984504.42;0;0;0;0;0;0;14080000;0;0;0;75064504.41;60984504.42;0;0;-16021059.76;-18257176.57;0;0;-289917.43;-33551.77;-16310977.19;-18290728.34;58753527.22;42693776.08;;;879349.64;1011521.01;;;;;879349.64;1011521.01;;;-242097.31;-240615.56;0;0;0;0;0;0;0;0;-26899.68;-26735.04;-8307.75;-58300;0;0;-14536.23;-53704.62;0;0;-155423.49;-155423.49;0;0;0;-3606.44;0;0;0;0;-13.34;-13.34;-447277.8;-538398.49;59185599.06;43166898.6;43166898.6;41008553.67;;;43166898.6;-41462114.88;1704783.72;1
19.239.245/0001-02;2023-09-30;1;;;;;;;;;0;0;30492252.21;30492252.21;0;0;0;0;0;0;71996135.82;0;0;0;102488388.03;30492252.21;0;0;-8042723.98;-9451628.48;0;0;-143321.95;-11004.19;-8186045.93;-9462632.67;94302342.1;21029619.54;;;328529.41;347933.01;;;;;328529.41;347933.01;;;-121789.53;-121789.53;0;0;0;0;0;0;0;0;-13532.16;-13532.16;0;0;0;0;-21728.47;-1036;0;0;0;0;0;0;-3748.54;-3748.54;0;0;0;0;-12637.63;-32637.63;-173436.33;-172743.86;94457435.18;21204808.69;21204808.69;20144568.2555;;;19499999.9955;-19500000;-0.0045;0.919603
19.239.245/0001-02;2023-12-31;1;;;;;;;;;0;0;58033641.3;60984504.42;0;0;-52125975.63;1458870160.19;0;-699278008.17;71996135.82;0;-14588701.6;-14567201.6;63315099.89;806009454.84;0;0;-14756012.17;-18938696.34;0;0;-6294670.15;-21981.34;-21050682.32;-18960677.68;42264417.57;787048777.16;;;589664.88;725469.82;;;;;589664.88;725469.82;;;-243579.06;-243579.06;0;0;-8977.08;0;0;0;0;0;-27064.32;-27064.32;-46300;0;0;0;-42285.85;-3108;0;0;-215691.95;-215691.95;0;0;-7497.08;-3748.54;0;0;0;0;-3662.05;-32639.13;-595057.39;-525831;42259025.06;787248415.98;787248415.98;747885995.181;;;748703254.341;-748703254.34;0.001;0.951038
19.249.956/0001-50;2023-03-31;1;;;;;;;;;0;0;541334.19;541334.19;;;;;;;;;;;541334.19;541334.19;;;;;;;;;0;0;541334.19;541334.19;;14622.43;18565.5;;;;;;18565.5;14622.43;;;-55292.97;-84565.71;;;-3824.85;;;;;;-29272.74;-29272.74;;;;;-5366.92;;;;;;;;;;;;;;-25733.49;-2014.42;-119490.97;-115852.87;440408.72;440103.75;440103.75;418098.5625;;0;418098.5625;0;418098.5625;0.95
19.249.956/0001-50;2023-06-30;1;;;;;;;;;0;0;541334.19;541334.19;;;;;;;;;;;541334.19;541334.19;;;;;;;;;0;0;541334.19;541334.19;;24494.46;24547.85;;;;;;24547.85;24494.46;;;-55882.56;-86734.06;;;;;;;;;-31423.82;-27104.39;-17492.71;-8746.36;;;-8646.94;-7115.15;;;;;;;-7500;-7500;;;;;71185.63;-2440.15;-49760.4;-139640.11;516121.64;426188.54;866292.29;822977.6755;;0;866292.2855;-866292.29;-0.0045;1
19.249.956/0001-50;2023-09-30;1;0;0;0;0;0;0;0;0;0;0;450122.47;0;0;0;0;0;0;0;0;0;0;0;450122.47;0;0;0;0;0;0;0;0;0;0;0;450122.47;0;0;469832.22;29868.17;0;0;0;0;0;29868.17;469832.22;0;0;-90021.13;-84565.71;0;0;0;0;0;0;0;0;-23817.32;-29272.74;-0.01;-8746.36;0;0;-6707.6;0;0;0;0;0;0;0;0;0;0;0;0;0;-301.66;-2254.89;-120847.72;-124839.7;359142.92;344992.52;409992.52;389492.894;;0;0.004;0;0.004;0
19.249.956/0001-50;2023-12-31;1;0;0;0;0;0;0;0;0;0;0;450122.47;351000;0;0;0;0;0;0;0;0;0;0;450122.47;351000;0;0;0;0;0;0;0;0;0;0;450122.47;351000;0;23607.07;29868.17;0;0;0;0;0;29868.17;23607.07;0;0;-90021.13;-84565.71;0;0;0;0;0;0;0;0;-23817.32;-29272.74;;;0;0;-6707.6;0;0;0;0;0;0;0;0;0;0;0;0;0;-301.66;-2440.79;-120847.71;-116279.24;359142.93;258327.83;663194.21;630034.4995;;0;663194.2095;0;663194.2095;1
19.249.989/0001-08;2023-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;2644343.67;;;;;0;2644343.67;0;2644343.67;;64789.62;80783.64;;;;;;80783.64;64789.62;;;-109076.03;-488471.08;;;-402949.35;-369138.54;;;;;;;;;;;-24826;;;;;;;;;;;;;;11500497.07;-1179.12;10963645.69;-858788.74;11044429.33;1850344.55;1850344.55;1757827.3225;;;1757827.3225;-1247287.49;510539.8325;0.95
