CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
12.516.185/0001-70;2023-09-30;1;LAB 1404;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-09-30;1;Haddock Lobo;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-09-30;1;Edificio Corporate;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-09-30;1;Sede Globo SP;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;BM336;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;Brooklyn Business Square;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;Oscar Freire 585;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;Vita Corá;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;BMA Corporate;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;C&A - Alphaville;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;LAB 1404;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;Haddock Lobo;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;Edificio Corporate;Conforme item 1.1.2.1.4 deste informe.
12.516.185/0001-70;2023-12-29;1;Sede Globo SP;Conforme item 1.1.2.1.4 deste informe.
12.681.340/0001-04;2023-03-31;1;Não há;Não há
12.681.340/0001-04;2023-06-30;1;Não há;Não há
12.681.340/0001-04;2023-09-30;1;Não há;Não há
12.681.340/0001-04;2023-12-31;1;Não há;Não há
12.804.013/0001-00;2023-03-31;1;nda;nda
12.804.013/0001-00;2023-06-30;1;nda;nda
12.804.013/0001-00;2023-09-30;1;nda;nda
12.804.013/0001-00;2023-12-31;1;nda;nda
12.809.972/0001-00;2023-03-31;1;-;-
12.809.972/0001-00;2023-06-30;1;-;-
12.809.972/0001-00;2023-09-30;1;-;-
12.809.972/0001-00;2023-12-31;1;-;-
12.887.506/0001-43;2023-03-31;2;Atmosfera;O contrato é reajustado anualmente em função da variação positiva do Índice Nacional de Preços ao Consumidor Amplo - IPCA/IBGE .Dentre as obrigações contratuais existe a previsão de garantia por seguro locatício de instituição de primeira linha, com cobertura equivalente a seis meses de locação. 
12.887.506/0001-43;2023-06-30;1;Atmosfera;O contrato é reajustado anualmente em função da variação positiva do Índice Nacional de Preços ao Consumidor Amplo - IPCA/IBGE .Dentre as obrigações contratuais existe a previsão de garantia por seguro locatício de instituição de primeira linha, com cobertura equivalente a seis meses de locação. 
12.887.506/0001-43;2023-09-29;1;Atmosfera;O contrato é reajustado anualmente em função da variação positiva do Índice Nacional de Preços ao Consumidor Amplo - IPCA/IBGE .Dentre as obrigações contratuais existe a previsão de garantia por seguro locatício de instituição de primeira linha, com cobertura equivalente a seis meses de locação. 
12.887.506/0001-43;2023-12-29;1;Atmosfera;O contrato é reajustado anualmente em função da variação positiva do Índice Nacional de Preços ao Consumidor Amplo - IPCA/IBGE .Dentre as obrigações contratuais existe a previsão de garantia por seguro locatício de instituição de primeira linha, com cobertura equivalente a seis meses de locação. 
12.927.767/0001-40;2023-09-29;1;Nâo se aplica.;Nâo se aplica.
12.948.291/0001-23;2023-03-31;1;Ed. The One;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M e IPCA
12.948.291/0001-23;2023-06-30;1;Ed. The One;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M e IPCA
12.948.291/0001-23;2023-09-30;1;Ed. The One;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M e IPCA
12.948.291/0001-23;2023-12-31;1;-;-
12.978.943/0001-72;2023-03-31;1;-;-
12.978.943/0001-72;2023-06-30;2;-;-
12.978.943/0001-72;2023-09-30;1;-;-
12.978.943/0001-72;2023-12-31;1;-;-
12.989.974/0001-29;2023-03-31;2;não se aplica;não se aplica
12.989.974/0001-29;2023-06-30;1;não se aplica;não se aplica
12.989.974/0001-29;2023-09-29;1;Nâo se aplica.;Nâo se aplica.
12.989.974/0001-29;2023-12-29;2;Nâo informado;Não informado
13.012.312/0001-67;2023-01-31;1;Pilkington;Os imóveis possuem amortização de até 100% de seu valor.
13.012.312/0001-67;2023-03-31;1;Pilkington;Os imóveis possuem amortização de até 100% de seu valor.
13.012.312/0001-67;2023-06-30;1;Pilkington;Os imóveis possuem amortização de até 100% de seu valor.
13.012.312/0001-67;2023-09-30;1;Pilkington;Os imóveis possuem amortização de até 100% de seu valor.
13.012.312/0001-67;2023-12-31;1;Pilkington;Os imóveis possuem amortização de até 100% de seu valor.
13.022.994/0001-99;2023-03-31;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.022.994/0001-99;2023-06-30;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.022.994/0001-99;2023-09-30;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.022.994/0001-99;2023-12-31;1;Shopping Eldorado;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-DI e IPCA com garantia de Fiadores.
13.125.823/0001-95;2023-03-31;1;Gleba G.;Contrato de locação comercial.
13.125.823/0001-95;2023-06-30;1;Gleba G.;Contrato de locação comercial.
13.125.823/0001-95;2023-09-30;1;Gleba G.;Contrato de locação comercial.
13.125.823/0001-95;2023-12-29;1;Gleba G.;Contrato de locação comercial.
13.320.290/0001-00;2023-03-31;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-03-31;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-06-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-09-30;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;ALV11400;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;APD87287;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;BAB11426;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;VER4928;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;UMB80;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;PUR152;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;CAC10319;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;CLA5385;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;DES7156;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;DAG217;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;DAG3493;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;DIV10253;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;ISA209;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;TRA951;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;TUB11627;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;ESP78/79;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;H1191365;Clausula de reajuste e indexadores.
13.320.290/0001-00;2023-12-29;1;H1191365;Clausula de reajuste e indexadores.
13.371.132/0001-71;2023-03-31;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-03-31;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-03-31;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-03-31;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-03-31;1;Torre Ebony;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-03-31;1;Torre Marble;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-06-30;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-06-30;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-06-30;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-06-30;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-06-30;1;Torre Ebony;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-06-30;1;Torre Marble;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-09-29;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-09-29;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-09-29;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-09-29;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-09-29;1;Torre Ebony;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-09-29;1;Torre Marble;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-12-29;1;Ed. Praia de Botafogo;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-12-29;1;Ed. Nações Unidas Torre III;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-12-29;1;Ed. Paulista;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-12-29;1;Ed. Tower Bridge Corporate;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-12-29;1;Torre Ebony;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.371.132/0001-71;2023-12-29;1;Torre Marble;Reajuste anual por indexador de inflação (IGP-M ou IPC-A), aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato.
13.500.306/0001-59;2023-03-31;1;Edifício Sede;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-03-31;1;Ed. Banco Mercantil;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-06-30;1;Edifício Vicente de Araújo;Os contratos de locação dos imóveis do Fundo preveem o período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário e correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-06-30;1;Loja - Edifício Manhattan Tower;Os contratos de locação dos imóveis do Fundo preveem o período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário e correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-09-30;1;Edifício Vicente de Araújo;Os contratos de locação dos imóveis do Fundo preveem o período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário e correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-09-30;1;Loja - Edifício Manhattan Tower;Os contratos de locação dos imóveis do Fundo preveem o período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário e correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-12-31;1;Edifício Vicente de Araújo;Os contratos de locação dos imóveis do Fundo preveem multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário e correção anual do valor da locação pelo IGP-M.
13.500.306/0001-59;2023-12-31;1;Loja - Edifício Manhattan Tower;Os contratos de locação dos imóveis do Fundo preveem multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário e correção anual do valor da locação pelo IGP-M.
13.551.286/0001-45;2023-03-31;1;Edificio Cenesp;Não possui caracteristicas que destoem dos demais
13.551.286/0001-45;2023-06-30;1;Edificio Cenesp;Não possui caracteristicas que destoem dos demais
13.551.286/0001-45;2023-09-30;1;Edificio Cenesp;Não possui caracteristicas que destoem dos demais
13.551.286/0001-45;2023-12-31;1;Edificio Cenesp;Não possui caracteristicas que destoem dos demais
13.555.918/0001-49;2023-03-31;1;NA;NA
13.555.918/0001-49;2023-06-30;1;NA;NA
13.555.918/0001-49;2023-09-29;1;NA;NA
13.555.918/0001-49;2023-12-29;1;NA;NA
13.568.181/0001-07;2023-03-31;1;CD Santa Cruz - RJ;contrato com termino em 2023.
13.568.181/0001-07;2023-03-31;1;CD PPG Sumaré - SP;contrato com termino em 2023.
13.568.181/0001-07;2023-06-30;1;CD Santa Cruz - RJ;contrato com termino em 2023.
13.568.181/0001-07;2023-06-30;1;CD PPG Sumaré - SP;contrato com termino em 2023.
13.703.596/0001-38;2023-06-30;1;Não possui informação apresentada.;Não possui informação apresentada.
13.703.596/0001-38;2023-09-29;1;Não possui informação apresentada.;Não possui informação apresentada.
13.703.596/0001-38;2023-12-29;1;Não possui informação apresentada.;Não possui informação apresentada.
13.726.079/0001-84;2023-03-31;1;AV GOIAS;Não se aplica
13.726.079/0001-84;2023-03-31;1;CARAPICUIBA;Não se aplica
13.726.079/0001-84;2023-03-31;1;ITAIM CASA;Não se aplica
13.726.079/0001-84;2023-03-31;1;JAÇANÃ;Não se aplica
13.726.079/0001-84;2023-03-31;1;Maria Cândida;Não se aplica
13.726.079/0001-84;2023-03-31;1;MBOI MIRIM;Não se aplica
13.726.079/0001-84;2023-03-31;1;Pompeia;Não se aplica
13.726.079/0001-84;2023-03-31;1;São José;Não se aplica
13.726.079/0001-84;2023-03-31;1;SBC - CD;Não se aplica
13.726.079/0001-84;2023-03-31;1;SBC - LOJA;Não se aplica
13.726.079/0001-84;2023-03-31;1;SBC TRIPLEX;Não se aplica
13.726.079/0001-84;2023-03-31;1;São Caetano;Não se aplica
13.726.079/0001-84;2023-03-31;1;Fazenda São Pedro da Aldeia;Não se aplica
13.726.079/0001-84;2023-03-31;1;Santo Amaro;Não se aplica
13.726.079/0001-84;2023-03-31;1;Santo André;Não se aplica
13.726.079/0001-84;2023-03-31;1;Fazenda Vale do SOL;Não se aplica
13.726.079/0001-84;2023-03-31;1;Vila Rio Loja;Não se aplica
13.726.079/0001-84;2023-03-31;1;Vila Prudente - Mooca;Não se aplica
13.726.079/0001-84;2023-06-30;1;AV GOIAS;Não se aplica
13.726.079/0001-84;2023-06-30;1;CARAPICUIBA;Não se aplica
13.726.079/0001-84;2023-06-30;1;ITAIM CASA;Não se aplica
13.726.079/0001-84;2023-06-30;1;JAÇANÃ;Não se aplica
13.726.079/0001-84;2023-06-30;1;Maria Cândida;Não se aplica
13.726.079/0001-84;2023-06-30;1;MBOI MIRIM;Não se aplica
13.726.079/0001-84;2023-06-30;1;Pompeia;Não se aplica
13.726.079/0001-84;2023-06-30;1;São José;Não se aplica
13.726.079/0001-84;2023-06-30;1;SBC - CD;Não se aplica
13.726.079/0001-84;2023-06-30;1;SBC - LOJA;Não se aplica
13.726.079/0001-84;2023-06-30;1;SBC TRIPLEX;Não se aplica
13.726.079/0001-84;2023-06-30;1;São Caetano;Não se aplica
13.726.079/0001-84;2023-06-30;1;Fazenda São Pedro da Aldeia;Não se aplica
13.726.079/0001-84;2023-06-30;1;Santo Amaro;Não se aplica
13.726.079/0001-84;2023-06-30;1;Santo André;Não se aplica
13.726.079/0001-84;2023-06-30;1;Fazenda Vale do SOL;Não se aplica
13.726.079/0001-84;2023-06-30;1;Vila Rio Loja;Não se aplica
13.726.079/0001-84;2023-06-30;1;Vila Prudente - Mooca;Não se aplica
13.726.079/0001-84;2023-09-30;1;AV GOIAS;Não se aplica
13.726.079/0001-84;2023-09-30;1;CARAPICUIBA;Não se aplica
13.726.079/0001-84;2023-09-30;1;ITAIM CASA;Não se aplica
13.726.079/0001-84;2023-09-30;1;JAÇANÃ;Não se aplica
13.726.079/0001-84;2023-09-30;1;Maria Cândida;Não se aplica
13.726.079/0001-84;2023-09-30;1;MBOI MIRIM;Não se aplica
13.726.079/0001-84;2023-09-30;1;Pompeia;Não se aplica
13.726.079/0001-84;2023-09-30;1;São José;Não se aplica
13.726.079/0001-84;2023-09-30;1;SBC - CD;Não se aplica
13.726.079/0001-84;2023-09-30;1;SBC - LOJA;Não se aplica
13.726.079/0001-84;2023-09-30;1;SBC TRIPLEX;Não se aplica
13.726.079/0001-84;2023-09-30;1;São Caetano;Não se aplica
13.726.079/0001-84;2023-09-30;1;Fazenda São Pedro da Aldeia;Não se aplica
13.726.079/0001-84;2023-09-30;1;Santo Amaro;Não se aplica
13.726.079/0001-84;2023-09-30;1;Santo André;Não se aplica
13.726.079/0001-84;2023-09-30;1;Fazenda Vale do SOL;Não se aplica
13.726.079/0001-84;2023-09-30;1;Vila Rio Loja;Não se aplica
13.726.079/0001-84;2023-09-30;1;Vila Prudente - Mooca;Não se aplica
13.726.079/0001-84;2023-12-31;2;AV GOIAS;Não se aplica
13.726.079/0001-84;2023-12-31;2;CARAPICUIBA;Não se aplica
13.726.079/0001-84;2023-12-31;2;ITAIM CASA;Não se aplica
13.726.079/0001-84;2023-12-31;2;JAÇANÃ;Não se aplica
13.726.079/0001-84;2023-12-31;2;Maria Cândida;Não se aplica
13.726.079/0001-84;2023-12-31;2;MBOI MIRIM;Não se aplica
13.726.079/0001-84;2023-12-31;2;Pompeia;Não se aplica
13.726.079/0001-84;2023-12-31;2;São José;Não se aplica
13.726.079/0001-84;2023-12-31;2;SBC - CD;Não se aplica
13.726.079/0001-84;2023-12-31;2;SBC - LOJA;Não se aplica
13.726.079/0001-84;2023-12-31;2;SBC TRIPLEX;Não se aplica
13.726.079/0001-84;2023-12-31;2;São Caetano;Não se aplica
13.726.079/0001-84;2023-12-31;2;Fazenda São Pedro da Aldeia;Não se aplica
13.726.079/0001-84;2023-12-31;2;Santo Amaro;Não se aplica
13.726.079/0001-84;2023-12-31;2;Santo André;Não se aplica
13.726.079/0001-84;2023-12-31;2;Fazenda Vale do SOL;Não se aplica
13.726.079/0001-84;2023-12-31;2;Vila Rio Loja;Não se aplica
13.726.079/0001-84;2023-12-31;2;Vila Prudente - Mooca;Não se aplica
13.873.457/0001-52;2023-03-31;1;Cuiabá;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;São Luis;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;Ipatinga - Jequitibá;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;Av. Presidente Juscelino Kubitschek;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;Rua dos Timbiras;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;Santo André;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;Consolação;Imóvel locado para a Ânima, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-03-31;1;São Bernardo do Campo;Imóvel locado para a Ânima, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;Cuiabá;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;São Luis;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;Av. Presidente Juscelino Kubitschek;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;Rua dos Timbiras;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;Santo André;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;Consolação;Imóvel locado para a Ânima, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-06-30;1;São Bernardo do Campo;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-09-30;1;Cuiabá;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-09-30;1;São Luis;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
13.873.457/0001-52;2023-09-30;1;Av. Presidente Juscelino Kubitschek;Imóvel locado para a Cogna, com contrato do tipo "sale and leaseback".
