CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
36.731.458/0001-68;2023-03-31;1;Casa;;332;1;0;0.0067;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 13 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 14 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 15 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 16 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 18 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 21 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 24 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 32 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 49 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 50 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 09 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;Loteamento n 10 quadra 37 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;332;1;0;0.004;Venda
36.731.458/0001-68;2023-06-30;1;Casa;;332;1;0;0.0067;Venda
36.885.948/0001-19;2023-03-31;2;IMÓVEL IGUATEMI;Rua Viradouro nº 120, Jd Paulista;387.637;1;imovel;1;Renda
36.885.948/0001-19;2023-06-30;2;CONDOMÍNIO BUSCA VIDA;Catu de Abrantes, distrito de Abrantes, município de Camaçari-BA;11907.5;1;.;1;Renda
36.885.948/0001-19;2023-09-29;1;Apartamento 36;Rua Elvira Ferraz n° 250 e 256, Jd Paulista;164.979;1;imovel;;Renda
36.885.948/0001-19;2023-12-31;1;Polo Empresarial de Goiás;Rua 12, Município de Aparecida de Goiânia GO;13964.3;0;Quadra 11 Lote 01;1;Renda
36.885.948/0001-19;2023-12-31;1;Condomínio Jardins França LT 01;Rua Ana Jungmann, JD França Goiania;448.44;0;Lote de terras número 01, da quadra 31;1;Renda
36.885.948/0001-19;2023-12-31;1;Condomínio Jardins França LT 10;Rua Ana Jungmann, JD França Goiania;543.72;0;Lote de terras número 10, da quadra 31;1;Renda
38.456.508/0001-71;2023-12-31;1;EDIFICIO BELVEDERE;Avenida Celso Da Silva Ribeiro, 338, Qd 05, Lt 04, Parque Imperial, Itumbiara/GO, Brasil, 75524-140;1066.91;16;Direito de Propriedade;0.04887879959824;Venda
38.456.508/0001-71;2023-12-31;1;EDIFICIO BELLA VISTA;Avenida Jk, S/n, Quadra 38, Lote S/l, Jardim America, Itumbiara/GO, Brasil, 75523-425;4785.6;110;Direito de Propriedade;0.2147180511404;Venda
40.575.940/0001-23;2023-06-30;1;ALVOAR;Avenida Fernão Dias, nº 2003, Lagoa da Prata - MG, CEP 35591-378;35127.93;1;Matrícula 49.103. Contrato de locação foi cedido fiduciariamente como garantia de operação de alvancagem.;1;Renda
40.575.940/0001-23;2023-12-29;1;SERRA;Rodovia ES-010, nº 3.697 - Jardim Limoeiro - Serra, ES, CEP: 29.164-140;7748.64;1;Matrícula 88.812. Contrato de locação foi cedido fiduciariamente como garantia de operação de alvancagem.;1;Renda
40.886.241/0001-02;2023-03-31;1;GRUPO MATEUS - CAXANGÁ - PE;Av. Caxangá, 3.942, Caxangá, Recife / PE;11200;1;Matrícula nº 25.860, do Registro de Imóveis da 4ª Circunscrição de Recife / PE;0;Renda
40.886.241/0001-02;2023-03-31;1;GRUPO MATEUS PAULISTA PE;Av. Antônio Cabral de Souza (Rod. PE-22), Maranguape, Paulista / PE;18999.48;1;Matrícula nº 51.914.;0;Renda
40.886.241/0001-02;2023-12-31;1;Pão de Açúcar São João;Av. Santos Dumont, 1.169 - Fortaleza/CE;4.496;19;Direito de Propriedade;1;Renda
40.886.241/0001-02;2023-12-31;1;Lagoa;Av. Bernardo Manuel, 11.000 - Fortaleza/CE;13.95;2;Direito de Propriedade;1;Renda
40.886.241/0001-02;2023-12-31;1;Drogasil Santos Dumont;Av. Santos Dumont, 3.030 - Fortaleza/CE;291;1;Direito de Propriedade;1;Renda
40.886.521/0001-02;2023-03-31;1;Parque Jockey- FASE 2;Rua Bento Frias, 155 - Cidade Jardim, São Paulo-SP;1955.6;20;Direito de propriedade;0;Renda
40.886.521/0001-02;2023-06-30;1;Parque Jockey- FASE 2;Rua Bento Frias, 155 - Cidade Jardim, São Paulo-SP;1955.6;20;Direito de propriedade;0;Renda
40.886.521/0001-02;2023-09-30;1;Parque Jockey- FASE 2;Rua Bento Frias, 155 - Cidade Jardim, São Paulo-SP;1955.6;20;Direito de propriedade;0;Renda
40.886.521/0001-02;2023-12-29;1;Parque Jockey- FASE 2;Rua Bento Frias, 155 - Cidade Jardim, São Paulo-SP;1955.6;20;Direito de propriedade;0;Renda
41.081.336/0001-03;2023-12-29;1;SÃO BERNARDO DO CAMPO- SP INFILL I_MAT_164.153;R. Mal. Deodoro, 2785 - Centro;63988.67;1;Matrícula nº 76 841 do 1 º Registro de Imóveis de São Bernardo do Campo/SP;0;Renda
41.199.975/0001-78;2023-03-31;1;Cond Rio Res - Ap 1310B - Estrada Adhemar Bebiano nº 275;Estrada Adhemar Bebiano, 275, Sem Complemento, Del Castilho, Rio De Janeiro/RJ, Brasil, 21051-071;50;1;Não possui caracteristicas que destoem dos demais;0.00411864863188;Venda
41.199.975/0001-78;2023-06-30;1;Condominio Feel Nice - Apto 35 - Torre B;Rua Da Chibata, 61, Apto 35, Vila Andrade, Sao Paulo/SP, Brasil, 05734-100;73.24;1;Direito de propriedade;0.00396025579998;Renda
41.218.404/0001-33;2023-03-31;2;Lorena MT36369;Alameda Lorena, 1867 - apto 83 e 84 - duplex 8 e 9 andar;261.98;1;Matrícula 36369;1;Venda
41.218.404/0001-33;2023-03-31;2;R Caraibas;Rua Caraibas. 383, apto 71 - 7 andar;369.85;1;Matrícula 86177;1;Venda
41.218.404/0001-33;2023-06-30;1;R. Capitao Pinto Ferreira;Rua Capitão Pinto Ferreira, 80, apto 91 - 9º andar;136.8;1;Matrícula Imobiliária nº 20.689 (apartamento) e nº 20.690 (vaga) ambos do 4º Cartório de Registro de Imóveis de São Paulo/SP;1;Venda
41.218.404/0001-33;2023-06-30;1;R. Borebi;Rua Borebi, 177, Apto Duplex 132 - Edifício Graciliano Ramos - Chácara Klabin, CEP 04120-130;160.8;1;Matrícula Imobiliária nº 126.356 do 14º Registro de Imóveis de São Paulo/SP;1;Venda
41.218.404/0001-33;2023-06-30;1;Al. Guaramomis;Al Guaramomis, 815 - apto. 11 - 1o and - Edif. Primcipe Del Piemonte - Indianópolis;249.37;1;Matrícula Imobiliária nº 176.852 do 14º Registro de Imóveis de São Paulo/SP;1;Venda
41.325.993/0001-59;2023-03-31;2;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;169.19;2;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 2005, 2207;0.058876;Venda
41.325.993/0001-59;2023-06-30;1;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;41.79;1;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidade 2106;0.014543;Venda
41.325.993/0001-59;2023-06-30;1;IVC Greenwich Park;Rua Martinho Lutero, 99, na Cidade de Londrina/PR;125.33;1;matrícula 80.137 do 2º Ofício de Registro de Imóveis - unidade 2703;0.041114;Venda
41.325.993/0001-59;2023-06-30;1;IVC R.Campo Verde;Rua Campo Verde, 385;572.59;1;matrícula 103.936 do 13º Cartório de Registro de Imóveis de São Paulo-SP;1;Venda
41.325.993/0001-59;2023-12-31;1;Casa Av Europa, 310;Avenida Europa, 310;1315;1;matrícula 43.141;1;Renda
41.325.993/0001-59;2023-12-31;1;Plaza JK;Rua Minas de Prata, 30;1438.05;5;matrículas 169.024, 169.025, 169.026, 169.027, 169.028 - conjuntos 22, 31, 32, 41, 42;1;Renda
41.394.946/0001-67;2023-03-31;1;PIZZARIA - RUA VER. JOSÉ DINIZ;Av. Vereador José Diniz, 3401, Santo Amaro, São Paulo -SP;472;1;Matrícula: 68.966;0;Renda
41.394.946/0001-67;2023-06-30;1;VIVA CAMPO BELO;Av. Vereador José Diniz, 3465 - Campo Belo, São Paulo - SP;22687.57;1;O imóvel avaliando trata-se de uma área para incorporação, localizada na zona sul da cidade de São Paulo - SP.;0;Renda
41.394.946/0001-67;2023-09-30;1;VIVA CAMPO BELO;Av. Vereador José Diniz, 3465 - Campo Belo, São Paulo - SP;22687.57;1;O imóvel avaliando trata-se de uma área para incorporação, localizada na zona sul da cidade de São Paulo - SP.;0;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 1;Lote de terras nº 42, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 42, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 2;Patrimônio Municipal n º 02, Lote de terras nº 2, quadra nº 6, Bairro Aparecida, Boa vista, Roraima.;;1;Patrimônio Municipal n º 02, Lote de terras nº 2, quadra nº 6, Bairro Aparecida, Boa vista, Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 3;Lote de terras nº 98, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 98, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 4;Av. Max Teixeira, nº 3676, lote BD, Manaus, Amazonas.;;1;Av. Max Teixeira, nº 3676, lote BD, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 5;Lote nº 4, quadra nº 8, Parque residencial Campos Eliseos, Manaus, Amazonas.;;1;Lote nº 4, quadra nº 8, Parque residencial Campos Eliseos, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 6;Lote de terras nº 83, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 83, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 7;Patrimônio Municipal n º 370, quadra nº 146, Bairro Aparecida, Boa vista, Roraima.;;1;Patrimônio Municipal n º 370, quadra nº 146, Bairro Aparecida, Boa vista, Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 8;Lote de terras nº 1, Avenida Autaz Mirim, Manaus, Amazonas.;;1;Lote de terras nº 1, Avenida Autaz Mirim, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 9;Lote de terras A1, Rua Nossa Sra da Conceição e Rua Sta Luzia, Cidade Nova, Manaus, Amazonas.;;1;Lote de terras A1, Rua Nossa Sra da Conceição e Rua Sta Luzia, Cidade Nova, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 10;Rua dos Barés, 269, Centro, Manaus, Amazonas.;;1;Rua dos Barés, 269, Centro, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 11;Avenida Noel Nutels, lote BP02, Manaus, Amazonas.;;1;Avenida Noel Nutels, lote BP02, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 12;Rua Saldanha Marinho, nº 402, Manaus, Amazonas.;;1;Rua Saldanha Marinho, nº 402, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 13;Lote de terras nº 62, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;;1;Lote de terras nº 62, quadra nº 146, zona 6, Bairro Aparecida, Boa vista , Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 14;Lote nº 1, Avenida Coronel Texeira nº 4081, Ponta Negra, Manaus, Amazonas.;;1;Lote nº 1, Avenida Coronel Texeira nº 4081, Ponta Negra, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 15;Patrimônio Municipal n º 428, quadra nº 146, zona 06, Bairro Aparecida, Boa vista, Roraima.;;1;Patrimônio Municipal n º 428, quadra nº 146, zona 06, Bairro Aparecida, Boa vista, Roraima.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 16;Avenida Tancredo Neves, Parque 10 de novembro, Manaus, Amazonas.;;1;Avenida Tancredo Neves, Parque 10 de novembro, Manaus, Amazonas.;1;Renda
41.650.310/0001-39;2023-03-31;1;IMOVEL 17;Avenida Torquato Tapajós, nº 6584, Colônia Terra Nova, Manaus, Amazonas.;;1;Avenida Torquato Tapajós, nº 6584, Colônia Terra Nova, Manaus, Amazonas.;1;Renda
41.820.693/0001-46;2023-06-30;1;ED ILSE;Rua Humberto I , N°220,236;398.02;7;Conjuto de escritorios no bloco A, Cj 61- matricula 72.153// Cj 63 - matricula 72.181//Cj 64- matricula 72.195//Cj 101- matricula 72.157// Cj 102 - matricula 72.171//Cj 103 - matricula 72.185//Cj 104 - matricula 72.199.;;
41.820.693/0001-46;2023-06-30;1;ED ARTHUR;Rua Humberto I , N°220,236;3185.36;17;Conjuto de escritorios no bloco B, Cj 11- matricula 72.204// Cj 12 - matricula 72.216//Cj 21 - matricula 72.205//Cj 22- matricula 72.217//Cj 31- matricula 72.206//Cj 32 - matricula 72.218//Cj 41- matricula 72.207// Cj 42 - matricula 72.219//Cj 51 - matricula 72.211// Cj 52 - matricula 72.220//Cj 61 - matricula 72.212// Cj 62 - matricula 72.208// Cj 71 - matricula 72.213//Cj 72 - matricula 72.209//Cj 81 - matricula 72.214//Cj 82 - matricula 72.210//Cj 91 - matricula 72.215.;;
41.820.693/0001-46;2023-06-30;1;FAZ ILSELANDIA;Rodovia via dutra na altura do 180 km localizado na margem direita  sentido São Paulo;24019;1;Um imovel rural denominado "Fazenda Ilselandia - Guararema/ Matricula 10.428;;
41.820.693/0001-46;2023-06-30;1;PIRAPORI;No bairro Piraporinha fazendo frente para o lado esquerdo da estrada de Rodagem;42000;1;Um galpão de industria  - São Bernardo - Estacionamento/ Matricula 2081;;
41.820.693/0001-46;2023-06-30;1;SHOPPING VILA MARIANA; R. Pelotas, 83 - Vila Mariana, São Paulo - SP;11472;1;São lojas no shoppig, Matrícula nº 51.113, 51.774, 61.121, 61.495 e 62.633;;
41.820.693/0001-46;2023-06-30;1;Jacareí;Faz Nosso Racho III Rodov Pres. Dutra km 176;764062.4;1;Matricula 69.312;;
41.820.693/0001-46;2023-06-30;1;Jacareí;Faz Nosso Racho III Rodovia Pres. Dutra km 176;575949.53;1;Matricula 51.435;;
41.820.693/0001-46;2023-06-30;1;Jacareí;Faz Nosso Rancho - Estrada Velha Via Dutra -Santa Isabel;86761.01;1;Matricula 85.714;;
41.820.693/0001-46;2023-06-30;1;Jacareí;Faz Nosso Rancho - Estrada Velha Via Dutra;197697;1;Matricula 98.576 (antiga 85.715);;
41.820.693/0001-46;2023-06-30;1;Jacareí;Faz. Figueira, localizada na Estrada Parateí do Meio;210000;1;Matricula 39.225;;
41.833.763/0001-09;2023-09-30;1;Imóvel Loja 1382 - Sorocaba;Rua Maria Aparecida Pessutti Melego, nº 250 - Sorocaba/SP;80118.97;1;Imóvel comercial - hipermecado varejista;0.223357;Renda
42.869.892/0001-01;2023-12-29;1;FONSECA RODRIGUES- 50.218 - 10º RI;Av. Prof. Fonseca Rodrigues, 143/197, Alto de Pinheiros - São Paulo / SP;3785;1;Matricula nº 50.218 do 10º Cartório de Registro de Imóveis de São Paulo / SP;0;Renda
43.009.610/0001-69;2023-12-31;1;Shopping Plaza Sul;Praça Leonor Kaupa, nº 100, São Paulo - SP, CEP: 04151-100;23871.3;273;Não possui características que destoem dos demais;0.1;Renda
43.010.485/0001-07;2023-06-30;1;Shopping Vitoria;Avenida Americo Buaiz, 200, Gleba A, Enseada Do Sua, Vitoria/ES, Brasil, 29050-902;87829.53;1;Direito de Propriedade;0.90306858212626;Renda
43.010.844/0001-26;2023-03-31;1;Hotel Selina;Avenida Vieira De Carvalho, 99, Sem Complemento, Republica, Sao Paulo/SP, Brasil, 01210-010;5394;1;Não possui características relevantes;0.04591904053838;Renda
43.010.844/0001-26;2023-06-30;1;Kasa;Rua Casa do Ator, 99 - Vila Olimpia - São Paulo/SP CEP 04546-000;9294.68;243;Direito de propriedade;0.29710250797225;Renda
44.002.561/0001-03;2023-09-30;1;MT154324;Rua Joao Ribeiro de Barros 1411/1412 - Sorocaba, SP;32561.65;1;matricula 154.324;1;Renda
44.002.561/0001-03;2023-09-30;1;MT45592;R.Patativa 280 - São Jose dos Campos - SP;17849.73;1;matricula 45.592;1;Renda
44.002.561/0001-03;2023-09-30;1;MT55763;Rua Carlos Barattino - Mogi das Cruzes;21147.48;1;matricula 55.763;1;Renda
44.002.561/0001-03;2023-09-30;1;MT58817;Av Joaquim Constantino, 7204 - Presidente Prudente , SP;20697.73;1;matricula 58.817;1;Renda
44.002.561/0001-03;2023-09-30;1;MT71279;Rua Carlos Leal Evans, 252 - Guarulhos, SP;20593;1;matricula 71.279;1;Renda
44.002.561/0001-03;2023-12-31;1;MT11995;Av R B Cazare;17839;1;Matrícula 11.995;1;Renda
44.669.674/0001-59;2023-03-31;1;TAMUATÁ;Rua Tamuata, 45;136;1;Matrícula 72.997;0.013575;Renda
44.669.674/0001-59;2023-03-31;1;CAJAMAR;Rodovia Anhanguera, KM 32 + 490 ao KM 35, Cajamar  - SP;305132.63;1;Matrícula 110.584;0.383551;Renda
44.669.674/0001-59;2023-06-30;1;PARADA PINTO;Rua Almir Rodrigues, 30, São Paulo - SP;131.2;1;Matrícula 145.806;1;Renda
44.669.674/0001-59;2023-12-31;1;SAOVICE_SP;Rua Manoel Nascimento Estevan Furtado, 49 e 55, São Vicente, SP, CEP 11350-040;414.5;1;Matrícula 37202;0;Renda
44.669.674/0001-59;2023-12-31;1;CAMPINAS;Av Ruy Rodrigues, Campinas São Paulo;3875.65;1;Matrícula 251.249;0;Renda
44.669.674/0001-59;2023-12-31;1;CANOAS;Rua Antonio Frederico Ozanam, 1901 Canoas-RS;28013.74;1;Matrícula 23.374;0;Renda
44.669.674/0001-59;2023-12-31;1;CARIACICA;Rod BR 101 Norte Contorno - Km 287,3 287 Cariacica-ES;8000;1;Matrícula 9.759;0;Renda
44.669.674/0001-59;2023-12-31;1;FRANC MORATO;Rua Geronimo Caetano Garcia, 129 - Centro - Francisco Morato;366;1;Matrícula 7.794;0;Renda
44.669.674/0001-59;2023-12-31;1;GOIANIA;Avenida Frei Miguelino S/N - Goiânia-GO;635.39;1;Matrícula 190.714;0;Renda
44.669.674/0001-59;2023-12-31;1;GUARUJÁ;AV. Thiago Ferreira, 652 - Guarujá;420;1;Matrícula 58.999;0;Renda
44.669.674/0001-59;2023-12-31;1;IPIRANGA 111719;Rua Silva Bueno, 2.387 Ipiranga - São Paulo-SP;337;1;Matrícula 111.719;0;Renda
44.669.674/0001-59;2023-12-31;1;IPIRANGA 17217;Rua Silva Bueno, 2.387 Ipiranga - São Paulo-SP;375;1;Matrícula 17.217;0;Renda
44.669.674/0001-59;2023-12-31;1;ITAPEVI;Av Cezário de Abreu, 34 - Itapevi-SP;921.79;1;Matrícula 5.190;0;Renda
44.669.674/0001-59;2023-12-31;1;LAPA;Av. Embaixador Macedo Soares, 899 - Lapa - São Paulo;5556;1;Matrícula 112.817;0;Renda
44.669.674/0001-59;2023-12-31;1;M DAS CRUZES 27307;Avenida Voluntário Pinheiro Franco, 252 - Mogi da Cruzes;278.4;1;Matrícula 27.307;0;Renda
44.669.674/0001-59;2023-12-31;1;M DAS CRUZES 27308;Avenida Voluntário Pinheiro Franco, 252 - Mogi da Cruzes;278.4;1;Matrícula 27.308;0;Renda
44.669.674/0001-59;2023-12-31;1;M DAS CRUZES 27310;Avenida Voluntário Pinheiro Franco, 252 - Mogi da Cruzes;278.4;1;Matrícula 27.310;0;Renda
44.669.674/0001-59;2023-12-31;1;OSASCO;Avenida dos Autonomistas, 2344 - Osasco;4285;1;Matrícula 16.920;0;Renda
44.669.674/0001-59;2023-12-31;1;PAULINIA 10275;Gleba 1-B Sítio de Paullinia-SP -;21361.75;1;Matrícula 10.275;0;Renda
44.669.674/0001-59;2023-12-31;1;PAULÍNIA 22142;Rua Eitor Valentino de Souza (Laba), 337 - Paulínia;4980.99;1;Matrícula 22.142;0;Renda
44.669.674/0001-59;2023-12-31;1;SENAD CANEDO 20934;Av Progresso - Rua Botafogo Mod 01 APM 02 Nº 1 Goiânia -GO;15096.35;1;Matrícula 20.934;0;Renda
44.669.674/0001-59;2023-12-31;1;SENAD CANEDO 20935;Av Progresso - Rua Botafogo Mod 01 APM 02 Nº 1 Goiânia -GO;3126.31;1;Matrícula 20.935;0;Renda
44.669.674/0001-59;2023-12-31;1;SAO VICENTE;Av Manoel de Abreu, 790 - Náutica - São Vicente;7924;1;Matrícula 60.691;0;Renda
44.669.674/0001-59;2023-12-31;1;UBERLANDIA;R. Wandervalt Faria Marques, 500 - Uberlândia;48950;1;Matrícula 37.162;0;Renda
44.669.674/0001-59;2023-12-31;1;VILLA 13;Porto Seguro -Bahia;405.63;1;Matrícula 49115;0;Renda
44.669.674/0001-59;2023-12-31;1;VILLA 21;Porto Seguro -Bahia;539.86;1;Matrícula 49123;0;Renda
44.680.449/0001-13;2023-12-31;1;Imóvel N° 81.892;Rua  Hermann  Blumenau, 110, centro Florianopolis SC;;3;NA;0.3854;Venda
44.705.818/0001-85;2023-09-29;1;Imóvel Barra Funda;Rua Doraci, nº 36 - São Paulo - SP;270;0;Matrícula 108.652;1;Renda
44.705.818/0001-85;2023-09-29;1;Imóvel Bom Retiro;Rua Sérgio Tomás, nº 740 - São Paulo - SP;96225.78;0;Matrículas 13.695, 28.933, 36.382 e 96.514;1;Renda
44.705.818/0001-85;2023-09-29;1;Imóvel Porto Alegre;Avenida São Paulo, nº 722 - Porto Alegre - RS;;0;Matrícula 88.926;1;Renda
44.705.818/0001-85;2023-09-29;1;Imóvel Uberlândia;Rua Ângelo Testa, nº 425 - São Paulo - SP;1769.79;0;Matrícula 21.400;1;Renda
44.728.520/0001-90;2023-12-31;1;EDIFICIO SAINT PAUL;Rua Frederic Chopin, nº 215;1992.123;;Matrícula 102.138;;Renda
45.063.985/0001-32;2023-09-30;1;Antares;Av. Menino Marcelo, n. 5300, Antares, Maceió;;1;Imóvel Comercial;0;Renda
45.188.033/0001-45;2023-12-31;1;EDIFICIO E CARDOSO;Rua Jose Antonio Coelho, 484, Sem Complemento, Vila Mariana, Sao Paulo/SP, Brasil, 04011-061;1695.4;20;Direito de Propriedade;0.37676068731104;Venda
45.188.033/0001-45;2023-12-31;1;EDIFICIO A CARDOSO;Rua Jose Antonio Coelho, 486, Sem Complemento, Vila Mariana, Sao Paulo/SP, Brasil, 04011-061;4324.89;21;Direito de Propriedade;0.48622508377915;Venda
46.285.299/0001-79;2023-03-31;1;LEPIE501;Rua Artur Rocha, 111 - Boa Vista, Porto Alegre, RS;407.32;1;Futuras unidades autônomas compromissadas localizadas no Edifício Residencial Le Pierre ("Edifício") que correspondem à fração ideal de 0,16579 do Imóvel descrito e caracterizado na matrícula n° 205.521, do Livro nº 2 de Registro Geral do Registro de Imóveis da 1ª Zona de Porto Alegre, Estado do Rio Grande do Sul ("Imóvel"):;1;Venda
46.285.299/0001-79;2023-03-31;1;LEPIE901;Rua Artur Rocha, 111 - Boa Vista, Porto Alegre, RS;407.32;1;Futuras unidades autônomas compromissadas localizadas no Edifício Residencial Le Pierre ("Edifício") que correspondem à fração ideal de 0,16579 do Imóvel descrito e caracterizado na matrícula n° 205.521, do Livro nº 2 de Registro Geral do Registro de Imóveis da 1ª Zona de Porto Alegre, Estado do Rio Grande do Sul ("Imóvel"):;1;Venda
46.285.299/0001-79;2023-03-31;1;LUMI501;Avenida Soledade, 257/267 - Petropolis, Porto Alegre, RS;345.65;1;Futuras unidades autônomas compromissadas localizadas no Condomínio Residencial Lumi ("Edifício") que correspondem à fração ideal de 0,097839 do Imóvel descrito e caracterizado namatrícula n° 205.340, do Livro nº 2 de Registro Geral do Registro de Imóveis da 1ª Zona de Porto Alegre, Estado do Rio Grande do Sul ("Imóvel");1;Venda
46.285.299/0001-79;2023-03-31;1;LUMI602;Avenida Soledade, 257/267 - Petropolis, Porto Alegre, RS;345.65;1;Futuras unidades autônomas compromissadas localizadas no Condomínio Residencial Lumi ("Edifício") que correspondem à fração ideal de 0,097839 do Imóvel descrito e caracterizado namatrícula n° 205.340, do Livro nº 2 de Registro Geral do Registro de Imóveis da 1ª Zona de Porto Alegre, Estado do Rio Grande do Sul ("Imóvel");1;Venda
46.285.299/0001-79;2023-03-31;1;LUMI701;Avenida Soledade, 257/267 - Petropolis, Porto Alegre, RS;345.65;1;Futuras unidades autônomas compromissadas localizadas no Condomínio Residencial Lumi ("Edifício") que correspondem à fração ideal de 0,097839 do Imóvel descrito e caracterizado namatrícula n° 205.340, do Livro nº 2 de Registro Geral do Registro de Imóveis da 1ª Zona de Porto Alegre, Estado do Rio Grande do Sul ("Imóvel");1;Venda
47.085.640/0001-05;2023-03-31;1;214 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1615 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;35.93;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1803 A Thiago de Mello;Rua Almirante Maximiano,Dom Pedro I,Manaus-AM;92;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1316 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;39.73;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1602 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;38.75;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1014 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;33.46;1;N/A;0;Venda
47.085.640/0001-05;2023-03-31;1;1303 Cristal Tower;Avenida Jornalista Umberto Calderaro Filho,Parque 10 de Novembro,Manaus-AM;41.73;1;N/A;0;Venda
