CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
24.796.967/0001-90;2022-06-30;1;3720011;Rua do Humaitá, 244;53;1;Apartamento residencial para venda;0.0078;Venda
24.796.967/0001-90;2022-06-30;1;514475;Rua Peixoto Gomide, 366;104.44;1;Apartamento residencial para venda;0.0185;Venda
24.796.967/0001-90;2022-06-30;1;519032;Rua Alves Guimarães,1317;80;1;Apartamento residencial para venda;0.0077;Venda
24.796.967/0001-90;2022-06-30;1;527941;Rua Cajaíba,31;42;1;Apartamento residencial para venda;0.0058;Venda
24.796.967/0001-90;2022-06-30;1;542178;Rua Souza Lima,86;48;1;Apartamento residencial para venda;0.0055;Venda
24.796.967/0001-90;2022-06-30;1;551314;Rua Albuquerque Lins,579;40;1;Apartamento residencial para venda;0.0052;Venda
24.796.967/0001-90;2022-06-30;1;576329;Rua Clélia,683;47;1;Apartamento residencial para venda;0.0042;Venda
24.796.967/0001-90;2022-06-30;1;579228;Rua Bartira,1430;60;1;Apartamento residencial para venda;0.007;Venda
24.796.967/0001-90;2022-06-30;1;580031;Rua Doutor Augusto de Miranda,597;60;1;Apartamento residencial para venda;0.008;Venda
24.796.967/0001-90;2022-06-30;1;898012;Rua Jericó,227;57;1;Apartamento residencial para venda;0.0082;Venda
24.796.967/0001-90;2022-06-30;1;903050;Rua João Moura,1391;72;1;Apartamento residencial para venda;0.008;Venda
24.796.967/0001-90;2022-06-30;1;912451;Rua Fernão Dias,323;84;1;Apartamento residencial para venda;0.0226;Venda
24.796.967/0001-90;2022-06-30;1;916704;Rua Pássaros e Flores,105;104;1;Apartamento residencial para venda;0.0145;Venda
24.796.967/0001-90;2022-06-30;1;921983;Rua Jaceru,346;51;1;Apartamento residencial para venda;0.0084;Venda
24.796.967/0001-90;2022-06-30;1;140193;Alameda Sarutaiá,96;126;1;Apartamento residencial para venda;0.0031;Venda
24.796.967/0001-90;2022-06-30;1;140741;Rua Saint Hilaire, 90;109;1;Apartamento residencial para venda;0.0025;Venda
24.796.967/0001-90;2022-06-30;1;1567950;Praia de Botafogo,406;34;1;Apartamento residencial para venda;0.0008;Venda
24.796.967/0001-90;2022-06-30;1;1572617;Rua Siqueira Campos,257;42;1;Apartamento residencial para venda;0.0012;Venda
24.796.967/0001-90;2022-06-30;1;158632;Alameda Campinas,1521;72;1;Apartamento residencial para venda;0.0009;Venda
24.796.967/0001-90;2022-06-30;1;158897;Alameda Lorena, 289;97;1;Apartamento residencial para venda;0.0024;Venda
24.796.967/0001-90;2022-06-30;1;1636364;Rua Inhangá,15;74;1;Apartamento residencial para venda;0.0015;Venda
24.796.967/0001-90;2022-06-30;1;198957;Rua Minas Gerais,428;67;1;Apartamento residencial para venda;0.0013;Venda
24.796.967/0001-90;2022-06-30;1;198964;Rua Minas Gerais,428;67;1;Apartamento residencial para venda;0.0013;Venda
24.796.967/0001-90;2022-06-30;1;211981;Rua Cônego Eugênio Leite, 574;117;1;Apartamento residencial para venda;0.0022;Venda
24.796.967/0001-90;2022-06-30;1;2214096;Rua Visconde de Pirajá,584;74;1;Apartamento residencial para venda;0.0021;Venda
24.796.967/0001-90;2022-06-30;1;229552;Rua Jesuíno Arruda,318;98;1;Apartamento residencial para venda;0.0027;Venda
24.796.967/0001-90;2022-06-30;1;283105;Avenida Açocê,296;82;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2022-06-30;1;2922135;Rua Marquês de São Vicente,226;124;1;Apartamento residencial para venda;0.004;Venda
24.796.967/0001-90;2022-06-30;1;311778;Rua Jean Peltier,311;62;1;Apartamento residencial para venda;0.002;Venda
24.796.967/0001-90;2022-06-30;1;3124380;Rua Macedo Sobrinho,46;97;1;Apartamento residencial para venda;0.0028;Venda
24.796.967/0001-90;2022-06-30;1;313083;Rua Flórida,103;38;1;Apartamento residencial para venda;0.0014;Venda
24.796.967/0001-90;2022-06-30;1;316481;Rua Morais de Barros,999;98;1;Apartamento residencial para venda;0.0019;Venda
24.796.967/0001-90;2022-06-30;1;331346;Rua do Rocio,121;62;1;Apartamento residencial para venda;-0.0003;Venda
24.796.967/0001-90;2022-06-30;1;333024;Rua Doutor Ivo Define Frasca,74;56;1;Apartamento residencial para venda;0.0018;Venda
24.796.967/0001-90;2022-06-30;1;338654;Rua Gomes de Carvalho,662;137;1;Apartamento residencial para venda;0.0044;Venda
24.796.967/0001-90;2022-06-30;1;726042;Rua Paracatu,251;107;1;Apartamento residencial para venda;0.0031;Venda
24.796.967/0001-90;2022-06-30;1;890830;Rua Jorge Americano,337;80;1;Apartamento residencial para venda;0.0017;Venda
24.796.967/0001-90;2022-06-30;1;970770;Avenida Raimundo Pereira de Magalhães,555;134;1;Apartamento residencial para venda;0.0031;Venda
24.796.967/0001-90;2022-09-30;1;1223394;Rua Caramuru,1125-22;122;1;Apartamento residencial para venda;0.003089;Venda
24.796.967/0001-90;2022-09-30;1;140723;Rua Saint Hilaire,90-12;109;1;Apartamento residencial para venda;0.002353;Venda
24.796.967/0001-90;2022-09-30;1;142249;Alameda Santos,2081-112;134.80125;1;Apartamento residencial para venda;0.00343;Venda
24.796.967/0001-90;2022-09-30;1;147414;Rua Oscar Freire,1221-21;141;1;Apartamento residencial para venda;0.00328;Venda
24.796.967/0001-90;2022-09-30;1;155524;Alameda Lorena,706-32;135;1;Apartamento residencial para venda;0.003135;Venda
24.796.967/0001-90;2022-09-30;1;167198;Rua Caçapava,76-61;220;1;Apartamento residencial para venda;0.00534;Venda
24.796.967/0001-90;2022-09-30;1;1687560;Rua Soares Cabral,41-101;101;1;Apartamento residencial para venda;0.002551;Venda
24.796.967/0001-90;2022-09-30;1;204903;Rua Alves Guimarães,921-144;129;1;Apartamento residencial para venda;0.003513;Venda
24.796.967/0001-90;2022-09-30;1;210611;Rua Lisboa,273-63;77;1;Apartamento residencial para venda;0.001891;Venda
24.796.967/0001-90;2022-09-30;1;2127836;Rua Voluntários da Pátria, 410-701;117;1;Apartamento residencial para venda;0.003028;Venda
24.796.967/0001-90;2022-09-30;1;232732;Rua Brasília,46-21;150;1;Apartamento residencial para venda;0.005075;Venda
24.796.967/0001-90;2022-09-30;1;233821;Rua Bandeira Paulista,747-61;50;1;Apartamento residencial para venda;0.001824;Venda
24.796.967/0001-90;2022-09-30;1;273626;Rua Graúna,262-11;125;1;Apartamento residencial para venda;0.002684;Venda
24.796.967/0001-90;2022-09-30;1;276345;Avenida Rouxinol,438-72;94;1;Apartamento residencial para venda;0.002476;Venda
24.796.967/0001-90;2022-09-30;1;2919464;Rua Brasil Assis, 111 - 1002;102;1;Apartamento residencial para venda;0.000589;Venda
24.796.967/0001-90;2022-09-30;1;301757;Avenida Padre Antônio José dos Santos,78-27;52;1;Apartamento residencial para venda;0.001552;Venda
24.796.967/0001-90;2022-09-30;1;303469;Rua Guararapes,228-22;62;1;Apartamento residencial para venda;0.001819;Venda
24.796.967/0001-90;2022-09-30;1;318877;Rua Vieira de Morais,601-104;130;1;Apartamento residencial para venda;0.002321;Venda
24.796.967/0001-90;2022-09-30;1;331154;Rua Gomes de Carvalho,1732-95;67;1;Apartamento residencial para venda;0.002731;Venda
24.796.967/0001-90;2022-09-30;1;526809;Rua Piracuama,404-51;121;1;Apartamento residencial para venda;0.00296;Venda
24.796.967/0001-90;2022-09-30;1;542054;Rua Sousa Lima,86-410;49;1;Apartamento residencial para venda;0.00103;Venda
24.796.967/0001-90;2022-09-30;1;546206;Rua Conselheiro Brotero,528-113;71;1;Apartamento residencial para venda;0.002014;Venda
24.796.967/0001-90;2022-09-30;1;681071;Rua Sena Madureira,1123-131;78;1;Apartamento residencial para venda;0.001784;Venda
24.796.967/0001-90;2022-09-30;1;684391;Rua Borges Lagoa,1246-32;112;1;Apartamento residencial para venda;0.002349;Venda
24.796.967/0001-90;2022-09-30;1;897839;Rua Harmonia,722-72;110;1;Apartamento residencial para venda;0.002716;Venda
24.796.967/0001-90;2022-09-30;1;899031;Rua Ourânia,58-101;72;1;Apartamento residencial para venda;0.002019;Venda
24.796.967/0001-90;2022-09-30;1;*1439530;Rua Nilo,170-45;74;1;Apartamento residencial para venda em aquisição;0.000618;Venda
24.796.967/0001-90;2022-09-30;1;*1439784;Rua Coronel Diogo,1200-184;64;1;Apartamento residencial para venda em aquisição;0.000322;Venda
24.796.967/0001-90;2022-09-30;1;*160926;Rua Caconde,50-84;135;1;Apartamento residencial para venda em aquisição;0.000708;Venda
24.796.967/0001-90;2022-09-30;1;*2195158;Rua Visconde de Pirajá,605-202;55;1;Apartamento residencial para venda em aquisição;0.00046;Venda
24.796.967/0001-90;2022-09-30;1;*223349;Rua Itacema,330-22;155;1;Apartamento residencial para venda em aquisição;0.000676;Venda
24.796.967/0001-90;2022-09-30;1;*234766;Rua Luís Dias,85-14;92;1;Apartamento residencial para venda em aquisição;0.000174;Venda
24.796.967/0001-90;2022-09-30;1;*257791;Avenida Conselheiro Rodrigues Alves,737-92;115;1;Apartamento residencial para venda em aquisição;0.000383;Venda
24.796.967/0001-90;2022-09-30;1;*3059652;Rua do Humaitá,229-210;72;1;Apartamento residencial para venda em aquisição;0.000309;Venda
24.796.967/0001-90;2022-09-30;1;*3181148;Rua do Catete,129-208;71;1;Apartamento residencial para venda em aquisição;0.000431;Venda
24.796.967/0001-90;2022-09-30;1;*5851493;Rua Caramuru,1164-116;35;1;Apartamento residencial para venda em aquisição;0.000225;Venda
24.796.967/0001-90;2022-09-30;1;*639184;Rua Bueno de Andrade,706-111;62;1;Apartamento residencial para venda em aquisição;0.000274;Venda
24.796.967/0001-90;2022-12-31;1;495825;Rua Almirante Marques Leão,267;38;1;N/A;0.0008;Venda
26.499.833/0001-32;2022-03-31;2;Shopping Madureira;Estrada do Portela, nº 222, Madureira, Rio de Janeiro - RJ;37188;170;Imóvel adquirido após a dissolução da cia investida Brasc Mad Shopping Center S.A.;0.263997;Renda
26.813.118/0001-22;2022-09-30;1;Galpão Jandira;Via de Acesso João de Góes, nº 2.300, Jardim Alvorada;18062.19;1;Matricula 137280;1;Renda
27.538.477/0001-81;2022-09-30;1;Ap A01;;0;1;n/a;0.094421;Venda
27.538.477/0001-81;2022-09-30;1;Cosmop 1109;;0;1;n/a;0.060854;Venda
27.538.477/0001-81;2022-09-30;1;João Godoy;;0;1;n/a;0.049087;Venda
27.538.477/0001-81;2022-09-30;1;Mitante Sul - Ap 1002;R. Olavio Rodrigues de Souza, 200, Ribeirão Preto - SP;94.17;1;Matrícula nº 171795;0.026365;Venda
27.538.477/0001-81;2022-09-30;1;Pq Requi 304;RIB. PRETO;0;1;n/a;0.028016;Venda
27.538.477/0001-81;2022-09-30;1;Sapphire 171;;0;1;n/a;0.044525;Venda
27.538.477/0001-81;2022-12-31;2;COL T01 301;Av Eduardo Andrea Matarazzo, 6050T01 Apto 301;0;1;Mat 204.118;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T01 402;Av Eduardo Andrea Matarazzo, 6050T01 Apto 402;0;1;Mat 204.123;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T01 502;Av Eduardo Andrea Matarazzo, 6050T01 Apto 502;0;1;Mat. 204.127;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T01 601;Av Eduardo Andrea Matarazzo, 6050T01 Apto 601;0;1;Mat. 204.130;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T02 303;Av Eduardo Andrea Matarazzo, 6050T02 Apto 303;0;1;Mat. 204.152;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T02 402;Av Eduardo Andrea Matarazzo, 6050T02 Apto 402;0;1;Mat. 204.155;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T02 503;Av Eduardo Andrea Matarazzo, 6050T02 Apto 503;0;1;Mat 204.160;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T02 603;Av Eduardo Andrea Matarazzo, 6050T02 Apto 603;0;1;Mat. 204.164;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T03 301;Av Eduardo Andrea Matarazzo, 6050T03 Apto 301;0;1;Mat. 204.182;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T03 404;Av Eduardo Andrea Matarazzo, 6050T03 Apto 404;0;1;Mat. 204.189;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T03 503;Av Eduardo Andrea Matarazzo, 6050T03 Apto 503;0;1;Mat. 204.192;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T03 604;Av Eduardo Andrea Matarazzo, 6050T03 Apto 604;0;1;Mat. 204.197;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T04 301;Av Eduardo Andrea Matarazzo, 6050T04 Apto 301;0;1;Mat. 204.214;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T04 402;Av Eduardo Andrea Matarazzo, 6050T04 Apto 402;0;1;Mat. 204.219;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T04 501;Av Eduardo Andrea Matarazzo, 6050T04 Apto 501;0;1;Mat. 204.222;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T04 604;Av Eduardo Andrea Matarazzo, 6050T04 Apto 604;0;1;Mat 204.229;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T05 302;Av Eduardo Andrea Matarazzo, 6050T05 Apto 302;0;1;Mat. 204.247;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T05 402;Av Eduardo Andrea Matarazzo, 6050T05 Apto 402;0;1;Mat. 204.241;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T05 503;Av Eduardo Andrea Matarazzo, 6050T05 Apto 503;0;1;Mat. 204.256;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T05 602;Av Eduardo Andrea Matarazzo, 6050T05 Apto 602;0;1;Mat. 204.259;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T06 304;Av Eduardo Andrea Matarazzo, 6050T06 Apto 304;0;1;Mat. 204.281;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T06 403;Av Eduardo Andrea Matarazzo, 6050T06 Apto 403;0;1;Mat. 204.284;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T06 503;Av Eduardo Andrea Matarazzo, 6050T06 Apto 503;0;1;Mat. 204.288;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T06 604;Av Eduardo Andrea Matarazzo, 6050T06 Apto 604;0;1;Mat. 204.293;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T07 301;Av Eduardo Andrea Matarazzo, 6050T07 Apto 301;0;1;Mat. 204.310;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T07 401;Av Eduardo Andrea Matarazzo, 6050T07 Apto 401;0;1;Mat. 204.314;0.015653;Venda
27.538.477/0001-81;2022-12-31;2;COL T07 504;Av Eduardo Andrea Matarazzo, 6050T07 Apto 504;0;1;Mat. 204.321;0.015653;Venda
28.516.650/0001-03;2022-03-31;1;Condomínio Massimo Parque da Mooca;R. Vicente Romano, 168;1814.14;7;N/A;0.2328;Venda
28.516.650/0001-03;2022-06-30;1;Edifício Gibran;Rua Alberto Neder 424 - Campo Grande;3930.84;15;N/A;0.28649;Venda
28.516.650/0001-03;2022-06-30;1;Alpha Houses I;Estrada Lula Chaves, 386 - Santana do Parnaíba;2409.12;6;N/A;0.294;Venda
28.516.650/0001-03;2022-12-31;1;Tribeca 190 - Montrecon;Rua Manoel Alves dos Santos, 190 - Londrina;3230.16;33;N/A;0.2793;Venda
28.516.650/0001-03;2022-12-31;1;MGB;R. JOSÉ RUSSI ESQ.C/R.RAFAEL DE CARVALHO N° 11 -SANTO ANTONIO DE POSSE;3251.27;76;N/A;0.135;Venda
28.516.650/0001-03;2022-12-31;1;Stillo Barra -AGER;Rua Via Projetada 2, 111 - Rio de Janeiro;276.51;5;N/A;0.95;Venda
28.757.546/0001-00;2022-12-31;2;Campinas Shopping;R. Jacy Teixeira de Camargo, 940 - Jardim do Lago, Campinas - SP, 13050-913;36165;168;Direito de Propriedade;1;Renda
28.893.734/0001-66;2022-03-31;1;UNQ1101A;Av. Via Lactea, 640;310.51;1;Nenhuma característica relevante;0.0992;Venda
28.893.734/0001-66;2022-03-31;1;KEY702A;Av. José Arimateia, 1001;194.3;1;Nenhuma característica relevante;0.0479;Venda
28.893.734/0001-66;2022-03-31;1;KEY1003A;Av. José Arimateia, 1001;194.46;1;Nenhuma característica relevante;0.0479;Venda
28.893.734/0001-66;2022-03-31;1;KEY102B;Av. José Arimateia, 1001;194.3;1;Nenhuma característica relevante;0.0455;Venda
28.893.734/0001-66;2022-03-31;1;RV5_1;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV5_3;Avenida Coronel Teixeira, 5513;179.7;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV5_101;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV5_104;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV5_404;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV5_704;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV1_1;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV1_2;Avenida Coronel Teixeira, 5513;179.7;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV1_204;Avenida Coronel Teixeira, 5513;179.23;1;Nenhuma característica relevante;0.0372;Venda
28.893.734/0001-66;2022-03-31;1;RV2_2;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV2_104;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV2_1003;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV6_1;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV6_2;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV6_1003;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV3_1;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV3_2;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV3_701;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV3_702;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV3_801;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV3_1403;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV4_1;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV4_2;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0279;Venda
28.893.734/0001-66;2022-03-31;1;RV4_1102;Avenida Coronel Teixeira, 5513;126.64;1;Nenhuma característica relevante;0.0321;Venda
28.893.734/0001-66;2022-06-30;1;CE_B1021;Av Oceânica, 1454;191.22;1;Nenhuma característica relevante.;0.0044;Venda
28.893.734/0001-66;2022-06-30;1;CE_B1022;Av Oceânica, 1454;184.17;1;Nenhuma característica relevante.;0.0042;Venda
28.893.734/0001-66;2022-06-30;1;CE_B1023;Av Oceânica, 1454;186.01;1;Nenhuma característica relevante.;0.0042;Venda
28.893.734/0001-66;2022-06-30;1;CE_B1025;Av Oceânica, 1454;155.29;1;Nenhuma característica relevante.;0.0035;Venda
28.893.734/0001-66;2022-06-30;1;CE_B217;Av Oceânica, 1454;262.46;1;Nenhuma característica relevante.;0.0035;Venda
28.893.734/0001-66;2022-06-30;1;LU1_101;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0031;Venda
28.893.734/0001-66;2022-06-30;1;LU1_104;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0031;Venda
28.893.734/0001-66;2022-06-30;1;LU1_1202;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0032;Venda
28.893.734/0001-66;2022-06-30;1;LU1_1602;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0032;Venda
28.893.734/0001-66;2022-06-30;1;LU1_1702;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0032;Venda
28.893.734/0001-66;2022-06-30;1;LU1_1902;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0032;Venda
28.893.734/0001-66;2022-06-30;1;LU1_2902;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0032;Venda
28.893.734/0001-66;2022-06-30;1;LU1_301;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0031;Venda
28.893.734/0001-66;2022-06-30;1;LU1_502;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0031;Venda
28.893.734/0001-66;2022-06-30;1;LU1_602;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0031;Venda
28.893.734/0001-66;2022-06-30;1;LU1_802;Rua Salgueiro, 379;353.72;1;Nenhuma característica relevante.;0.0031;Venda
28.893.734/0001-66;2022-06-30;1;LU3_1704;Rua Salgueiro, 379;265.53;1;Nenhuma característica relevante.;0.0024;Venda
28.893.734/0001-66;2022-06-30;1;PL1_2003;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.002;Venda
28.893.734/0001-66;2022-06-30;1;PL1_2802;Rua Embira, 149;399.86;1;Nenhuma característica relevante.;0.0041;Venda
28.893.734/0001-66;2022-06-30;1;PL2_1302;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL2_2403;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL2_2703;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL2_402;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.002;Venda
28.893.734/0001-66;2022-06-30;1;PL3_1104;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL3_2001;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL3_2703;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL3_2802;Rua Embira, 149;399.86;1;Nenhuma característica relevante.;0.0041;Venda
28.893.734/0001-66;2022-06-30;1;PL3_602;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.002;Venda
28.893.734/0001-66;2022-06-30;1;PL4_1404;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.0021;Venda
28.893.734/0001-66;2022-06-30;1;PL4_2801;Rua Embira, 149;399.86;1;Nenhuma característica relevante.;0.0041;Venda
28.893.734/0001-66;2022-06-30;1;PL4_2802;Rua Embira, 149;399.86;1;Nenhuma característica relevante.;0.0041;Venda
28.893.734/0001-66;2022-06-30;1;PL4_502;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.002;Venda
28.893.734/0001-66;2022-06-30;1;PL4_503;Rua Embira, 149;225.2;1;Nenhuma característica relevante.;0.002;Venda
28.893.734/0001-66;2022-06-30;1;BEL_R113;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_R123;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_R143;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_R64;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_R74;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_R93;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_S104;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_S114;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_S124;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_S144;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_S370;Avenida Chácara das Nascentes, S/N;72.18;1;Nenhuma característica relevante.;0.001;Venda
28.893.734/0001-66;2022-06-30;1;BEL_S75;Avenida Chácara das Nascentes, S/N;78.13;1;Nenhuma característica relevante.;0.0011;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U35;Avenida Chácara das Nascentes, S/N;100.51;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U471;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U531;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U541;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U561;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U571;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U581;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U591;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U601;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U611;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
28.893.734/0001-66;2022-06-30;1;BEL_U621;Avenida Chácara das Nascentes, S/N;99.12;1;Nenhuma característica relevante.;0.0014;Venda
