CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
10.427.246/0001-06;2022-03-31;1;Brazilian Financial Center;Não possui caracteristicas que destoem dos demais
10.427.246/0001-06;2022-06-30;1;Edificio Torre Almirante;Não possui caracteristicas que destoem dos demais
10.427.246/0001-06;2022-06-30;1;Brazilian Financial Center;Não possui caracteristicas que destoem dos demais
10.427.246/0001-06;2022-09-30;1;Edificio Torre Almirante;Não possui caracteristicas que destoem dos demais
10.427.246/0001-06;2022-09-30;1;Brazilian Financial Center;Não possui caracteristicas que destoem dos demais
10.427.246/0001-06;2022-12-31;1;Edificio Torre Almirante;Não possui caracteristicas que destoem dos demais
10.427.246/0001-06;2022-12-31;1;Brazilian Financial Center;Não possui caracteristicas que destoem dos demais
10.456.799/0001-89;2022-03-31;1;Nenhuma;Nenhuma
10.456.799/0001-89;2022-06-30;1;Nenhuma;Nenhuma
10.456.799/0001-89;2022-09-30;1;Nenhuma;Nenhuma
10.456.799/0001-89;2022-12-31;2;Nenhuma;Nenhuma
10.456.810/0001-00;2022-03-31;2;ED. MINNEAPOLIS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.456.810/0001-00;2022-03-31;2;ED. TORRE SUL;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-03-31;2;ED. PEDRA GRANDE;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-03-31;2;ED. NAÇÕES UNIDAS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-03-31;2;ED. PLATINUM;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-03-31;2;ED. ATRIUM IX;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-06-30;1;ED MINNEAPOLIS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.456.810/0001-00;2022-06-30;1;ED TORRE SUL;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-06-30;1;ED PEDRA GRANDE;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-06-30;1;ED NAÇÕES UNIDAS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-06-30;1;ED PLATINUM;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-06-30;1;ED ATRIUM IX;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.456.810/0001-00;2022-09-30;1;ED MINNEAPOLIS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.456.810/0001-00;2022-09-30;1;ED TORRE SUL;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-09-30;1;ED PEDRA GRANDE;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-09-30;1;ED NAÇÕES UNIDAS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-09-30;1;ED PLATINUM;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-09-30;1;ED ATRIUM IX;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.456.810/0001-00;2022-12-31;1;ED MINNEAPOLIS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.456.810/0001-00;2022-12-31;1;ED TORRE SUL;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-12-31;1;ED PEDRA GRANDE;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-12-31;1;ED NAÇÕES UNIDAS;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-12-31;1;ED PLATINUM;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.
10.456.810/0001-00;2022-12-31;1;ED ATRIUM IX;Contratos de locação típicos, com prazo de 5 (cinco) anos, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IPCA.
10.522.648/0001-81;2022-03-31;1;Bay View;Aviso prédio de 90 dias e devolução dos descontos e carência em caso de rescisão antecipada.
10.522.648/0001-81;2022-03-31;1;ANM Retrofit;Prazo inferior. Devolução de carência em caso de rescisão antecipada, sem isentar a multa por rescisão. Após determinado prazo e desde que cumprido aviso prévio, a devolução da carência é isentada.
10.522.648/0001-81;2022-06-30;1;Bay View;Aviso prédio de 90 dias e devolução dos descontos e carência em caso de rescisão antecipada.
10.522.648/0001-81;2022-06-30;1;ANM Retrofit;Prazo inferior. Devolução de carência em caso de rescisão antecipada, sem isentar a multa por rescisão. Após determinado prazo e desde que cumprido aviso prévio, a devolução da carência é isentada.
10.522.648/0001-81;2022-09-30;1;Bay View;Aviso prédio de 90 dias e devolução dos descontos e carência em caso de rescisão antecipada.
10.522.648/0001-81;2022-09-30;1;ANM Retrofit;Prazo inferior. Devolução de carência em caso de rescisão antecipada, sem isentar a multa por rescisão. Após determinado prazo e desde que cumprido aviso prévio, a devolução da carência é isentada.
10.522.648/0001-81;2022-12-31;2;Bay View;Aviso prédio de 90 dias e devolução dos descontos e carência em caso de rescisão antecipada.
10.522.648/0001-81;2022-12-31;2;ANM Retrofit;Prazo inferior. Devolução de carência em caso de rescisão antecipada, sem isentar a multa por rescisão. Após determinado prazo e desde que cumprido aviso prévio, a devolução da carência é isentada.
10.869.155/0001-12;2022-03-31;1;SHOPPING PARQUE DOM PEDRO II;Não possui caracteristicas que destoem dos demais
10.869.155/0001-12;2022-06-30;2;SHOPPING PARQUE DOM PEDRO II;Não possui caracteristicas que destoem dos demais
10.869.155/0001-12;2022-09-30;1;SHOPPING PARQUE DOM PEDRO;Não possui caracteristicas que destoem dos demais
10.869.155/0001-12;2022-12-31;1;SHOPPING PARQUE DOM PEDRO II;Não possui caracteristicas que destoem dos demais
10.991.914/0001-15;2022-03-31;1;Edifício Nova CEDAE;O contrato é reajustado anualmente pela variação do IPCA. O contrato está garantido por Seguro Fiança (garantia temporariamente substituída conforme detalhado no item 1.1.2.1.4 acima) e conta com cláusula de multa em caso de rescisão antecipada do aluguel.
10.991.914/0001-15;2022-06-30;1;Edifício Nova CEDAE;O contrato é reajustado anualmente pela variação do IPCA. O contrato está garantido por Seguro Fiança (garantia temporariamente substituída conforme detalhado no item 1.1.2.1.4 acima) e conta com cláusula de multa em caso de rescisão antecipada do aluguel.
10.991.914/0001-15;2022-09-30;1;Edifício Nova CEDAE;O contrato é reajustado anualmente pela variação do IPCA. O contrato está garantido por Seguro Fiança (garantia temporariamente substituída conforme detalhado no item 1.1.2.1.4 acima) e conta com cláusula de multa em caso de rescisão antecipada do aluguel.
10.991.914/0001-15;2022-12-31;1;Edifício Nova CEDAE;O contrato é reajustado anualmente pela variação do IPCA. O contrato está garantido por Seguro Fiança (garantia temporariamente substituída conforme detalhado no item 1.1.2.1.4 acima) e conta com cláusula de multa em caso de rescisão antecipada do aluguel.
11.044.355/0001-07;2022-03-31;1;Centerminas (Supermercado BH, Petz, Decathlon, Lojas Rede);Presença de Cláusula estabelecendo valor máximo para o metro quadrado de condomínio. A cada doze meses de contrato o valor da contribuição dos encargos comuns é calculado. Caso exceda o estabelecido em contrato para essa rubrica, o valor excedente pode ser descontado do valor mensal cobrado a título de aluguel do mês de fechamento.
11.044.355/0001-07;2022-03-31;1;Centerminas (Lojas Americanas, Estripulia);Presença de Cláusula que prevê pagamento de aluguel na forma de CTO (Custo Total de Ocupação). No valor do CTO mensal previsto em contrato deverão ser descontadas todas as despesas dos lojistas, como encargos comum, Fundo de Reserva. As despesas específicas são cobradas separadamente  e não são passíveis de desconto.
11.044.355/0001-07;2022-03-31;1;Centerminas (Estripulia, Atacarejão do Lar, Petz, Tech Cell,  Flor do Sol, Espaço Bevit, Lojas Americanas, Cacau Show, Emporio Ponzo, Imediato Clínica, Hash Case, Cacau Show e Quiosques);Presença de Cláusula que prevê pagamento de aluguel percentual sobre faturamento da loja do mês anterior. Além do pagamento de taxa mínima mensal a título de aluguel, será devido o pagamento de um percentual sobre o faturamento, caso este valor exceda o valor mínimo previsto em contrato.
11.044.355/0001-07;2022-06-30;1;Centerminas (Supermercado BH, Petz, Decathlon, Lojas Rede);Presença de Cláusula estabelecendo valor máximo para o metro quadrado de condomínio. A cada doze meses de contrato o valor da contribuição dos encargos comuns é calculado. Caso exceda o estabelecido em contrato para essa rubrica, o valor excedente pode ser descontado do valor mensal cobrado a título de aluguel do mês de fechamento.
11.044.355/0001-07;2022-06-30;1;Centerminas (Lojas Americanas, Estripulia);Presença de Cláusula que prevê pagamento de aluguel na forma de CTO (Custo Total de Ocupação). No valor do CTO mensal previsto em contrato deverão ser descontadas todas as despesas dos lojistas, como encargos comum, Fundo de Reserva. As despesas específicas são cobradas separadamente  e não são passíveis de desconto.
11.044.355/0001-07;2022-06-30;1;Centerminas (Estripulia, Atacarejão do Lar, Petz, Tech Cell,  B. Katana, Espaço Laser, Lojas Americanas, Cacau Show, Emporio Ponzo, Imediato Clínica, Hash Case, Cacau Show, White Cat e Quiosques);Presença de Cláusula que prevê pagamento de aluguel percentual sobre faturamento da loja do mês anterior. Além do pagamento de taxa mínima mensal a título de aluguel, será devido o pagamento de um percentual sobre o faturamento, caso este valor exceda o valor mínimo previsto em contrato.
11.044.355/0001-07;2022-09-30;1;Centerminas (Supermercado BH, Petz, Decathlon, Lojas Rede);Presença de Cláusula estabelecendo valor máximo para o metro quadrado de condomínio. A cada doze meses de contrato o valor da contribuição dos encargos comuns é calculado. Caso exceda o estabelecido em contrato para essa rubrica, o valor excedente pode ser descontado do valor mensal cobrado a título de aluguel do mês de fechamento.
11.044.355/0001-07;2022-09-30;1;Centerminas (Lojas Americanas, Estripulia);Presença de Cláusula que prevê pagamento de aluguel na forma de CTO (Custo Total de Ocupação). No valor do CTO mensal previsto em contrato deverão ser descontadas todas as despesas dos lojistas, como encargos comum, Fundo de Reserva. As despesas específicas são cobradas separadamente  e não são passíveis de desconto.
11.044.355/0001-07;2022-09-30;1;Centerminas (Estripulia, Atacarejão do Lar, Petz, Natura, Mr. Mix, Espaço Laser, Lojas Americanas, Cacau Show, Emporio Ponzo, Imediato Clínica, Hash Case, Cacau Show, White Cat e Quiosques);Presença de Cláusula que prevê pagamento de aluguel percentual sobre faturamento da loja do mês anterior. Além do pagamento de taxa mínima mensal a título de aluguel, será devido o pagamento de um percentual sobre o faturamento, caso este valor exceda o valor mínimo previsto em contrato.
11.044.355/0001-07;2022-12-31;1;Centerminas (Supermercado BH, Petz, Decathlon, Lojas Rede);Presença de Cláusula estabelecendo valor máximo para o metro quadrado de condomínio. A cada doze meses de contrato o valor da contribuição dos encargos comuns é calculado. Caso exceda o estabelecido em contrato para essa rubrica, o valor excedente pode ser descontado do valor mensal cobrado a título de aluguel do mês de fechamento.
11.044.355/0001-07;2022-12-31;1;Centerminas (Lojas Americanas, Estripulia);Presença de Cláusula que prevê pagamento de aluguel na forma de CTO (Custo Total de Ocupação). No valor do CTO mensal previsto em contrato deverão ser descontadas todas as despesas dos lojistas, como encargos comum, Fundo de Reserva. As despesas específicas são cobradas separadamente  e não são passíveis de desconto.
11.044.355/0001-07;2022-12-31;1;Centerminas (Estripulia, Atacarejão do Lar, Petz, Natura, Mr. Mix, Espaço Laser, Lojas Americanas, Cacau Show, Emporio Ponzo, Imediato Clínica, Hash Case, Cacau Show, White Cat e Quiosques);Presença de Cláusula que prevê pagamento de aluguel percentual sobre faturamento da loja do mês anterior. Além do pagamento de taxa mínima mensal a título de aluguel, será devido o pagamento de um percentual sobre o faturamento, caso este valor exceda o valor mínimo previsto em contrato.
11.179.118/0001-45;2022-03-31;1;Anhanguera Educacional - Leme;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-03-31;1;Anhanguera Educacional - Taboao da Serra;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-03-31;1;Anhanguera Educacional - Valinhos;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-06-30;1;Anhanguera Educacional - Leme;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-06-30;1;Anhanguera Educacional - Taboao da Serra;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-06-30;1;Anhanguera Educacional - Valinhos;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-09-30;1;Anhanguera Educacional - Leme;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-09-30;1;Anhanguera Educacional - Taboao da Serra;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-09-30;1;Anhanguera Educacional - Valinhos;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-12-31;1;Anhanguera Educacional - Leme;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-12-31;1;Anhanguera Educacional - Taboao da Serra;Não possui caracteristicas que destoem dos demais
11.179.118/0001-45;2022-12-31;1;Anhanguera Educacional - Valinhos;Não possui caracteristicas que destoem dos demais
11.260.134/0001-68;2022-03-31;1;Rua Amauri, 255 - São Paulo - SP;Contrato atípico, sem direito a revisonal, reajustado por índice e com multa por rescisão antecipada referente a 40% do aluguel devido até o vencimento do contrato.
11.260.134/0001-68;2022-06-30;1;Rua Amauri, 255 - São Paulo - SP;Contrato atípico, sem direito a revisonal, reajustado por índice e com multa por rescisão antecipada referente a 40% do aluguel devido até o vencimento do contrato.
11.260.134/0001-68;2022-09-30;1;-;-
11.260.134/0001-68;2022-12-31;1;-;-
11.268.335/0001-01;2022-03-31;1;Pajuçara 131;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-03-31;1;Pajuçara 175;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-03-31;1;Fazenda Santo Izidro - Gleba A;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-03-31;1;Fazenda Santo Izidro - Gleba B;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-06-30;1;Pajuçara 131;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-06-30;1;Pajuçara 175;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-06-30;1;Fazenda Santo Izidro - Gleba A;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-06-30;1;Fazenda Santo Izidro - Gleba B;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-09-30;1;Pajuçara 131;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-09-30;1;Pajuçara 175;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-09-30;1;Fazenda Santo Izidro - Gleba A;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-09-30;1;Fazenda Santo Izidro - Gleba B;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-12-30;1;Pajuçara 131;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-12-30;1;Pajuçara 175;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-12-30;1;Fazenda Santo Izidro - Gleba A;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-12-30;1;Fazenda Santo Izidro - Gleba B;Não possui características relevantes individualizadas.
11.268.335/0001-01;2022-12-30;1;PAJUM003;Não há outras características.
11.274.415/0001-70;2022-03-31;1;Imovel de Belem - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Brasilia - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Maceio - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Manaus;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Nilopolis - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Taguatinga - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Vitoria - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Taguatinga - Cursinho Exatas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-03-31;1;Imovel de Joao Pessoa - Bompreco Walmart;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Belem - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Brasilia - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Maceio - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Manaus;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Nilopolis - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Taguatinga - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Vitoria - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Taguatinga - Cursinho Exatas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-06-30;2;Imovel de Joao Pessoa - Bompreco Walmart;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Belem - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Brasilia - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Maceio - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Manaus;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Nilopolis - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Taguatinga - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Vitoria - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Taguatinga - Cursinho Exatas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-09-30;1;Imovel de Joao Pessoa - Bompreco Walmart;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Belem - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Brasilia - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Maceio - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Manaus;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Nilopolis - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Taguatinga - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Vitoria - Americanas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Taguatinga - Cursinho Exatas;Não possui caracteristicas que destoem dos demais
11.274.415/0001-70;2022-12-31;1;Imovel de Joao Pessoa - Bompreco Walmart;Não possui caracteristicas que destoem dos demais
11.281.322/0001-72;2022-03-31;1;-;-
11.281.322/0001-72;2022-06-30;1;-;-
11.281.322/0001-72;2022-09-30;1;-;-
11.281.322/0001-72;2022-12-30;1;-;-
11.326.746/0001-06;2022-03-31;1;Imóvel Sumaré  -  Rod. Anhanguera, Km 106, sentido Campinas / Interior - Sumaré - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-03-31;1;Imóvel Aricanduva - Rua Comendador Gil Pinheiro, 463 - Tatuapé - São Paulo - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-03-31;1;Imóvel SJC - Rod. Presidente Dutra, esquina com a Avenida Cassiano Ricardo - Sâo Jose dos Campos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-03-31;1;Imóvel Guarulhos - Av. Sete de Sertembro, 1.796 - Vila Galvão - Guarulhos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-03-31;1;Imóvel Indaiatuba - Rua Tupinambás, 617, JD Guanabara - Indaiatuba - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-03-31;1;Imóvel Jundiaí Cica - Rua Cica, nº 201, Vila Francisco Eber, Jundiai - SP.;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-06-30;1;Imóvel Sumaré  -  Rod. Anhanguera, Km 106, sentido Campinas / Interior - Sumaré - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-06-30;1;Imóvel Aricanduva - Rua Comendador Gil Pinheiro, 463 - Tatuapé - São Paulo - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-06-30;1;Imóvel SJC - Rod. Presidente Dutra, esquina com a Avenida Cassiano Ricardo - Sâo Jose dos Campos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-06-30;1;Imóvel Guarulhos - Av. Sete de Sertembro, 1.796 - Vila Galvão - Guarulhos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-06-30;1;Imóvel Jundiaí Cica - Rua Cica, nº 201, Vila Francisco Eber, Jundiai - SP.;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-09-30;1;Imóvel Sumaré  -  Rod. Anhanguera, Km 106, sentido Campinas / Interior - Sumaré - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-09-30;1;Imóvel Aricanduva - Rua Comendador Gil Pinheiro, 463 - Tatuapé - São Paulo - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-09-30;1;Imóvel SJC - Rod. Presidente Dutra, esquina com a Avenida Cassiano Ricardo - Sâo Jose dos Campos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-09-30;1;Imóvel Guarulhos - Av. Sete de Sertembro, 1.796 - Vila Galvão - Guarulhos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-09-30;1;Imóvel Jundiaí Cica - Rua Cica, nº 201, Vila Francisco Eber, Jundiai - SP.;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-12-31;1;Imóvel Sumaré  -  Rod. Anhanguera, Km 106, sentido Campinas / Interior - Sumaré - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-12-31;1;Imóvel Aricanduva - Rua Comendador Gil Pinheiro, 463 - Tatuapé - São Paulo - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-12-31;1;Imóvel SJC - Rod. Presidente Dutra, esquina com a Avenida Cassiano Ricardo - Sâo Jose dos Campos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-12-31;1;Imóvel Guarulhos - Av. Sete de Sertembro, 1.796 - Vila Galvão - Guarulhos - SP;Contrato de locação para fins não residenciais - correção anual por IGPM
11.326.746/0001-06;2022-12-31;1;Imóvel Jundiaí Cica - Rua Cica, nº 201, Vila Francisco Eber, Jundiai - SP.;Contrato de locação para fins não residenciais - correção anual por IGPM
11.602.654/0001-01;2022-03-31;1;Insper Instituto de Ensino e Pesquisa;Não possui caracteristicas que destoem dos demais
11.602.654/0001-01;2022-06-30;1;Insper Instituto de Ensino e Pesquisa;Não possui caracteristicas que destoem dos demais
11.602.654/0001-01;2022-09-30;1;Insper Instituto de Ensino e Pesquisa;Não possui caracteristicas que destoem dos demais
11.602.654/0001-01;2022-12-31;1;Insper Instituto de Ensino e Pesquisa;Não possui caracteristicas que destoem dos demais
11.728.688/0001-47;2022-03-31;1;-;-
11.728.688/0001-47;2022-06-30;1;-;-
11.728.688/0001-47;2022-09-30;1;-;-
11.728.688/0001-47;2022-12-31;2;-;-
11.769.604/0001-13;2022-03-31;1;-;-
11.769.604/0001-13;2022-06-30;1;-;-
11.769.604/0001-13;2022-09-30;1;-;-
11.769.604/0001-13;2022-12-31;1;.;.
11.827.568/0001-05;2022-03-31;1;NA;NA
11.827.568/0001-05;2022-06-30;1;NA;NA
11.827.568/0001-05;2022-09-30;1;NA;NA
11.827.568/0001-05;2022-12-30;1;NA;NA
11.839.593/0001-09;2022-03-31;1;Galpao Industrial - Cerrati Vinhedo;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;Galpao Industrial - Magna Vinhedo;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;Galpao Insdustrial - Koch Navegantes;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;Galpao Industrial - Femsa Parque Novo Mundo;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;Galpao Itaitinga - BRF Fortaleza;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;BTLG - Jundiai;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;Galpao Castelo Branco;Não possui caracteristicas que destoem dos demais
11.839.593/0001-09;2022-03-31;1;Galpao Aracatuba;Não possui caracteristicas que destoem dos demais
