CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
27.529.279/0001-51;2022-09-30;1;FII;CSHG REAL ESTATE - FI IMOBILIARIO -;9072017000129;;;;;;211700;30510215.88
27.529.279/0001-51;2022-09-30;1;FII;XP HOTEIS FI IMOB FII;18308516000163;;;;;;15000;540000
27.529.279/0001-51;2022-09-30;1;FII;GALAPAGOS RI FII;38293897000161;;;;;;113306;10637167.28
27.529.279/0001-51;2022-09-30;1;FII;CENU - FUNDO DE INVESTIMENTO IMOBILIARIO;37899356000119;;;;;;3853;3832822.51
27.529.279/0001-51;2022-09-30;1;FII;FII RBR RENDIMENTO HIGH GRADE;29467977000103;;;;;;66789;6051083.4
27.529.279/0001-51;2022-09-30;1;FII;ARAM SKY FUNDO DE INVESTIMENTO IMOBILIARIO;33554611000130;;;;;;5000;4835111.23
27.529.279/0001-51;2022-09-30;1;FII;SDI LOGISTICA RIO- FII-FII;16671412000193;;;;;;42616;4176368
27.529.279/0001-51;2022-09-30;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO 8;21408063000151;;;;;;455900;42959457
27.529.279/0001-51;2022-09-30;1;FII;HEDGE BRASIL SHOPPING FII;8431747000106;;;;;;17057;3684300.1
27.529.279/0001-51;2022-09-30;1;FII;CSHG JHSF PRIME OFFICES FII;11260134000168;;;;;;274999;72049738
27.529.279/0001-51;2022-09-30;1;FII;RBR CRI - FII;40011268000143;;;;;;401460;38941620
27.529.279/0001-51;2022-09-30;1;FII;FI IMOBILIARIO - FII TORRE NORTE;4722883000102;;;;;;38936;4321896
27.529.279/0001-51;2022-09-30;1;FII;FII EDIFICIO GALERIA;15333306000137;;;;;;104050;1874981
27.529.279/0001-51;2022-09-30;1;FII;XP MALLS FII;28757546000100;;;;;;177859;18419078.04
27.529.279/0001-51;2022-09-30;1;FII;LOFT I FII;19722048000131;;;;;;175136.2;15410511.99
27.529.279/0001-51;2022-09-30;1;FII;KINEA RENDIMENTOS IMOB.FII (ITAU);16706958000132;;;;;;646192;66170060.8
27.529.279/0001-51;2022-09-30;1;FII;FII KEYCASH;24703709000111;;;;;;58931;158578.28
27.529.279/0001-51;2022-09-30;1;FII;FUNDO INV IMOB VIA PARQUE SH 10228;332266000131;;;;;;85156;10080767.28
27.529.279/0001-51;2022-09-30;1;FII;TELLUS PROPERTIES FII;26681370000125;;;;;;1054066;89405878.12
27.529.279/0001-51;2022-09-30;1;FII;VALORA CRI INFRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;46322850000107;;;;;;92764;9499959.83
27.529.279/0001-51;2022-09-30;1;FII;BRESCO - FUNDO DE INVESTIMENTO IMOB;20748515000181;;;;;;4455;483367.5
27.529.279/0001-51;2022-09-30;1;FII;FII EDIFICIO OURINVEST;6175262000173;;;;;;62532;12880966.68
27.529.279/0001-51;2022-09-30;1;FII;FI IMOBILIARIO RBR PRIVATE CRED IMO;30166700000111;;;;;;299710;29884084.1
27.529.279/0001-51;2022-09-30;1;FII;RBR DESENVOLVIMENTO COMERCIAL I - FUNDO DE INVESTI;34736474000118;;;;;;141083;13439608
27.529.279/0001-51;2022-09-30;1;FII;YUCA FUNDO DE INVESTIMENTO IMOBILIA;36445551000106;;;;;;30000;3150000
27.529.279/0001-51;2022-09-30;1;FII;RBR PREMIUM RECEBIVEIS IMOBILIARIOS;42502842000191;;;;;;37673;3727743.35
27.529.279/0001-51;2022-09-30;1;FII;FI IMOBILIARIO FII PARQUE D. PEDRO;10869155000112;;;;;;2600;6167200
27.529.279/0001-51;2022-09-30;1;FII;FII RBR DESENVOLVIMENTO IV;36642275000176;;;;;;42624;4102499.1
27.529.279/0001-51;2022-09-30;1;FII;RBR LOG - FUNDO DE INVESTIMENTO IMO;35705463000133;;;;;;1155657;108261947.76
27.529.279/0001-51;2022-09-30;1;FII;JFL LIVING FUNDO DE INVESTIMENTO IM;36501181000187;;;;;;175000;12650750
27.529.279/0001-51;2022-09-30;1;FII;EQI RECEBIVEIS IMOBILIARIOS FI FII;41076380000125;;;;;;335130;3284274
27.529.279/0001-51;2022-09-30;1;FII;JS REAL ESTATE MULTIGESTAO FII;13371132000171;;;;;;432285;37933008.75
27.529.279/0001-51;2022-09-30;1;FII;GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIA;40886521000102;;;;;;710000;84729541.65
27.529.279/0001-51;2022-09-30;1;FII;MOGNO SUNO LOGISTICA FII;40041711000129;;;;;;11976;531375.12
27.529.279/0001-51;2022-09-30;1;FII;FII - MOGNO HOTEIS;34197776000165;;;;;;128292;8922708.6
27.529.279/0001-51;2022-09-30;1;FII;CYCR CYRELA CREDITO FUNDO DE INVEST;36501233000115;;;;;;97489;8383079.11
27.529.279/0001-51;2022-09-30;1;FII;ASA METROPOLIS FI IMOBILIARIO;38293921000162;;;;;;156308;12018522.12
27.529.279/0001-51;2022-09-30;1;FII;FII - VBI LOGISTICO;30629603000118;;;;;;-8342;-967672
27.529.279/0001-51;2022-09-30;1;FII;FII RIO BRAVO RENDA CORPORATIVA;3683056000186;;;;;;367634;54031168.98
27.529.279/0001-51;2022-09-30;1;FII;FUNDO DE FUNDOS DE INVESTIMENTO IMO;30091444000140;;;;;;38623;3570310.12
27.529.279/0001-51;2022-09-30;1;CRI;OPEA SECURITIZADORA S.A.;02773542000122;18/06/2021;354;;;;40647;46408241.4
27.529.279/0001-51;2022-09-30;1;CRI;VERT COMPANHIA SECURITIZADORA;25005683000109;16/04/2021;2;;;;43556;39516817.86
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;29/09/2022;1;;;;25961;25311817.65
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;29/06/2022;1;;;;15000;13587026.68
27.529.279/0001-51;2022-09-30;1;CRI;OPEA SECURITIZADORA S.A.;02773542000122;20/12/2019;239;;;;26293;34561241.19
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;28/09/2018;172;;;;947;531945.94
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;23/12/2020;346;;;;10000000;10597964.59
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2021;415;;;;18664;399070.49
27.529.279/0001-51;2022-09-30;1;CRI;OPEA SECURITIZADORA S.A.;02773542000122;15/06/2021;364;;;;4879;4478498.29
27.529.279/0001-51;2022-09-30;1;CRI;OPEA SECURITIZADORA S.A.;02773542000122;24/11/2021;428;;;;3860;3990979.68
27.529.279/0001-51;2022-09-30;1;FII;PANORAMA DESENVOLVIMENTO LOGISTICO;37899400000190;;;;;;1709;1848780.81
27.529.279/0001-51;2022-09-30;1;FII;VINCI IMOVEIS URBANOS FUNDO DE INVE;36445587000190;;;;;;193550;1577432.5
27.529.279/0001-51;2022-09-30;1;FII;VINCI SHOP CENTERS FII;17554274000125;;;;;;61373;6842475.77
27.529.279/0001-51;2022-09-30;1;FII;HSI MALLS FUNDO DE INVESTIMENTO IMO;32892018000131;;;;;;17026;1604700.5
27.529.279/0001-51;2022-09-30;1;FII;FUNDO DE INVESTIMENTO IMOBILIARIO1F;33046142000149;;;;;;348634;22399734.5
27.529.279/0001-51;2022-09-30;1;FII;FI IMOB BTG PACT CORP OFF;8924783000101;;;;;;601058;41947837.82
27.529.279/0001-51;2022-09-30;1;FII;VALORA CRI CDI FII;29852732000191;;;;;;744116;7493248.12
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2021;416;;;;18664;247019.7
27.529.279/0001-51;2022-09-30;1;FII;FII RBR CI SPECIAL OPPORTUNITIES;35652174000113;;;;;;100000;8230587.14
27.529.279/0001-51;2022-09-30;1;CRI;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2021;417;;;;13;13.04
27.529.279/0001-51;2022-09-30;1;CRI;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;06/05/2019;32;;;;1012;9661935.45
27.529.279/0001-51;2022-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06175696000173;;;;;;82161.36;4698494.04
27.529.279/0001-51;2022-12-31;1;FII;KINEA RENDIMENTOS IMOB.FII (ITAU);16706958000132;;;;;;212389;20960670.41
27.529.279/0001-51;2022-12-31;1;FII;FII RIO BRAVO RENDA CORPORATIVA;03683056000186;;;;;;367634;46726281.4
27.529.279/0001-51;2022-12-31;1;FII;VINCI IMOVEIS URBANOS FUNDO DE INVE;36445587000190;;;;;;193550;1532916
27.529.279/0001-51;2022-12-31;1;FII;HSI MALLS FUNDO DE INVESTIMENTO IMO;32892018000131;;;;;;17026;1393407.84
27.529.279/0001-51;2022-12-31;1;FII;HEDGE BRASIL SHOPPING FII;08431747000106;;;;;;17057;3243217.98
27.529.279/0001-51;2022-12-31;1;FII;LOFT I FII;19722048000131;;;;;;156458;13109615.82
27.529.279/0001-51;2022-12-31;1;FII;PANORAMA DESENVOLVIMENTO LOGISTICO;37899400000190;;;;;;2210;2300808.9
27.529.279/0001-51;2022-12-31;1;FII;RBR DESENVOLVIMENTO COMERCIAL I - FUNDO DE INVESTI;34736474000118;;;;;;207690;19697628.28
27.529.279/0001-51;2022-12-31;1;FII;FATOR VERITA FUNDO DE INVESTIMENTO;11664201000100;;;;;;53923;4792676.24
27.529.279/0001-51;2022-12-31;1;FII;TELLUS PROPERTIES FII;26681370000125;;;;;;1054066;70632962.66
27.529.279/0001-51;2022-12-31;1;FII;FUNDO INV IMOB VIA PARQUE SH 10228;00332266000131;;;;;;85156;9367160
27.529.279/0001-51;2022-12-31;1;FII;ARAM SKY FUNDO DE INVESTIMENTO IMOBILIARIO;33554611000130;;;;;;5000.02;4858008.66
27.529.279/0001-51;2022-12-31;1;FII;RBR CRI - FII;40011268000143;;;;;;401470;33727494.7
27.529.279/0001-51;2022-12-31;1;FII;FII RBR RENDIMENTO HIGH GRADE;29467977000103;;;;;;54691;4606076.02
27.529.279/0001-51;2022-12-31;1;FII;GALAPAGOS RI FII;38293897000161;;;;;;113306;10529526.58
27.529.279/0001-51;2022-12-31;1;FII;RBR EQUITY FII;43009610000169;;;;;;250000;23063316.63
27.529.279/0001-51;2022-12-31;1;FII;FII RBR CI SPECIAL OPPORTUNITIES;35652174000113;;;;;;100000;7681696.15
27.529.279/0001-51;2022-12-31;1;FII;FII EDIFICIO GALERIA;15333306000137;;;;;;104050;1982152.5
27.529.279/0001-51;2022-12-31;1;FII;RBR PREMIUM RECEBIVEIS IMOBILIARIOS;42502842000191;;;;;;38029;3707447.21
27.529.279/0001-51;2022-12-31;1;FII;FII - BTG PACTUAL CRÉDITO IMOBILIÁRIO;09552812000114;;;;;;245227;19836412.03
27.529.279/0001-51;2022-12-31;1;FII;FII KEYCASH;24703709000111;;;;;;58931;168880.86
27.529.279/0001-51;2022-12-31;1;FII;CSHG REAL ESTATE - FI IMOBILIARIO -;09072017000129;;;;;;211506;26017353.06
27.529.279/0001-51;2022-12-31;1;FII;FI IMOBILIARIO - FII TORRE NORTE;04722883000102;;;;;;38936;4867000
27.529.279/0001-51;2022-12-31;1;FII;VINCI SHOP CENTERS FII;17554274000125;;;;;;61373;6519040.06
27.529.279/0001-51;2022-12-31;1;FII;ASA METROPOLIS FI IMOBILIARIO;38293921000162;;;;;;156308;11488638
27.529.279/0001-51;2022-12-31;1;FII;JFL LIVING FUNDO DE INVESTIMENTO IM;36501181000187;;;;;;175000;11501000
27.529.279/0001-51;2022-12-31;1;FII;FII RBR DESENVOLVIMENTO IV;36642275000176;;;;;;44767;4248226.82
27.529.279/0001-51;2022-12-31;1;FII;XP HOTEIS FI IMOB FII;18308516000163;;;;;;15000;510000
27.529.279/0001-51;2022-12-31;1;FII;FDO INV IMOB TG ATIVO REAL;25032881000153;;;;;;306322;37371284
27.529.279/0001-51;2022-12-31;1;FII;FI IMOBILIARIO RBR PRIVATE CRED IMO;30166700000111;;;;;;296048;29122241.76
27.529.279/0001-51;2022-12-31;1;FII;FUNDO DE FDO INV IMOB KINEA FII;30091444000140;;;;;;38607;3027560.94
27.529.279/0001-51;2022-12-31;1;FII;FII EDIFICIO OURINVEST;06175262000173;;;;;;62532;13756414.68
27.529.279/0001-51;2022-12-31;1;FII;VALORA CRI INFRA FUNDO DE INVESTIMENTO IMOBILIARIO;46322850000107;;;;;;92764;9419903.03
27.529.279/0001-51;2022-12-31;1;FII;FII THE ONE;12948291000123;;;;;;52759;9230187.05
27.529.279/0001-51;2022-12-31;1;FII;LOFT II FUNDO DE INVESTIMENTO IMOBILIARIO;24796967000190;;;;;;18678.2;1477387.47
27.529.279/0001-51;2022-12-31;1;FII;CENU - FUNDO DE INVESTIMENTO IMOBILIARIO;37899356000119;;;;;;3853;3828366.11
27.529.279/0001-51;2022-12-31;1;FII;FI IMOBILIARIO FII PARQUE D. PEDRO;10869155000112;;;;;;2600;5603000
27.529.279/0001-51;2022-12-31;1;FII;FI IMOB BTG PACT CORP OFF;08924783000101;;;;;;601058;35594654.76
27.529.279/0001-51;2022-12-31;1;FII;XP MALLS FII;28757546000100;;;;;;164894;15777057.9
27.529.279/0001-51;2022-12-31;1;FII;FDO INV IMOB RBR PROPERTIES - FII;21408063000151;;;;;;483617;42983878.96
27.529.279/0001-51;2022-12-31;1;FII;JS REAL ESTATE MULTIGESTAO FII;13371132000171;;;;;;432285;31556805
27.529.279/0001-51;2022-12-31;1;FII;YUCA FUNDO DE INVESTIMENTO IMOBILIA;36445551000106;;;;;;30000;2977500
27.529.279/0001-51;2022-12-31;1;FII;RBR LOG - FUNDO DE INVESTIMENTO IMO;35705463000133;;;;;;1155657;97075188
27.529.279/0001-51;2022-12-31;1;FII;FII - MOGNO HOTEIS;34197776000165;;;;;;128292;6799476
27.529.279/0001-51;2022-12-31;1;FII;CYCR CYRELA CREDITO FUNDO DE INVEST;36501233000115;;;;;;974890;8696018.8
27.529.279/0001-51;2022-12-31;1;FII;FDO INV IMOB BTG PACTUAL SHOPPINGS;33046142000149;;;;;;348634;22002291.74
27.529.279/0001-51;2022-12-31;1;FII;CSHG JHSF PRIME OFFICES FII;11260134000168;;;;;;414203;109022371.63
27.529.279/0001-51;2022-12-31;1;FII;GLOBAL APARTAMENTOS FUNDO DE INVESTIMENTO IMOBILIA;40886521000102;;;;;;735800;94493441.41
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;23/12/2020;346;;;;1166784;1184513.97
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2021;416;;;;18664;225588.2
27.529.279/0001-51;2022-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;02773542000122;18/06/2021;354;;;;40647;42387723.2
27.529.279/0001-51;2022-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;02773542000122;15/06/2021;364;;;;4879;4393816.86
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2021;415;;;;18664;331556.24
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2021;417;;;;13;12.49
27.529.279/0001-51;2022-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;02773542000122;24/11/2021;428;;;;3860;3923524.85
27.529.279/0001-51;2022-12-31;1;CRI/CRA;OPEA SECURITIZADORA S.A.;02773542000122;20/03/2020;255;;;;2853;2486684.4
27.529.279/0001-51;2022-12-31;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO;08769451000108;06/05/2019;32;;;;1012;9161890.52
27.529.279/0001-51;2022-12-31;1;CRI/CRA;VERT COMPANHIA SECURITIZADORA;25005683000109;16/04/2021;2;;;;43556;38650099.77
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;29/09/2022;1;;;;25961;24533039.94
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;24/08/2022;1;;;;2500;2524109.85
27.529.279/0001-51;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S.A.;12130744000100;20/12/2022;1;;;;57000;56121881.28
27.538.422/0001-71;2022-03-31;1;Outras Cotas de FI;SAFRA SOBERANO REGIME PRÓPRIO FIC DE FI RF REFERENC DI;10347195000102;;;;;;160832.6738;80244532.73
27.538.422/0001-71;2022-03-31;1;Ações de Sociedades;SUKCES 03 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456686000130;;;;;;44276724;44276724
27.538.422/0001-71;2022-03-31;1;Ações de Sociedades;SUKCES 05 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454076000105;;;;;;200000;200000
27.538.422/0001-71;2022-03-31;1;Ações de Sociedades;SUKCES 01 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456713000174;;;;;;200000;200000
27.538.422/0001-71;2022-03-31;1;Ações de Sociedades;SUKCES 02 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454061000139;;;;;;62349691;62349691
27.538.422/0001-71;2022-03-31;1;Ações de Sociedades;SUKCES 04 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456703000139;;;;;;200000;200000
27.538.422/0001-71;2022-03-31;1;CRI;TRUE SECURITIZADORA S/A;12130744000100;1;282;;;;-470;-46576236.79
27.538.422/0001-71;2022-03-31;1;CRI;TRUE SECURITIZADORA S/A;12130744000100;1;281;;;;-350;-33579558.17
27.538.422/0001-71;2022-06-30;2;Outras Cotas de FI;SAFRA SOBERANO REGIME PRÓPRIO FIC DE FI RF REFERENC DI;10347195000102;;;;;;65732.1947;34479630.12
27.538.422/0001-71;2022-06-30;2;Ações de Sociedades;SUKCES 02 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454061000139;;;;;;79232213;79232213
27.538.422/0001-71;2022-06-30;2;Ações de Sociedades;SUKCES 04 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456703000139;;;;;;200000;200000
27.538.422/0001-71;2022-06-30;2;Ações de Sociedades;SUKCES 01 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456713000174;;;;;;200000;200000
27.538.422/0001-71;2022-06-30;2;Ações de Sociedades;SUKCES 05 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454076000105;;;;;;200000;200000
27.538.422/0001-71;2022-06-30;2;FII;CSHG Recebiveis Imobiliarios FII;11160521000122;;;;;;196296;20705302.08
27.538.422/0001-71;2022-06-30;2;CRI;TRUE SECURITIZADORA S/A;12130744000100;1;282;;;;-470;-46567396.03
27.538.422/0001-71;2022-06-30;2;CRI;TRUE SECURITIZADORA S/A;12130744000100;1;281;;;;-350;-34629047.58
27.538.422/0001-71;2022-09-30;1;Outras Cotas de FI;SAFRA SOBERANO REGIME PRÓPRIO FIC DE FI RF REFERENC DI;10347195000102;;;;;;38274.9779;20731073.27
27.538.422/0001-71;2022-09-30;1;FII;CSHG Recebiveis Imobiliarios FII;11160521000122;;;;;;156829;16421564.59
27.538.422/0001-71;2022-09-30;1;Ações de Sociedades;SUKCES 04 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456703000139;;;;;;200000;200000
27.538.422/0001-71;2022-09-30;1;Ações de Sociedades;SUKCES 05 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454076000105;;;;;;200000;200000
27.538.422/0001-71;2022-09-30;1;Ações de Sociedades;SUKCES 02 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454061000139;;;;;;81153773;81153773
27.538.422/0001-71;2022-09-30;1;Ações de Sociedades;SUKCES 01 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456713000174;;;;;;200000;200000
27.538.422/0001-71;2022-09-30;1;CRI;TRUE SECURITIZADORA S/A;12130744000100;1;282;;;;-470;-46576236.79
27.538.422/0001-71;2022-09-30;1;CRI;TRUE SECURITIZADORA S/A;12130744000100;1;281;;;;-350;-35764556.01
27.538.422/0001-71;2022-12-31;1;Outras Cotas de FI;SAFRA SOBERANO REGIME PRÓPRIO FIC DE FI RF REFERENC DI;10347195000102;;;;;;32315.65;18089630.49
27.538.422/0001-71;2022-12-31;1;Ações de Sociedades;SUKCES 01 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456713000174;;;;;;200000;200000
27.538.422/0001-71;2022-12-31;1;Ações de Sociedades;SUKCES 04 DESENVOLVIMENTO IMOBILIARIO LTDA.;37456703000139;;;;;;200000;200000
27.538.422/0001-71;2022-12-31;1;Ações de Sociedades;SUKCES 02 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454061000139;;;;;;81153773;81153773
27.538.422/0001-71;2022-12-31;1;Ações de Sociedades;SUKCES 05 DESENVOLVIMENTO IMOBILIARIO LTDA.;37454076000105;;;;;;200000;200000
27.538.422/0001-71;2022-12-31;1;FII;CSHG Recebiveis Imobiliarios FII;11160521000122;;;;;;142370;14543095.5
27.538.422/0001-71;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S/A;12130744000100;1;282;;;;-470;-51267298.69
27.538.422/0001-71;2022-12-31;1;CRI/CRA;TRUE SECURITIZADORA S/A;12130744000100;1;281;;;;-350;-32850198.56
27.538.477/0001-81;2022-03-31;1;Cotas de Sociedades;MONTERREY ADMINISTRACAO DE IMOVEIS LTDA - MONTERREY;7947332000127;;;;;;3845601;3845601
27.538.477/0001-81;2022-03-31;1;Cotas de Sociedades;MONTERREY ADMINISTRACAO DE IMOVEIS LTDA - AFAC MONT;7947332000127;;;;;;1;1750000
27.538.477/0001-81;2022-03-31;1;Cotas de Sociedades;PORTLAND ADMINISTRACAO E PARTICIPACOES LTDA;5946617000118;;;;;;18108137;18108137
27.538.477/0001-81;2022-03-31;1;Ações;EZ TEC EMPREEND. E PARTICIPAÇÕES S/A;8312229000173;;;EZTC3;;;15000;281250
27.538.477/0001-81;2022-03-31;1;Ações;EZ TEC EMPREEND. E PARTICIPAÇÕES S/A;8312229000173;;;EZTCD210;;;-15000;-1500
27.538.477/0001-81;2022-03-31;1;CRI;BARI SECURITIZADORA S.A.;10608405000160;1;79;;;;140;201824.64
27.538.477/0001-81;2022-06-30;1;Ações;EZ TEC EMPREEND. E PARTICIPAÇÕES S/A;8312229000173;;;EZTC3;;;15000;216750
27.538.477/0001-81;2022-06-30;1;Cotas de Sociedades;MONTERREY ADMINISTRACAO DE IMOVEIS LTDA - MONTERREY;7947332000127;;;;;;5425601;5425601
27.538.477/0001-81;2022-06-30;1;Cotas de Sociedades;MONTERREY ADMINISTRACAO DE IMOVEIS LTDA - AFAC MONT;7947332000127;;;;;;1;697000
27.538.477/0001-81;2022-06-30;1;Cotas de Sociedades;PORTLAND ADMINISTRACAO E PARTICIPACOES LTDA;5946617000118;;;;;;18108137;18108137
27.538.477/0001-81;2022-06-30;1;CRI;BARI SECURITIZADORA S.A.;10608405000160;1;79;;;;140;210653.3
27.538.477/0001-81;2022-09-30;1;Cotas de Sociedades;PORTLAND ADMINISTRACAO E PARTICIPACOES LTDA;5946617000118;;;;;;5101054;5156580.2
27.538.477/0001-81;2022-09-30;1;Cotas de Sociedades;MONTERREY ADMINISTRACAO DE IMOVEIS LTDA - MONTERREY;7947332000127;;;;;;9791096;6147544.16
27.538.477/0001-81;2022-09-30;1;Ações;EZ TEC EMPREEND. E PARTICIPAÇÕES S/A;8312229000173;;;EZTC3;;;15000;318600
27.538.477/0001-81;2022-09-30;1;CRI;BARI SECURITIZADORA S.A.;10608405000160;1;79;;;;140;206089.61
27.538.477/0001-81;2022-12-31;2;Ações;EZ TEC EMPREEND. E PARTICIPAÇÕES S/A;8312229000173;;;EZTC3;;;15000;201450
27.538.477/0001-81;2022-12-31;2;Cotas de Sociedades;PORTLAND ADMINISTRACAO E PARTICIPACOES LTDA;5946617000118;;;;;;5101054;5156580.2
27.538.477/0001-81;2022-12-31;2;Cotas de Sociedades;MONTERREY ADMINISTRACAO DE IMOVEIS LTDA - MONTERREY;7947332000127;;;;;;7921096;9589425.6
27.538.477/0001-81;2022-12-31;2;CRI/CRA;BARI SECURITIZADORA S.A.;10608405000160;1;79;;;;140;156672.39
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - SPE 1;;;;;;;1;10000
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - SPE 2;;;;;;;1;10000
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - Barão de Pirassinunga;;;;;;;1;1763491.25
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - IMOVEL BANGU;;;;;;;37;2449356.54
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - Rua Riachuelo;;;;;;;1;70000
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - Leilão Pacífico Sul;;;;;;;1;370000
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - Leilão;;;;;;;1;679944.38
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - Barra da Tijuca;;;;;;;1;6937297.09
27.539.729/0001-97;2022-03-31;3;Ações de Sociedades;MPM FII - SPE;;;;;;;1;14531205.15
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - Leilão Pacífico Sul;;;;;;;1;370000
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - IMOVEL BANGU;;;;;;;34;2247349.8
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - Leilão;;;;;;;1;679944.38
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - SPE 1;;;;;;;1;10000
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - Rua Riachuelo;;;;;;;1;70000
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - SPE;;;;;;;1;14704223.24
27.539.729/0001-97;2022-06-30;2;Ações de Sociedades;MPM FII - SPE 2;;;;;;;1;10000
27.539.729/0001-97;2022-09-30;1;Ações de Sociedades;MPM FII - Rua Riachuelo;;;;;;;1;70000
27.539.729/0001-97;2022-09-30;1;Ações de Sociedades;MPM FII - Leilão Pacífico Sul;;;;;;;1;370000
27.539.729/0001-97;2022-09-30;1;Ações de Sociedades;MPM FII - IMOVEL BANGU;;;;;;;34;2247349.8
27.539.729/0001-97;2022-09-30;1;Ações de Sociedades;MPM FII - SPE 1;;;;;;;1;10000
27.539.729/0001-97;2022-09-30;1;Ações de Sociedades;MPM FII - SPE;;;;;;;1;14815831.55
27.539.729/0001-97;2022-09-30;1;Ações de Sociedades;MPM FII - SPE 2;;;;;;;1;10000
27.539.729/0001-97;2022-12-30;1;Ações de Sociedades;MPM FII - Rua Riachuelo;;;;;;;1;70000
27.539.729/0001-97;2022-12-30;1;Ações de Sociedades;MPM FII - SPE 2;;;;;;;1;10000
27.539.729/0001-97;2022-12-30;1;Ações de Sociedades;MPM FII - Leilão Pacífico Sul;;;;;;;1;370000
27.539.729/0001-97;2022-12-30;1;Ações de Sociedades;MPM FII - SPE;;;;;;;1;14815831.55
27.539.729/0001-97;2022-12-30;1;Ações de Sociedades;MPM FII - SPE 1;;;;;;;1;10000
27.539.729/0001-97;2022-12-30;1;Ações de Sociedades;MPM FII - IMOVEL BANGU;;;;;;;34;2247349.8
27.602.955/0001-75;2022-03-31;1;Outros Ativos Financeiros;SELIC Serviços e Negociçoes EIRELI;5902674000103;;;;NTN OVER;;270;441894.41
27.602.955/0001-75;2022-06-30;1;Outros Ativos Financeiros;SELIC Serviços e Negociçoes EIRELI;5902674000103;;;;NTN OVER;;98;395176.34
