CNPJ_Fundo_Classe;Data_Referencia;Versao;Endereco;Outras_Caracteristicas_Relevantes;Area;Percentual_Terreno_Total_Investido;Percentual_Terreno_PL
04.782.236/0001-88;2022-03-31;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.387182;0
04.782.236/0001-88;2022-03-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;21658;0.026888;0
04.782.236/0001-88;2022-03-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;89756.04;0.096795;0
04.782.236/0001-88;2022-03-31;1;Av. Santos Dumont,  - Joinville - SC;;1350;0.00726;0
04.782.236/0001-88;2022-06-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.137714;0
04.782.236/0001-88;2022-06-30;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.279631;0
04.782.236/0001-88;2022-06-30;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.06453;0
04.782.236/0001-88;2022-06-30;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.387182;0
04.782.236/0001-88;2022-06-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;21658;0.026888;0
04.782.236/0001-88;2022-06-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;89756.04;0.096795;0
04.782.236/0001-88;2022-06-30;1;Av. Santos Dumont,  - Joinville - SC;;1350;0.00726;0
04.782.236/0001-88;2022-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.137714;0
04.782.236/0001-88;2022-09-30;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.279631;0
04.782.236/0001-88;2022-09-30;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.06453;0
04.782.236/0001-88;2022-09-30;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.387182;0
04.782.236/0001-88;2022-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;21658;0.026888;0
04.782.236/0001-88;2022-09-30;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;89756.04;0.096795;0
04.782.236/0001-88;2022-09-30;1;Av. Santos Dumont,  - Joinville - SC;;1350;0.00726;0
04.782.236/0001-88;2022-12-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;656524.11;0.137714;0
04.782.236/0001-88;2022-12-31;1;Av. Santos Dumont, nº 0 - Joinville - SC;;65041.8;0.279631;0
04.782.236/0001-88;2022-12-31;1;R. D. Francisca, nº 0 - Dist. Indl. Joinville - SC;;410745;0.06453;0
04.782.236/0001-88;2022-12-31;1;Estrada da Ilha, s/n - Joinville - SC;;177948.25;0.387182;0
04.782.236/0001-88;2022-12-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;21658;0.026888;0
04.782.236/0001-88;2022-12-31;1;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;;89756.04;0.096795;0
04.782.236/0001-88;2022-12-31;1;Av. Santos Dumont,  - Joinville - SC;;1350;0.00726;0
05.437.916/0001-27;2022-03-31;1;Rodovia Anhanguera, s/n km 17,5;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;61543.5;0.717347;0
05.437.916/0001-27;2022-03-31;1;Rua Sargento Aquino, 136;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.078725;0
05.437.916/0001-27;2022-03-31;1;Rua Comandante Vergueiro da Cruz, 206;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.095311;0
05.437.916/0001-27;2022-03-31;1;Av. Interlagos, 4455;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6305.75;0.108617;0
05.437.916/0001-27;2022-06-30;1;Rodovia Anhanguera, s/n km 17,5;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;61543.5;0.717347;0
05.437.916/0001-27;2022-06-30;1;Rua Sargento Aquino, 136;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.078725;0
05.437.916/0001-27;2022-06-30;1;Rua Comandante Vergueiro da Cruz, 206;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.095311;0
05.437.916/0001-27;2022-06-30;1;Av. Interlagos, 4455;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6305.75;0.108617;0
05.437.916/0001-27;2022-09-30;1;Rodovia Anhanguera, s/n km 17,5;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;61543.5;0.717347;0
05.437.916/0001-27;2022-09-30;1;Rua Sargento Aquino, 136;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.078725;0
05.437.916/0001-27;2022-09-30;1;Rua Comandante Vergueiro da Cruz, 206;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.095311;0
05.437.916/0001-27;2022-09-30;1;Av. Interlagos, 4455;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6305.75;0.108617;0
05.437.916/0001-27;2022-12-31;1;Rodovia Anhanguera, s/n km 17,5;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;61543.5;0.717347;0
05.437.916/0001-27;2022-12-31;1;Rua Sargento Aquino, 136;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.078725;0
05.437.916/0001-27;2022-12-31;1;Rua Comandante Vergueiro da Cruz, 206;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6172.5;0.095311;0
05.437.916/0001-27;2022-12-31;1;Av. Interlagos, 4455;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia e não foram adquiridos em regime de condomínio. Todas as construções estão concluídas.;6305.75;0.108617;0
10.456.799/0001-89;2022-03-31;1;Av. Das Indústrias, 1587, Bairro São João, Porto Alegre-RS. Quadra A, lote 1 ao 5 e Quadras B ao G, lotes 1.;Nenhuma;272389.28;0;0
10.456.799/0001-89;2022-03-31;1;Av. Veríssimo de Amaral, 320, Bairro Passo d'Areia, Porto Alegre-RS. Quadra G.;Nenhuma;22269.82;0;0
10.456.799/0001-89;2022-03-31;1;Rua Antônio Carlos Berta, 345, Bairro Boa Vista, Porto Alegre-RS. Quadra G.;Nenhuma;16837.79;0;0
10.456.799/0001-89;2022-03-31;1;Av. Veríssimo de Amaral, 50, Bairro Passo d'Areia, Porto Alegre-RS. Quadra I.;Nenhuma;9068.73;0;0
10.456.799/0001-89;2022-03-31;1;Av. Senador Tarso Dutra, 735, Bairro Petropolis, Porto Alegre-RS. Quadra C, lote 1.;Nenhuma;16618.56;0;0
10.456.799/0001-89;2022-03-31;1;Av. Senador Tarso Dutra, 495, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 1A.;Nenhuma;2216.43;0;0
10.456.799/0001-89;2022-03-31;1;Mário Leitão, 150, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 3A.;Nenhuma;6034.29;0;0
10.456.799/0001-89;2022-03-31;1;Av. Veríssimo do Amaral, 37 , Bairro Passo d'Areia, Porto Alegre-RS. Quadra 154, lote 1 ao 3.;Nenhuma;1153.19;0;0
10.456.799/0001-89;2022-03-31;1;Av. Dr. Nilo Peçanha, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 154 , lotes do 14 ao 22.;Nenhuma;4513.65;0;0
10.456.799/0001-89;2022-03-31;1;Rua Cel Genes Bento, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 23 ao 27.;Nenhuma;2783.22;0;0
10.456.799/0001-89;2022-03-31;1;Rua Juncal, 40, 50 e 60, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 28 ao 30.;Nenhuma;1578.24;0;0
10.456.799/0001-89;2022-03-31;1;Av. Nilo Peçanha, 3410, 3420 e 3430, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 153, lotes 1 ao 12.;Nenhuma;5445.18;0;0
10.456.799/0001-89;2022-03-31;1;Av. Nilo Peçanha, 3530, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 14, lote 631.;Nenhuma;554.23;0;0
10.456.799/0001-89;2022-03-31;1;Rua Vinte e Quatro de Maio 368, Vila Rosa, Novo Hamburgo-RS. Lotes A e B.;Nenhuma;13345.19;0;0
10.456.799/0001-89;2022-03-31;1;Av. Nações Unidas s/n, Vila Rosa, Novo Hamburgo-RS. Lote C.;Nenhuma;31744.81;0;0
10.456.799/0001-89;2022-03-31;1;Av. Severo Dullius, 895, Bairro São João, Porto Alegre-RS;Nenhuma;3000.1;0;0
10.456.799/0001-89;2022-03-31;1;Av. Severo Dullius, 1025, Bairro São João, Porto Alegre-RS;Nenhuma;4400;0;0
10.456.799/0001-89;2022-03-31;1;Av. Dos Estados, 1713, Bairro São João, Porto Alegre-RS;Nenhuma;14154.41;0;0
10.456.799/0001-89;2022-03-31;1;Rua Mirim, 146, Vila Ipiranga, Porto Alegre-RS;Nenhuma;217;0;0
10.456.799/0001-89;2022-06-30;1;Av. Das Indústrias, 1587, Bairro São João, Porto Alegre-RS. Quadra A, lote 1 ao 5 e Quadras B ao G, lotes 1.;Nenhuma;272389.28;0;0
10.456.799/0001-89;2022-06-30;1;Av. Veríssimo de Amaral, 320, Bairro Passo d'Areia, Porto Alegre-RS. Quadra G.;Nenhuma;22269.82;0;0
10.456.799/0001-89;2022-06-30;1;Rua Antônio Carlos Berta, 345, Bairro Boa Vista, Porto Alegre-RS. Quadra G.;Nenhuma;16837.79;0;0
10.456.799/0001-89;2022-06-30;1;Av. Veríssimo de Amaral, 50, Bairro Passo d'Areia, Porto Alegre-RS. Quadra I.;Nenhuma;9068.73;0;0
10.456.799/0001-89;2022-06-30;1;Av. Senador Tarso Dutra, 735, Bairro Petropolis, Porto Alegre-RS. Quadra C, lote 1.;Nenhuma;16618.56;0;0
10.456.799/0001-89;2022-06-30;1;Av. Senador Tarso Dutra, 495, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 1A.;Nenhuma;2216.43;0;0
10.456.799/0001-89;2022-06-30;1;Mário Leitão, 150, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 3A.;Nenhuma;6034.29;0;0
10.456.799/0001-89;2022-06-30;1;Av. Veríssimo do Amaral, 37 , Bairro Passo d'Areia, Porto Alegre-RS. Quadra 154, lote 1 ao 3.;Nenhuma;1153.19;0;0
10.456.799/0001-89;2022-06-30;1;Av. Dr. Nilo Peçanha, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 154 , lotes do 14 ao 22.;Nenhuma;4513.65;0;0
10.456.799/0001-89;2022-06-30;1;Rua Cel Genes Bento, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 23 ao 27.;Nenhuma;2783.22;0;0
10.456.799/0001-89;2022-06-30;1;Rua Juncal, 40, 50 e 60, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 28 ao 30.;Nenhuma;1578.24;0;0
10.456.799/0001-89;2022-06-30;1;Av. Nilo Peçanha, 3410, 3420 e 3430, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 153, lotes 1 ao 12.;Nenhuma;5445.18;0;0
10.456.799/0001-89;2022-06-30;1;Av. Nilo Peçanha, 3530, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 14, lote 631.;Nenhuma;554.23;0;0
10.456.799/0001-89;2022-06-30;1;Rua Vinte e Quatro de Maio 368, Vila Rosa, Novo Hamburgo-RS. Lotes A e B.;Nenhuma;13345.19;0;0
10.456.799/0001-89;2022-06-30;1;Av. Nações Unidas s/n, Vila Rosa, Novo Hamburgo-RS. Lote C.;Nenhuma;31744.81;0;0
10.456.799/0001-89;2022-06-30;1;Av. Severo Dullius, 895, Bairro São João, Porto Alegre-RS;Nenhuma;3000.1;0;0
10.456.799/0001-89;2022-06-30;1;Av. Severo Dullius, 1025, Bairro São João, Porto Alegre-RS;Nenhuma;4400;0;0
10.456.799/0001-89;2022-06-30;1;Av. Dos Estados, 1713, Bairro São João, Porto Alegre-RS;Nenhuma;14154.41;0;0
10.456.799/0001-89;2022-06-30;1;Rua Mirim, 146, Vila Ipiranga, Porto Alegre-RS;Nenhuma;217;0;0
10.456.799/0001-89;2022-09-30;1;Av. Das Indústrias, 1587, Bairro São João, Porto Alegre-RS. Quadra A, lote 1 ao 5 e Quadras B ao G, lotes 1.;Nenhuma;272389.28;0;0
10.456.799/0001-89;2022-09-30;1;Av. Veríssimo de Amaral, 320, Bairro Passo d'Areia, Porto Alegre-RS. Quadra G.;Nenhuma;22269.82;0;0
10.456.799/0001-89;2022-09-30;1;Rua Antônio Carlos Berta, 345, Bairro Boa Vista, Porto Alegre-RS. Quadra G.;Nenhuma;16837.79;0;0
10.456.799/0001-89;2022-09-30;1;Av. Veríssimo de Amaral, 50, Bairro Passo d'Areia, Porto Alegre-RS. Quadra I.;Nenhuma;9068.73;0;0
10.456.799/0001-89;2022-09-30;1;Av. Senador Tarso Dutra, 735, Bairro Petropolis, Porto Alegre-RS. Quadra C, lote 1.;Nenhuma;16618.56;0;0
10.456.799/0001-89;2022-09-30;1;Av. Senador Tarso Dutra, 495, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 1A.;Nenhuma;2216.43;0;0
10.456.799/0001-89;2022-09-30;1;Mário Leitão, 150, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 3A.;Nenhuma;6034.29;0;0
10.456.799/0001-89;2022-09-30;1;Av. Veríssimo do Amaral, 37 , Bairro Passo d'Areia, Porto Alegre-RS. Quadra 154, lote 1 ao 3.;Nenhuma;1153.19;0;0
10.456.799/0001-89;2022-09-30;1;Av. Dr. Nilo Peçanha, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 154 , lotes do 14 ao 22.;Nenhuma;4513.65;0;0
10.456.799/0001-89;2022-09-30;1;Rua Cel Genes Bento, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 23 ao 27.;Nenhuma;2783.22;0;0
10.456.799/0001-89;2022-09-30;1;Rua Juncal, 40, 50 e 60, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 28 ao 30.;Nenhuma;1578.24;0;0
10.456.799/0001-89;2022-09-30;1;Av. Nilo Peçanha, 3410, 3420 e 3430, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 153, lotes 1 ao 12.;Nenhuma;5445.18;0;0
10.456.799/0001-89;2022-09-30;1;Av. Nilo Peçanha, 3530, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 14, lote 631.;Nenhuma;554.23;0;0
10.456.799/0001-89;2022-09-30;1;Rua Vinte e Quatro de Maio 368, Vila Rosa, Novo Hamburgo-RS. Lotes A e B.;Nenhuma;13345.19;0;0
10.456.799/0001-89;2022-09-30;1;Av. Nações Unidas s/n, Vila Rosa, Novo Hamburgo-RS. Lote C.;Nenhuma;31744.81;0;0
10.456.799/0001-89;2022-09-30;1;Av. Severo Dullius, 895, Bairro São João, Porto Alegre-RS;Nenhuma;3000.1;0;0
10.456.799/0001-89;2022-09-30;1;Av. Severo Dullius, 1025, Bairro São João, Porto Alegre-RS;Nenhuma;4400;0;0
10.456.799/0001-89;2022-09-30;1;Av. Dos Estados, 1713, Bairro São João, Porto Alegre-RS;Nenhuma;14154.41;0;0
10.456.799/0001-89;2022-09-30;1;Rua Mirim, 146, Vila Ipiranga, Porto Alegre-RS;Nenhuma;217;0;0
10.456.799/0001-89;2022-09-30;1;Av. Manoel Elias, 891 e 901, Passo das Pedras, Porto Alegre-RS;Nenhuma;23157.42;0;0
10.456.799/0001-89;2022-12-31;2;Av. Das Indústrias, 1587, Bairro São João, Porto Alegre-RS. Quadra A, lote 1 ao 5 e Quadras B ao G, lotes 1.;Nenhuma;272389.28;0;0
10.456.799/0001-89;2022-12-31;2;Av. Veríssimo de Amaral, 320, Bairro Passo d'Areia, Porto Alegre-RS. Quadra G.;Nenhuma;22269.82;0;0
10.456.799/0001-89;2022-12-31;2;Rua Antônio Carlos Berta, 345, Bairro Boa Vista, Porto Alegre-RS. Quadra G.;Nenhuma;16837.79;0;0
10.456.799/0001-89;2022-12-31;2;Av. Veríssimo de Amaral, 50, Bairro Passo d'Areia, Porto Alegre-RS. Quadra I.;Nenhuma;9068.73;0;0
10.456.799/0001-89;2022-12-31;2;Av. Senador Tarso Dutra, 735, Bairro Petropolis, Porto Alegre-RS. Quadra C, lote 1.;Nenhuma;16618.56;0;0
10.456.799/0001-89;2022-12-31;2;Av. Senador Tarso Dutra, 495, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 1A.;Nenhuma;2216.43;0;0
10.456.799/0001-89;2022-12-31;2;Mário Leitão, 150, Bairro Petropolis, Porto Alegre-RS. Quadra H, lote 3A.;Nenhuma;6034.29;0;0
10.456.799/0001-89;2022-12-31;2;Av. Veríssimo do Amaral, 37 , Bairro Passo d'Areia, Porto Alegre-RS. Quadra 154, lote 1 ao 3.;Nenhuma;1153.19;0;0
10.456.799/0001-89;2022-12-31;2;Av. Dr. Nilo Peçanha, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 154 , lotes do 14 ao 22.;Nenhuma;4513.65;0;0
10.456.799/0001-89;2022-12-31;2;Rua Cel Genes Bento, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 23 ao 27.;Nenhuma;2783.22;0;0
10.456.799/0001-89;2022-12-31;2;Rua Juncal, 40, 50 e 60, Vila Ipiranga, Porto Alegre-RS. Quadra 154, lotes do 28 ao 30.;Nenhuma;1578.24;0;0
10.456.799/0001-89;2022-12-31;2;Av. Nilo Peçanha, 3410, 3420 e 3430, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 153, lotes 1 ao 12.;Nenhuma;5445.18;0;0
10.456.799/0001-89;2022-12-31;2;Av. Nilo Peçanha, 3530, Bairro Chácara das Pedras, Porto Alegre-RS. Quadra 14, lote 631.;Nenhuma;554.23;0;0
10.456.799/0001-89;2022-12-31;2;Rua Vinte e Quatro de Maio 368, Vila Rosa, Novo Hamburgo-RS. Lotes A e B.;Nenhuma;13345.19;0;0
10.456.799/0001-89;2022-12-31;2;Av. Nações Unidas s/n, Vila Rosa, Novo Hamburgo-RS. Lote C.;Nenhuma;31744.81;0;0
10.456.799/0001-89;2022-12-31;2;Av. Severo Dullius, 895, Bairro São João, Porto Alegre-RS;Nenhuma;3000.1;0;0
10.456.799/0001-89;2022-12-31;2;Av. Severo Dullius, 1025, Bairro São João, Porto Alegre-RS;Nenhuma;4400;0;0
10.456.799/0001-89;2022-12-31;2;Av. Dos Estados, 1713, Bairro São João, Porto Alegre-RS;Nenhuma;14154.41;0;0
10.456.799/0001-89;2022-12-31;2;Rua Mirim, 146, Vila Ipiranga, Porto Alegre-RS;Nenhuma;217;0;0
10.456.799/0001-89;2022-12-31;2;Av. Manoel Elias, 891 e 901, Passo das Pedras, Porto Alegre-RS;Nenhuma;23157.42;0;0
11.268.335/0001-01;2022-06-30;1;Fazenda Indaiatuba, Alameda Porteira de Ferro;Nenhuma característica relevante;37303;1;0
11.268.335/0001-01;2022-09-30;1;Fazenda Indaiatuba, Alameda Porteira de Ferro;Nenhuma característica relevante;37303;1;0.3424
11.268.335/0001-01;2022-12-30;1;Fazenda Indaiatuba, Alameda Porteira de Ferro;Nenhuma característica relevante;37303;1;0
11.326.746/0001-06;2022-03-31;1;Rua Amanas S/N, Qd C Lt 03 - Quinta dos Anjicos II - Jd.Maranhão;Projetado um loteamento para o local, onde o terreno em questão está incluso;6179;0;0
11.326.746/0001-06;2022-03-31;1;Rodovia Dom Pedro I, altura do KM 131 - Fazenda São Quirino;Trata-se de um terreno localizado s margens da Rodovia Dom Pedro I, próximo do Shopping Galleria e de outros equipamentos comerciais, com acesso fácil e rápido.;31564.06;0;0
11.326.746/0001-06;2022-03-31;1;Aldeia Itajuba, 0, Chacaras Joapiranga II - Valinhos/SP;O imóvel está localizado na marginal da Rodovia Anhanguera em uma localidade industrial, com acesso tido como fácil rápido.;17305;0;0
11.326.746/0001-06;2022-03-31;1;Rua Cica , 645, Esquina com Rua São Luis - Jardim Cica;Trata-se de um terreno localizado em uma via comercial com vários empreendimentos de âmbitos locais. Além disso, está próximo de vias de circulação intensa e fluxos rápidos e fáceis, o que contribui para uma localização tida como boa;12841;0;0
11.326.746/0001-06;2022-03-31;1;Rodovia Santos Dumont (SP 075) KM 59+900m - Indaiatuba/SP;O imóvel em questão está localizado a beira da rodovia com ampla frente o que lhe permite fácil acesso. Se considerarmos um uso logístico há ainda a opção da malha ferroviária, embora esta seja mais difícil. Em termos gerais, podemos dizer que a localização é tida como boa.;50043.7;0;0
11.326.746/0001-06;2022-03-31;1;Rodovia Santos Dumont (SP 075) KM 59+900m - Indaiatuba/SP;O imóvel em questão está localizado a beira da rodovia com ampla frente o que lhe permite fácil acesso. Se considerarmos um uso logístico há ainda a opção da malha ferroviária, embora esta seja mais difícil. Em termos gerais, podemos dizer que a localização é tida como boa.;98318.96;0;0
11.326.746/0001-06;2022-03-31;1;Rua das Indústrias, 250  x Rua Clark, Morro das Pedras, Valinhos / SP;Os imóveis são atualmente terrenos vazios que pertecem a região administrativa da Macuco, originados a partir do desmembramento da Gleba C da fazenda Morro das Pedras, no município de Valinhos - SP.;9932.52;0;0
11.326.746/0001-06;2022-06-30;1;Rua Amanas S/N, Qd C Lt 03 - Quinta dos Anjicos II - Jd.Maranhão;Projetado um loteamento para o local, onde o terreno em questão está incluso;6179;0;0
11.326.746/0001-06;2022-06-30;1;Rodovia Dom Pedro I, altura do KM 131 - Fazenda São Quirino;Trata-se de um terreno localizado s margens da Rodovia Dom Pedro I, próximo do Shopping Galleria e de outros equipamentos comerciais, com acesso fácil e rápido.;31564.06;0;0
11.326.746/0001-06;2022-06-30;1;Aldeia Itajuba, 0, Chacaras Joapiranga II - Valinhos/SP;O imóvel está localizado na marginal da Rodovia Anhanguera em uma localidade industrial, com acesso tido como fácil rápido.;17305;0;0
11.326.746/0001-06;2022-06-30;1;Rua Cica , 645, Esquina com Rua São Luis - Jardim Cica;Trata-se de um terreno localizado em uma via comercial com vários empreendimentos de âmbitos locais. Além disso, está próximo de vias de circulação intensa e fluxos rápidos e fáceis, o que contribui para uma localização tida como boa;12841;0;0
11.326.746/0001-06;2022-06-30;1;Rodovia Santos Dumont (SP 075) KM 59+900m - Indaiatuba/SP;O imóvel em questão está localizado a beira da rodovia com ampla frente o que lhe permite fácil acesso. Se considerarmos um uso logístico há ainda a opção da malha ferroviária, embora esta seja mais difícil. Em termos gerais, podemos dizer que a localização é tida como boa.;50043.7;0;0
11.326.746/0001-06;2022-06-30;1;Rodovia Santos Dumont (SP 075) KM 59+900m - Indaiatuba/SP;O imóvel em questão está localizado a beira da rodovia com ampla frente o que lhe permite fácil acesso. Se considerarmos um uso logístico há ainda a opção da malha ferroviária, embora esta seja mais difícil. Em termos gerais, podemos dizer que a localização é tida como boa.;98318.96;0;0
11.326.746/0001-06;2022-06-30;1;Rua das Indústrias, 250  x Rua Clark, Morro das Pedras, Valinhos / SP;Os imóveis são atualmente terrenos vazios que pertecem a região administrativa da Macuco, originados a partir do desmembramento da Gleba C da fazenda Morro das Pedras, no município de Valinhos - SP.;9932.52;0;0
11.326.746/0001-06;2022-09-30;1;Rua Amanas S/N, Qd C Lt 03 - Quinta dos Anjicos II - Jd.Maranhão;Projetado um loteamento para o local, onde o terreno em questão está incluso;6179;0;0
11.326.746/0001-06;2022-09-30;1;Rodovia Dom Pedro I, altura do KM 131 - Fazenda São Quirino;Trata-se de um terreno localizado s margens da Rodovia Dom Pedro I, próximo do Shopping Galleria e de outros equipamentos comerciais, com acesso fácil e rápido.;31564.06;0;0
11.326.746/0001-06;2022-09-30;1;Aldeia Itajuba, 0, Chacaras Joapiranga II - Valinhos/SP;O imóvel está localizado na marginal da Rodovia Anhanguera em uma localidade industrial, com acesso tido como fácil rápido.;17305;0;0
11.326.746/0001-06;2022-09-30;1;Rua Cica , 645, Esquina com Rua São Luis - Jardim Cica;Trata-se de um terreno localizado em uma via comercial com vários empreendimentos de âmbitos locais. Além disso, está próximo de vias de circulação intensa e fluxos rápidos e fáceis, o que contribui para uma localização tida como boa;12841;0;0
11.326.746/0001-06;2022-09-30;1;Rodovia Santos Dumont (SP 075) KM 59+900m - Indaiatuba/SP;O imóvel em questão está localizado a beira da rodovia com ampla frente o que lhe permite fácil acesso. Se considerarmos um uso logístico há ainda a opção da malha ferroviária, embora esta seja mais difícil. Em termos gerais, podemos dizer que a localização é tida como boa.;50043.7;0;0
11.326.746/0001-06;2022-09-30;1;Rodovia Santos Dumont (SP 075) KM 59+900m - Indaiatuba/SP;O imóvel em questão está localizado a beira da rodovia com ampla frente o que lhe permite fácil acesso. Se considerarmos um uso logístico há ainda a opção da malha ferroviária, embora esta seja mais difícil. Em termos gerais, podemos dizer que a localização é tida como boa.;98318.96;0;0
11.326.746/0001-06;2022-09-30;1;Rua das Indústrias, 250  x Rua Clark, Morro das Pedras, Valinhos / SP;Os imóveis são atualmente terrenos vazios que pertecem a região administrativa da Macuco, originados a partir do desmembramento da Gleba C da fazenda Morro das Pedras, no município de Valinhos - SP.;9932.52;0;0
11.326.746/0001-06;2022-12-31;1;Rua Amanas S/N, Qd C Lt 03 - Quinta dos Anjicos II - Jd.Maranhão;Projetado um loteamento para o local, onde o terreno em questão está incluso;6179;0;0
11.326.746/0001-06;2022-12-31;1;Rodovia Dom Pedro I, altura do KM 131 - Fazenda São Quirino;Trata-se de um terreno localizado s margens da Rodovia Dom Pedro I, próximo do Shopping Galleria e de outros equipamentos comerciais, com acesso fácil e rápido.;31564.06;0;0
11.326.746/0001-06;2022-12-31;1;Aldeia Itajuba, 0, Chacaras Joapiranga II - Valinhos/SP;O imóvel está localizado na marginal da Rodovia Anhanguera em uma localidade industrial, com acesso tido como fácil rápido.;17305;0;0
