CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
17.554.274/0001-25;2022-09-30;1;;;;;;;;;0;0;52155508.4;54785151.04;;;;;;;;;-899153.45;-899153.45;51256354.95;53885997.59;;;4019292.05;;-2685684.43;-2684671.01;313557.17;313773.73;1647164.79;-2370897.28;52903519.74;51515100.31;934677.22;934677.22;;;;;;;934677.22;934677.22;;;-6164480.78;-6008046.09;0;0;-942408.69;-942203.26;0;0;0;0;-55970.74;-55970.74;-85550.96;0;0;0;-224465.28;-224465.28;786.54;786.54;0;0;0;0;0;0;0;0;0;0;-9983500.01;-6662502.56;-17455589.92;-13892401.39;36382607.04;38557376.14;38557376.14;36629507.333;;;38400827.783;-25305614.62;13095213.163;0.99594
17.554.274/0001-25;2022-12-31;2;;;;;;;;;0;0;65783752.04;56376564.93;;;8221302.94;8221324.3;;;157388850.04;;-12917992.83;;218475912.19;64597889.23;;;793624.94;;-1248127.95;-1247940.37;112285.93;112518.2;-342217.08;-1135422.17;218133695.11;63462467.06;1259564.55;1259563.4;;;;;;;1259564.55;1259563.4;;;-6073235.77;-6029877.65;;;-2212092.19;-2212092.19;;;;;-62954.65;-62954.65;;-55720;;;-297012.68;-283266.48;6.27;;;;;;;;;;-32.6;;32068.67;-12405072.66;-8613252.95;-21048983.63;210780006.71;43673046.83;82229604.82;78118124.579;;;80925122.639;-65122728.44;15802394.199;0.984136
17.568.605/0001-86;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;4962984.86;6023576.58;0;0;0;0;0;0;2175646.53;0;-423694.45;-393986.83;6714936.94;5629589.75;0;0;0;0;0;0;0;0;0;0;6714936.94;5629589.75;19213.6;19213.6;0;0;0;0;0;0;19213.6;19213.6;0;0;-88323.3;-88323.3;0;0;-3207.55;-3207.55;0;0;0;0;0;0;-48386.77;-41619.46;0;0;-10119.33;0;-40096.9;-40096.9;-28611.75;-28611.75;0;0;-7826.64;-8169.53;0;0;-1504.61;-1504.61;-20069.49;-106301.5;-248146.34;-317834.6;6486004.2;5330968.75;5330968.75;5064420.3125;;0;5248868.75;0;5248868.75;0.984599
17.568.605/0001-86;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;7567906.8;6781046.46;0;0;0;0;0;0;-29148825.37;0;-1895006.54;-1285019.68;-23475925.11;5496026.78;0;0;0;0;0;0;0;0;0;0;-23475925.11;5496026.78;372009.86;372009.86;0;0;0;0;0;0;372009.86;372009.86;0;0;-88323.3;-88323.3;0;0;1964.05;1964.05;0;0;0;0;0;0;-66952.51;-87254.4;0;0;-10119.33;-20238.66;-72245.99;-72245.99;-121692.38;-121692.38;0;0;-17318.66;-15566.92;0;0;-3280.53;-3280.53;-88948.06;-88948.06;-466916.71;-495586.19;-23570831.96;5372450.45;10703419.2;10168248.24;;0;0;0;0;0
17.568.605/0001-86;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;5819910.34;6035115.62;0;0;0;0;0;0;0;0;-78297.32;-1534855.28;5741613.02;4500260.34;0;0;0;0;0;0;0;0;0;0;5741613.02;4500260.34;352664.23;352664.23;0;0;0;0;-192423.75;-192423.75;160240.48;160240.48;0;0;-88323.3;-88323.3;0;0;-7855.54;-7855.54;0;0;0;0;0;0;-61496.26;-54728.96;0;0;-10119.33;-10119.33;-65226.95;-65226.95;-85348.96;-85348.96;0;0;-7826.64;-9492.02;0;0;-96;-96;-25049.88;-25049.88;-351342.86;-346240.94;5550510.64;4314259.88;4314259.88;4098546.886;;0;3486304.63;-1914351.69;1571952.94;0.808089
17.568.605/0001-86;2022-12-31;1;0;0;0;0;0;0;0;0;0;0;6500689.04;6506212.73;0;0;0;0;0;0;-58012209.64;0;-288338.24;-244896.2;-51799858.84;6261316.53;0;0;0;0;0;0;0;0;0;0;-51799858.84;6261316.53;95144.8;95144.8;0;0;0;0;0;0;95144.8;95144.8;0;0;-94078.44;-94078.44;0;0;-19043.57;-19043.57;0;0;0;0;0;0;-40099.93;-44637.89;0;0;-10119.3;-10119.3;-95466.15;-95466.15;-80349.38;-80349.38;0;0;-12140.21;-13805.55;0;0;-3460.13;-3460.13;-221553.81;-21706.79;-576310.92;-382667.2;-52281024.96;5973794.13;10288054.01;9773651.3095;;0;4999999.9995;-5000000;-0.0005;0.486001
17.590.518/0001-25;2022-03-31;1;;;;;;;;;0;0;2681435.2;3582110.7;;;;;;;-175200;0;;;2506235.2;3582110.7;;;;;;;;;0;0;2506235.2;3582110.7;228596.44;228596.44;;;;;;;228596.44;228596.44;;;-190001.13;-194773.75;;;;;;;;;-20989.06;-20964.19;-16549.66;-67000;;;-11301.82;-12119.57;;;;;;;-10600;-10600;;;-34.1;0;-13711.48;-13711.48;-263187.25;-319168.99;2471644.39;3491538.15;3491538.15;3316961.2425;;;3163500.0025;-2109000;1054500.0025;0.906048
17.590.518/0001-25;2022-06-30;1;;;;;;;;;0;0;3282937.1;3184414.09;;;;;;;;;;;3282937.1;3184414.09;;;;;;;;;0;0;3282937.1;3184414.09;276029.51;276029.51;;;;;;;276029.51;276029.51;;;-177612.11;-185263;;;;;;;;;-20958.46;-21299.58;-16549.66;;;;-11510;-31907.96;;;-77161.24;-275;;;;;;;-194.9;-160.8;-2824.03;-2824.03;-306810.4;-241730.37;3252156.21;3218713.23;6710251.38;6374738.811;;;6412500.001;-5272500;1140000.001;0.955627
17.590.518/0001-25;2022-09-30;1;;;;;;;;;0;0;3529467.95;3366991;;;;;;;;;;;3529467.95;3366991;;;;;;;;;0;0;3529467.95;3366991;311850.44;311850.44;;;;;;;311850.44;311850.44;;;-194181.69;-184894.31;;;;;;;;;-21990.65;-21979.76;-17350.45;;;;-12011.05;-775;;;;;;;;;;;-73.84;-38.1;-2465.69;-2465.69;-248073.37;-210152.86;3593245.02;3468688.58;3468688.58;3295254.151;;;3163500.001;-2109000;1054500.001;0.912016
17.590.518/0001-25;2022-12-30;1;;;;;;;;;0;0;4249401.93;3400701.87;;;;;;;-66883490.9;;;;-62634088.97;3400701.87;123068.67;29251.71;;;;;;;123068.67;29251.71;-62511020.3;3429953.58;187949.75;187949.75;;;;;;;187949.75;187949.75;;;-181607.76;-187658.36;;;;;;;;;-20939.71;-20663.59;-20885.13;0;;;-22947.84;-9173.86;;;60127.18;0;;;-10500;-10500;;;-36.33;0;-3887.85;-3887.85;-200677.44;-231883.66;-62523747.99;3386019.67;6854708.25;6511972.8375;;;6554999.9975;-5358000;1196999.9975;0.956277
17.655.102/0001-48;2022-03-31;4;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;17673.98;17673.98;;;;;;;17673.98;17673.98;;;-30180.78;-30180.78;;;;;;;;;;;-36393.16;-20585.02;;;-19024.97;-6669.91;;;;;;;;;;;;;-1617.79;-1617.79;-87216.7;-59053.5;-69542.72;-41379.52;-41379.52;0;;;0;0;0;0
17.655.102/0001-48;2022-06-30;4;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;17721.55;17721.55;;;;;;;17721.55;17721.55;;;-30180.78;-30180.78;;;;;;;;;;;-15808.14;;;;-11436.71;-6254.6;;;;;;;;;;;-327.87;-327.87;;;-57753.5;-36763.25;-40031.95;-19041.7;-60420.92;0;;;0;0;0;0
17.655.102/0001-48;2022-09-30;3;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;19509.95;19509.95;;;;;;;19509.95;19509.95;;;-72504.3;-35179.39;;;;;;;;;;;-30819.04;-14245.99;;;-6993.55;-6993.55;;;;;;;;;;;;;483899.13;483899.13;373582.24;427480.2;393092.19;446990.15;446990.15;424640.6425;;;0.0025;0;0.0025;0
17.655.102/0001-48;2022-12-31;3;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;-54905.48;-54905.48;;;;;;;-54905.48;-54905.48;;;132865.86;122508.15;;;;;;;;;;;83020.34;98830.97;;;37455.23;19917.76;;;;;;;;;;;;;-481953.47;-481953.47;-228612.04;-240696.59;-283517.52;-295602.07;151388.08;143818.676;;;-0.004;0;-0.004;0
17.655.115/0001-17;2022-03-31;1;;;;;;;;;0;0;7511431.61;6525829.18;-127835.71;-127835.71;;;;;;;;;7383595.9;6397993.47;;;;;;;;;0;0;7383595.9;6397993.47;35447.32;35447.32;;;;;;;35447.32;35447.32;;;-21872.43;-21768.41;;;-19000;-19000;;;;;;;-4422.64;-11000;;;;;-15415.16;-8001.82;;;;;;;;;;;-4239349.3;-4239349.3;-4300059.53;-4299119.53;3118983.69;2134321.26;2134321.26;2027605.197;;;-0.003;0;-0.003;0
17.655.115/0001-17;2022-06-30;1;;;;;;;;;0;0;6264963.81;6679837.56;-271592.39;-271592.39;;;;;;;;;5993371.42;6408245.17;50699.53;50699.53;;;;;;;50699.53;50699.53;6044070.95;6458944.7;;;;;;;;;0;0;;;-22280.12;-22524.16;;;-5600;-5600;;;;;;;-8722.64;-11000;;;-27327.4;-34740.74;;;;;;;;;;;;;-4737770.18;-4737770.18;-4801700.34;-4811635.08;1242370.61;1647309.62;3781630.88;3592549.336;;;3592549.336;0;3592549.336;0.95
17.655.115/0001-17;2022-09-30;1;;;;;;;;;0;0;6091426.51;5601090.53;-269289.77;-269289.77;;;;;;;;;5822136.74;5331800.76;;;;;;;;;0;0;5822136.74;5331800.76;52273.02;52273.02;;;;;;;52273.02;52273.02;;;-23736.1;-23609.03;;;-418375.36;-418375.36;;;;;;;-4531.8;;;;-19670.88;-19670.88;;;;;;;;;;;;;-5134975.39;-5134975.39;-5601289.53;-5596630.66;273120.23;-212556.88;-212556.88;0;;;0;0;0;0
17.655.115/0001-17;2022-12-31;1;;;;;;;;;0;0;6160741.56;6178562.78;-171881.41;-171881.41;;;;;47000;;;;6035860.15;6006681.37;;;;;;;;;0;0;6035860.15;6006681.37;51767.08;51767.08;;;;;;;51767.08;51767.08;;;-23065.48;-22539.41;;;-122357.4;-122357.4;;;;;;;-4322.92;;;;-19309.39;-19309.39;;;;;;;;;;;;;-3964171.18;-4783437.77;-4133226.37;-4947643.97;1954400.86;1110804.48;898247.6;853335.22;;;0;0;0;0
17.655.122/0001-19;2022-03-31;1;;;;;;;;;0;0;1123652.28;1123652.28;;;;;;;;;;;1123652.28;1123652.28;;;;;;;;;0;0;1123652.28;1123652.28;11205.43;11129.19;;;;;;;11205.43;11129.19;;;-48722.9;-48722.9;;;;;;;;;-285.82;-285.82;-9376.27;-18192.73;;;-54030.25;-54030.25;;;;;;;;;;;-208.8;-208.8;-4328.99;-4057.34;-116953.03;-125497.84;1017904.68;1009283.63;1009283.63;958819.4485;;;958819.4485;0;958819.4485;0.95
17.655.122/0001-19;2022-06-30;1;;;;;;;;;0;0;1687965.75;1059964.25;-2738.6;-2738.6;;;;;;;;;1685227.15;1057225.65;;;;;;;;;0;0;1685227.15;1057225.65;9761.71;9761.71;;;;;;;9761.71;9761.71;;;-55391.6;-53168.7;;;;;;;;;-285.87;-285.87;-5527.8;-9329.45;;;-2971.8;-12649.14;;;;;;;;;;;-77.8;-77.8;-57307.43;-7596.26;-121562.3;-83107.22;1573426.56;983880.14;1993163.77;1893505.5815;;;1893505.5815;0;1893505.5815;0.95
17.655.122/0001-19;2022-09-30;1;;;;;;;;;0;0;1480004.78;1077501.94;;;;;;;;;;;1480004.78;1077501.94;;;;;;;;;0;0;1480004.78;1077501.94;26045.35;26045.35;;;;;;;26045.35;26045.35;;;-53168.7;-53168.7;;;-49500;-49500;;;;;-326.49;-326.49;-6458.4;;;;-11068.38;-6115.38;;;;;;;;;;;-18983.35;-18983.35;-14220.1;-13931.35;-153725.42;-142025.27;1352324.71;961522.02;961522.02;913445.919;;;913445.919;0;913445.919;0.95
17.655.122/0001-19;2022-12-31;1;;;;;;;;;0;0;1154953.75;1096286.03;;;;;;;;;;;1154953.75;1096286.03;;;;;;;;;0;0;1154953.75;1096286.03;35130.84;35130.84;;;;;;;35130.84;35130.84;;;-53168.7;-53168.7;;;-11000;-11000;;;;;-339.56;-339.56;-15596.13;-9436.42;;;-27172.44;-22448.1;;;;;;;;;;;;;-5848.49;-6133.09;-113125.32;-102525.87;1076959.27;1028891;1990413.02;1890892.369;;;1890892.369;0;1890892.369;0.95
17.786.606/0001-05;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11140.68;0;-123790.87;0;0;0;0;0;-112650.19;0;-112650.19;0;0.73;0;0;0;0;0;-0.1;0;0.63;0;0;0;-50040.54;0;0;0;-8830.68;0;0;0;0;0;-19622.43;0;-2346.08;0;0;0;-4537.37;0;0;0;0;0;0;0;0;0;0;0;0;0;-142671.45;0;-228048.55;0;-340698.11;0;0;0;;0;0;0;0;0
17.786.606/0001-05;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-121751.84;0;0;0;0;0;-121751.84;0;-121751.84;0;0.45;0;0;0;0;0;0.09;0;0.54;0;0;0;-50040.54;0;0;0;-8830.68;0;0;0;0;0;-19622.43;0;-2346.08;0;0;0;-17927.73;0;0;0;0;0;0;0;0;0;0;0;0;0;-142671.45;0;-241438.91;0;-363190.21;0;0;0;;0;0;0;0;0
17.786.606/0001-05;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-126196.22;0;0;0;0;0;-126196.22;0;-126196.22;0;0.94;0;0;0;0;0;-0.14;0;0.8;0;0;0;-50040.54;0;0;0;-8830.68;0;0;0;0;0;-19622.43;0;-2459.6;0;0;0;-5276.7;0;0;0;0;0;0;0;0;0;0;0;0;0;-146755.4;0;-232985.35;0;-359180.77;0;0;0;;0;0;0;0;0
17.786.606/0001-05;2022-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-19137015.01;0;0;0;0;0;-19137015.01;0;-19137015.01;0;0.66;0;0;0;0;0;0.14;0;0.8;0;;;-51023.88;0;0;0;-9004.21;0;0;0;0;0;-20008.03;0;-3448.24;0;0;0;-5489.51;0;0;0;0;0;0;0;0;0;0;0;0;0;-154923.3;0;-243897.17;0;-19380911.38;0;0;0;;;0;0;0;0
17.854.016/0001-64;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;66762.48;66762.48;-11669.13;0;0;0;0;0;0;0;0;0;55093.35;66762.48;0;0;0;0;0;0;0;0;0;0;55093.35;66762.48;0;0;0;0;0;0;0;0;0;0;0;0;-65566.98;0;0;0;-37616.76;0;0;0;0;0;-15838.2;0;0;-17900;0;0;-2346.58;0;0;0;-880;0;0;-11669.13;0;0;0;0;0;-880;-30249.07;-19861.24;-152497.59;-50310.37;-97404.24;16452.11;0;0;;0;0;0;0;0
17.854.016/0001-64;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;75075.74;72651.04;-33294.13;0;0;0;0;0;0;0;0;0;41781.61;72651.04;0;0;0;0;0;0;0;0;0;0;41781.61;72651.04;0;0;0;0;0;0;0;0;0;0;0;0;-67328.15;-1761.17;0;0;-37616.76;0;0;0;0;0;-15838.2;0;0;0;0;0;-6703.76;-12649.14;0;0;-40324.21;-40324.21;0;-33294.13;0;0;0;0;0;0;-22366.9;-1074.5;-190177.98;-89103.15;-148396.37;-16452.11;0;0;;0;0;0;0;0
17.854.016/0001-64;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;77154.06;77154.06;-22196.1;0;0;0;0;0;0;0;0;0;54957.96;77154.06;0;0;0;0;0;0;0;0;0;0;54957.96;77154.06;0;0;0;0;0;0;0;0;0;0;0;0;-65566.98;0;0;0;-45977.14;-33438.22;0;0;0;0;-15838.2;0;0;0;0;0;-9031.13;0;0;0;0;0;0;-22196.1;0;0;0;0;0;0;-22365.87;-633.47;-158779.32;-56267.79;-103821.36;20886.27;20886.27;19841.9565;;0;19841.9565;0;19841.9565;0.95
17.854.016/0001-64;2022-12-31;1;0;0;0;0;0;0;0;0;0;0;78193.22;77154.06;-35364.14;0;0;0;0;0;7169000;0;0;0;7211829.08;77154.06;0;0;0;0;0;0;0;0;0;0;7211829.08;77154.06;0;0;0;0;0;0;0;0;0;0;0;0;-40357.86;-1121.82;0;0;-50155.68;0;0;0;0;0;-21117.6;0;-18500;0;0;0;-8531.01;;0;0;-55340.34;-55340.34;0;0;-2880;-2880;0;0;-2252.72;0;-25607.19;-3334.03;-224742.4;-62676.19;6987086.68;14477.87;0;0;;0;0;0;0;0
17.870.926/0001-30;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3620143;3620143;1537313.28;1537313.28;-3647470.78;-3647470.78;167528.87;167528.87;1677514.37;1677514.37;1677514.37;1677514.37;;;;;35825.11;35825.11;0;;35825.11;35825.11;0;0;-198169.28;-202146.4;;-38089.48;;;;;;;;;-7499.16;-32809;;;;;;;;;;;;;;;;;-7298.47;150141.78;-212966.91;-122903.1;1500372.57;1590436.38;1590436.38;1510914.561;;0;2574809.441;-1622709.48;952099.961;1.618933
17.870.926/0001-30;2022-06-30;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6209975.71;6209975.71;-4244903.14;-2204903.14;-883380.86;-883380.86;163957.28;163957.28;1245648.99;3285648.99;1245648.99;3285648.99;;;;;1134330.95;1134330.95;0;;1134330.95;1134330.95;0;0;-197030.3;-200662.54;;;;;;;;;;;-16785.22;-14061;;;-1910.31;-12649.14;;;;;;;;;;;;;-20220.5;92849.04;-235946.33;-134523.64;2144033.61;4285456.3;5875892.68;5582098.046;;0;5869903.166;-4851570.18;1018332.986;0.998981
17.870.926/0001-30;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2635449.96;3208792.88;-594715.11;-594715.11;-326910.3;-326910.3;128618.24;128618.24;1842442.79;2415785.71;1842442.79;2415785.71;;;;;167056.94;167056.94;0;;167056.94;167056.94;0;0;-203102.03;-203974.9;;;;;;;;;;;-13540.15;;;;-5072.11;-9385.2;;;;;;;;;;;;;-11302.89;-5940.39;-233017.18;-219300.49;1776482.55;2363542.16;2363542.16;2245365.052;;0;2425785.092;-1788292.08;637493.012;1.026335
17.870.926/0001-30;2022-12-30;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2540139.59;2540139.59;-1127482.79;-267482.79;-233509.15;-233509.15;109967.6;109967.6;1289115.25;2149115.25;1289115.25;2149115.25;;;;;298115.93;298115.93;0;;298115.93;298115.93;0;0;-191804.68;-189667.12;;;;;;;;;;;-12915.47;;;;-6526.12;0;;;;;;;;;;;;;-14544.22;96489.09;-225790.49;-93178.03;1361440.69;2354053.15;4717595.31;4481715.5445;;0;4694266.7145;-3775283.28;918983.4345;0.995055
18.085.673/0001-57;2022-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6060989.28;6574146.23;-1013263.3;0;28313.02;28313.02;0;0;5076039;6602459.25;5076039;6602459.25;157812.69;157812.69;0;0;0;0;-43114.69;-43114.69;114698;114698;0;0;-447494.21;-447494.21;0;0;0;0;0;0;0;0;0;0;-8499.99;-11333.33;0;0;-5059.68;0;0;0;0;0;0;0;0;0;0;0;0;0;-13150.56;-13150.56;-474204.44;-471978.1;4716532.56;6245179.15;6245179.15;5932920.1925;;0;6245179.15;0;6245179.15;1
18.085.673/0001-57;2022-06-30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6830626.38;6545981.69;-2933537.51;0;620507.43;620507.43;0;0;4517596.3;7166489.12;4517596.3;7166489.12;180804.93;180804.93;0;0;0;0;-18354.06;-18354.06;162450.87;162450.87;0;0;-440842.75;-440842.75;-635598.01;-635598.01;0;0;0;0;0;0;0;0;-9499.99;-12333.33;0;0;-5059.68;-10119.36;0;0;0;0;0;0;0;0;0;0;0;0;-19942.22;-19942.22;-1110942.65;-1118835.67;3569104.52;6210104.32;12455283.47;11832519.2965;;0;12455283.47;-10240549.49;2214733.98;1
18.085.673/0001-57;2022-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1319886.39;5389508.99;114033.45;0;3274924.29;3274924.29;0;0;4708844.13;8664433.28;4708844.13;8664433.28;332025.37;332025.37;0;0;0;0;-76036.39;-76036.39;255988.98;255988.98;0;0;-468088.73;-468088.73;0;0;0;0;0;0;0;0;0;0;-8499.99;0;0;0;-5059.68;-5059.68;0;0;-7500;-7500;0;0;0;0;0;0;0;0;-13175.26;-13175.26;-502323.66;-493823.67;4462509.45;8426598.59;8426598.59;8005268.6605;;0;8426598.59;-4260915.68;4165682.91;1
18.085.673/0001-57;2022-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2582027.15;4161002.2;-989109.94;0;1361395.88;1361395.88;0;0;2954313.09;5522398.08;2954313.09;5522398.08;361633.97;361633.97;0;0;0;0;-61368.07;-61368.07;300265.9;300265.9;0;0;-462231.81;-462231.81;-1795749.07;-1795749.07;0;0;0;0;0;0;0;0;-11500.03;-11100;0;0;-5059.61;-5059.61;0;0;-7500;-7500;0;0;0;0;0;0;0;0;-12659.96;-12659.96;-2294700.48;-2294300.45;959878.51;3528363.53;11954962.12;11357214.014;;0;11954962.12;-9947992.86;2006969.26;1
18.259.637/0001-62;2022-03-31;2;;;;;;;-6631.97;;-6631.97;0;200947.11;235172.33;-19372.13;;;;;;;;-94326.28;-120330.38;87248.7;114841.95;;;;;;;;;0;0;80616.73;114841.95;0;0;0;0;10607.15;10607.15;0;0;10607.15;10607.15;;;-60723.41;-61230.08;;;139.11;;;;;;;;;;;;-2265.55;-2539.55;0;0;0;0;0;0;0;0;0;0;0;0;75777.61;-7208.28;12927.76;-70977.91;104151.64;54471.19;54471.19;51747.6305;;;0.0005;0;0.0005;0
18.259.637/0001-62;2022-06-30;2;;;;;;;;;0;0;414595.85;258517.23;0;0;0;0;0;0;4735900;0;-114519.69;-114519.69;5035976.16;143997.54;0;0;0;0;0;0;0;0;0;0;5035976.16;143997.54;0;0;10904.46;0;1101.23;1101.23;0;0;12005.69;1101.23;;;-61154.72;-61318.58;0;0;-2564.67;-2564.67;0;0;0;0;0;0;0;0;0;0;-4978.41;-12287.4;0;0;0;0;0;0;0;0;0;0;0;0;-32408.06;-32528.15;-101105.86;-108698.8;4946875.99;36399.97;90871.16;86327.602;;;86327.602;0;86327.602;0.95
18.259.637/0001-62;2022-09-30;1;;;;;;;;;0;0;219314;209373;;;;;;;;;-175024;-175024;44290;34349;;;;;;;;;0;0;44290;34349;17422;;;;;;;;17422;0;;;-66333;-68878;;;-554;-554;;;;;-3369;-3369;;-20000;;;-7129;-7129;;;;;;;-6600;-6600;;;-1672;-1672;-2131;-11131;-87788;-119333;-26076;-84984;-84984;0;;;0;0;0;0
18.259.637/0001-62;2022-12-31;1;;;;;;;;;0;0;244788;350672;;;;;;;;;-29021;-28097;215767;322575;;;;;;;;;0;0;215767;322575;18774;;;;;;;;18774;0;;;-57922;-57315;;;-982;-617;;;;;-2831;-2831;;;;;;;;;;;;;;;;;;;-3466;-4745;-65201;-65508;169340;257067;172083;163478.85;;;163478.85;-163478;0.85;0.95
18.265.829/0001-81;2022-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-35711.85;;;;;;;;;;;;-7027.08;;;;-771.9;;;;;;;;;;;;;;-101.35;-32.85;-43612.18;-32.85;-43612.18;-32.85;-32.85;0;;;0;0;0;0
18.265.829/0001-81;2022-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-35711.85;;;;;;;;;;;;-7027.08;;;;-790.02;-465.83;;;;;;;;;;;;;-102.73;34.27;-43631.68;-431.56;-43631.68;-431.56;-464.41;0;;;0;0;0;0
