CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
03.683.056/0001-86;2022-03-31;1;Imóveis para renda acabados;JK FINANCIAL CENTER;Av. Juscelino Kubitschek, 510, Itaim Bibi, São Paulo/SP;10411.51;11;Laje Corporativa;0;0;0.375776;;;;;;;
03.683.056/0001-86;2022-03-31;1;Imóveis para renda acabados;CONTINENTAL SQUARE;Rua Olimpiadas. 205, São Paulo SP;7696.08;3;Laje Corporativa;0.359;0;0.090987;;;;;;;
03.683.056/0001-86;2022-03-31;1;Imóveis para renda acabados;PARQUE SANTOS;Alameda Santos, 1163, Cerqueira César, São Paulo/SP;5135;11;Laje Corporativa;0;0;0.098983;;;;;;;
03.683.056/0001-86;2022-03-31;1;Imóveis para renda acabados;INTERNACIONAL RIO;Praia do Flamengo nº 154, Flamengo, Rio de Janeiro/RJ;1480;2;Laje Corporativa;0;0;0.020282;;;;;;;
03.683.056/0001-86;2022-03-31;1;Imóveis para renda acabados;PQ CULTURAL PAULISTA;Avenida Paulista, 37, São Paulo/SP;5033.52;5;Laje Corporativa;0.111;0;0.124921;;;;;;;
03.683.056/0001-86;2022-03-31;1;Imóveis para renda em construção;Edifício Bravo! Paulista;Alameda Santos, 1.800 -;6206.54;17;Lajes Corporativas - Imóvel em retrofit;;;;0.156;;0.959973;0.969712;25866922.72;26129343.83;
03.683.056/0001-86;2022-03-31;1;Imóveis para renda acabados;CANDELÁRIA CORPORATE;Rua da Candelária nº 65, Centro, Rio de Janeiro/RJ;1297;2;Laje Corporativa;1;0;0;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;CANDELÁRIA CORPORATE;Rua da Candelária nº 65, Centro, Rio de Janeiro/RJ;1297;2;Laje Corporativa;1;0;0;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda em construção;Edifício Bravo! Paulista;Alameda Santos, 1.800 -;6206.54;17;Lajes Corporativas - Imóvel em retrofit;;;;0.16;;0.982648;0.990496;26501919.8;26969900.72;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;EDIFÍCIO GIRASSOL;Rua Girassol, 555 - Vila Madalena;4114.34;1;Laje Corporativa;0;0;0.142407;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;PARQUE SANTOS;Alameda Santos, 1163, Cerqueira César, São Paulo/SP;5135;11;Laje Corporativa;0;0;0.101714;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;CONTINENTAL SQUARE;Rua Olimpiadas. 205, São Paulo SP;7696.08;3;Laje Corporativa;0.359;0;0.093893;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;INTERNACIONAL RIO;Praia do Flamengo nº 154, Flamengo, Rio de Janeiro/RJ;1480;2;Laje Corporativa;0;0;0.020307;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;JK FINANCIAL CENTER;Av. Juscelino Kubitschek, 510, Itaim Bibi, São Paulo/SP;10411.51;11;Laje Corporativa;0;0;0.41949;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;JATOBÁ;Rua Surubim, 373, Brooklin Novo, São Paulo/SP;1712.49;1;Laje Corporativa;1;0;0;;;;;;;
03.683.056/0001-86;2022-06-30;1;Imóveis para renda acabados;PQ CULTURAL PAULISTA;Avenida Paulista, 37, São Paulo/SP;5033.52;5;Laje Corporativa;0.111;0;0.106646;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;PARQUE SANTOS;Alameda Santos, 1163, Cerqueira César, São Paulo/SP;5135;11;Laje Corporativa;0;0;0.121141;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;EDIFÍCIO BRAVO! PAULISTA;Alameda Santos, 1.800 - Jardins;6206.54;17;Laje Corporativa;0.783;0;0;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;CANDELÁRIA CORPORATE;Rua da Candelária nº 65, Centro, Rio de Janeiro/RJ;1297;2;Laje Corporativa;1;0;0;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;INTERNACIONAL RIO;Praia do Flamengo nº 154, Flamengo, Rio de Janeiro/RJ;1480;2;Laje Corporativa;0;0;0.020826;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;CONTINENTAL SQUARE;Rua Olimpiadas. 205, São Paulo SP;7696.08;3;Laje Corporativa;0.359;0;0.109876;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;PQ CULTURAL PAULISTA;Avenida Paulista, 37, São Paulo/SP;5033.52;5;Laje Corporativa;0.111;0;0.104431;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;JK FINANCIAL CENTER;Av. Juscelino Kubitschek, 510, Itaim Bibi, São Paulo/SP;10411.51;11;Laje Corporativa;0;0;0.408605;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;JATOBÁ;Rua Surubim, 373, Brooklin Novo, São Paulo/SP;1712.49;1;Laje Corporativa;1;0;0;;;;;;;
03.683.056/0001-86;2022-09-30;1;Imóveis para renda acabados;EDIFÍCIO GIRASSOL;Rua Girassol, 555 - Vila Madalena;4114.34;1;Laje Corporativa;0;0;0.133839;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;INTERNACIONAL RIO;Praia do Flamengo nº 154, Flamengo, Rio de Janeiro/RJ;1480;2;Laje Corporativa;0;0;0.022706;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;CONTINENTAL SQUARE;Rua Olimpiadas. 205, São Paulo SP;7696.08;3;Laje Corporativa;0.359;0;0.141437;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;EDIFÍCIO GIRASSOL;Rua Girassol, 555 - Vila Madalena;4114.34;1;Laje Corporativa;0;0;0.131794;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;PQ CULTURAL PAULISTA;Avenida Paulista, 37, São Paulo/SP;5033.52;5;Laje Corporativa;0.111;0;0.104832;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;PARQUE SANTOS;Alameda Santos, 1163, Cerqueira César, São Paulo/SP;5135;11;Laje Corporativa;0;0;0.118912;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;EDIFÍCIO BRAVO! PAULISTA;Alameda Santos, 1.800 - Jardins;5847.54;16;Laje Corporativa;0.808;0;0.022986;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;JATOBÁ;Rua Surubim, 373, Brooklin Novo, São Paulo/SP;1712.49;1;Laje Corporativa;1;0;0;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;CANDELÁRIA CORPORATE;Rua da Candelária nº 65, Centro, Rio de Janeiro/RJ;1297;2;Laje Corporativa;0;0;0;;;;;;;
03.683.056/0001-86;2022-12-31;1;Imóveis para renda acabados;JK FINANCIAL CENTER;Av. Juscelino Kubitschek, 510, Itaim Bibi, São Paulo/SP;10411.51;11;Laje Corporativa;0;0;0.398794;;;;;;;
04.066.582/0001-60;2022-03-31;1;Imóveis para renda acabados;Instituto de Espec Pediatricas de SP - Hospital da Crianca;Rua Das Perobas, 344, Sem Complemento, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120;5518.2;1;Direito de propriedade;0;0;0.9922146917833;;;;;;;
04.066.582/0001-60;2022-06-30;1;Imóveis para renda acabados;Instituto de Espec Pediatricas de SP - Hospital da Crianca;Rua Das Perobas 344. Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120;5518.2;1;Direito de propriedade;0;0;0.98403017991614;;;;;;;
04.066.582/0001-60;2022-09-30;1;Imóveis para renda acabados;Inst de Especialida Pediatricas de SP - Hospital da Crianca;Rua Das Perobas. 344, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120;5518.2;1;Direito de propriedade;0;0;0.9847128050707;;;;;;;
04.066.582/0001-60;2022-12-31;1;Imóveis para renda acabados;Insti de Esp Pediatricas de SP - Hospital da Crianca;Rua Das Perobas, 344, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120;5518.2;1;Direito de propriedade;0;0;0.97105166606816;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;411.13;1;cj. 12;0;0;0.028743;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;892.3;2;cjs. 51 e 53;0;0;0.078887;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;1784.6;4;cjs. 41, 42, 43 e 44;0;0;0.186819;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 21;0;0;0.04067;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 32;1;0;0;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 22;0;0;0.037915;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 14;0;0;0.041827;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;17291.63;135;75% DO HOTEL PULLMAN;0;0;0.302487;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 33;0;0;0.041597;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 23;0;0;0.035631;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 13;0;0;0.038707;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 24;1;0;0;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 31;0;0;0.044863;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;405.22;1;cj. 11;0;0;0.041827;;;;;;;
04.141.645/0001-03;2022-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 34;0;0;0.042809;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 23;0.333333333333333;0;0.027794;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;405.22;1;cj. 11;0;0;0.034494;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;17291.63;135;75% DO HOTEL PULLMAN;0;0;0.405115;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 14;0;0;0.033675;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 33;0;0;0.029672;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 34;0;0;0.031775;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 24;1;0;0;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;913.36;2;cjs. 51 e 53;0;0;0.064284;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 32;0.666666666666667;0;0.023214;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;1784.6;4;cjs. 41, 42, 43 e 44;0;0;0.162728;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 31;0;0;0.037357;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 22;0.333333333333333;0;0.029684;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 21;0;0;0.033992;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 13;0;0;0.031543;;;;;;;
04.141.645/0001-03;2022-06-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;411.13;1;cj. 12;0;0;0.023428;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 33;0;0;0.028125;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 13;0;0;0.029898;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 34;0;0;0.030119;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 32;0;0;0.044008;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 31;0;0;0.03541;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;1784.6;4;cjs. 41, 42, 43 e 44;0;0;0.154246;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 22;1;0;0;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 24;1;0;0;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;913.36;2;cjs. 51 e 53;0;0;0.060933;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;411.13;1;cj. 12;0;0;0.022206;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 14;0;0;0.03192;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;405.22;1;cj. 11;0;0;0.032696;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 23;1;0;0;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 21;0;0;0.033795;;;;;;;
04.141.645/0001-03;2022-09-30;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;17291.63;135;75% DO HOTEL PULLMAN;0;0;0.470165;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 22;1;0;0;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;405.22;1;cj. 11;0;0;0.031473;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 23;0.666666666666667;0;0;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 34;0;0;0.030123;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 32;0;0;0.079063;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;913.36;2;cjs. 51 e 53;0;0;0.057406;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 31;0;0;0.035128;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 13;0;0;0.028168;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;411.13;1;cj. 12;0;0;0.022072;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;1784.6;4;cjs. 41, 42, 43 e 44;0;0;0.145317;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 14;0;0;0.030726;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;Edifício Lafayette;Rua Tabapuã, 500;151.2;2;cjs. 113 e 114;0;0;0;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 21;0;0;0.03336;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 33;0;0;0.026497;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 24;0.666666666666667;0;0;;;;;;;
04.141.645/0001-03;2022-12-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;17291.63;135;75% DO HOTEL PULLMAN;0;0;0.453768;;;;;;;
04.644.612/0001-78;2022-03-31;1;Imóveis para renda acabados;IMOVEL CESTO;RUA RIO DE JANEIRO,18-CENTRO -BELO HORIZONTE -MG;133.02;39;Hotel- 39 Unidades Hoteleiras, sendo 36 unidades Standard e 3 unidades master, localizadas em Belo Horizonte -MG;0;0;1;;;;;;;
04.644.612/0001-78;2022-06-30;1;Imóveis para renda acabados;IMOVEL CESTO;RUA RIO DE JANEIRO,18-CENTRO -BELO HORIZONTE -MG;133.02;39;Hotel- 39 Unidades Hoteleiras, sendo 36 unidades Standard e 3 unidades master, localizadas em Belo Horizonte -MG;0;0;1;;;;;;;
04.644.612/0001-78;2022-09-30;1;Imóveis para renda acabados;IMOVEL CESTO;RUA RIO DE JANEIRO,18-CENTRO -BELO HORIZONTE -MG;133.02;39;Hotel- 39 Unidades Hoteleiras, sendo 36 unidades Standard e 3 unidades master, localizadas em Belo Horizonte -MG;0;0;1;;;;;;;
04.644.612/0001-78;2022-12-30;1;Imóveis para renda acabados;IMOVEL CESTO;RUA RIO DE JANEIRO,18-CENTRO -BELO HORIZONTE -MG;133.02;39;Hotel- 39 Unidades Hoteleiras, sendo 36 unidades Standard e 3 unidades master, localizadas em Belo Horizonte -MG;0;0;1;;;;;;;
04.722.883/0001-02;2022-03-31;1;Imóveis para renda acabados;Torre Norte - Centro Empresarial Nacoes Unidas - CENU;Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910;61854.81;68;Direito de propriedade;0.5037;0.0237;0.990243;;;;;;;
04.722.883/0001-02;2022-06-30;1;Imóveis para renda acabados;Torre Norte - Centro Empresarial Nacoes Unidas - CENU;Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910;61854.81;68;Direito de propriedade;0.5037;0.37260349178021;0.9325298518301;;;;;;;
04.722.883/0001-02;2022-09-30;1;Imóveis para renda acabados;Torre Norte - Centro Empresarial Nacoes Unidas - CENU;Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910;61854.81;68;Direito de propriedade;0.48;0.22927148584691;0.90006721221631;;;;;;;
04.722.883/0001-02;2022-12-31;1;Imóveis para renda acabados;Torre Norte - Centro Empresarial Nacoes Unidas - CENU;Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910;61854.81;68;Direito de propriedade;0.4163;0.16130640270881;0.9394835838758;;;;;;;
04.782.236/0001-88;2022-03-31;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;7463.56;1;Bloco P;;;;;;;;;;
04.782.236/0001-88;2022-03-31;1;Imóveis para renda acabados;Condominio Perini Business Park;Rua Dona Francisca, 8300 - Distrito Industrial - Joinville - SC.;193772.4;21;;0.0749;0.021657;0.939957;;;;;;;
04.782.236/0001-88;2022-06-30;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;7463.56;1;Bloco P;;;;;;;;;;
04.782.236/0001-88;2022-06-30;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;4162.56;2;Bloco M  - Modulos 07 e 08;;;;;;;;;;
04.782.236/0001-88;2022-06-30;1;Imóveis para renda acabados;Condominio Perini Business Park;Rua Dona Francisca, 8300 - Distrito Industrial - Joinville - SC.;193772.4;21;;0.0556;0.006224;0.93188;;;;;;;
04.782.236/0001-88;2022-09-30;1;Imóveis para renda acabados;Condominio Perini Business Park;Rua Dona Francisca, 8300 - Distrito Industrial - Joinville - SC.;193772.4;21;;0.0509;0.00274;0.935377;;;;;;;
04.782.236/0001-88;2022-09-30;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;7463.56;1;Bloco P;;;;;;;;;;
04.782.236/0001-88;2022-09-30;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;4162.56;2;Bloco M  - Modulos 07 e 08;;;;;;;;;;
04.782.236/0001-88;2022-12-31;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;7463.56;1;Bloco P;;;;;;;;;;
04.782.236/0001-88;2022-12-31;1;Imóveis para renda acabados;Condominio Perini Business Park;Rua Dona Francisca, 8300 - Distrito Industrial - Joinville - SC.;193772.4;21;;0.0268;0.004395;0.830077;;;;;;;
04.782.236/0001-88;2022-12-31;1;Imóveis para renda em construção;Condominio Business Park;R. D. Francisca, 8300 - Dist. Indl. Joinville - SC;4162.56;2;Bloco M  - Modulos 07 e 08;;;;;;;;;;
05.437.916/0001-27;2022-03-31;1;Imóveis para renda acabados;Centro de Distribuição Anhanguera - CDA;Rodovia Anhanguera , S/N KM 17,5;27111.03;6;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.65096;;;;;;;
05.437.916/0001-27;2022-03-31;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.09136;;;;;;;
05.437.916/0001-27;2022-03-31;1;Imóveis para renda acabados;Centro de Distribuição -Rio de Janeiro;Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206;6404.61;2;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.166247;;;;;;;
05.437.916/0001-27;2022-06-30;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.094147;;;;;;;
