CNPJ_Fundo;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
01.636.325/0001-28;2017-12-31;1;Outras Cotas de FI;Aplicação Itaú Corp Federal Plus CP;60701190000104;;;;;;7942.29744;702707.21
01.636.325/0001-28;2017-12-31;1;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;81985.13
01.657.856/0001-05;2017-03-31;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;171336.955074;265133.14
01.657.856/0001-05;2017-03-31;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;721487.24
01.657.856/0001-05;2017-06-30;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;216460.574723;343310.16
01.657.856/0001-05;2017-06-30;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;718746.5
01.657.856/0001-05;2017-09-30;1;Ações de Sociedades;BTS SPE VI EMPREENDIMENTOS IMOBILIARIOS S.A.;24254520000199;;;;;;18478737;16500025.36
01.657.856/0001-05;2017-09-30;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;734462.49
01.657.856/0001-05;2017-09-30;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;158821.622618;257369.01
01.657.856/0001-05;2017-12-31;1;Outras Cotas de FI;CAIXA FIC GIRO EMPRESARIAL RF REF DI L;16916063000122;;;;;;209830.603472;345718.17
01.657.856/0001-05;2017-12-31;1;Outros Ativos Financeiros;CAIXA ECONOMICA FEDERAL;360305000104;;;;CDB;;2;742063.21
01.964.775/0001-40;2017-09-30;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;145;1322630.49
01.964.775/0001-40;2017-12-31;1;Outros Ativos Financeiros;BANCO CENTRAL;;;;;LFT;;145;1345721.71
02.027.437/0001-44;2017-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;581162.68;730606.26
02.027.437/0001-44;2017-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;12218.51517;497625.02
02.027.437/0001-44;2017-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;20248.9;843167.75
02.027.437/0001-44;2017-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FI;6175696000173;;;;;;15607.36731;661171.07
02.508.235/0001-14;2017-03-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;18028.79;715851.11
02.508.235/0001-14;2017-06-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;17877.68295;728106.67
02.508.235/0001-14;2017-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;18311.83;762507.9
02.508.235/0001-14;2017-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;17225.98484;729740.22
03.251.720/0001-18;2017-06-30;1;Outras Cotas de FI;COINVALORES YIELD FICFI MULTIMERCADO;346750000110;;;;;;27.9723557;97362.46
03.251.720/0001-18;2017-06-30;1;Outras Cotas de FI;COINVALORES FIC DI CREDITO PRIVADO LP;2233665000170;;;;;;13.0828394;872761.95
03.251.720/0001-18;2017-09-30;1;Outras Cotas de FI;COINVALORES YIELD FICFI MULTIMERCADO;346750000110;;;;;;6973.1993812;200978.11
03.251.720/0001-18;2017-09-30;1;Outras Cotas de FI;COINVALORES FIC DI CREDITO PRIVADO LP;2233665000170;;;;;;61299.103336;813667.73
03.251.720/0001-18;2017-09-30;1;Outras Cotas de FI;COINVALORES INV MULTI TERMO;8319861000149;;;;;;77303.4936146;235102.42
03.251.720/0001-18;2017-12-31;1;Outras Cotas de FI;COINVALORES INV MULTI TERMO;8319861000149;;;;;;77101.2284709;3.09
03.251.720/0001-18;2017-12-31;1;Outras Cotas de FI;COINVALORES YIELD FICFI MULTIMERCADO;346750000110;;;;;;5909.098954;29.3282
03.251.720/0001-18;2017-12-31;1;Outras Cotas de FI;COINVALORES FIC DI CREDITO PRIVADO LP;2233665000170;;;;;;79444.8352683;13.5402
03.507.519/0001-59;2017-03-31;2;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;1;2634178.36
03.507.519/0001-59;2017-06-30;2;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;53076.28622;2161644.68
03.507.519/0001-59;2017-09-30;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;44488.19;1852496.14
03.507.519/0001-59;2017-12-31;1;Outras Cotas de FI;Itaú Soberano RF Simples LP FICFI;6175696000173;;;;;;35625.79524;1509206.92
03.683.056/0001-86;2017-03-31;4;LCI;CEF;360305000104;;;;;2019-07-10;1;5388014.5
03.683.056/0001-86;2017-03-31;4;LCI;CEF;360305000104;;;;;2019-07-10;1;10785396
03.683.056/0001-86;2017-03-31;4;Outras Cotas de FI;Itau TOP RF REF DI FICFI;5902521000158;;;;;;4924575.95;19620500.39
03.683.056/0001-86;2017-06-30;7;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;64662.51;2633518.23
03.683.056/0001-86;2017-06-30;7;Outras Cotas de FI;Itaú TOP RF REF DI FICFI;5902521000158;;;;;;3569416.23554;14585377.17
03.683.056/0001-86;2017-06-30;7;LCI;CEF;360305000104;;;;;2019-07-10;1;5505511.5
03.683.056/0001-86;2017-06-30;7;LCI;CEF;360305000104;;;;;2019-07-10;1;11023358.6
03.683.056/0001-86;2017-09-30;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;72893.975;3035317.93
03.683.056/0001-86;2017-09-30;1;LCI;CEF;360305000104;;;;;2019-07-10;1;5612019.15
03.683.056/0001-86;2017-09-30;1;Outras Cotas de FI;Itaú TOP RF REF DI FICFI;5902521000158;;;;;;1487612.24;6213960.11
03.683.056/0001-86;2017-09-30;1;LCI;CEF;360305000104;;;;;2019-07-10;1;11239115.9
03.683.056/0001-86;2017-12-31;1;Outras Cotas de FI;Itaú SOBERANO FR SIMPLES LP FICFI;6175696000173;;;;;;68429.66452;2898869.26
03.683.056/0001-86;2017-12-31;1;Outras Cotas de FI;Itaú TOP RF REF DI FICFI;5902521000158;;;;;;15883663.38;67496166.16
03.683.056/0001-86;2017-12-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;11400368.6
03.683.056/0001-86;2017-12-31;1;LCI;CEF;360305000104;;;;;2019-07-10;1;5691605.4
03.855.441/0001-63;2017-03-31;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;1;29322414.83
03.855.441/0001-63;2017-03-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;1;67562805.99
03.855.441/0001-63;2017-03-31;1;Outras Cotas de FI;Santos FI RF;13950429000191;;;;;;1;38723593.36
03.855.441/0001-63;2017-06-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950198000116;;;;;;1;39330025.08
03.855.441/0001-63;2017-06-30;1;Outras Cotas de FI;Santos FI RF;13950429000191;;;;;;1;68721334.6
03.855.441/0001-63;2017-06-30;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;1;30915168.61
03.855.441/0001-63;2017-09-30;1;Outras Cotas de FI;L.F. Macaé FI RF;13950429000191;;;;;;1;71534819.83
03.855.441/0001-63;2017-09-30;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;1;31278627.36
03.855.441/0001-63;2017-09-30;1;Outras Cotas de FI;Santos FI RF;13950198000116;;;;;;1;40174330.28
03.855.441/0001-63;2017-12-31;1;Outras Cotas de FI;L.F. Macaé FI RF;13950429000191;;;;;;1;72348242.74
03.855.441/0001-63;2017-12-31;1;Outras Cotas de FI;FPSO Fundo de Investimento de Renda Fixa;9295128000102;;;;;;1;34974643.83
03.855.441/0001-63;2017-12-31;1;Outras Cotas de FI;Santos FI RF;13950198000116;;;;;;1;44329724.49
04.066.582/0001-60;2017-03-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;430.81;17079.78
04.066.582/0001-60;2017-03-31;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;7874.54;60791.99
04.066.582/0001-60;2017-06-30;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;7533.38;59722.3
04.066.582/0001-60;2017-06-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;835.97;34006.9
04.066.582/0001-60;2017-09-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;287.23;11948.9
04.066.582/0001-60;2017-09-30;1;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;9670.48;78625.36
04.066.582/0001-60;2017-12-31;2;Outras Cotas de FI;BTG PACTUAL CAPITAL MARKETS FI RF;4501865000192;;;;;;3616.56;29937.55
04.066.582/0001-60;2017-12-31;2;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;1534.86;64971.96
04.141.645/0001-03;2017-03-31;1;Outras Cotas de FI;Auto Mais Itaú S/A;4222376000100;;;;;;1;16200.18
04.141.645/0001-03;2017-03-31;1;Outros Ativos Financeiros;CDB DI Itaú S/A (Caução);60701190000104;;;;CDB DI (Caução);;1;346599.02
04.141.645/0001-03;2017-03-31;1;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;600000
04.141.645/0001-03;2017-03-31;1;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;500;558132.32
04.141.645/0001-03;2017-03-31;1;Outras Cotas de FI;Compromissada Itaú S/A;4222376000100;;;;;;1;1902869.85
04.141.645/0001-03;2017-06-30;2;Outros Ativos Financeiros;Aplicação Auto Mais Banco Itaú;60701190000104;;;;Aplicação Automática;;1;35991.77
04.141.645/0001-03;2017-06-30;2;Outros Ativos Financeiros;CAIXA ECONÔMICA FEDERAL;360305000104;;;;CDB;;1;614743.01
04.141.645/0001-03;2017-06-30;2;Outros Ativos Financeiros;CDB DI Banco Itaú;60701190000104;;;;CDB DI;;8;688134.25
04.141.645/0001-03;2017-06-30;2;Outros Ativos Financeiros;CDB Banco Bradesco;61746948000112;;;;CDB;;870;887740.72
04.141.645/0001-03;2017-06-30;2;Outros Ativos Financeiros;BANCO SANTANDER;90400888000142;;;;CDB;;600;607758.06
