CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Seasons;Rua Barra Bonita, nº35, Jacarepaguá - RJ;58.67;1;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Travessa do Ouvidor;Travessa do Ouvidor nº9, centro, Rio de Janeiro;749.88;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Rio Branco 45;Avenida Rio Branco nº45, centro, Rio de Janeiro;520.84;2;Salas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Costa Mare;Rodovia Darly Santos, 134 - Jockey de Itaparica, Vila Velha - ES;3870.85;21;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Hotel Aretê;Alameda Andorinhas - Lot. Praia Baia Formosa, Búzios - RJ;3078.05;1;Hotel;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;Lineu 708;Rua Lineu de Paula Machado, 708, Lagoa, Rio de Janeiro - RJ;4117.43;13;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Teofilo Otoni 24;Rua Teofilo Otoni 24;133;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;Nurban;R. Fernandes Guimarães, 81, Botafogo, Rio de Janeiro - RJ;9017.92;42;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Av Mem de Sá;Av. Mem de Sá, 102, Centro, Rio de Janeiro.;800;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Miraggio;R. Euríco Manoel do Carmo, 2 - Charitas, Niterói - RJ;142.5;1;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;Glória Residencial;R. do Russel, 632 - Glória, Rio de Janeiro - RJ;35607.69;270;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;CESBOM;Fazenda cachoeirinha, Bom Despacho, Minas Gerais;17539.69;1;Centro de Ensino Superiorl do Bom Despacho;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Innovitá;Rua do Matoso, nº104, Tijuca - RJ;132.74;4;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Sete de Setembro;Rua Sete de Setembro nº155, centro, Rio de Janeiro;283;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Uruguaiana, 78;Rua Uruguaiana nº 78, centro, Rio de Janeiro;645.79;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Uruguaiana, 76;Rua Uruguaiana nº 76, centro, Rio de Janeiro;282.11;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Innovitá;Rua do Matoso, 104, Praça da Bandeira, Rio de Janeiro / RJ;75.16;1;Loja;1;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Touch;Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ;278.36;3;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Aretê - Toriba Norte;Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ;9668.69;46;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Ícono Parque;R. Machado de Assis, 40 - Flamengo, Rio de Janeiro - RJ, 22220-060;1306.36;16;Lojas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Barão de Mesquita;Barão de Mesquita nº164, Rio de Janeiro;2420;1;Colégio São José;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Rainha Guilhermina;Rainha Guilhermina, 75 , Leblon;1109.96;5;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Hotel & Bureal;Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF;50;1;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Presidente Antonio Carlos;Av. Presidente Antonio Carlos, 51, centro , Rio de Janeiro;600;2;Laje Corporativa;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Iluminato;R. Min. Raul Fernandes, 216 - Botafogo, Rio de Janeiro - RJ;130.09;1;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;The Gallery;R. Abiail do Amaral Carneiro, 85 - Enseada do Suá, Vitória - ES;156.18;3;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Dom Gerado 46;Rua Dom Gerardo nº46, centro, Rio de Janeiro;4750.65;13;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Marechal Camara;Avenida Marechal Camara nº160, centro, Rio de Janeiro;840;1;Salas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Citta America;Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro;27969.29;11;Lojas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Arete - Alto Ybira;Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ;909.28;4;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;Tiê Residencial;Rua Homem de Melo, 169, Tijuca, Rio de Janeiro - RJ;40150.63;177;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;S Design;Rua Conde de Irajá, nº 439, Botafogo, Rio de Janeiro - RJ;10675.76;47;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;All - Jardim Oceânico;Av. Nuta James, n 185, Barra da Tijuca, Rio de Janeiro - RJ;17584.43;120;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;Zenture;Rua Sorocaba, no 436, Botafogo, Rio de Janeiro - RJ;4997.73;27;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Vision;Bloco "F", do conjunto "A", do Edifício "Fusion Work & Live" da quadra 01, do SH/Norte, Brasília - DF;62.71;1;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Senhor dos Passos 107;Rua Senhor do Passos nº107, centro, Rio deJaneiro;382;1;Salas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Conde de Bonfim,149;Rua Conde de Bonfim nº149, centro, Rio de Janeiro;638.64;1;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Aretê - Peninsula Norte;Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ;1580.2;7;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Largo de Santa Rita;Largo de Santa Rita, 10, Centro, Rio de Janeiro;292;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Touch;Rua Jardim Botânico, nº 568, conjunto 301, Jardim Botânico, Rio de Janeiro/RJ;86.91;3;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda em construção;Arete Toriba - Toriba Sudoeste;Loteamento Denominado "Baia Blanca/Enseada Azul", zona urbana de Armação dos Búzios - RJ;2653.32;13;Construção própia;;;;;0;0;0;0;0;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Golden Corporate;Rua Buenos Aires nº48, centro, Rio de Janeiro;2887;7;Lajes Corporativas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Blanc 260;Rua Assunção, 260 - Botafogo - RJ;5109.1;35;Construção própia;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Aretê - Ybirá Fase I (Lotes);Praia Rasa, Buzios - RJ;96320.16;33;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Esquina 98;Rua Miguel Couto, 98;3583.39;4;Prédio;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Primeiro de Março;Rua Primeiro de Março nº19, centro, Rio de Janeiro;798.8;1;Loja;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Itumbiara;Avenida Santos Dumont, 979, Setor Oeste, Itumbiara - GO;4145;1;Universidade;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Instituto Dominus;Av. José Bento Ribeiro Dantas, 01 - Quadra 17 - Lot. Praia Baia Formosa, Búzios - RJ;2125.82;1;Colégio Dominus;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Colégio Eleva;Quadra 613/614, do SGA/Sul, no Município de Brasília - DF;8914.09;1;Colégio Eleva;0;0;0.011934;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Touch;Rua Jardim Botânico, 568 - Jardim Botanico, Rio de Janeiro - RJ;373.88;13;Aquisição de unidades prontas;;;;;;;;;;0
01.235.622/0001-61;2025-03-31;1;Imóveis para renda acabados;Carioca;Rua da Carioca, centro, Rio de Janeiro;3777.16;14;Lojas;0;0;0;;;;;;;
01.235.622/0001-61;2025-03-31;1;Imóveis para venda acabados;Toscanini;Rua Arturo Toscanini, Belo Horizonte - MG;162.05;8;Aquisição de unidades prontas;;;;;;;;;;0
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;EdifícioMartim Fierro;Avenida Carlos Gomes, 651 - Bela Vista, Porto Alegre/RS;3135.63;66;1 loja, 14 conjuntos comerciais e 51 vagas de estacionamento.;0;0;0;;;;;;;
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;Centro Empresarial Rio Guahyba;Avenida Júlio de Castilhos, 124/132 e Mauá, 1587 - Centro, Porto Alegre/RS;7687.99;139;1 loja, 22 conjuntos comerciais e 116 vagas de estacionamento.;0;0;0;;;;;;;
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;Edifício Piratini;Praça Montivideo, 11 e 19 - Centro - Porto Alegre/RS;496.32;3;3 lojas.;0;0;0;;;;;;;
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;Centro Empresarial Presidente Kennedy;Avenida Carlos Gomes, 111 - Bela Vista, Porto Alegre/RS;7223.15;289;48 conjuntos comerciais e 241 vagas de estacionamento.;0;0;0;;;;;;;
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;Edifício Maipú;Rua Voluntários da Pátria, 46 - Centro, Porto Alegre/RS;1190.36;27;27 conjuntos comerciais.;0;0;0;;;;;;;
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;Centro Comercial e Empresarial Mostardeiro;Avenida Mostardeiro, 322 - Moinhos de Vento - Porto Alegre/RS;4237.05;99;5 lojas, 12 conjuntos comerciais e 82 vagas de estacionamento.;0;0;0;;;;;;;
01.497.954/0001-14;2025-03-31;1;Imóveis para renda acabados;Prédio Comercial;Rua Dom Pedro II, 1129 - Três Figueiras, Porto Alegre/RS;330;1;Prédio comercial.;0;0;0;;;;;;;
01.601.918/0001-59;2025-03-31;1;Imóveis para renda acabados;Dantas Barreto;Av Dantas Barreto 507 - Recife - PE;619.78;1;NA;1;0;0;;;;;;;
01.601.918/0001-59;2025-03-31;1;Imóveis para renda acabados;Joaquim Floriano;R. Joaquim Floriano, 717- São Paulo - SP;737.83;1;NA;1;0;0;;;;;;;
01.633.741/0001-72;2025-03-31;1;Imóveis para renda acabados;Edificio Memorial Office Building;Rua Júlio Gonzales, 132;13104;96;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra e venda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram;0;0;0.975432;;;;;;;
01.636.325/0001-28;2025-03-31;1;Imóveis para renda acabados;Moinhos Shopping;Rua Olavo Barreto Viana, nº 36;8595.4;89;Acesso pela ruas Olavo Barreto Viana, Tobias das Silva e Dr. Timoteo.;0.1828;0.025;0.89998879970032;;;;;;;
01.636.325/0001-28;2025-03-31;1;Imóveis para renda acabados;Hotel Hilton Porto Alegre;Rua Olavo Barreto Viana, nº 18;16884.06;1;Acesso pela ruas Olavo Barreto Viana, Tobias das Silva e Dr. Timoteo.;0.5598;0;0.06300826564016;;;;;;;
01.657.856/0001-05;2025-03-31;1;Imóveis para renda acabados;Shopping Center Piedade;Rua Junqueira Ayres, 165 - Barris - Salvador - BA;4752.34;55;O Fundo é proprietário de lojas no Shopping Center Piedade, em Salvador-BA, correspondendo a 31,57% da area do shopping, não existindo quaisquer onus ou impedimentos sobre os referidos imóveis. Área indicada conforme composição dos epaços locáveis no trimestre;0.278755;0.175983;0.993094;;;;;;;
01.657.856/0001-05;2025-03-31;1;Imóveis para renda acabados;Edifício Lafayette;Rua Tabapuã, 500;151.2;2;cjs. 113 e 114;0;0;0;;;;;;;
02.508.235/0001-14;2025-03-31;1;Imóveis para renda acabados;Contagem;Samambaia, Perobas e Campo Do Meio - Contagem -  MG;345305.93;2;N/A;0;0;0.990129;;;;;;;
03.251.720/0001-18;2025-03-31;1;Imóveis para renda acabados;Centro Empresarial Agua Branca - Torre Los Angeles;Avenida Francisco Matarazzo, 1500, Sem Complemento, Água Branca, São Paulo/SP, Brasil, 05001-100;17905.45;38;Direito de propriedade;0.2;0;0.43809337534841;;;;;;;
03.251.720/0001-18;2025-03-31;1;Imóveis para renda acabados;Centro Empresarial Agua Branca - Torre New York;Avenida Francisco Matarazzo, 1500, Sem Complemento, Água Branca, São Paulo/SP, Brasil, 05001-100;17905.45;38;Direito de propriedade;0.18;0;0.29971382623315;;;;;;;
03.507.519/0001-59;2025-03-31;1;Imóveis para renda acabados;Shopping Center;Rua Dr. Veiga Filho, 133, Higienópolis, São Paulo - SP;37862.94;286;O FII é proprietário de 25,6775% do Shopping Pátio Higienópolis.;0.019529;0.013677;0.979611;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;EDIFÍCIO GIRASSOL;Rua Girassol, 555 - Vila Madalena;4114.34;1;Laje Corporativa;0;0;0.170727;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;JATOBÁ;Rua Surubim, 373, Brooklin Novo, São Paulo/SP;1712.49;1;Laje Corporativa;0;0;0.024972;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;JK FINANCIAL CENTER;Av. Juscelino Kubitschek, 510, Itaim Bibi, São Paulo/SP;10411.51;11;Laje Corporativa;0;0;0.30005;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;CANDELÁRIA CORPORATE;Rua da Candelária nº 65, Centro, Rio de Janeiro/RJ;1297;2;Laje Corporativa;0;0;0.008506;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;PARQUE SANTOS;Alameda Santos, 1163, Cerqueira César, São Paulo/SP;5135;11;Laje Corporativa;0;0;0.085865;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;EDIFÍCIO BRAVO! PAULISTA;Alameda Santos, 1.800 - Jardins;5847.54;17;Laje Corporativa;0.168;0;0.10418;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;CONTINENTAL SQUARE;Rua Olimpiadas. 205, São Paulo SP;7696.08;3;Laje Corporativa;0;0;0.149688;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;INTERNACIONAL RIO;Praia do Flamengo nº 154, Flamengo, Rio de Janeiro/RJ;1480;2;Laje Corporativa;0;0;0.019915;;;;;;;
03.683.056/0001-86;2025-03-31;1;Imóveis para renda acabados;PQ CULTURAL PAULISTA;Avenida Paulista, 37, São Paulo/SP;5033.52;5;Laje Corporativa;0;0;0.078711;;;;;;;
04.066.582/0001-60;2025-03-31;1;Imóveis para renda acabados;Instituto de Espec Pediatricas de SP - Hospital da Crianca;Rua Das Perobas, 344, Sem Complemento, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120;5518.2;1;Direito de propriedade;0;0;0.98417951645716;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;Edifício Lafayette;Rua Tabapuã, 500;151.2;2;cjs. 113 e 114;0;0;0;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 21;0;0;0.025904;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 33;0;0;0.024502;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;405.22;1;cj. 11;0;0;0.029912;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cjs. 53 (Até dez/14 estava 453,36m², porque o contrato de locação anterior somava dois conjuntos do mesmo pavimento e foram incluídos 21,06m². A partir de jan/25, sendo os conjuntos locados para locatários distintos, passou a se a considerar somente a área privativa da matrícula 432,30m²);0;0;0;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cjs. 51;0;0;0.029851;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;11398.8;135;75% DO HOTEL PULLMAN;0;0;0.376504;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;1784.6;4;cjs. 41, 42, 43 e 44;0;0;0.139344;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;411.13;1;cj. 12;0;0;0.021688;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 31;0;0;0.032759;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 22;0;0;0.056896;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 13;0;0;0.024544;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 24;0;0;0.055914;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 34;0;0;0.032759;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;460;1;cj. 32;0;0;0.047642;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;395.6;1;cj. 14;0;0;0.029202;;;;;;;
04.141.645/0001-03;2025-03-31;1;Imóveis para renda acabados;ED. CONTINENTAL SQUARE FARIA LIMA;RUA DAS OLIMPIADAS, 205;432.3;1;cj. 23;0;0;0.055914;;;;;;;
04.644.612/0001-78;2025-03-31;1;Imóveis para renda acabados;IMOVEL CESTO;RUA RIO DE JANEIRO,18-CENTRO -BELO HORIZONTE -MG;133.02;39;Hotel- 39 Unidades Hoteleiras, sendo 36 unidades Standard e 3 unidades master, localizadas em Belo Horizonte -MG;1;0;0;;;;;;;
04.722.883/0001-02;2025-03-31;1;Imóveis para renda acabados;Torre Norte - Centro Empresarial Nacoes Unidas - CENU;Avenida Das Nacoes Unidas, 12901, Sem Complemento, Brooklin Paulista, São Paulo/SP, Brasil, 04578-910;61854.81;387;Direito de propriedade;0.342;0;0.87864007905665;;;;;;;
05.437.916/0001-27;2025-03-31;1;Imóveis para renda acabados;Centro de Distribuição Anhanguera - CDA;Rodovia Anhanguera , S/N KM 17,5;27111.03;6;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.745035;;;;;;;
05.437.916/0001-27;2025-03-31;1;Imóveis para renda acabados;Torre de Elevadores - Interlagos - SP;Av. Interlagos, 4.455;3298;1;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.096433;;;;;;;
05.437.916/0001-27;2025-03-31;1;Imóveis para renda acabados;Centro de Distribuição -Rio de Janeiro;Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206;6404.61;2;Fundo legítmo proprietário do imóvel conforme matrícula e contrato de compra evenda. Os imóveis não possuem ônus reais bem como qualquer garantia. Os imóveis não foram adquiridos em regime de condomínio. Os imóveis estão concluídos.;0;0;0.14791;;;;;;;
05.562.312/0001-02;2025-03-31;1;Imóveis para renda acabados;Ed Almirante Barroso;Avenida Almirante Barroso, 174, 1º Subsolo Até 31º Andar, Centro, Rio De Janeiro/RJ, Brasil, 20031-004;59429.46;35;Direito de propriedade;0.98014420297938;0;0.24226059598398;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (10º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (3º ANDAR);455.26;1;Direito de posse, domínio e ação do imóvel;0;0;0.0974;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (11º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (1ª ANDAR);1178.22;1;Direito de posse, domínio e ação do imóvel;0;0;0.2221;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (14º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (SL E 2ª ANDAR);1645.05;1;Direito de posse, domínio e ação do imóvel;0;0;0.3683;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (12º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;1;0;0.0811;;;;;;;
06.175.262/0001-73;2025-03-31;1;Imóveis para renda acabados;Edifício Ourinvest;Avenida Paulista, 1728, São Paulo/SP (13º ANDAR);350.17;1;Direito de posse, domínio e ação do imóvel;0;0;0.0805;;;;;;;
07.000.400/0001-46;2025-03-31;1;Imóveis para renda acabados;CARJ - Rio de Janeiro;Rua Barao De Sao Francisco, 177, Entrada Pela Rua Gomes Braga, 65, Andarai, Rio De Janeiro/RJ, Brasil, 20560-031;40176;1;Direito de propriedade;1;0;0;;;;;;;
