CNPJ_Fundo_Classe,Data_Referencia,Versao,Endereco,Outras_Caracteristicas_Relevantes,Area,Percentual_Terreno_Total_Investido,Percentual_Terreno_PL,CNPJ_Fundo
30.258.790/0001-70,2021-03-31,1,KAISER - TERRENO,"Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA",159501.16,0.3567,0.0,
30.258.790/0001-70,2021-06-30,2,KAISER - TERRENO,"Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA",159501.16,0.3567,0.0,
30.258.790/0001-70,2021-09-30,1,KAISER - TERRENO,"Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA",159501.16,0.3567,0.0,
30.258.790/0001-70,2021-12-31,1,KAISER - TERRENO,"Rua dos Operários, s/nº, Centro das Indústrias do Subaé - Feira de Santana/BA",159501.16,0.3718,0.0,
30.492.505/0001-81,2021-03-31,1,"Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853  -  Cidade Nova  -  Rio de Janeiro - RJ",Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Regisatro Imobiliário Patrimonial RIP nº 6001.0127137-76,2704.5,1.0,0.0,
30.492.505/0001-81,2021-06-30,1,"Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853  -  Cidade Nova  -  Rio de Janeiro - RJ",Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Regisatro Imobiliário Patrimonial RIP nº 6001.0127137-76,2704.5,1.0,0.0,
30.492.505/0001-81,2021-09-30,1,"Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853  -  Cidade Nova  -  Rio de Janeiro - RJ",Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Registro Imobiliário Patrimonial RIP nº 6001.0127137-76,2704.5,1.0,0.0,
30.492.505/0001-81,2021-12-31,1,"Rua Benedito Hipólito, s/n - Lote 1, do Pal 48.853  -  Cidade Nova  -  Rio de Janeiro - RJ",Imovel melhor descrito e caracterizado na matricula 50.054 do Registro de Imóveis do 7º Oficio. Imovel é foreiro à União e está registrado na Secretaria de Patrimônio da União sob o Registro Imobiliário Patrimonial RIP nº 6001.0127137-76,2704.5,1.0,0.0,
30.578.275/0001-78,2021-03-31,1,"Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ",Matrícula nº 4.442.GOYCATAZES,7777.95,1.0,0.0,
30.578.275/0001-78,2021-06-30,1,"Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ",Matrícula nº 4.442.GOYCATAZES,7777.95,0.0,0.0,
30.578.275/0001-78,2021-09-30,1,"Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ",Matrícula nº 4.442.GOYCATAZES,7777.95,1.0,0.0,
30.578.275/0001-78,2021-12-31,1,"Avenida Silvio Bastos Tavares, s/n, Campos dos Goytacazes, CEP 28051-250, Campos dos Goytacazes - RJ",Matrícula nº 4.442.GOYCATAZES,7777.95,1.0,0.0,
30.871.660/0001-09,2021-06-30,1,Terreno Barão Geraldo Campinas,Direito de propriedade,3150.0,0.039504,0.0,
30.871.660/0001-09,2021-09-30,1,Terreno Barão Geraldo Campinas,Direito de propriedade,3150.0,0.039504,0.0,
30.871.660/0001-09,2021-12-31,1,Terreno Barão Geraldo Campinas,Direito de propriedade,3150.0,0.039504,0.0,
31.524.769/0001-32,2021-03-31,1,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0,
31.524.769/0001-32,2021-06-30,1,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0,
31.524.769/0001-32,2021-09-30,1,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno  com  edificio comercial que será voltado para um shopping  center,8406.23,1.0,1.0,
31.524.769/0001-32,2021-12-31,2,"Rua Conselheiro Dantas n° 350, esquina com Rua Tiers, Bairro Pari - SP",ELEVSHOP KODY - Terreno com edificio comercial que será voltado para um shopping center,8406.23,1.0,1.0,
31.524.789/0001-03,2021-03-31,2,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852,
31.524.789/0001-03,2021-06-30,1,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852,
31.524.789/0001-03,2021-09-30,1,"Rua Tiers x Rua Alexandrino Pedroso x Rua Rodrigues dos Santos, bairro Brás - SP",O Bairro Bras trata -se de uma localidade altamente comercial na região da cidade de São Paulo.,5503.0,1.0,0.968852,
31.524.789/0001-03,2021-12-31,1,Rua Zarpelon,"Inicio da estaca 0A, cravada no entrocamento da Rua João Zarpelon com a Rua sem denominação",114285.71,1.0,0.0,
31.544.493/0001-54,2021-03-31,1,"Rua Francisco Muñoz Madrid, 625, consjunto 100Bairro Roseira Município São José dos Pinhais, Estado do Paraná",Portal do Porto,89738.66,0.943919,0.988429,
31.544.493/0001-54,2021-06-30,1,"Rua Francisco Muñoz Madrid, 625, consjunto 100Bairro Roseira Município São José dos Pinhais, Estado do Paraná",Portal do Porto,89738.66,0.943919,0.988429,
31.544.493/0001-54,2021-09-30,1,"Rua Francisco Muñoz Madrid, 625, consjunto 100Bairro Roseira Município São José dos Pinhais, Estado do Paraná",Portal do Porto,89738.66,0.943919,0.988429,
31.544.493/0001-54,2021-12-31,1,"Rua Francisco Muñoz Madrid, 625, consjunto 100 Bairro Roseira Município São José dos Pinhais, Estado do Paraná",Portal do Porto,89738.66,0.943919,0.988429,
31.713.934/0001-02,2021-06-30,1,"Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056",LAJES CP - CONCÓRDIA,2520.0,0.478589,0.91787,
31.713.934/0001-02,2021-09-30,1,"Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056",LAJES CP - CONCÓRDIA,2520.0,0.478589,0.91868,
31.713.934/0001-02,2021-12-31,1,"Alameda Oscar Niemeyer, 119 sala 1004, Vila da Serra, CEP:34006-056",LAJES CP - CONCÓRDIA,2520.0,0.478589,0.91868,
31.907.591/0001-09,2021-03-31,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0,
31.907.591/0001-09,2021-06-30,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0,
31.907.591/0001-09,2021-09-30,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0,
31.907.591/0001-09,2021-12-31,1,Rua dos Feltrins - Bairro Demarchi - São Bernardo do Campo/SP,Direito de propriedade,115396.78,1.0,0.0,
31.962.875/0001-06,2021-03-31,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.205739617623725,0.0,
31.962.875/0001-06,2021-03-31,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.282663082758756,0.0,
31.962.875/0001-06,2021-03-31,1,"Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP",PLD São Paulo 26,800000.0,0.367324350814418,0.0,
31.962.875/0001-06,2021-03-31,1,Terreno  Raposo 39 - Cidade de Cotia - SP,PLD Raposo 39,420952.87,0.144272948803101,0.0,
31.962.875/0001-06,2021-06-30,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.224495953152075,0.0,
31.962.875/0001-06,2021-06-30,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.274739582785846,0.0,
31.962.875/0001-06,2021-06-30,1,"Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP",PLD São Paulo 26,800000.0,0.358147546231897,0.0,
31.962.875/0001-06,2021-06-30,1,Terreno  Raposo 39 - Cidade de Cotia - SP,PLD Raposo 39,420952.87,0.142616917830182,0.0,
31.962.875/0001-06,2021-09-30,1,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.204651,0.0,
31.962.875/0001-06,2021-09-30,1,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.208811,0.0,
31.962.875/0001-06,2021-09-30,1,"Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP",PLD São Paulo 26,800000.0,0.272817,0.0,
31.962.875/0001-06,2021-09-30,1,Terreno  Raposo 39 - Cidade de Cotia - SP,PLD Raposo 39,420952.87,0.110648,0.0,
31.962.875/0001-06,2021-09-30,1,Cajamar 31 - Vitachemie - Cidade de Cajamar - SP,PLD Cajamar,116835.0,0.203074,0.0,
31.962.875/0001-06,2021-12-31,2,Rodovia Presidente Castelo Branco (SP 280) KM 46 - Araçariguama - SP - CEP: 18.147-000,PLD Castelo Branco KM46,192658.6,0.201952,0.0,
31.962.875/0001-06,2021-12-31,2,"Av. Guandu, 1000 - Campo Alegre Queimados / RJ - CEP: 26.320-270",PLD Queimados,288823.67,0.169206,0.0,
31.962.875/0001-06,2021-12-31,2,"Rodovia Raposo Tavares SP-270, Bairro do Moinho Velho, Cotia/SP",PLD São Paulo 26,800000.0,0.220927,0.0,
31.962.875/0001-06,2021-12-31,2,Terreno  Raposo 39 - Cidade de Cotia - SP,PLD Raposo 39,420952.87,0.091225,0.0,
31.962.875/0001-06,2021-12-31,2,Cajamar 31 - Vitachemie - Cidade de Cajamar - SP,PLD Cajamar,107954.0,0.169353,0.0,
31.962.875/0001-06,2021-12-31,2,"Av. Charles Goodyear, 712- Santana do Parnaiba -SP",Castel KM41,287932.27,0.147336,0.0,
32.000.013/0001-57,2021-03-31,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0,
32.000.013/0001-57,2021-06-30,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0,
32.000.013/0001-57,2021-09-30,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0,
32.000.013/0001-57,2021-12-31,1,"Avenida Wilson Tavares Ribeiro, nº 1.651, Contagem - MG",IMÓVEL: MT 136.701,46809.0669,1.0,0.0,
32.274.197/0001-43,2021-03-31,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,8125.9,1.0,0.0,
32.274.197/0001-43,2021-03-31,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,7766.55,1.0,0.0,
32.274.197/0001-43,2021-03-31,1,"Rua Francisco Leitao, 416 - Pinheiros",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,10799.0,1.0,0.0,
32.274.197/0001-43,2021-06-30,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,8125.9,0.281,0.0,
32.274.197/0001-43,2021-06-30,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,7766.55,0.2791,0.0,
32.274.197/0001-43,2021-06-30,1,"Rua Francisco Leitao, 416 - Pinheiros",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,10799.0,0.4399,0.0,
32.274.197/0001-43,2021-09-30,1,"Rua Leonardo Nunes x Rua Borges Lagoa, 229 VilaClementino - São Paulo  SP",O terreno está na esquina das duas ruas. O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,8125.9,0.159943066460419,0.0,
32.274.197/0001-43,2021-09-30,1,"Rua Angélica, 634  Higienópolis",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,7766.55,0.15882329522449,0.0,
32.274.197/0001-43,2021-09-30,1,"Rua Francisco Leitao, 416 - Pinheiros",O contrato de construção não foi assinado e não há andamento físico de obra. No momento está sendo executada a demolição.,10799.0,0.250368850386184,0.0,
32.274.197/0001-43,2021-09-30,1,"Av. dos Imarés, 182 - Indianópolis, São Paulo - SP, 04085-000","255 (duzentas e cinquenta e cinco) unidades autônomas residenciais (R) da Torre 2 doEmpreendimento, sendo neste caso 24 (vinte e quatro) unidades por andar, as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 2. E área privativa não residencial integrantes da Torre 2.",13639.0,0.430864787928906,0.0,
32.274.197/0001-43,2021-12-31,1,"Av. dos Imarés, 182 - Indianópolis, São Paulo - SP, 04085-000","Construção 255 (duzentas e cinquenta e cinco) unidades autônomas residenciais (R) da Torre 2 do Empreendimento, sendo neste caso 24 (vinte e quatro) unidades por andar, as quais corresponderão à totalidade das unidades autônomas residenciais da Torre 2. E área privativa não residencial integrantes da Torre 2.",13639.0,1.0,0.0,
32.274.553/0001-29,2021-03-31,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2552.39,1.0,1.0,
32.274.553/0001-29,2021-06-30,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2552.39,1.0,1.0,
32.274.553/0001-29,2021-09-30,1,"Av.Rebouças, 2222 - Pinheiros São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,2552.39,0.995305004029494,1.0,
32.274.553/0001-29,2021-09-30,1,"LUMINARIAS, Rua Luminarias 27. São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,1665.0,0.0024951442390582,0.0,
32.274.553/0001-29,2021-09-30,1,"SK MINERVA, Rua Minerva 64. São Paulo",EDIFICAÇÃO DE EMPREENDIMENTO IMOBILIÁRIO,1689.0,0.0021998517314475,0.0,
32.275.252/0001-10,2021-03-31,1,"Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP",Matrícula 21.210,201700.0,1.0,0.0,
32.275.252/0001-10,2021-06-30,1,"Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP",Matrícula 21.210,201700.0,1.0,0.0,
32.275.252/0001-10,2021-09-30,1,"Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP",Matrícula 21.210,201700.0,1.0,0.0,
32.275.252/0001-10,2021-12-31,1,"Avenida Universitária, bairro Altos do Paraíso, Botucatu, SP",Matrícula 21.210,201700.0,1.0,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,301B,0.0,0.0003386,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,310B,0.0,0.0003304,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,402B,0.0,0.000334,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,503B,0.0,0.000335,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,508B,0.0,0.0003274,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,601B,0.0,0.0003352,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,701B,0.0,0.0003431,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,702B,0.0,0.0003384,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,703B,0.0,0.00034,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,710B,0.0,0.0003347,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1002B,0.0,0.0003384,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1005B,0.0,0.0002524,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1102B,0.0,0.0003428,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1201B,0.0,0.0003476,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1301B,0.0,0.0003476,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1302B,0.0,0.0003488,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1303B,0.0,0.0003444,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1307B,0.0,0.0003444,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1308B,0.0,0.0002624,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1409B,0.0,0.000336,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1503B,0.0,0.003344,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1508B,0.0,0.0003488,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1801B,0.0,0.0003403,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1804B,0.0,0.000352,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1808B,0.0,0.0002717,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1809B,0.0,0.0003403,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1810B,0.0,0.0003387,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,1904B,0.0,0.0003434,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,2008B,0.0,0.0002749,0.0,
32.774.914/0001-04,2021-06-30,1,APARTAMENTO,2109B,0.0,0.0003446,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165314,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165323,0.0,3.9e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165325,0.0,3.9e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165336,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165341,0.0,3.9e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165535,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165354,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165355,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165356,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165363,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165385,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165388,0.0,3e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165395,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165404,0.0,4.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165414,0.0,4.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165415,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165416,0.0,4.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165420,0.0,3.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165421,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165432,0.0,3.9e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165436,0.0,4.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165441,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165464,0.0,4.2e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165467,0.0,3.2e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165471,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165472,0.0,4e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165473,0.0,4.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165477,0.0,3.2e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165491,0.0,4.1e-05,0.0,
32.774.914/0001-04,2021-09-30,1,APARTAMENTO,Mat165502,0.0,4e-05,0.0,
33.884.197/0001-28,2021-03-31,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774,
33.884.197/0001-28,2021-06-30,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774,
33.884.197/0001-28,2021-09-30,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774,
33.884.197/0001-28,2021-12-31,1,Al 101 ( Sitio Marceneiro),matricula nº 897 do serviço notarial e registral da comarca de Passo de Camaragibe / AL.,22445.0,1.0,0.97774,
34.691.925/0001-48,2021-12-31,1,Rua Marco Antonio Ricardo de Oliveira,Nenhuma caracteristica relevante,108653.0,0.0543,0.7031,
34.691.925/0001-48,2021-12-31,1,Rua Vlademir Fernandes Souza,Nenhuma caracteristica relevante,1050.0,0.0524,0.6792,
34.691.925/0001-48,2021-12-31,1,Rua Hackel Maluf/ Rua José Jorge Tannus,Nenhuma caracteristica relevante,126568.0,0.0632,0.8184,
34.691.925/0001-48,2021-12-31,1,Rua José Jorge Tannus,Nenhuma caracteristica relevante,128745.0,0.0642,0.8325,
34.691.925/0001-48,2021-12-31,1,Rua José Jorge Tannus,Nenhuma caracteristica relevante,128745.0,0.0642,0.8325,
34.691.925/0001-48,2021-12-31,1,Rua José Jorge Tannus,Nenhuma caracteristica relevante,123716.0,0.0617,0.8002,
34.691.925/0001-48,2021-12-31,1,Avenisa Virgina Faria Monteiro de Castro,Nenhuma caracteristica relevante,130197.0,0.065,0.8423,
34.691.925/0001-48,2021-12-31,1,Rua Sebastião Fernandes Pereira,Nenhuma caracteristica relevante,1300.0,0.0649,0.8409,
34.691.925/0001-48,2021-12-31,1,Rua Sebastião Fernandes Pereira,Nenhuma caracteristica relevante,1300.0,0.0649,0.8409,
34.691.925/0001-48,2021-12-31,1,Rua Sebastião Fernandes Pereira,Nenhuma caracteristica relevante,126013.0,0.0629,0.8156,
34.691.925/0001-48,2021-12-31,1,Rua Sebastião Fernandes Pereira,Nenhuma caracteristica relevante,105985.0,0.053,0.6862,
34.691.925/0001-48,2021-12-31,1,Rua Sebastião Fernandes Pereira,Nenhuma caracteristica relevante,104932.0,0.0524,0.6792,
34.691.925/0001-48,2021-12-31,1,Rua Encarnação Soler Fabretti,Nenhuma caracteristica relevante,102915.0,0.0513,0.6652,
34.691.925/0001-48,2021-12-31,1,Rua Saulo Duchovni,Nenhuma caracteristica relevante,118528.0,0.0591,0.7664,
34.691.925/0001-48,2021-12-31,1,Rua Saulo Duchovni,Nenhuma caracteristica relevante,110728.0,0.0552,0.7158,
34.691.925/0001-48,2021-12-31,1,Rua Saulo Duchovni,Nenhuma caracteristica relevante,104226.0,0.052,0.6736,
34.691.925/0001-48,2021-12-31,1,Rua Saulo Duchovni,Nenhuma caracteristica relevante,118498.0,0.0591,0.7664,
34.895.752/0001-80,2021-03-31,1,R. Alves Guimarães - Pinheiros São Paulo - SP,Direito de propriedade,1220.2,0.1826,0.0,
34.895.752/0001-80,2021-03-31,1,Rua Martins - São Paulo - SP,Direito de propriedade,418.5,0.2139,0.0,
34.895.752/0001-80,2021-03-31,1,Rua Ministro Ferreira Alves - Pompéia São Paulo - SP,Direito de propriedade,1294.0,0.2328,0.0,
34.895.752/0001-80,2021-03-31,1,"Av. Santo Amaro, 3576 / 3586 / 3600 / 3608 Av. Padre Antônio José dos Santos, 42 e Rua acucaim, 31 / 43",Direito de propriedade,1725.48,0.3707,0.0,
34.895.752/0001-80,2021-06-30,1,R. Alves Guimarães - Pinheiros São Paulo - SP,Direito de propriedade,1220.2,0.1826,0.0,
34.895.752/0001-80,2021-06-30,1,Rua Martins - São Paulo - SP,Direito de propriedade,418.5,0.2139,0.0,
34.895.752/0001-80,2021-06-30,1,Rua Ministro Ferreira Alves - Pompéia São Paulo - SP,Direito de propriedade,1294.0,0.2328,0.0,
34.895.752/0001-80,2021-06-30,1,"Av. Santo Amaro, 3576 / 3586 / 3600 / 3608 Av. Padre Antônio José dos Santos, 42 e Rua acucaim, 31 / 43",Direito de propriedade,1725.48,0.3707,0.0,
34.895.752/0001-80,2021-09-30,1,R. Alves Guimarães - Pinheiros São Paulo - SP,Direito de propriedade,1220.2,0.144409,0.0,
34.895.752/0001-80,2021-09-30,1,"Rua Dom Manuel, nº 33, São Paulo/SP,",Direito de propriedade,1837.06,0.191564,0.0,
34.895.752/0001-80,2021-09-30,1,Rua Martins - São Paulo - SP,Direito de propriedade,418.5,0.098475,0.0,
34.895.752/0001-80,2021-09-30,1,Rua Ministro Ferreira Alves - Pompéia São Paulo - SP,Direito de propriedade,1294.0,0.111556,0.0,
34.895.752/0001-80,2021-09-30,1,"Av. Santo Amaro, 3576 / 3586 / 3600 / 3608 Av. Padre Antônio José dos Santos, 42 e Rua acucaim, 31 / 43",Direito de propriedade,1725.48,0.16834,0.0,
34.895.752/0001-80,2021-09-30,1,"Rua Padre Chico, Pompeia, São Paulo/SP",Direito de propriedade,1554.13,0.155541,0.0,
34.895.752/0001-80,2021-09-30,1,"Rua Brasília, 80 Itaim Bibi",Direito de propriedade,650.0,0.130116,0.0,
34.895.752/0001-80,2021-12-31,1,R. Alves Guimarães - Pinheiros São Paulo - SP,Direito de propriedade,1220.2,0.095,0.0,
34.895.752/0001-80,2021-12-31,1,"Rua Dom Manuel, nº 33, São Paulo/SP,",Direito de propriedade,1837.06,0.1217,0.0,
34.895.752/0001-80,2021-12-31,1,Rua Martins - São Paulo - SP,Direito de propriedade,418.5,0.0648,0.0,
34.895.752/0001-80,2021-12-31,1,Rua Ministro Ferreira Alves - Pompéia São Paulo - SP,Direito de propriedade,1294.0,0.0696,0.0,
34.895.752/0001-80,2021-12-31,1,"Av. Santo Amaro, 3576 / 3586 / 3600 / 3608 Av. Padre Antônio José dos Santos, 42 e Rua acucaim, 31 / 43",Direito de propriedade,1725.48,0.1158,0.0,
34.895.752/0001-80,2021-12-31,1,"Rua Padre Chico, Pompeia, São Paulo/SP",Direito de propriedade,1554.13,0.1,0.0,
