CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
15.769.670/0001-44;2021-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;305547.07;126648.16;678474.95;;;;;;984022.02;126648.16;984022.02;126648.16;7470.21;7361.48;;;;;;;7470.21;7361.48;;;;;;;;;;;;;-28522.8;-28522.8;;;;;-4020.6;-4121.44;;;;;;;;;;;-166.58;-166.58;-20460.55;-20460.55;-53170.53;-53271.37;938321.7;80738.27;156227.72;148416.334;;;148416.334;-117331.49;31084.844;0.95
15.798.220/0001-80;2021-03-31;1;;;;;;;;;0;0;3967474.2;3967474.2;;;;;;;;;;;3967474.2;3967474.2;;;;;;;;;0;0;3967474.2;3967474.2;;;;;;;;;0;0;;;-60000;-90000;;;;;;;;;;;-22000;-7000;;;-2114.57;-2114.57;;;;;;;;-7500;;;;;-48193.21;-48197.19;-132307.78;-154811.76;3835166.42;3812662.44;3812662.44;3622029.318;;;3622029.318;-3848000;-225970.682;0.95
15.798.220/0001-80;2021-06-30;1;;;;;;;;;0;0;2782438.35;2782438.35;;;;;;;;;;;2782438.35;2782438.35;;;;;;;;;0;0;2782438.35;2782438.35;;;;;;;;;0;0;;;-133056;-133056;;;;;;;;;;;;;;;-6318.76;-2114.57;;;;;;;;-7500;;;;;;-300;-139374.76;-142970.57;2643063.59;2639467.78;2639467.78;2507494.391;;;405494.391;0;405494.391;0.153627
15.798.220/0001-80;2021-09-30;1;;;;;;;;;0;0;3140650.65;3140650.65;;;;;;;;;;;3140650.65;3140650.65;;;;;;;-3337518.14;;-3337518.14;0;-196867.49;3140650.65;;;;;;;;;0;0;;;-111528;-106146;;;;;;;;;;;-14200;-10200;;;-6074.33;-6074.33;;;;;;;;-4000;;;-1011.79;-1084.58;-376.77;;-133190.89;-127504.91;-330058.38;3013145.74;3013145.74;2862488.453;;;2862488.453;-3340000;-477511.547;0.95
15.798.220/0001-80;2021-12-31;2;;;;;;;;;0;0;2507000;2807000;;;;;;;;;;;2507000;2807000;;;;;;;;;0;0;2507000;2807000;;;;;;;-1311306.58;;-1311306.58;0;;;-72533.1;-106146;;;-2000;;;;;;;;;;;;-4402.84;-6014.78;;;;;;;;-4000;;;;-2226.87;;;-78935.94;-118387.65;1116757.48;2688612.35;3013145.74;2862488.453;;;2862488.453;-2241000;621488.453;0.95
15.799.397/0001-09;2021-03-31;1;;;;;;;;;0;0;2307303.93;2686947.75;;;;;;;;0;;;2307303.93;2686947.75;;;;;;;;;0;0;2307303.93;2686947.75;12560.52;12560.52;;;;;-3.12;-3.12;12557.4;12557.4;;;-186314.4;-186314.4;;;;0;;;;;;;-10636.99;-1000;;;-9022.16;-9022.16;;0;;;;;-2752.29;-8400;;;-16.82;-16.82;-14125.21;-14125.21;-222867.87;-218878.59;2096993.46;2480626.56;2480626.56;2356595.232;;;2485385.482;-1661359.03;824026.452;1.001918
15.799.397/0001-09;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;1538202.62;1791298.5;0;0;0;0;0;0;0;0;0;0;1538202.62;1791298.5;0;0;0;0;0;0;0;0;0;0;1538202.62;1791298.5;12280.34;12280.34;0;0;0;0;-56.07;-56.07;12224.27;12224.27;;;-122948.1;-122948.1;0;0;-35467.7;-35467.7;0;0;0;0;0;0;-6774.95;-15419.2;0;0;-4009.85;-4009.85;0;0;0;0;0;0;-1410.62;0;0;0;0;0;-3709.11;-3709.11;-174320.33;-181553.96;1376106.56;1621968.81;4946707.73;4699372.3435;;;4938202.99;-4106287.41;831915.58;0.998281
15.799.397/0001-09;2021-09-30;1;0;0;0;0;0;0;0;0;0;0;2307303.93;2686947.75;0;0;0;0;0;0;0;0;0;0;2307303.93;2686947.75;0;0;0;0;0;0;0;0;0;0;2307303.93;2686947.75;36670.69;36670.69;0;0;0;0;-171.95;-171.95;36498.74;36498.74;;;-181596.16;-181596.16;0;0;-26869.47;-26869.47;0;0;0;0;0;0;-10687.86;0;0;0;-6014.78;-6014.78;0;0;0;0;0;0;-2115.93;0;0;0;0;0;-3544.79;-3544.79;-230828.99;-218025.2;2112973.68;2505421.29;2505421.29;2380150.2255;;;2509136.3855;-1670634.24;838502.1455;1.001483
15.799.397/0001-09;2021-12-31;1;0;0;0;0;0;0;;;0;0;2307303.93;2686947.75;0;0;0;0;0;0;7975406;0;0;0;10282709.93;2686947.75;0;0;0;0;0;0;0;0;0;0;10282709.93;2686947.75;65587.32;65587.32;0;0;0;0;-7883.59;-7883.59;57703.73;57703.73;;;-194879.45;-194879.45;0;0;-26869.47;-26869.47;0;0;0;0;0;0;-10687.87;-13666.67;0;0;-6014.78;-6014.78;0;0;0;0;0;0;-1415.85;-3850;0;0;0;0;-3490.52;-3490.52;-243357.94;-248770.89;10097055.72;2495880.59;5001301.88;4751236.786;;0;4966577.9;-4188286.92;778290.98;0.993057
16.543.270/0001-89;2021-03-31;1;1500000;1500000;0;;0;;0;;1500000;1500000;0;;0;;0;;0;;0;;-135384.74;-135384.74;-135384.74;-135384.74;0;;0;;0;;0;;0;0;1364615.26;1364615.26;0;;0;;0;;0;;0;0;0;;-240000;-240000;0;;0;;-16150;-16150;0;;0;;-7200;-7200;0;;-22273.94;-22273.94;0;;0;;0;;0;;0;;0;;-1500000;-1500000;-1785623.94;-1785623.94;-421008.68;-421008.68;0;0;;0;0;0;0;0
16.543.270/0001-89;2021-06-30;1;3000000;3000000;0;;0;;0;;3000000;3000000;0;;0;;0;;0;;0;;0;0;0;0;0;;0;;0;;0;;0;0;3000000;3000000;0;;0;;0;;0;;0;0;0;;-480000;-480000;0;;0;;-32300;-32300;0;;0;;-14400;-14400;0;;-44547.88;-44547.88;0;;0;;0;;0;;0;;0;;-3000000;-3000000;-3571247.88;-3571247.88;-571247.88;-571247.88;0;0;;0;0;0;0;0
16.543.270/0001-89;2021-09-30;1;4000000;4000000;0;;0;;0;;4000000;4000000;0;;0;;0;;0;;0;;0;0;0;0;0;;0;;0;;0;;0;0;4000000;4000000;0;;0;;0;;0;;0;0;0;;-283774.83;-283774.83;0;;0;;-18819.11;-18819.11;0;;0;;-3492.78;-3492.78;0;;-6014.78;-6014.78;0;;0;;0;;0;;0;;0;;-4000000;-4000000;-4312101.5;-4312101.5;-312101.5;-312101.5;0;0;;0;0;0;0;0
16.543.270/0001-89;2021-12-31;1;16000000;16000000;0;;0;;0;;16000000;16000000;0;;0;;0;;0;;0;;0;0;0;0;0;;0;;0;;0;;0;0;16000000;16000000;0;;0;;0;;0;;0;0;0;;-283774.83;-283774.83;0;;0;;-18819.11;-18819.11;0;;0;;-3492.78;-3492.78;0;;-6014.78;-6014.78;0;;0;;0;;0;;0;;0;;-16000000;-16000000;-16312101.5;-16312101.5;-312101.5;-312101.5;0;0;;0;0;0;0;0
16.671.412/0001-93;2021-03-31;1;0;0;0;0;0;0;0;0;0;0;8436462.81;8243945.51;-94000;-94000;0;0;0;0;0;0;3168226.39;1426958.47;11510689.2;9576903.98;0;0;0;0;0;0;0;0;0;0;11510689.2;9576903.98;957008.43;957008.43;-255843.07;0;0;0;0;0;701165.36;957008.43;;;-1157262.85;-1053827.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-40902.38;-40902.38;0;0;-10692.04;-10692.04;0;0;-6100;-6100;0;0;-21705.45;-21705.45;-44959.31;-44959.31;-1281622.03;-1178186.99;10930232.53;9355725.42;9355725.42;8887939.149;;;10668834.839;-6831804.84;3837029.999;1.140354
16.671.412/0001-93;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;15534603.77;13077192.2;0;0;0;0;0;0;-19789548.14;0;-729485.96;-733265.26;-4984430.33;12343926.94;0;0;-849687.69;0;1329667.01;1329667.01;-1359730.26;-1237268.08;-879750.94;92398.93;-5864181.27;12436325.87;818019.6;818019.6;0;0;0;0;0;0;818019.6;818019.6;;;-1290979.52;-1316461.13;0;0;0;0;0;0;0;0;0;0;0;-18250;0;0;-363354.06;-344874.27;0;0;-7252.81;-7252.81;0;0;0;0;0;0;-20004.88;-20004.88;-26494.32;-217654.05;-1708085.59;-1924497.14;-6754247.26;11329848.33;20685573.75;19651295.0625;;;21860172.3425;-18342894.84;3517277.5025;1.056783
16.671.412/0001-93;2021-09-30;1;0;0;0;0;0;0;0;0;0;0;13580789.77;13861694.74;0;0;0;0;0;0;0;0;-1046865.91;575880.88;12533923.86;14437575.62;0;0;-360466.12;0;0;0;0;0;-360466.12;0;12173457.74;14437575.62;1149303.86;1149303.86;0;0;0;0;0;0;1149303.86;1149303.86;;;-1216878.22;-1188408.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-29539.13;-29539.13;0;0;-64441.97;-64441.97;0;0;-21760;-21760;0;0;-313.35;-313.35;265509.5;265509.5;-1067423.17;-1038953.32;12255338.43;14547926.16;14547926.16;13820529.852;;;12534298.002;-7926032.84;4608265.162;0.861587
16.671.412/0001-93;2021-12-31;1;0;0;0;0;0;0;0;0;0;0;17357087.21;16931620.11;0;0;0;0;0;0;-20898203.75;0;-819252.43;-778767.48;-4360368.97;16152852.63;0;0;-550378.38;0;0;0;258206.67;-980026.64;-292171.71;-980026.64;-4652540.68;15172825.99;537519.46;537519.46;0;0;0;0;0;0;537519.46;537519.46;;;-1152508.03;-1168019.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-258936.93;-258936.93;0;0;-110022.12;-110022.12;0;0;-5440;-5440;0;0;-129.93;-129.93;-215284;-167834;-1742321.01;-1710382.81;-5857342.23;13999962.64;28547888.8;27120494.36;;;27120494.36;-22254774;4865720.36;0.95
16.706.958/0001-32;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;38318954.16;40744955.18;11742711.84;;;;;;50061666;40744955.18;50061666;40744955.18;1240455.23;1240455.23;;;;;;;1240455.23;1240455.23;;;-8491096.06;-8163083.9;;;-49806.3;-49806.3;;;;;-744768.43;-732891.13;-11306.21;-38910;;;-145995.8;-152607.45;;;;;;;;;;;-77.21;;;;-9443050.01;-9137298.78;41859071.22;32848111.63;32848111.63;31205706.05;;775383.19;33623494.82;-20721456.11;12902038.71;1.023605
16.706.958/0001-32;2021-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;45622162.14;37876363.77;27013230.5;;;225597;;;72635392.64;38101960.77;72635392.64;38101960.77;2271862.93;2271862.93;;;;;;;2271862.93;2271862.93;;;-8864938.69;-9190003.04;;;-49806.3;-49806.3;;;;;-759885.16;-782754.13;-9611.24;;;;-128060.54;-135216.79;;;;;;;;;;;-122.53;-166.58;;;-9812424.46;-10157946.84;65094831.11;30215876.86;63063988.48;59910789.056;;11611447.69;74675436.166;-59036601.37;15638834.796;1.184122
16.706.958/0001-32;2021-09-30;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;61285038.35;44605926.2857253;;;;;;0;61285038.35;44605926.2857253;61285038.35;44605926.2857253;3205120.46;3205120.46;;;;;0;;3205120.46;3205120.46;;;-9355715.66;-9195634.85;;;-22689.54;-16602.1;;;-25614.67;-25614.67;-802628.13;-801233.37;-10295.02;0;;;-152057.25;-141089.71;;;0;0;;;;;;;-42.97;0;-1400.54;0;-10370443.78;-10180174.7;54119715.03;37630872.0457253;37630872.05;35749328.4475;;21014758.46;58645630.5075;-37142232.65;21503397.8575;1.558445
16.706.958/0001-32;2021-12-31;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;88814749.38;73456877.2761915;;;;;;0;88814749.38;73456877.2761915;88814749.38;73456877.2761915;6350465.17;6350465.17;;;;;-5852952.93;;497512.24;6350465.17;;;-9634934.11;-9168530.65;;;0;-6087.44;;;-44825.67;-44825.67;-788907.36;-759524.41;-9978.25;0;;;-166462.53;-155803.42;;;0;0;;;;;;;-41.64;0;-286.24;-1686.78;-10645435.8;-10136458.37;78666825.82;69670884.0761915;107301756.49;101936668.6655;;30710960.62;138012717.1055;-105953105.77;32059611.3355;1.286211
16.802.320/0001-03;2021-03-31;1;0;0;0;0;0;0;0;0;0;0;0;3063307.19;-26267.07;-25517.07;0;0;0;0;0;0;-1592975.51;4502991.93;-1619242.58;7540782.05;0;0;0;0;0;0;0;0;0;0;-1619242.58;7540782.05;31182.3;31182.3;0;0;0;0;0;0;31182.3;31182.3;;;-416147.1;-454457.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-12606.29;-12606.29;0;0;-24816.83;-24816.83;0;0;0;0;0;0;-368.03;-368.03;-117062;-117062;-571000.25;-609310.37;-2159060.53;6962653.98;6962653.98;6614521.281;;0;2752791.961;-1835255.36;917536.601;0.395365
16.802.320/0001-03;2021-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;-263690.56;-264440.56;0;0;0;0;0;0;-296266;-303454.73;-559956.56;-567895.29;0;0;0;0;0;0;0;0;0;0;-559956.56;-567895.29;39792.22;39792.22;0;0;0;0;0;0;39792.22;39792.22;;;-278837.35;-294496.92;0;0;0;0;0;0;0;0;0;0;0;-18250;0;0;-16232.02;-16232.02;0;0;-1170.69;-1170.69;0;0;0;0;0;0;-99.03;-99.03;-199361.35;-199361.35;-495700.44;-529610.01;-1015864.78;-1057713.08;5904940.9;5609693.855;;0;5626092.305;-4636210.38;989881.925;0.952777
16.802.320/0001-03;2021-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;-295776.33;-295776.33;0;0;0;0;0;0;-383680.89;4575114.15;-679457.22;4279337.82;0;0;0;0;0;0;0;0;0;0;-679457.22;4279337.82;69349.49;69349.49;0;0;0;0;0;0;69349.49;69349.49;;;-473495.45;-386791.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-13694.09;-13694.09;0;0;0;0;0;0;-7577.08;-3778.54;0;0;0;0;-12330.63;-12330.63;-507097.25;-416595;-1117204.98;3932092.31;3932092.31;3735487.6945;;0;1521291.7445;-1014261.02;507030.7245;0.386891
16.802.320/0001-03;2021-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;-196300.89;-196300.89;0;0;0;0;-34220800.08;0;-384450.26;-385056.61;-34801551.23;-581357.5;0;0;0;0;0;0;0;0;0;0;-34801551.23;-581357.5;80944.72;80944.72;0;0;0;0;0;0;80944.72;80944.72;;;-506085.65;-607631.16;0;0;0;0;0;0;0;0;0;0;-47450;0;0;0;-30309.62;-30309.62;0;0;-1107.69;-1107.69;0;0;20;-3778.54;0;0;0;0;-16775.5;-16775.5;-601708.46;-659602.51;-35322314.97;-1160015.29;2772077.02;2633473.169;;0;2752698.459;-2487090.76;265607.699;0.993009
16.802.360/0001-47;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;-399341.47;;;;;;-399341.47;0;-399341.47;0;;;;;;;;;0;0;;;-48590.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2849.18;;-51439.74;0;-450781.21;0;0;0;;;0;0;0;0
16.802.360/0001-47;2021-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-593.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-2952.02;-274;-3545.36;-274;-3545.36;-274;-274;0;;;0;0;0;0
16.802.360/0001-47;2021-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-12621.53;;;;;;;;;;-7034.06;;;;;;-2819.43;;;;;;;;;;;;;;;;-22475.02;0;-22475.02;0;0;0;;;0;0;0;0
16.802.360/0001-47;2021-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-13107.62;;;;;;;;;;-5034.06;;;;;;;;;;;;;;;;;;;;;;-18141.68;0;-18141.68;0;0;0;;;0;0;0;0
16.841.067/0001-99;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;3103682;801034.1;0;;;;6091250.86;;9194932.86;801034.1;9194932.86;801034.1;;;;;;;57875.01;0;57875.01;0;;;-377509.82;-30000;-9924.05;0;-112885.57;-36701.57;;;;;-139663.78;-30000;-48542.19;-17800;;;-19831.98;-15494.09;;;;;;;;;;;;;-109603.85;-42453.08;-817961.24;-172448.74;8434846.63;628585.36;643305.51;611140.2345;;;644960.2345;0;644960.2345;1.002572
16.841.067/0001-99;2021-06-30;2;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1841275.49;661232.84;0;;;;0;;1841275.49;661232.84;1841275.49;661232.84;77976.36;16626.26;;;;;0;0;77976.36;16626.26;;;-25262.59;-30000;0;0;-39557.89;-39557.89;;;;;-30000;-30000;-4396.81;0;;;-4906.32;-5460.27;;;;;;;;;;;;;-48655.24;-79032.89;-152778.85;-184051.05;1766473;493808.05;1137113.56;1080257.882;;;1080257.882;0;1080257.882;0.95
16.841.067/0001-99;2021-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;631214.99;0;;;;0;;0;631214.99;0;631214.99;1778233.13;100152.76;;;;;0;0;1778233.13;100152.76;;;-71337.43;-30000;0;0;-21614.97;-21614.97;0;;0;;-30490.57;-30000;-4609.56;0;0;;-2819.43;-3093.43;0;;0;;0;;0;;0;;0;;-9590.27;-49406.92;-140462.23;-134115.32;1637770.9;597252.43;0;0;;0;0;0;0;0
16.841.067/0001-99;2021-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;207782.47;0;;;;0;;0;207782.47;0;207782.47;727098.63;166343.67;2011;;-10322.13;;0;0;718787.5;166343.67;;;-71525.52;-34971.47;0;0;-20537.94;-20537.94;;;0;;-31471.71;-31471.71;-4948.56;;;;;-2114.57;0;;0;;0;;0;;0;;0;;-6019.2;-26716.57;-134502.93;-115812.26;584284.57;258313.88;258313.88;245398.186;;0;245398.186;0;245398.186;0.95
16.915.868/0001-51;2021-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;3712500;3712500;;;;;;;3712500;3712500;3712500;3712500;1491.23;1491.11;;;;;;;1491.23;1491.11;;;-182152.4;-221196.27;;;-6119.56;-6022.9;;;;;-30553.12;-29986.37;;;;;-17364.2;-25374.99;;;;;;;;;;;;;-42931.11;;-279120.39;-282580.53;3434870.84;3431410.58;3431410.58;3259840.051;;;3259840.051;-3414848.71;-155008.659;0.95
16.915.868/0001-51;2021-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;3249000;3249000;;;;;;;3249000;3249000;3249000;3249000;2071.12;2070.86;;;;;;;2071.12;2070.86;;;-185138.5;-238988.98;;;-8306.77;-21494.6;;;;;-30583.02;-30560.13;-22253.64;-22253.64;;;-7079.68;-13748.39;;;-35987.5;-35987.5;;;;;;;;;-86542.15;;-375891.26;-363033.24;2875179.86;2888037.62;6319448.2;6003475.79;;;6003475.79;-6295369.79;-291894;0.95
16.915.968/0001-88;2021-03-31;1;0;1665340.42;0;0;0;0;0;0;0;1665340.42;1350;0;0;0;0;0;0;0;138593.69;0;0;0;139943.69;0;0;0;0;0;0;0;7044929.07;9901350;7044929.07;9901350;7184872.76;11566690.42;356989.77;353931.36;0;0;0;0;0;0;356989.77;353931.36;0;0;-2042382.03;-1857440.7;-2030175.96;0;0;0;0;0;0;0;-3007.84;0;0;0;0;0;-176768.95;-12804.55;-35398.88;-50370.81;0;0;0;0;-19700;-19700;0;0;0;0;2231774.21;-50275.67;-2075659.45;-1990591.73;5466203.08;9930030.05;9930030.05;9433528.5475;;0;9659929.3675;-9659929.37;-0.0025;0.9728
16.915.968/0001-88;2021-06-30;2;0;2072433.25;0;0;0;0;0;0;0;2072433.25;1350;0;0;0;0;0;0;0;0;0;0;0;1350;0;0;0;0;0;0;0;17268522.48;9401350;17268522.48;9401350;17269872.48;11473783.25;1082248.16;1082248.16;0;0;0;0;0;0;1082248.16;1082248.16;0;0;-2175049.41;-1805712.78;-1893694.35;0;0;0;0;0;0;0;-2173.88;0;0;0;0;0;-11059.71;-13959.55;-106161.56;-30984.75;0;0;0;0;0;0;0;0;0;0;-35901.62;-39300;-4224040.53;-1889957.08;14128080.11;10666074.33;20596104.38;19566299.161;;0;20398638.711;-20398638.71;0.001;0.990412
16.915.968/0001-88;2021-09-30;1;5486501.65;7624282.63;0;0;0;0;0;0;5486501.65;7624282.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-75705;-44518716.46;9401350;-44518716.46;9325645;-39032214.81;16949927.63;1302609.57;1302609.57;0;0;0;0;0;0;1302609.57;1302609.57;0;0;-2314824.26;-2684567.7;-2304581;0;0;0;0;0;0;0;-5369.15;0;0;0;0;0;-11872.1;-12029.55;-234029.11;-5298.45;0;0;0;0;0;-3150;0;0;0;0;-15050;0;-4885725.62;-2705045.7;-42615330.86;15547491.5;15547491.5;14770116.925;;0;14770116.925;-14277721.98;492394.945;0.95
16.915.968/0001-88;2021-12-31;2;67769.29;1544565.86;0;0;0;0;0;0;67769.29;1544565.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201117.41;20922452.49;13001350;20922452.49;13202467.41;20990221.78;14747033.27;1602582.23;1602582.23;0;0;0;0;0;0;1602582.23;1602582.23;0;0;-2161956.7;-2175969.63;-1834862.14;0;0;0;0;0;0;0;-2489.66;0;-9333.34;-9333.34;0;0;-3592.22;-13959.55;-52785.45;-489.66;0;0;0;0;-1350;-1350;0;0;0;0;-2495655.53;-147;-6562025.04;-2201249.18;16030778.97;14148366.32;29695857.82;28211064.929;;0;29347694.979;-29347694.98;-0.001;0.988276
16.924.913/0001-34;2021-03-31;2;228655.32;2112431;0;0;0;0;0;0;228655.32;2112431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228655.32;2112431;0;0;1702.24;0;0;0;0;0;1702.24;0;;;-121084.87;-133353.71;0;0;0;0;0;0;0;0;-11018.63;-11018.63;0;0;0;0;-5103.27;-5373.47;0;0;0;0;0;0;0;0;0;0;0;0;-1815.96;-1815.96;-139022.73;-151561.77;91334.83;1960869.23;1960869.23;1862825.7685;;;1108801.1685;-1108801.17;-0.0015;0.565464
16.924.913/0001-34;2021-06-30;1;485541.59;3224080;0;0;584212.79;0;0;0;1069754.38;3224080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1105407.41;0;0;0;0;0;1105407.41;0;2175161.79;3224080;0;0;13076.19;-775.3;0;0;0;0;13076.19;-775.3;;;-495980.13;-240521.49;0;0;0;0;0;0;0;0;-42761.89;-22248.08;-25000;0;0;0;-80685.3;-10774.94;0;0;0;0;0;0;0;0;0;0;0;0;-1929.64;-1815.96;-646356.96;-275360.47;1541881.02;2947944.23;2947944.23;2800547.0185;;;2800547.0185;-3686683.93;-886136.9115;0.95
16.924.913/0001-34;2021-09-30;1;21221.28;856841.28;0;0;0;0;0;0;21221.28;856841.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21221.28;856841.28;0;0;5168.66;0;0;0;0;0;5168.66;0;;;-102084.13;-107070.63;0;0;0;0;0;0;0;0;-11229.45;-11229.45;0;0;0;0;-4950.16;-4950.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-118263.74;-123250.24;-91873.8;733591.04;733591.04;696911.488;;;696911.488;-219032.52;477878.968;0.95
16.924.913/0001-34;2021-12-31;1;21221.28;1590841.28;0;0;0;0;0;0;21221.28;1590841.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21221.28;1590841.28;0;0;12700.73;-1885.1;0;0;0;0;12700.73;-1885.1;;;-154584.1;-171429.1;0;0;0;0;0;0;0;0;-22458.9;-22458.9;-26800;-26800;0;0;-8986.78;-8978.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-212829.78;-229666.8;-178907.77;1359289.38;1359289.38;1291324.911;;;696911.141;-696911.14;0.001;0.512703
